Username,Review,Rating,Total_reviews,Followers,Expert_level
Deeksha Dutt,"Rated Vedas is good restaurant and serves very delicious food with lot of verity. ..............Really lovely food, especially the spinach leaf starter. Highly recommend the set menu - great service and lovely food.",Rated 4.0,6,9,??
Manavv Piplani (Bribing Stomach),"Rated This place is in outer circle cp for over a decade. I have crossed it for like million times and have heard alot of positive things about this place. So,I decided to visit there with family and we felt amazing as soon as we entered the place. Interiors are done by Rohit Bal, it was quite impressive and it shows in its work why he is one of the top designers of our country. The use or mirrors,huge chandelier in the middle and king size chairs with candles on tables and dim light gives you the feel of eating like a royal people. We started with some drinks, Apple Cinnamon Mojito,one of the most amazing mocktails I had in a long time and ordered it twice. Apple's major taste with a pinch of Cinnamon. In starters, Nitrogen Spinach Chaat,some chemistry and you get an innovative dish, spinach crisped in nitrogen then sweetened yogurt poured in nitrogen which end up creating crumble of yogurt and served with tamarind and mint sauce. Dahi ke kabab was so filling and delicious,so soft that it melted as soon as you take a bite. Murg Tikka fondue,tikka presented in tandoor type vessel served with its marinated mixture of spices and cream as fondue. Lamb Seekh Kabab was very soft and nicely cooked has all the flavors and was not at all over or under cooked. In mains, Paneer Kundan Kaliya, somethings was different than shahi paneer. It has cheese and pepper to taste different in a good way. Kurkuri Bhedi was crispy as it should be and thin as paper. A very good recommendations. For Deserts, Litchi Ki Tehri, it was amazing and have heard alot about this tasty thing but you have to experience it yourself to get the heavenly taste. Amazing! The service was excellent and really made us feel like home, Served us with smile and patiently described all the dishes and recommend us the best they have. Worth going and you will be highly satisfied for sure.",Rated 4.5,0,0,Expert in Connaught Place
Dhrupad Suri,"Rated Veda is an amazing fine dining option in one of the most bustling foodie destinations of Delhi. At first I thought that it only serves Vegetarian Food (Going by the name) We ordered for a Veda Spinach Chaat & Kakori Kebab from the Appetisers. Since the appetisers were satiating we went on to the desserts directly and ordered for a Kulfi & Kesari Phirni. The Kakori was the show stealer since I'm a non vegetarian person, thought I've never had this amazing a ""Palak Patta Chaat"". At the end of the meal we were really content and satisfied with all parameters of dining at this restaurant. Final Verdict Ambience: 4/5 Service: 3/5 Food: 4/5 Value for Money: 4/5 "" Love thy food like never before"" - D",Rated 4.0,113,420,??
Pragya Abrol,"Rated AMBIENCE - 5/5 TASTE - 4.5/5 SERVICE - 4.5/5 This a very late review but I remember every bit of my experience at Veda pretty well because it was simply magnificent! Starting with the decor its done by Rohit Bal so obviously there was no chance it could have disappointed me . The place is just beautiful, the interiors are one thing I couldnt take my eyes of throughout my visit! Talking about the food, it was so rich and flavourful that I just didnt want to stop. In the starters we had kakori kabab,malai broccoli,hara kabab and fish amritsari. For the main course we ordered makhini chicken, kdhai prawn and dal veda with assorted breads that included butter naan and laccha prantha. Also we had asparagus soup and to satisfy our sweet tooth we went for a lichi kheer. The starters were one of the best I have ever had, from the veg ones to the non veg ones all were so delectable. The .5 I have cut here are because of the main course, I expected veda dal to be special but it was nothing like that. It was like the usual dal makhini thats available at other restaurants. Also the makhini chicken wasnt something I would order again, it was ok ok. The prawns were without a doubt amazing. Asparagus soup was very different and fresh, lichi kheer was another star dish here. In all you can't miss on this one, the place is bombarded with great food and ambience. surely a place you shouldnt miss upon! HIGHLY RECOMMENDED!! myaprondiaries.wordpress.com",Rated 4.5,221,1277,??
Neelaakshi Piplani,"Rated Veda, which recently completed 10 glorious years located in the heart of Delhi whose interiors have been crafted by the well known designer Rohit Bal. The choice of artifacts, mirrors, colors, candle stands, cutlery reflects sheer sophistication and royalty. The decor of the place is just perfect for a candlelight romantic dinner or for celebration of a family occasion. The restaurant serves Amuse Bouche which means a complementary small appetizer which was a pudina mater galouti. Loved it totally! We tried Apple Cinnamon mojito, California Chi Chi which was a mix of peach apricot and cranberry. Chilly coriander martini was indeed a refresher and out of the box kinda mock-tail. The starters menu had a lot of healthy options like Tandoori Malai Broccoli which was innovative as well as tasty. Dahi Ke Kebab were one of the best served in Delhi/NCR. It was exceptionally Soft and delicate. Paneer on Fire which was similar to Chilly paneer was just decent. Chicken Tikka Fondue, served in a round matka on tandoor sticks with the marination as a topping, is a fabulous dish with the perfect proportion of spices and cream. Do order the molecular Chaat- Veda spinach chaat which is a delicacy prepared with crispy spinach leaves and yogurt granules at a temperature of -165 degrees topped with bhalla, imly and mint dip garnished with sev and pomegranate seeds. From the mains we ordered Daal Veda, Paneer Kundan Kaliyan and Crispy bhindi. All three were absolutely perfect in terms of presentation, portions and quality. The Veg Biryani accompanied with a creamy raita was another lovely dish which all of us enjoyed. The desserts were appealing- Litchi Ki Tehri which was a blend of litchis and Rabri presented in a cocktail glass. The Shahi Tukda is a delight to have, especially if you are fond of Indian sweets. Mr Aman Sahani deserves a mention, one of the finest host I have met till date. Manger Amit and our server Roshan both were on the top of service. Kudos Team Veda!! Highly Recommeded :) enticingfoodcruise.wordpress.com",Rated 4.5,0,0,Expert in Connaught Place
The Feast That's Life,"Rated While many eateries are delving into fusion Indian food, Veda, a decade old restaurant in CP, has stuck to what it does best- typical rich north Indian food. A fine-dining restaurant, boasting of interiors designed by Rohit Bal, the place has a regal feel to it, with dim lights, red chandeliers and countless mirrors. The dcor is quite over-the-top, and it really feels like youre dining in a palace. Though its not too big on space, the place is still warm and welcoming. We started our meal with: Veda Spinach Chaat: This is the typical street chaat of battered and fried spinach leaves, topped with sweetened yogurt, tamarind and mint sauce, but could have done with a bit less sev on top. It serves as a nice bite to get your juices flowing for the meal ahead. Dahi Kebab: The dahi kebab had a thin crispy coating and was extremely smooth and creamy inside, with a lovely sour flavour from the dahi. However, it was a bit too strong on the cardamom, which overpowered the subtle flavours of the kebab. Hara Kebab Chaat: This was a really innovative take on the regular hara bhara kebabs, as they were converted into a chaat by topping it with yogurt, mint sauce and tamarind. A really interesting and different dish. Manchurian Cauliflower: Fried, crunchy cauliflower florets coated with a Manchurian gravy. A nice dish, but the Manchurian sauce could have been a touch less sweet. Malai Broccoli: It had broccoli marinated with a creamy sauce, topped with cheese and baked. A really beautiful dish, something that even broccoli-haters might like. Kakori Kebab: These kebabs were perhaps the best of the lot. The meat was minced really finely and the kebabs were really smooth and melt-in-the-mouth. They were delicately flavoured with cloves and garlic, while still letting the taste of the meat shine. Chicken Lahsooni and Chicken Malai tikka with Fondue Sauce: The tikkas were presented in skewers in a copper vessel, along with a creamy sauce served fondue-style. Not only was this a very unique presentation, but dipping the chicken tikka in the sauce imparted extra flavour and moistness to the chicken. For mains, we tried: Veda Dum Aloo: The dish consisted of whole potatoes stuffed with onions, cashews and spices, in a creamy and rich gravy. Though they were nice, there was nothing extraordinary about them. Paneer Kundan Kaliyan: Battered, spiced and fried paneer in a typical makhani gravy. The paneer, by virtue of being well-marinated, was not bland and the gravy had the creamy texture and flavour we associate with makhani gravies. Dal Veda: The dal was simply delicious. It was thick and creamy, and it came through that it had been cooked over slow fire for a long time to develop those deep flavours. Crispy Masala Okra: Another stellar dish from the Veda kitchen- perfectly crispy (without being oily) paper-thin okra, with just a touch of masala, and some red onions and tomatoes- a perfect little snack to go with all these rich gravies. Shahi Chicken Korma: The chicken was cooked perfectly and the gravy was subtly spiced and home-style. This was a delicate and flavourful dish and if youre not looking for something heavy, then this should definitely be tried. Mutton Keema: Juicy mutton keema, not too heavily spiced so that one could actually taste the keema. The meat was well cooked and ground to the perfect consistency so that it retained a grainy texture, which was just great. Vegetable Biryani with Burani Raita: Though Im personally not a fan of veg biryanis, this one was quite well made. The vegetables were cooked al dente, and each grain of rice was separate. Spices were added with a light hand, so that the flavour of the rice and veggies could shine. Along with the garlic-flavoured raita, this was a pretty good biryani. We had these dishes with some tandoori rotis and stuffed onion kulchas, both of which were quite thick and lacked crispness, so perhaps they can work on their breads. We also tasted a couple of drinks: Apple Cinnamon Mint Margarita: A beautiful concoction of apples, mint and cardamom, this was a refreshing drink and was not too sweet. Rose and Cardamom Lassi: This served as a nice palate cleanser between our starters and main course. The lassi was light on sugar, and had a lovely flavour of cardamom and rose. We ended our meal with a dessert-Litchi ki Tehri: The dessert was served in a tall glass and had a scrumptious saffron rabdi which was thick and creamy, topped with litchi pieces. A really nice way to end a decadent meal. Overall, it was a lavish meal of traditional North Indian dishes, with their authenticity intact and their flavours pronounced. The royal dcor of the place also sets it apart. Veda can surely be visited for a rich and satisfying meal. P.S: This review was done on a special invite from the restaurant. thefeastthatslife.wordpress.com",Rated 4.0,0,0,Expert in Connaught Place
Beena Chopra,"Rated Really lovely food, especially the spinach leaf starter. Highly recommend the set menu - great service and lovely food............... service was quick.....",Rated 4.0,10,6,??
FoodieSarabjeet,Rated This place is very much popular or i can say famous among the foreigners and tourists because of its interiors which was designed by Rohit Bal and ofcourse for food also... been there couple of times ... month of Jan2016 first time I visited this place and i was like wow ... interior is very impresive... like all other cafes and restaurants you get dim lights and placed candle lit on every table which gives you bit romantic feel like candle light dinner .... funny part is you need mobile flash light to read the menu also ... but thats ok ... itna toh chalta hai na ... Its a cozy place with the sitting of 35-40 foodies ... now if you talk about food then i must say this is one of the place in delhi ncr which gives you the best food lipsmacking food... We ordered dahi kabab : very soft and rich from inside ... delicious in taste flavourfull Chicken tikka : juicy and tender with balance flavors Chicken Makhni : vry ceamy and its yyuummm ... perfct taste of butter chkn Mutton nihari : Perfect cooked with 100 % flavours gives you yyuumm feeling ... Dal Veda : very famous among the foodies and very delicious in taste ... Must try Litchi Tehri in desserts very yuummy dsrt i ever had ... Overall its a great place to dinein nd to celebrate your precious moments ...,Rated 4.5,33,135,??
Harsh Kumar,Rated Enjoy very much. That place was soooooo cool. .Foods are very tasty .they provide. Very faster service so I fully satisfied from Veda. But they need some well employee,Rated 4.0,5,9,??
Kushagra Singh,"Rated With the perfection of location to the exquisitely done interiors in a classy way to the actuated staff! And the extraordinary food comes a superb family sitting restaurant,located in Connaught place. Nice and snug ambience,had good music,& the decor here is undoubtedly beautiful. Coming on to the food- I tried dal Veda its really exceptionally good. A must try for all. Then I tried chicken shahi korma- Taste was fantastic. Then I had mutton nihari- Not too spicy,that I was expecting. The overall experience was good, But its quite expensive!",Rated 3.0,23,25,??
Akshay Kumar,"Rated Man, this place is awesome! Went here with my girlfriend last night and had the butter chicken, Daal veda, with the garlic naan and rice.I wasn't a huge fan of this place but this place has definitely changed my perspective. Will come back soon!",Rated 3.5,7,71,??
Bhawna Pathak,"Rated Veda is a perfect place for fine dine experience. I visited this resto bar for the first time for bloggers meet organised by Dilsefoodie on the occassion of its 10th Anniversary. Everything was so perfect about this place. I am in love with this place. Veda's interiors is entirely done by India's top leading designer Mr. Rohit Bal. What a mesmerising decor. I was totally awestruck. Giant mirrors, chandeliers, and vintage lamps were all around. This place is perfect for romantic date. Dim red lighting and also the soft melodious song played in the background was highly appreciated. Excellent detailings was done. Now lets come to the food. I tried several cocktails and mocktails. They tastes amazing. Apple and cinnamon iced tea with the hint of vodka was the best. In starters, I tried pudine mutter ki galuoti topped with philadephia cheese. Absolutely stunning in taste as well as in presentation. Cheese stuffed broccoli was out of the world. Murg malai chicken tikka with cheese fondue was my favourite among all. This is the best dish I've had in a recent times. Rann with mint dip was tender, succulent and flavorful. Lamb seekh kebab was wonderful too. Kadai chilli paneer was yummy. Asparagus soup was bang on. Starters are very delicious over here. In Main course, I had Veda dal, it was delectable and lip-smacking. Mutton Biryani was flavorful and rich in flavors. Paneer Makhni, Gravy Mutton, Nihari, Veda Dum Aloo, Chicken Shahi Korma, Kadai Prawns and assorted breads were good enough. Absolutely stunning. For dessert, I tried their very own Lichi Ki Tehri, it was heavenly. Simply loved it. Overall, An excellent place which serves North Indian And Mughlai delicacies. Service was quick and prompt. I am gonna visit this place very soon. Ratings Ambience : 5/5 Taste : 4.5/5 Service : 4.5/5 Value for money : 4.3/5",Rated 4.5,30,134,??
Prem Rohera,"Rated Nice place,,,, good food,,,didn't think it wud hav been such a gud experience,,,,, keep it up guys,,,,,,, waiting for.more,,,, new stuff,,,,,, variety",Rated 4.0,1,0,??
Siddhant Joshi,"Rated Veda is famous for its Dim light and Mirror Decoration. I've been to Veda Kolkata several times which was pathetic Service and Food both wise but Visiting Delhi's Veda changed my Perception. The food quality was good and taste was fine. It was a lunch so we ordered Paneer khurcha, Veda Aloo Dum, Yellow Dal, Paneer Kulcha, Missi Roti, Rumali Roti and Sodas. Starting with Aloo Dum which was great except the gravy in which there was something jeera type which spoiled the taste otherwise it was delicious. Paneer Kurcha was good the paneer was soft, Dal was fine I wanted to try Veda Dal (kali) but people with me wanted to eat YELLOW DAL. Now comes to service after we entered we sat for 10mins to place the order when the restaurant was Empty which was a negative point. Waiters must have approached as soon as we took our table. Altogether Veda is a perfec place for Date with the Companion or Better halfs.",Rated 4.0,17,128,??
Akansha Sharma,"Rated Located in the outer circle cp, a proper mughlai restaurant. Went their with a friend of mine, as she was American she wanted to taste good Indian food and we decided to land up at Veda. Firstly the place is peaceful with decent crowd. We were welcomed and seated comfortably, then we ordered the typical Indian dinner with as usual dal makhani. One word ""out of the world"". She still misses the place and I miss the time, their koftas were also good but it tasted like they use SDS Shahi paneer masala in koftas. All in all good experience",Rated 4.5,61,57,??
Nishant Gupta,"Rated Veda offers quite a differentiated experience. Not just the interiors which are as bling as it gets, but the food is super nice as well. It is one of the best places to goto for Indian cuisine. Just that it's a little over expensive.",Rated 4.5,14,75,??
Ruchi & Gaurav Rawat,Rated ..I do remember a classic birthday dinner given by my wife here.. The first thing that emerges our here is the ambiance and designer interiors.. It looks like you have entered a mystical place with a reddish tinge and antique mirrors . But now when it comes to the food it's all traditional Indian you week get here. The portions are small but taste us really good. IV loved there dal makhani a lot but will recommend them to increase their quantity. Rest found it to be a tad costly.. food.pixelsorcery.in,Rated 3.0,95,276,??
Mohit Anand,"Rated Veda : Just like the name, this restaurant is classy as ever. The restaurant is not very big in size but offers you an elegance ambience which would be hard to forget. I visited this place for my first candlelight dinner experience and I must say my choice was right. The place was full of foreigners when we visited it and the whole aura was breath taking. Virgini Strawberry Margarita was simply amazing and quenched our thirst appropriately. Veda spinach chaat, paneer khurchan, rumal roti, butter naan were the dishes which we tried and every one of them was lip smacking. We got some of the items packed at the end and their packing was also upto the mark. Some complaints : They didn't asked us our choice to take regular water or mineral water, Instead they just put a bottle of mineral water at our table. In the bill, they charged us more than the MRP of that bottle which is cheating according to the consumer law, kindly take a note of this incidence and change your process accordingly. Secondly, we ordered only one rumali roti but they brought us two, we thought that they offer two as a pair but eventually we were billed for two of them. The total experience at this place was wonderful which is why I didn't raised these issues at that moment.",Rated 4.0,96,679,??
Mike DiNovi,"Rated We (8) had a fine dining experience at Veda this evening. The staff graciously reseated us when we asked to be moved and catered to our every whim. Amit was stellar as our host and made sure that we were satisfied. Our food choices included two chicken dishes, two vegetarian, numerous excellent cocktails, and nice desserts. Highly recommended.",Rated 4.5,4,1,??
Devashish Marwah,"Rated I must say, the difference in food quality, taste and quantity has improved drastically! Though the drinks (cocktails) are still disappointing , the food is good now. The chilly cauliflower and the Bihari gosht were truly amazing. A little overpriced and hence the rating.",Rated 3.5,76,236,??
Rahul Prabhakar,"Rated For a food connoisseur like me, a restaurant visit is no longer restricted to food only. I look for the complete experience - from ambiance to decor, from lighting to seating, from staff to service, from presentation to quality - everything has got to click! A foodie who spends a significant amount of time and money on great dining options doesn't want to settle down for anything less. Wifey also believes in being pampered. For a lot of folks like us, dining out is all about a great experience! When it comes to upscale, fine-dining options in Delhi, most brands sell themselves in the name of global cuisine and internationalized interiors. Only a few manage to truly impress! This weekend I stumbled upon a Pan-Indian restaurant by the name of Veda, a decade old leader in fine-dining. Situated in one of the busiest corners of Delhi, this property literally took me by surprise. To say that I had a fairytale like experience would not be an exaggeration. From the moment you enter Veda, it feels as if you're being transported to a royal court from a bygone era. The kinds you've seen in flicks like Mughal-e-Azam. What makes this lounge unique, and in many ways exceptional, is the level of detailing that has gone into the making. Exquisitely ornate interiors bear resemblance to Arabian Nights. Rich-red brick walls, carefully arranged backlit mirrors, dim lighting, and flickering shadows from low intensity chandeliers create an experience like no other. Reminiscent of a forgotten era, Veda sizzles and shimmers in true beauty. Thanks to ace designer, Rohit Bal, Veda continues to impress with its opulent designs and magnificent interiors. As I tried to pull myself together, I was warmly greeted by one of their staff who also escorted me to a reserved table for two. From pulling my chair to arranging the cutlery, this man continued to service for the entire duration of my stay there. Later I was joined by Mr. Aman Sahani, who is the general manager - operations at Veda. Aman provided valuable insights on Veda's cuisine, which is a contemporary twist on classic Indian cooking. If you're a sucker for utterly authentic Mughlai and North Indian cuisine, Veda is the place you should be headed to. What Works Amuse Bouche This single, bite-sized hors d'oeuvre was not accompanied by a complementing wine, but still offered a glimpse into the chef's approach to the art of Indian cuisine. A perfect mouth amuser, this dish in essence is ""Pudine Mutter Ki Galouti"" served with Philadelphia Cheese. Asparagus Shorba We all know that Asparagus is considered one of the world's healthiest foods and a delicacy since ancient times. In fact the fleshy green spears of asparagus are known to be both succulent and tender. Asparagus Shorba is essentially a creamy soup made out of Asparagus. Smooth and delicious, this soup is served hot in a traditional handleless terracotta cup called Kulhar. Drinks I instantly fell in love with the Chili Coriander Martini, a signature cocktail comprising vodka with basil, pepper, lemon juice, and pounded chilis. Left more than a tingle on my lips. Other personal favorite was the Apple and Cinnamon Mojito. Made of apple chunks, lime, fresh mint, and cinnamon simple syrup, the Apple and Cinnamon Mojito recreated the spirit of summer through the spices of fall. Wifey couldn't stop raving about All Of Me Californian Chi-Chi, which is essentially a Lychee drink with peach and apricot syrup. The slush is made of cranberry. Add vodka and you have a near perfect cocktail at hand. Starters - Vegetarian Taking the concept of Molecular Gastronomy a tad higher, Veda introduces a sumptuous Nitrogen Palak Patta Chat. Imagine savoring Nitrogen treated spinach and curd, frozen at minus 160 degrees. Here's a video snippet that shows perfectly how it is made. Dahi Ke Kebab Made of Greek yogurt (hung curd) and dry fruits, these mouth-watering kebabs had a soft texture and were quite easy on the palate. Perfectly cooked and balanced in taste, Dahi Ke Kebab must be consumed with green mint chutney only. One bite and you'll be craving for more. Malai Broccoli This one was not perfectly cooked yet managed to score brownie points for its heavy malai dressing. Paneer on Fire Served in a black circular deep cooking-pot called kadhai, this dish comprises cottage cheese, bell peppers, and onions. The unique thing about this dish is the flavor of ketchup, which I couldn't stop admiring. Non-vegetarian There are a plenty of options to drool over if you're a non-vegetarian. Murg Malai Tikka Fondue Served in a traditional Copper Table Service Tandoor, this dish comprises soft, well cooked chicken tikkas. Lending a fusion flavor is the rich, creamy molten cheese fondue. Lamb Seekh Kebab This flavorsome Indian lamb mince kebab is soft, seasoned, and authentic. Served with green coriander chutney, this highly recommended dish has a potent taste of garlic, ginger, and chili. It'll remind you of just one word - perfection. Lahsooni Fish Tikka Served with mint chutney, this soft and tender fresh fish tikka is prepared in special achari marination. Main Course - Vegetarian Some of my favorite dishes from the main course - vegetarian are listed below: Paneer Kundan Kaliyan - served with pepper, onions, and cheese. Veda Dum Aloo - whole stuffed potatoes served with onions and cashew. Daal Veda - black daal cooked overnight with cream. Vegetable Biryani - served with raita. Main Course - Non-vegetarian Some of my favorite dishes from the main course - non-vegetarian are listed below: Chicken Shahi Korma - cooked in Royal Mughal sauce. Nihari - morsels braised with saffron and whole spices. Kadai Prawns - stir fried with assorted vegetables. Lamb Biryani - served with raita. Dessert Litchi Ki Tehri Prepared with shahi litchis and sultanas, Litchi ki Tehri is essentially rabdi with a twist. Must applaud Chef Amit Shah for preparing a unique delectable dessert that leverages milk reduced in a kadhai. What Doesn't Work Having to consume assorted breads at Veda was a real bummer. But thankfully that was my only pet peeve. Each dish at Veda will take you on an amazing culinary adventure, and while you're at it, don't forget to notice the restaurant's commitment towards preserving their authenticity and identity. 2brahulprabhakar.blogspot.com",Rated 4.5,30,408,??
Sadhna Singh,"Rated The first word that came to my mind when I entered this place was spectacular. Rohit Bal has designed the interiors , pver all nice experience , nice services and good food.",Rated 4.0,17,127,??
Priyanka Sinha,"Rated At the risk of sounding like a broken record, Ill have to say that Veda is NOT the place you go to for a romantic fine-dine experience. It is, however, the place you go to for impeccable taste and spot-on flavors! To go into specifics, their Mutton Rarah and Dal Veda are simply amazing. Thats actually all that we tried except the sides. The dal was rich and creamy with the right blend of all that makes the perfect kaali dali. Mutton was really well done too. What took away from our experience was the seating. The tables are laid out in a long hall, along the two walls. So, effectively, you find yourself seated next to another group on the same long sofa (along the wall) with a tiny gap between the tables. The table for two is rather small, and for most time more than enjoying whats on my plate, I was worried about ensuring nothing falls off the table. It was especially bothersome as some of the bigger tables were empty but the hotel staff insisted that we took the smaller table as we were two people. The prices are on the higher side. We shelled about 2.2K for two main dishes, raita and breads. But if youre the kinds who do not care about the moolah as long as the food is great, youd be happy to try this place. The fact that its one of the oldest premier restaurants in CP and candlelit dining happily add to the jazz.",Rated 3.0,11,11,??
Dilsefoodie,"Rated Veda Veda has been in existence since last 10 years and still sustain and consistently good for such long period. We were there to celebrate the 10th Anniversary of VEDA ,last to last week. This beautiful restaurant in the heart of delhi is so great with an eye catching interiors which gives you the Royal feel like a palace. Though the lighting is very dim but it goes perfect with the ambience for any fine dine experience. Now it was time to hit the table with spoons & folks, The list of starters we had were * Pudine mutter ki galouti with chesse Philadelphia (The cheese has a creamy intense taste) which so rare to find in the Capital * The shorba- Asparagus- Served warm in a Kuladd with blanched asparagus, smooth and balance with a delightfully creamy taste. A perfect way to start the meal I can say. * Malai broccoli - cheese marinated grilled touch broccoli, never had broccoli in such a taste and way I think the best way to make the not so broccoli lover eat it like me . * Dahi ke kabab such a fresh , soft and Mouth Melting dahi ke kabab. A must must to order this . * murg malai tikka with a dip named fondue- so unique in nature specially with the dip (first time I ever tried & heard.) * Lamb seekh kabab * Raan * Above all we were so lucky to had a sample of molecular gastronomy, we were served Nitrogen Palak Patta Chaat which was indeed a delight to taste. Unlike the normal fried palak patta chaat, this was something different and tastier. And specially with the concept of live preparation counter, frankly speaking it took my heart away. In mains Course: Paneer Kundan Kaliyan A different, yet so authentic, tasty paneer dish which a perfect amount of sweetness and spices. Dal Veda - A perfect Dal Makhani being the Vedas special. Nonveg- main course- best was NIHARI AND KADAI PRAWNS After all of these rich delicacies Litchi ki tehri worked perfectly as a nice ending to the whole meal as a dessert. It was served in the tall glass and was a combination of Rabri with Litchi pieces and rose petals. This is the place for it all. Overall, a very beautiful restaurant with the most romantic interiors.VEDA is a must try for all.Overall had a pleasant experience. You'll definitely fall in love with the place once you visit. Do visit this place for classy fine dine experience. Veda",Rated 4.5,0,0,Expert in Connaught Place
Prerit Agrawal,"Rated It was my Dad's birthday when we went to this restaurant. When we entered the first thing which caught our eye was the interiors and they were looking very beautiful in the dim lighting. We ordered Manchurian cauliflower, Dahi kebab and Tulsi Paneer Tikka for appetizers and Paneer khurchan, Dal Veda and Veg Biryani for main course. Everything was good except Dahi kebab and Paneer khurchan didn't had the spices which it should have had. The service was a bit slow. But Overall it's very good.",Rated 4.5,19,32,??
Gundeep Singh,"Rated This fine dining place had been in my list for some time, but unfortunately a visit hadnt materialised. When a foodie friend (Karan Dua) invited me, literally jumped on the opportunity :) for a food review. As soon as I entered got hit by the dcor. Looks like a heritage property and less of a restaurant with huge mirrors/chandeliers and diffused red light all around. Though few of my friends were critical on the dull lights, I enjoyed it and it highlights the old world charm. One of the partners Aman Sahani and shared his vision and about the opening of a Veda Lounge soon; Good job guys!!! Their prime clientele seems to be expats, foreigners and people coming for a romantic evening. Was surprised to notice it was full (its a 65 seater) from 7-11pm that too on a weekday, hence a suggestion Guys do book an advance table before'. Coming to food A special menu was curated for the occasion, tasted a whole lot of veg/Non Veg starters, main course etc. wont go into the nitty-gritty as loads of reviews have been written on zomato. They also seem to have fallen for the Nitrogen brigade doing rounds We tried Palak patta chaat(crispy), for me it is more experiential and aesthetic package than the taste:) Overall the food was neat, but the highlight was Dahi ke Kabab, Dal Makhani and Non veg dishes especially Nihari, biryani among others; perfectly cooked by trained Quereshi Staff (been with them for years). The asparagus shorba was quite refreshing and light. Biryani was well cooked, aromatic and had all the flavours, so was Nihari (fabulous). Infact was so good had 3 helping:). Finally we ended with dessert - Litchi ki tehri was quite different and light. Cons Veg items seemed to me quite ordinary but well cooked. Surprisingly all the non-veg were really light and didnt feel heavy even with all the above bite:). The meal was really heaven to the palate and seemed to have emphasis in quality. Definitely recommended :) P.S the drinks and cocktails for well-made and we tried a few, but for me the killer was Mirchi mocktail (tangy flavoured). ,",Rated 4.0,0,0,Expert in Connaught Place
Meenakshi Srivastav,"Rated Checked in to this restaurant in CP, Outer Circle. the ambience was just awesome with dim lighting and extravagantly decorated interiors. It was a candle light dinner. We ordered Chilli Garlic Butter Prawn. The taste was great. Further we ordered butter chicken and white rice. The overall experience was great. The ambience did kindle the romantic aura. Decent food and unique interiors. A must visit",Rated 4.0,0,0,Expert in Connaught Place
