Username,Review,Rating,Total_reviews,Followers,Expert_level
Manik Grover,Rated The best place i have ever been to in my life ..... the ambience .... the crowd .... the way the workers treat .... its just fantastic and perfect ... the food is super tasty and brilliantly presented . One of the dishes we ordered took 15 mins extra to get prepared due to the crowd and the manager came and apologized almost 6 times for the small issue ... absolutely delighted by their service and the best part is that it is not overexpensive like the other cafes in the same category and frankly its a cafe only by its name ....cheers .. even the most deppressed person would come here once and be happy the rest of his life ...,Rated 5.0,13,80,??
Akanksha Thakur,Rated If u are looking for a romantic date then do add this in your list... A mid day lunch can bring a sunny smile on your face... Recommended delicacies prawn chettinad with rice for main course and Parle g cheese cake for desert... The desert will bring back all your childhood memories,Rated 5.0,6,3,??
Pawan Katyal,"Rated Amazing Food @ reasonable price. Nothing can match thm in modern food quality , service presentation. Need to go at least 10 times to check all in menu. Keep it up !!!",Rated 4.5,2,5,??
RamJi Tripathi,Rated These guys don't allow kids which is instant turn off for families with babies. They should change policy else all parents keep giving them thumbs down.,Rated 1.0,2,76,??
Debroto Roy,"Rated Outstanding. Epic. Crazy. Delightful. Innovative. Foodies paradise. This place is simply one of the best joints in the city. The team and the chef does full justice to the concept... They serve some amazing mind boggling stuff. Tried a couple of their burgers as well as the appam with stew... there noren-gud baklava was simply divine, leaving us wanting for more. Take a bow guys... there's something REAL about this FARZI Cafe.",Rated 4.5,97,49,??
Leena Sen,"Rated Nice ambiance with good food. Well, it is actually the presentation that I would give the credit to. Some dishes are average in taste but the way they present it, diversifies the focus. I found the drinks to be expensive as the quantity served is as less as compared to the price charged. The bunta was worth the price. If you don't have a budget restriction then I would suggest you should try their cocktails as they are all made with a twist.",Rated 4.0,18,13,??
Lucky Chugh,Rated Get ready to be farzified. The first place to serve molecular gastronomy in Delhi and it's a huge hit. I loved the tempura fried prawns with lemon foam. The pathar ke kebab are a must try. The desserts at farzi cafe are awesome. The dirt pile transforms into a goey fudgy chocolate cake and I will go back for this soon. The bottle a gin is a good looking cocktail. The amuse Bouche is a sweetened curd shot that acts as a palate cleanser..,Rated 4.5,4,31,??
Balaji Harish Iyer,"Rated Even with its modern wooden dcor and pseudo-club ambience, Farzi Caf unfortunately lives up to its name - the food is farzi down to its core. We ordered the Prawn Chettinad, Rogan Josh Buns, Galouti Burgers, Paneer Tikka and Bla-bla. The Bla-bla was certainly bla-bla and the spiciness expected out of Chettinad cuisine was really watered down to randomly sprinkled peppercorns. The mint chutney ""sauce"" definitely did not enhance the Paneer Tikka. The service is poor and delayed, and our desperation to leave the restaurant was only mirrored by the slow arrival of the check.",Rated 2.0,20,62,??
Reginald Jose,"Rated The place was absolutely amazing!! Not so sure about the vegetarian fare, but the non veg was lip smacking! We had ordered Duck Chilly Samosas, Tempura Fried Prawns, Rogan Gosht Bun and Chilly Tikka Masala and I think each of them was a treat in itself! The ambience was lovely, the music was good, and they even surprised me with am amazing desert (Chocolate Dirt Pile) since it was my birthday! The servers were also extremely attentive, without being intrusive. The only thing which I did not like was the drinks. Perhaps our choice was wrong, but the flavoured buntas and the green apple foamintini didn't really work out! Maybe I'll just stick to classics the next time...coz it's definitely a place worth repeat visits! Divya Kathryn Varghese",Rated 4.5,2,22,??
Sonam Munjal,Rated Farzi is more than a experience. the entry is bit off but once you enter in the ambience here is super classy. Innovation and presentation is something really appreciated. The food taste is Devine too n yes service oriented staff who also helped us with food as the menu is something interesting to read but fussy to understand A mind blowing experience,Rated 5.0,46,75,??
Lokesh Meena,Rated Well if you watch SUITS ( an American legal drama television series) This place would give a feel of restaurants they show in SUITS. It has amazing interior. Music in there will make you move your body. Service is fast and great. Waiters are well dressed and professional. Everything we tried there was unique. Music is little loud but I guess that won't a problem if you are in a mood of party. They have a stage also but when we went there it's was empty. Overall if you go there you won't come disappointed.,Rated 4.0,32,16,??
Pearl Malhotra,"Rated We had a wonderful experience at Farzi cafe. Not only was the food absolutely delicious, but the presentation was what actually took the cake. We ordered the dal Chawal starters along with the Bhel Puri. The latter was delicious with just the right amount of savoury and sweetness. For the main course both their chicken tikka masala and gupta burger was good, especially the CTM. The gravy was rich and had just the right flavours. The drinks were innovative. However the dessert (Milky Way big band) and its presentation were absolutely wonderful especially in terms of the taste. The manager Dheerender truly made us feel special and a big thank you to him and Saba for the awesome customer service.",Rated 4.5,4,0,??
Anupriya Jolly Chugh,"Rated Farzi cafe has its cult following and as a first timer I was ready to be farzified. What I did not know was that farzi is more than a experience. It's a revelation on how classy, well presented and scrumptious Indian food can be. The entry is a bit off, you have to enter the DaMilano showroom to enter the cafe. However once in the interiors blow you away, a massive bar, contemporary lighting, a well lit balcony of sorts which is great for daytime sitting. The Amuse bouche here was served in mini bowls and the server told us to have it in one go. What initially tasted like jelly burst into mishti doi flavours in the mouth. In the drinks I loved the chai pani, its tea flavoured vodka infused cocktail which is a great option for tea lovers. The famous apple foamtini is a delight to watch when its made. The whiskey sour is a perfect blend of whiskey, cinnamon and tastes great if you don't like sweet cocktails. In the starters, the Mac & cheese stuffed balls are a must try if you love cheese. The Delhi Belly tikka is pork belly kebabs so delicious and flavoursome, its smeared with a tamarind chutney. I have never had anything so delectable. The Farzifried chicken was a huge hit with hubby but I found it a but dry. But then I'm not a fan of fried chicken. The main course served to us was appams, one was a water chestnut and asparagus appam, the best vegetarian dish ever, the water chestnut and asparagus add crunch and flavours to the perfectly made appam. The bheja fry appam was hot but lovely. The desserts I loved were the deconstructed milky way, they have an orange mousse like sun with chocolate, coconut, gajar halwa balls as planets. All deconstructed, topped with liquid nitrogen and rabri. Its a delight. The chocolate dirt pile is a must have for chocolate lovers, what you get is a pile of chocolate mud, literally. It has fennel, nuts, fruits and when chocolate sauce is added the dirt pile transforms it self into a lip smacking Mississippi mud pie.",Rated 5.0,73,358,??
Harman Narang,Rated The farzi caf was living a peaceful life in my wishlist since it's opening in CP. Located just below My bar Hq this place offers performance nights and celebrity guests during the late hours. Courtesy to a friend's birthday lunch I went there. The place is gorgeous and offers impeccable ambience.We were awestruck . We ordered Mac n Cheese pakoras Keema pav Chicken tikka Masala Mutton curry And mock tails (apple drink :p) The food was not upto the mark at all The portions were small and I expected a lot better. For dessert we had galaxy Big bang. Altogether the place was decent enough but I expected much better.Maybe overhyped.,Rated 3.5,22,73,??
Sumita Lahiri,"Rated I have been to the Farzi Cafe in Gurgaon many times and have given it a very high rating. I have only been to the Farzi Cafe in CP once, but I feel that this outlet simply did not live up to the standards of the Gurgaon outlet. We ordered dishes that I have previously ordered and liked at the Gurgaon outlet, so as to make a fair comparison - I think the execution was inferior to the Gurgaon outlet. The taco shell of the mutton boti tacos were a thin, crisp wafer that splintered into many pieces when bitten into, so eating it was not easy and the shell also did not add any flavor. The mutton was soft but covered in a thick, indistinct, salty gravy. The raj kachori as nice but the accompaniment of fried okra, which is what makes the flavour distinctive, was extremely stingy. The galouti was good but a little too salty and accompanied by some very poorly done potato wafers (very oily aftertaste), unlike the nice potato wedges which accompany the dish in Gurgaon. The pyaaz kachori with bacon was also too salty and quite hard. This restaurant is very heavy handed on the salt, so the food ends up with no distinct flavour. The service quality was way below the efficient standards in Gurgaon. It took forever to get attention and at one time the staff member brought across a beer that we had not ordered, but was simply unable to understand that we had not ordered it. We ordered some beers and we were informed that they may not be chilled very optimally as they had just received the stock. The first beer was quite acceptably chilled, but the next two got subsequently warmer. This spoke of poor management, since the restaurant would have had additional time to chill the bottles. The CP restaurant is a huge space with a niceambiance. This outlet seems significantlycheaper than Gurgaon. However, we did not really check the bill to see that it was correct. One the positive side, there seem to be a few additional dishes on the CP menu.",Rated 3.0,30,29,??
Prashant Singh,"Rated They just can't go wrong. That's the phrase which was running in my mind the time I was stepping out of Farzi Cafe's Connaught place branch. The ambience here is a little rustic and yet classy. They have a bar right at the center to provide a better service of beverages. For starters we had Baby Cashew idlis with kafir lime gun powder, Chilly Chicken Bao, Grainy mustard Fish Tikka, Smoked Pathar ke Kebab and Mutton Salli Boti Thepla. All the dishes were bang on in everything. Innovation is something that is really appreciated, and presentation and flavors were just divine too. There was another dish which I didnt mentioned above. That is Delhi Belly Tikka. It is the best pork dish I have ever had. It sumptuously soft and sinfully tasty. A must must have if you are in Farzi Cafe. For the mains we ordered for only one dish i.e. noodle biryani. It is also something I didn't expect to be this good. I will definitely come here soon for Delhi Belly Tikka and Noodle Biryani. In desserts, we had Choco Mud Pile and Milky way. They were were good. Milky way was superb in presentation and Choco Mud Pile was excellent in both. Choco Mud Pile is crumbled Chocolate sponge served with a hot chocolate Truffle Sauce on the side. So you have to pour the sauce in Pile of chocolate sponge and relish your dessert according to your sweet tooth desire.",Rated 5.0,0,0,Expert in Connaught Place
Natasha Ahuja,"Rated Think a superb dining experience amidst Connaught Place, Farzi Cafe. The place has contemporary decor and best part is the menu. The menu is an interesting read,they have a bit of everything. Think street food and then think about coastal food. Was served Mishti Doi as Amuse Bouche , exploding in mouth was quite innovative. Bang Bang is a must try at this place had orange,kaffir lime as main ingredients. Pork Belly and Patthar Ke Kebabs were just the perfect starters. Malabari Prawns are highly recommended too. Prawns were super fresh and yummy. In desserts Chocolate Mud Pie and Sooji CheeseCake are good. This was the first time that I had Sooji Cheesecake and I was quite impressed by it. On the whole the place is perfect for dining with friends or family.",Rated 5.0,31,226,??
Sidhant Ahuja,"Rated After having an amazing experience at the Farzi Cafe Gurgaon,I planned to visit this outlet. Farzi Cafe in Connaught Place is located in the E block. The entry to this one is from the Da Milano showroom from there one can either take the lift or the stairs. The decor of the cafe is very innovative and they have a massive central bar which certainly lives upto it's name. They have a podium for live band performances. Farzi is one the first places to bring molecular gastronomy and remains the best. Be it the amazing cocktails or the delicious desserts. We started off our meal with the Amuse Bouche which were yougurt shots and were perfect palate cleansers and had a burst of flavors in mouth. Drinks Apple Foamintini :- This was a typical molecular drink.!This was served in a funnel inside the round glass to contain the funnel. The drink had foam,Apple flavor and crushed Ice. A perfect thirst quencher. Chuski Margarita :- Chuski Margarita is what you call a desi version of margarita with a chuski in it. Served perfectly with salt on the rim of the glass is a must try. Food Talk Chilly Duck Samosa with Plum Chutney :- This was simply perfect. The outer covering of the samosa was mixed with chili garlic sauce among with other sauces. They were fried to perfection. Tempura Fried Prawn :-Fried prawns sauted in chili sauce with foam on it. Simply amazing. Very juicy and soft prawns. Every bite was divine. Mac and Cheese Pakodas:- These were Japanese style pakodas filled with Mac and Cheese. The presentation of this dish was superb. Farzi Fried Chicken :- Farzi Fried Chicken was the best dish on the item. Best thing about fried chicken is that everyone just loves it. These were served in a mini truck. Crispy juicy chicken was just amazing in taste. On the whole dining at this place was an amazing experience and the best part of the food was desserts. Milky Way galaxy which was again an amazing fusion is highly recommended too while for chocolate lovers Chocolate Mud Pie is a must try.",Rated 5.0,0,0,Expert in Connaught Place
Manshi Singh,"Rated On 10th February 2016, my mother, sister and I decided to have a 'Girls Day Out' and try the newly open and highly acclaimed Farzi Cafe in C.P. We had made a reservation through EazyDiner for 2:30 pm and showed up on time for the same. However, despite the reservation we had to wait for 10 minutes at the bar for our table...not a big problem...the ambience was pleasant, the place buzzing and the staff, polite. We had ordered for Galouti Burgers, Mutton Salli Boti in Thepla Wraps and Keema Kulcha in the starters and Chicken Tikka Masala for the main course on the suggestion of our server. In dessert, Parle-G Cheesecake was ordered on my sister's insistence (I wanted to try the Milky Way!). The food was delicious (or so we had thought)! My sister and I loved the oh so soft Galouti burgers and my mother, the Mutton Salli Boti wrap and Chicken Tikka Masala. The Keema kulcha can be a miss, though. Since, we had booked through Eazydiner, we had a choice to order a complimentary cocktail/mocktail per person. We ordered for a Long Island Iced Tea, Blue Blazer and Farzi Ok (mocktail). Our server announced the names of the drinks while serving us. But the so-called 'Blue Blazer' was not 'blue' at all! Thinking that perhaps 'this-is-how-it-is-done-here', we did not ask for any explanation or replacement. In the end, when our server looked disappointed as 'Blue Blazer' was hardly touched, I, unable to keep down my curiosity, asked him as to why the Blue Blazer was not in fact 'blue'? He replied that since the bartender who makes it was not there, that's why they had sent us another cocktail instead! Okkaayy! But shouldn't the restaurant inform the customer that the drink which they had ordered is not available so that they can order a replacement of their OWN choice?! Despite this minor hiccup, our food experience was great and we promised to come again and sample the rest of the menu! If the food was great and you had a good time, then why the low rating, you ask? Well, that's because of the food-poisoning and stomach upset the three of us had to endure for nearly two days after our lunch at Farzi!! We did not expect this from such an established brand and are very disappointed! We have never experienced food-poisoning of such intensity! Needless to say, the food-poisoning has marred our experience completely and the future plans made to visit Farzi Cafe in happy anticipation have come to a stand-still!",Rated 2.0,1,43,??
Meenakshi Srivastav,"Rated It feels really good to see that some of the restaurants/cafes/lounges are really working hard towards taking client satisfaction levels and food quotient of Delhi to new heights. Good food, prompt service amidst nice music is all you want when you dine out and Farzi Caf is meeting all these parameters. After reading good reviews about this Caf, I decided to give it a try and it proved apt for its fame. This place is pretty elegant with eye catching interiors. Their bar has a good collection of all sorts of drinks. We had Molecular Martini, yummy & juicy Farzi Fried Chicken and toothsome Bacon Kachori there. Everything was great in taste or you can say oozing on the stomach. The staff was cordial and service was also good. Must go place to chill out with your buddies and gang. Service-4 Food & Beverage-4.5 Ambience-4 Overall rating-4.5",Rated 4.5,0,0,Expert in Connaught Place
Payoja Agarwal,Rated Ambiance is very happening yet subtle. Food is unique and come with brilliant presentations! Cost is pretty okay for everything that they have to offer.,Rated 5.0,4,42,??
Dpk Dp,"Rated Brilliant food and the best presentation of food! The cost is fine too. I really like the involvement of chef and explaining the dishes with smile. I think the cafe has hardly anything which is common with other cafes. This is unique. MUST MUST try chocolate dirt pile if you have a sweet tooth. Also the staff is very polite and the manager named ""Mr. Dheerender"" sat with us as we wanted to know about the cafe's idea. He is a polite guy and suggested us to have 'Milky way' next time we visit the place. They give the bills with a typewriter. I asked the waiter if it works; he smiled and said - ""Nahi, Farzi hai sir!""",Rated 5.0,5,51,??
Pooja Kamath,"Rated Amazinnggg heavenly food!!! Words fail to describe this place with such orgasmic food that we dint even realize we were hogging for over 2 hours!! Lovely ambience, friendly waiters and ofcourse mindblowing food!! Apart from the 'Milky Way' which was touche presentation wise....lacked that oomph when we had it. So we had Malaya prawns (a must have), Amritsari fish n chips, ratatouille bhaji (mind blowing), chicken tikka masala, dal chawal arancilis (pls have), mac n cheese pops, frozen khandvis/melt in mouth Strawberry with yoghurt and buddhi ka bal stuffed paan were complimentary and also sooooperrrrr. prefer letting the pics talk for themselves....You cant leave Delhi without eating at this place!!!!",Rated 4.5,26,77,??
Nimisha Mehta,"Rated This place was recommended to us by a friend, and all I can say is wow what a great experience!! From the very beginning with our welcome shots, till the end with the candyfloss pans, farzi cafe has been delightful!! The service was exceptional as every member of the staff was extremely friendly and very helpful. The menu is funky and tasty and I would recommend this restobar to everyone. Its a must!!",Rated 5.0,2,64,??
Shivani Hanjura,"Rated Everything is ""asli"" or rather ""perfect"" in this Farzi cafe... I had my friends visiting Delhi from Bangalore after ages, hence it was obligatory for me to show them some good time around. I can say it loud and clear that Farzi pulled it off...with my friends wishing for farzi outlet in Bangalore too.. Service, Ambiance, Food and Music made it an ideal place for us!!",Rated 5.0,16,255,??
Piyush Verma,"Rated One word for the place - remarkable. Be it their gastronomical starters & desserts or their coordinated service pattern, this outlet stands high for a lovely customer experience. It was located in inner circle, Cp and you just have to deboard the train from gate no. 6 and you would see black and white billboard over the 2nd floor. As you enter the outlet, roof lamps covered up with bamboo buckets will make it intense with dim lighting and to your first left, a big rectangular bar will welcome you. Couch seating was meant for those with large groups and hookah lovers. There's a stage at the other end for live BAND performances. It had a cover of 100 people at once and you may want to reserve a table rather wait in a sheer disappointment. I really liked the coordination between waiters and kitchen staff as they all were having ear mics with walkies to convey messages in an efficient way. You would enjoy mishti dahi welcome shots when they will burst out in your mouth once you take them. For drinks, we had Farzi Ok, Santa-Bunta, Strawberry Lemonade and Italian smooch. First 2 were similar with orange juice, kaffir lime as the common ingredient. I would recommend strawberry lemonade as it was so soothening that even it sounds as a summer drink, you must not miss a chance to have it even in cold winters. And as we move forward towards their food, we were delighted with presentation of all the dishes. Dal chawal Arenchini - Traditional Indian cuisine served with a twist. Dal and chawal mixed well, shaped into spherical balls, topped up with a round papad, achaar and mint chutney. Keema kulcha - Keema filled up in Kulchas and served with mint chutney will bring up a satisfying smile on your face. Prawn tempura - It was the dish of the day. Prawns layered up and fried and mixed with peri peri sauce and served on a plate resembling a charcoal grill. Chicken tikka masala - A rich orange colored gravy alongwith boneless chicken pieces with cheese naan was the best you could ask for. And finally desserts were to die for. Dirt pie - An artistic touch to the dessert I must say. Dry chocolate chunks served in a round wooden bowl with a sickle and additional chocolate syrup to make your own dessert pie. Milky way - That was something I would simply never forget. A big rectangular plate over which different flavoured icecream was placed representing as planets and for a fusion to make them even more cold and solid, edible chemicals involving nitrogen and dry ice were poured in over by the chef and then you could grab a bite of milky way. Not to forget MILKY was also represented through rabri between the planets and gems at some random places to depict them as asteroids. Overall it was a memorable experience and I would love to recommend this place .",Rated 5.0,0,0,Expert in Connaught Place
Rahul Prabhakar,"Rated Imagine a new fine-dining property that claims to bring the Indian cuisine back in vogue. With a name like Farzi Cafe, the restaurant seems ready to throw caution to the wind. Not knowing what to expect though, I decided to check out the newly opened modern Indian bistro in Connaught Place, New Delhi, last week. As a food blogger, I needed to figure out what the buzz was all about! The first thing you'll notice about the place is its eclectic decor. Stunning to say the least, this restaurant has been designed keeping in mind the gourmet diners as well as the young, sassy crowd of Delhi. Green moss adorns the walls beautifully, rendering an earthy feel. I also liked the massive Edwardian furniture and windows that makes the debutante a league apart from the rest. To accentuate the feel-good factor, they've constructed a bar right in the middle of the restaurant, complimenting with basket-style lighting neon bulbs. As soon as you enter the premises, there is an element of high energy that surrounds you. The place is well lit and airy, making it perfect for get together or parties. You can even think of hosting small scale events here since the 4700 square feet restaurant can easily accommodate close to 130 people at any given time. (FYI, the most famous Indian rapper/singer of our times, Raftaar, performed at the Farzi Cafe CP on January 30 this year). When all is said and done, I believe Farzi truly endeavors to be different in terms of aesthetics. None of this would've made sense anyway if their food or service was not up to the mark! Minutes later, I was introduced to Chef Gaurav Chawla, who has been associated with the brand since July last year. Gaurav has worked for reputed hotels such as the Dusit Devarana and Hilton, and knows the Tapas style menu like the back of his hand. To showcase a unique, modernist approach to Indian cuisine, Chef Gaurav took us through a culinary journey starting from a wide array of cocktails and appetizers to match with to a delectable main course with desserts that surprised the palate like never before. Mocktails Farzi OK - A concoction of fresh oranges, kaffir lime, and lemon juice, this juicy mocktail was served in a Jar shaped glass with handle (resembling the classic American Mason jar). Litchi Panna Desire - A signature mocktail at Farzi, this one is made of raw mango pulp, kaffir lime, lemon, and litchi juice. Strawberry Lemonade - Made of fresh strawberries and lemon chunks, this lemonade scores high on the presentation; a drink you'd want to relish all seasons. Cocktails Santa Banta - Basically a screwdriver (cocktail made out of vodka and orange juice) with kaffir lime and vanilla essence packed into a legendary Banta bottle. Farzi Apple Foamintini - Containing fresh green apple extracts, elderflower syrup, and mint foam, this appletini scores on theatrics courtesy liquid nitrogen. Welcome Shot Misti Dahi - See Molecular Gastronomy in full view, as this welcome shot made from Sodium Alginate and Calcium Salt tingles before bursting in your mouth. Appetizers Dal Chawal Arancini - Arancini is Italian for deep-fried stuffed rice balls. Replace the mozzarella and ragu with Arhar Dal Chawal and top it with achaar, papad, and green mint chutney - and voila, a near perfect appetizer is ready to be savored. Chili Duck Samosa - The whole idea of creating an illusion with cuisine comes to light with this unique chilli dumpling. I was gobsmacked to learn that the samosa had minced duck instead of the usual potato filling. And boy, it tastes really good with plum chutney. Mac and Cheese Pakora Bites - The thing about these pakoras is that they taste absolutely best when served hot and deep fried. You'll gorge on these macaroni and cheese balls that use Panko, a Japanese style breadcrumb for outer coating. Mini Raj Kachori - It is hard to imagine a chaat made of okra salad but the Mini Raj Kachori manages to create an exotic flavor that tastes magical when combined with meethi chutney disguised as foam. Tempura Fried Prawns - What happens when deep-fried prawns are layered with a spicy tangy sauce and served with Nimbu Mirchi Foam? Nothing short of pure magic! Delhi Belly Tikka - Talk of experimentation and this is the dish worth dying for. Served on a mini open grill, these barbequed pork tikkas are glazed with Murraba chutney and topped with roasted russet apple, lending the perfect flavor for your taste buds. [PS] I also loved the Beef Patthar Ke Kebab and Keema Kulcha, which were served as part of the offering. Just before the mains, I was made to taste the Khandvi Spheres which combines the goodness of jaggery with curry leaves, serving the useful purpose of cleansing the palate. Mains - Hoppers Craving for some street food from coastal India? Farzi Cafe offers the best fusion food from every nook and cranny of South India, categorizing them under 'Hoppers' - be it the Asparagus and Water Chestnut Korma, Malaya Prawns with Sri Lankan Hoppers, Prawn Chettinad, or Mutton Irachi with Malabari Paratha. Pic - Asparagus and Water Chestnut Korma with fresh coconut appam served with spicy green chili and tomato chutney Chicken Tikka Masala - For a change, the Chicken Tikka Masala was served with Cheese, not Butter Naan. Desserts The folks at Farzi truly saved the best for last. Milky Way Big Bang - Leveraging on the prowess of liquid nitrogen plus nine assorted chocolates, caramel fudge, nuts, and sauces, this unique dessert succeeds in transporting you to the make-believe world of a galaxy containing the solar system followed by the cosmic explosion that is hypothesized to have marked the origin of the universe. The preparation is done right in front of your eyes by freezing flavored milk and breaking the same into pieces. Pour milk custard all over and then wait for the magic unfold. The other fun options are Rasmalai with Carrot Flower (a gluten-free dessert), Farzi Pan Bhujiya (cotton candy version of a traditional paan), White Chocolate Rabri, Chocolate Dirt Pile, and Fudge Brownie. So there, how do I best describe my Farzi Cafe experience? It is truly an amalgamation of traditional Indian and global classics with table theatrics. The Indian influences are apparent yet there is something unique about the contemporary presentations and culinary styles. Farzi Caf takes molecular gastronomy at its peak, creating an experience which is second to none. 2brahulprabhakar.blogspot.com",Rated 5.0,30,408,??
HAripriya,"Rated FARZI toh nahi yaar !!!! :-) Impressive presentation, rusty interiors n good music!! The menu is pretty interesting with options like daal chaawal, paav bhaaji etc. For a minute you would b like wat is so interesting about these dishes, it wud b like any other dish available. So here what it makes you go like ahaaannnn !!! Presentation will take ur heart away.. Fully packed on weekend nights. Bonus point if there's any performance going on.!! Recommended :-)",Rated 4.5,22,141,??
Abhinav Tewari,"Rated Farzi cafe is not Farzi at all, ambience is like most rustic and artsy restaurants coming up nowadays in India ! ! Food served here is delicious and the USP is the experience in terms of the plating and service it intrigues and fascinates you!",Rated 4.0,3,28,??
Angad Bansal,Rated I have nice experience of farzi cafe. The farzi presentation and prepareation makes it so unique and special. There services were also awesome in each type of food. I ordered soup from here then the soup arrived and it was really delicious with perfect decoration. I really like it.....,Rated 4.0,5,161,??
