Username,Review,Rating,Total_reviews,Followers,Expert_level
Puneet Wadhwa,"Rated Consistently delicious Italian food. This neighborhood is fortunate to have such a good Italian restaurant. The staff is very friendly and courteous. The ambiance is pleasant, somewhere you could go for a date, as well as a casual dinner.",Rated 4.0,6,86,??
Ankit Jain [~pO~],Rated Looks like a good pizza place.. But the staff was so dull.. I went with all the enthusiasm after reviewing 7 food places.. I had more energy than the staff.. Freshly made dough (live in front of u) I can get a full loaded veggie delight but not NY veg supreme.. For no reason.. I wana correct myself the staff on Sunday night is not dull but dumb.. When u go to a marriage they have pizza stalls who make pizza and whatever they make is what u get.. This was exactly like that.. Pre-made pizza severed to u after heating.. Pizza quality since wasn't fresh.. Was pathetic.. Garlic bread sucked ( wasn't hot) Had high hopes.. Sbarro : baaass karo,Rated 1.5,107,140,??
Vibhor Agarwal,Rated The place which got me in love with pastas. Some of the best places to have Italian cuisine in C.P. Also the best Sabarro in town indeed. Prices are also quite reasonable and the per slice pizza option is just great.,Rated 4.0,4,3,??
Kanishka Sharma,"Rated Great experience at the Sbarro. BOGO offers on wednesdays. They make brilliant quality pizza. A must try includes the basic NY Cheese, Veggie Supreme. Self service concept provides you a with a direct connection with your food.",Rated 5.0,7,2,??
Juhi Dhingra,"Rated Slightly priced at the higher end, but this place serves amazing pizza! NY Pepperoni and Pan Meat Delight were stellar. The portions are great!",Rated 3.5,30,89,??
Savri Gupta,"Rated When u enter everyone greets u so warmly n with such a nice smile the first thing I noticed is the fantastic food display.. In quick 2 mins after the order they served hot plates with our pizza slices ..! The pizza slices are yummy..and they were kinda heavy and enough for lunch, even though I doubted that !! Nice place,good seating and great ovens.. Found it a nice change from dominos n pizza hut..staff was pleasing eager to serve and they put on their best show in hospitality..the place is too good I have become a fan immediately..Great job sbarro",Rated 4.5,2,14,??
Vaibhav,"Rated Hi Just went to this place on 30th December 2015 and my take on this place in short are LOCATION This place is located in N Block Connaught Place near Dunkin Donut & Nandos on way to Rajiv chowk from Janpath Red light. AMBIANCE While you enter this place, you tend to give 5/5 for maintaining the place neat & clean. The place is lighted properly, somewhat peaceful when you compare it with Dominos or pizza hut outlet. And mind you I went on Wednesday where they have buy 1 get 1 offer lined up on their Slice & pizza menu. FOOD Availability was an issue since my choice of pizza wasnt available at that point in time so I had Bogo Pizza slice, the more pleasing pizza I find at that point. So as per the offer I got an additional slice. Since they were recently prepared which is surely their plus point, basics were right & surely I enjoyed my pizza slice. Food 3/5 HOSPITALITY Yes, its more or less a self serve outlet. I find staff equally efficient in preparing pizza & making it available. CONCLUSION I personally feel that there initiative of offering freshly prepared pizza should work wonderful although regular dominos/pizza hut customer would find it more expensive. One disadvantage I mentioned is Probability of getting your desired pizza slice is quite less. P.S - we were billed around 152 for these slices. Bill attached for your reference. I don't have any relationship with Sbarro or with their supporting staff. Cheers :)",Rated 3.5,0,0,Expert in Connaught Place
Ranjith Pc,"Rated They serve what they talk of to the point. U go in u choose n swoosh its on your plate in a jiffy. Located in co its easy to access, though I've never dined sitting in here. The ambience is good and the service is great other than their pizzas they serve other great options as well. Satisfied till now, no issues and i recommend this place if u want to try something other than them routine pizza joints. Cheers",Rated 4.0,52,40,??
Dipesh M,"Rated Every weekend after sight seeing we would come relax in our favorite spot and have a delicious freshly prepared pizza The service is friendly, talkative and swift. The best part being that the place isn't much crowded on weekends as well.",Rated 4.0,8,108,??
Pranshita Kohli,Rated One of my Absolute favourite place to eat . Love their quality of food and their service is quick and smooth staff is well trained and one can have a relaxed slice of awesomeness here .,Rated 5.0,25,45,??
Tanya Jassal,Rated Its one of my go to places whenever i crave for pizzas. Everything tastes good and fresh. And the menu is decently priced which makes it even better for students.,Rated 4.5,7,56,??
HippieSoul,"Rated After eating the food from Sbarro all I could recall was 'Beta Tumse Naa ho Paayega'. We had a pizza slice, garlic bread. Both were so horrible in taste. Their were no flavours at all. Don't know what they are selling in the name of Italian food.",Rated 1.0,45,78,??
Baiju,Rated I had dropped in for some breakfast on Sat morning at about 11.30 am. The pizza slice I wanted was not a availagble and was told I would have to wait upto 30 mins. The Veg Supreme pizza slice ordered was not at all well baked and was soft. The Paneer stick ordered was also nothing great. PIzzas prepared by inexperienced young girls with little or no experience showed. Even the seating was not ready to welcome customers. Bad show. Never again.,Rated 3.0,2,0,??
Nitin Kumar,"Rated My experience at this place was not a delicious one. I m veg + not a pizza lover. So may b i wasn't able to appreciate the food here. The pizza's n pasta's at this place will surely make ur mouth water instantly ,but they dont please ur taste buds very well. Pizza's are great in size ,but that becomes a hurdle when its not tasty as u expected. I tried slices of paneer makhani n veg extravaganza ,garlic bread ,brownies and cheesecake with pulpy orange and found Pulpy Orange to be the best. However u can give garlic bread with dip sauces a try ,they not fantastic but hav something unique in taste. Visit only if r a hardcore Italian food lover or r bored of other places. Ambience ,hygiene ,service n other parameters deserve full marks .",Rated 2.5,14,22,??
Vinnie Pandey,"Rated Looks very tempting, hd been waiting to go, took frnzs dre on sunday, ordered paneer makhani pizza , broccoli stromboli. Stromboli was huge in quantity, bt very bland. did not like. The pizza was good. The one good part was the cheesecake. I loved it.",Rated 4.0,5,0,??
Saatvik Sethi,"Rated Place was good, ambience as well. The pizza which i tried was okayish. They gave me this meal deal, which had 2 pizza slices, 1 coke, 2 breadsticks And a dessert (walnut brownie topped with chocolate sauce)",Rated 3.0,3,11,??
Gunjan,"Rated Sbarro, CP Tried there Cheese slice & New York Veg supreme. Best part about these pizza is that they make these pizza's fresh in front of you. Even there dough is readily made. Good experience. Both the slices were decent",Rated 3.5,44,110,??
Rahul Jain,Rated Tried paneer makhani stuffed pizza along with the garlic bread. Honestly one of the best garlic breads I have ever had. Full of flavour. Pizza- good. Stuffed. Filling.,Rated 4.0,15,12,??
Konika Verma,"Rated Fine dining at sbarro Ambiance: 10/10 Value of money: 6/10 Service: 8/10 Food quality: 9/10 Taste: 9/10 Must try: veggies delight,meat delight, arrabiata",Rated 3.5,11,174,??
Simmi Roy Mishra,"Rated I totally love and recommend this outlet. The pizzas are really delicious,fresh toppings and perfect crusts.. so is the Garlic bread. The staff is also very helpful.",Rated 5.0,1,4,??
Shivi Khandelwal,Rated Pizzas are fresh and tastes good here. But garlic bread is not so good. Decently priced. Good quality. Helpful staff. Ambience is also nice and appealing :),Rated 3.5,51,210,??
Mohit Chandra,"Rated The pizzas are fab here !!! They have varieties of pizzas (veg n non-veg) and pastas, cheesecakes, brownies, strombolis and cokes etc... Decent price makes eating here worth every bit. The staffs are extremely considerate and always ready to help us to choose from. Overall had a wonderfull meal here. Sbarro is a must visit for pizza lovers.!!!!",Rated 4.0,10,3,??
Abhishek Bhatia,"Rated This place was unexpectedly better than any pizzeria I have ever been to. Talk about the quality of pizzas, ambience of the restaurant, service, everything was up too the mark. We ordered 4 pizza slices namely chicken tikka, pepperoni, mushrooms and cheese Although the pizzas were reheated before serving, it surely tasted fresh and no one could tell that they were reheated. The pizza was how a new york pizza should be, thin crust with overload of cheese and full of luscioustoppings. The place was air conditioned to that extent that is pleasant and surely took our pizza experience up by a notch. The service was good and was served our pizzas within 2 min of ordering. I was really shocked that such a nice place with good food is so underrated. Compared to Domino's and Pizza Hut this place is far far better and much cheaper as well. We had our delightful meal in about 650 bucks only ( for 3 people). Its surely a place to hangout with friends and have a pleasant time. People should give this heavily underrated pizzeria a chance to prove itself and surely it wouldn't disappoint you. I am really shocked at seeing the disappointing reviews people have given which were not actually true.",Rated 4.0,3,33,??
Kushagra Nirula,Rated Amazing pizza's amazing place. The garlic bread was very fresh . A reasonable place to go for a pizza lover. No need for any improvement. :),Rated 5.0,7,73,??
Kohinoor Koko Sharma,"Rated I look back on my first visit to Sbarro very fondly. It was a friend's b'day & the whole day had been absolute perfection & the amazing chicken makhani stuffed pizza I snacked on was definitely the cherry on the cake for me that day. Unfortunately very little can be said about my most recent visit to my once favourite pizza joint. The outlet, albeit clean, is stuffy. I do understand that it is peak winters however I definitely don't appreciate feeling like I'm being roasted. The staff was friendly and I thought it was really sweet that they helped me carry the trays up but unfortunately thats the only word of praise I have for Sbarro. I ordered a meal for two that included 2 slices of pizza + 2 garlic breadsticks + 600ml bottle of a soft drink (I went with Coke) & a walnut brownie. We also ordered one cheese & sausage Stromboli. The garlic breadsticks were seasoned well & were a refreshing change from the over soggy breadsticks served by Domino's. The pizza was very basic & average, even with all the 'right' ingredients/components it somehow managed to have no flavour, even adding oregano didn't seem to help. The cheese and sausage Stromboli looks absolutely stunning but unfortunately lacked flavour as well, it was indeed cheesy but bland. The walnut brownie was the saving grace and managed to be the only thing that had the right taste. It's sad to see that Sbarro has lost its charm, here is hoping that this review will serve to be a wake-up call to them so that I can maybe in the future visit them again and give them a rave review. For now I rate them a 2 for their mediocre food.",Rated 2.0,25,144,??
Garvit Bhardwaj,Rated Sbarro offers a great option to people like me who are bored of pizza hut and dominos!..pizza was enjoyable but not something extraordinary except foe its size..service needs to be improved drastically!,Rated 4.0,15,27,??
Akanksha Agarwal,"Rated Had high hopes from this place but came out disappointed. The pastas were a complete let down. Pizzas aren't fascinating either, they were a complete disaster. Although the desserts were good.",Rated 2.0,3,44,??
The Great Indian Foodie :P,"Rated Big size Tempting pizzas in display station before placing orders, is good sell technique Ambience is nice and attractive,divided into two halves , quick delivery is an added advantage, food quality is good but taste is an average material. Pricing is competitive.",Rated 3.5,0,0,Expert in Connaught Place
Nidhi Choudhary,"Rated I love Italian but half this awful experience I might not like tasting it for a long time. First of all the whatever I ordered was not up to the mark ,I have to wait for 10 mins because the lady taking the order was not lending her ears to me.i have to scream at her which I personally hate doing but I had to. The food was not baked properly . I have struggle with every bite. Awful experience",Rated 2.0,16,55,??
Asim Behera,"Rated Standard traditional American fare, big on size but not all that big on taste. I think the modus operandi of reheating an already made pizza takes away a lot of taste and freshness. The crust was way too thick for the amount of toppings. They were out of the lemonade. The brownie was pretty dry. A good thing they had going for them were the staff. They were friendly, efficient and courteous.",Rated 2.5,50,327,??
Prateek Bhandari,Rated would prefer dominos or pizza hut than this. .,Rated 2.5,27,65,??
Deepika Bhagwani,"Rated If you're a pizza lover, it's a must visit! Famous for its Authentic New York Pizza. Won't dig a hole in your pocket, and the pizzas are just perfect to taste! Very close to Rajiv chowk metro station. Food- 4.5/5 Staff- 4/5 Ambience- 4/5 I'm soon visiting this place again!",Rated 4.5,0,0,Expert in Connaught Place
Shivani Shukla,"Rated Nice place to hang out with frens or family. If you are a pizza and pasta lover like me, Go for it. I went with my fren and we ordered 399 meal ( 2 slice of pizza (any pizza), garlic bread and pet bottle), it is good quantity. BTW 1 slice is enough :)",Rated 4.5,10,49,??
Pulkit Sangar,Rated So i was just cruising around connaught place and i saw this outlet and went inside To my surprise it had very good pizzas plus the chocolate mousse and the cheese cake were superb plus price is also low compared to other outlets,Rated 4.0,30,57,??
Pranshul Saxena,"Rated Nice Place to visit in CP , if you like italian- the american Style. Food is great , value for money , great combo options and nyc staff....",Rated 4.0,7,24,??
Tanjit Singh,"Rated Great taste , good ambience but slow service and less variations on the menu . Still better than other family Italian cuisines like Dominos and Pizza Hut",Rated 3.5,4,30,??
Ishita Mahindroo,"Rated Ohk, NY Cheese is Great.. And NY White is Awesome too.. Although Garlic Bread is disappointing but these slices of pizza make up for it. It is a great place to have couple of slices of pizza, or variety of pizza at a very low cost.",Rated 4.0,16,23,??
Ananya Nandan,"Rated The ambience of this place is actually good. Their meal consists of only a slice of pizza with garlic bread sticks and coke. I've had the stuffed paneer makhni pizza and chicken makhni as well. Super delicious pizza slices, the toppings were totally yum. Even the garlic bread sticks had a nice taste of garlic. It was just perfect, and the garlic wasn't overwhelming at all.",Rated 3.0,14,10,??
Arun Gupta,"Rated After a exhausting shopping at CP, we were starving and wanted to eat quick and super close. This place was close to our spot. It was so delicious. There is much wide range of pizza and everything was freshly prepared and served in good portions as well.",Rated 4.0,4,58,??
Sana,"Rated Get into this place by chance while searching for the new place. The food counter was my centre of attraction. The big slices of pizza was looking so decorative, mouth watering and delicious. And yes it was delicious and finger licking. The sausage pizza and red sauce pasta was my selection for the day. It was way good. Staff is equally kind and humble. The only thing they should work on is the payment system bcz its too hectic that first collect the order den wait in the queue with you plates for the bill and till then all your food will go soggy and cold. Else everything was good. I liked it and looking forward to try other pizzas too.",Rated 5.0,17,56,??
Nikhil Tewari,"Rated Two friends meeting up after a long time. Since most eateries were full, we crashed in Sbarro. Ambience resembled a fast food joint and they specialise in pizzas and pasta. The peculiar thing here was that most people ordered a slice of pizza with pasta in order to make a combo. Not being pasta fans, and being born gluttons, we ordered a large 16 inch diameter Veggie supreme pizza as only that could satiate our appetite. And that it did! The Pizza was fresh and cheesy, with a distinct tangy taste to it. Sbarro makes Dominos look like a minnow. The pizza size can put these chains to shame. Recommended for pure Pizza fans who want quantity over aesthetics! We got 2 complimentary cokes too!",Rated 4.0,17,77,??
Lakshman Dev,"Rated It was just a random decision to be here. I dropped here by chance , as I was looking for my friend and then came to this place. Very simple and clean place its Italian herbs smelling all around. I loved the pizza as Italian styled toppings.",Rated 4.0,58,33,??
Anshul Negi,"Rated Nothing great,tried meal for two but left it mid way,wasted food water money n time,never again the place was a lil hot for us,imagine even in the chilli winters of Delhi.",Rated 1.0,1,0,??
Vanshja Meera Gairola,Rated I simply love the pizzas here. Authentic Italian food. Yummy garlic breadsticks & pastas. The process of billing is a tad tedious & messy. But overall a good Italian experience.,Rated 4.5,15,170,??
Rajrupa Roy,"Rated Its a pizza outlet in CP. But as i dont like , i had chicken alfredo penne pasta and brownie. Location is good. Food was okay. Pasta was better than the brownie.",Rated 3.0,26,79,??
Div,"Rated Well not many choices in the menu ( only pastas, pizza and salads with some beverages) here, but whatever they serve is good! Liked the cheesecake a lot and also the pasta (Alfredo). Prices are reasonable and the ambience is nice. (And they make your order in front of you)",Rated 4.0,9,27,??
Kaamini Jha,"Rated Best Pizza place In town. Totally Lives up to the NYC name! The fact that Sbarro was an accidental discovery makes it even more fantastic. Had the NYC Cheese, NYC White, Paneer Makhni and Sausage and Pepperoni. The combo meal blew my mind. Loved all the pizzas, also the garlic bread was perfect. However, since it's self service, try to be quick about paying your bills, or your food gets cold. Good mousse, the brownie could be warmer, but overall good experience.",Rated 4.5,6,50,??
Rantim (Ronny),"Rated Ordered Pasta Value Meal which has Veggies Delight, Garlic bread, Salad, and a Regular drink. Pasta was good but wasn't delightful as expected. Love the ambience",Rated 4.0,10,3,??
Kavya Singh,Rated It's a great place. Ambience suits its name. I ordered pizzas n pasta. I really loved the food. All were yummy. Everything was good. I like to go there as many times I can. Service is good. Keep doing good work.,Rated 4.0,31,64,??
Priyanka Ved,"Rated Located in N block, Sbarro is situated near gate no. 5 of Rajeev chowk metro station. It is built on two floors, has good seating and decent ambience. Coming to the food, well Sbarro looks promising but fails to fulfil any promises. The garlic bread was extremely dry which was served with a very weird tasting sauce (dip), veggie pizza slice was highly overloaded with broccoli (like I was being tricked to eat broccoli through pizza) and for drink I had cucumber lemonade which again was a disappointment and tasted neither like lemonade or cucumber. It was totally a disappointing lunch.",Rated 1.5,0,0,Expert in Connaught Place
Mukul Verma,Rated This is the worst pizza outlet in the history of human kind. The pizza sucks to the power of infinity. I don't know why they decided to open in India. Its totally rubbish. Don't even think of thinking to go there.,Rated 1.0,50,45,??
Kasturi Ramanathan,"Rated Sitaution : A late lunch on a Sunday at CP. Ambiance : across two floors. The serving area is on the ground floor. Seating area is above. About 20 people can comfortably sit. But, if you're having a notoriously loud crowd dining with you, you'll then feel that the place is cramped. The combo meal : worth every penny. For 400 bucks. 2 pieces of garlic bread. 2 slices of pizza. A brownie and a pet bottle. My brother and I decided to pick up a chicken makhani stuffed pizza and meaty pizza. Both the pizzas were decently good. However, I did not care much for the rather hard garlic bread. The brownie was good as well. We picked up a new York cheesecake as well. But at 150 INR. I really did not like it. Almost chocked on it. Too sweet. And the bottom line of biscuit crumble did not hold together. A huge disappointment. And hence the lower rating. Cost : the 400 combo meal is not inclusive of taxes. And the cheesecake was too expensive. Bottom line : worth it for the combo. Better than the regular pizza line of branches around the city.",Rated 3.0,141,472,??
Subhayan Chakraborty,"Rated Sbarro is one of those unconventional yet authentic places, where you have a real shot at satisfying your appetite without emptying your pocket (completely). The place is in the N block at CP, near to Rajiv Chowk Gate no. 5 and 6. It has a very expensive looking storefront, so don't let that intimidate you. :) It's a recreation of the classic new york pizzaria without the overt display of americana and italian-mafiosi imagery I've encountered at other places. There's also ample seating space, being spread out on two levels.While the AMBIANCE is cool, the FOOD is where the real originality comes in.. Sbarro is true to the New York Pizza. Since, I'm not an authority on the subject, never having gone beyond the boundaries of Hindustan and being brought up on Dominos and Pizza Hut, I can't say what a New York Pizza is like. But what I have seen, numerous times in fact, is the classic large american pizza being eaten by characters on sitcoms, tv shows and hollywood. True to that, the pizzas are extra large and taking another glance at the pizza table is suggested before making the order, if you are single or a party of 2. Coming to taste, the new york classic cheese was pretty standard, given its the most inexpensive item on the menu. The soft cheese tastes really nice, although the pizza base was a bit too thin for my liking. The Pepperoni pizza got me. God, did I love the pork pepperoni pieces, laid in neat slices over the soft gooey cheese. I would venture so far so as to say that PRICES are quite in line with what other establishments of this category offers in the CP area. But they were still restrictive enough for me to order only slices and not the whole deal. In that case, the other items on the menu such as the pastas can be tried. SERVICE is always upto a standard at a large establishment like this. But the crew here, apart from being nice, are also really helpful. This is especially true when they see you gawking at the pizzas straight out of the oven.. Chakraborty Tip : This place should be gone to, with a large group of friends, looking for a place outside the usual destinations, having ample place to relax and trying something new. Sharing an Xtra large pizza will do the trick.",Rated 4.0,148,826,??
Vinay Kharb,"Rated Place is NOT recommendable to anyone, it may seem aesthetic from the outside though. And that is a big NOT. Had two kinds of Pasta there and immediately marked Sbarro in the list of places I do not want to visit. Both kinds of Pasta were tasteless to me and other four in the group which makes it five out of five votes against it. Positives -- A nice place to sit with your friends with good ambience. Negatives -- Tasteless food which pretty much cuts out the point of sitting with friends to have a nice meal.",Rated 1.0,1,3,??
Saivy Chawla,Rated Sbarro is a quick place if u want some quick bites. Pizza makhani is one my favourate. I am impressed with my first visit. Will try some more food there and will update the review.,Rated 4.0,65,73,??
Harshit Dwivedi,Rated Thank-you so much to make our day memorable we found that the Sbarro have a very different kind of a quality of pizzas.. yesterday night we had a dinner at ur restaurant so first of all when we entered in a restaurant we saw everything is live but we don't know its self service. So we go back n decide we go Punjabi by nature aur any other restaurants. So when we ask to ur server where is Punjabi by nature he asked him what happened so we told him we carry our kids nd we can't do up and down to take everything so he said that's OK don't worry I ll serve u we know his name very well he is abhishek so he tell us just do ur billing process than we will serve u .so what quality at ur server we don't know anything so he help us to choose the great speciality of sbaaro he tell us about the stuffed one so we took a whole pizza of ur NY range .so the pizza was really very nice and authentic and pastas was very fresh n hot .I love the basil flavoured in pasta.so we didn't feel like its self service.abhishek give us a very good service like better then fine dine in I tryy so many restaurants even ur huda one also cz I am a architect of kabab express so easy to find out where is Sbarro .my wife gave him a big choclate for his good efforts .because he go so many time to take the food from downstairs so this is little gift from our side .in the end we talk to ur shift manager also so we tell him we really enjoyed food was very good .this nt just a feedback its a good memorable moments for us we will definitely come back soon.may be next week or next month.. Thanks abhishek for make our day memorable. God bless u ....:),Rated 5.0,1,0,??
Prateek Verma,"Rated #MustTry #Chicken Makhani(Pizza) #Paneer Makhani(Pizza) #Veggies Delight(Pasta) A good place to visit if you want to eat something fresh & Italian. Pasta is a must try, not to forget the delicious pizzas. I will suggest go for a combo meal.",Rated 3.5,11,64,??
Aditya Oswal,"Rated It's a great place to have a quick, yet very tasty, bite without burning your pockets in the area like Connaught place! But they have options to burn your pockets, if you're willing ;) But overall, its a great place, completely worth the money you'll spend. They have open kitchen, so you get to see from where and how did your food come, the interiors are quite nice too and the music is great! I had #NY-Cheese pizza slice, which was delicious!! I'm looking forward to go there again to try something new next time! :)",Rated 4.0,33,23,??
Memansha,"Rated A good place to eat New York style pizza if you want to try something new and different from the mainstream pizzeria. The place is quite spacious and clean. Love the fact that you can view the kitchen and see all sorts of pizza on the display which obviously makes your mouth watery. Tried ""NY Style Pizza"". It was tasty. But one must eat as soon as it comes out of oven otherwise the crust becomes quite hard and it becomes almost impossible to complete it. At least that was my experience. Also Tried the ""Garlic Bread"" but I have to say, Domino's outlets are a better choice, in this case. Recommended to all who love to try different places. The prices are in check. You can leave this place stomach full if you pay the same amount you may pay some other place.",Rated 3.5,17,17,??
Sanjana Issar,Rated Its decent place but it couldn't match the one in New York.I loved the cheese slice of Sbarro there but its not the same here.Though it was nice though and very affordable.,Rated 3.5,16,14,??
Abhijeet Kini,"Rated A very decent place for a slice of pizza and a quick drink. A self service joint where u can either order a slice or a large pizza. There's also pasta as well as stromboli on the menu. We tried a slice of pepperoni and a meat feast slice. We washed it down with the blood orange lemonade. Comfy and nice, the place is worth a visit but the pizza isn't out of this world. Although that doesn't mean it is bad.",Rated 3.0,172,467,??
Mukta Dhawan,"Rated I anticipated a lot from this place while entering its gates. The place was quite compact but its first floor was well built and spacious. We were two of us and secured a cozy place for ourselves. But here there is the system of self service which was annoying for me. It had a unique system of selling pizzas in slices. It was a bit pricey and the taste was also not that extraordinary. Overall, it was just an okay experience with the food out here.",Rated 3.5,111,569,??
Mriduldhanuka,Rated Simply awesome Margherita.... Don't think about other flavours or options. Simple go for the BEST MARGHERITA EVER. Price point is acceptable. Small but cozy place. Garlic bread was average.,Rated 4.0,20,6,??
Parth Jagirdar,Rated Wanna try something different try out this place. There daily pizza deals are great. Taste of there huge pizza slices are different when compared with other pizza outlets. Have a good seating arrangement too. The only dissapointing this is their garlic bread which is not at all tasty.,Rated 3.5,37,74,??
Namrata Shah,Rated I realy hate Sbarro brand seriously I visited ur store at around 10.30 pm Thursday 3dec the staff behavior is very rude I ask him for pizza slice that y I decided to choose 399combo the server om said that pizza will take around 30minutes I said that OK but I want different slice. He said that dats nt possible becz pizzas is ryt now nt available so u hv to choose a same slices then we make otherwise .place ur order separately wht d hell yr I pay for my slices so its my choice ki which slice I want so pls when I ask about who is restaurant manager so the guy his name is amir he is nt available ryt now we hv a supervisor ajit so please tok to him so when the supervisor come to me he didn't apologize for the mistake even his body language was very rude . check the camera .what kind position he is stand in front of me .his hand is folded .pls stop sbaaro if ur nt able to give us a great service n ol because we give u business.I never come again this place pls take some action at ur staff and the bluddy manager u hired hee don't have sense how to tok with a guest even a lady guest give him a training coz he dont know how to apologize... So this my last visit with sbaaro u will nt grow if ur doing this thing with the guest who is paying his valuable money .,Rated 1.0,1,0,??
 ,"Rated It's Located In N-Block And Is A Very Prominent Name For Serving Tasty Pizzas. Its Spacious, As They Have Two Floors. Its A Pleasing Outlet With Soothing Music In The Background.Yesterday In Afternoon I Have Tasted Their ""PAN - Paneer Supreme X-Large Pizza"" And Loved It. The Slices Are Cheesy, Nicely Baked And Are Prepared In Front Of Your Eyes, At Their See-Through Counter. No Dry Edges, Instead It's Well Chewable. They Present Your Food Very Nicely. I Would Give Them A 10 On 10. Will Come Back Again To Have More Pizzas For Sure.....",Rated 5.0,67,24,??
Arjun Singh,"Rated Sbbaro is the best places if you want to eat Italian food in the budget, they make their pizza live and it was fun matching that part. Basil Rosemerry infused pizza was no doubt very delicious, they serve authentic Italian style pizza unlike American based pizzas from Dominos and Pizzahut, so don't compare their pizzas with these. Pocket friendly Italian cuisine made my evening. Really wish their outlet has success unlike what happened with Papa Johns in NCR.",Rated 4.0,17,57,??
Nikita Sharma,Rated They serve mouth watering pizzas! One big slice of pizza!!! I am a die hard pizza lover I can eat pizza all day everyday. The best part about sbarro's pizza is that one big slice isn't that costly and it's really yummy!! If you are a pizza lover you should forsure try this place.,Rated 4.0,56,87,??
Priyankit Rangi,"Rated We ordered a slice each of NY-Cheese and NY- Veg Supreme, along with a coke, garlic bread sticks, and chocolate mousse. The pizzas tasted nice and crispy, however, the garlic bread sticks tasted a wee bit bland. Overall a satisfactory meal. :) #Recommended Jyoti Jangra",Rated 4.0,24,26,??
Samrat Chakravorty,"Rated Had dropped in by chance, while waiting for a friend. Liked the decor and menu concept. Options available are plenty, but my favorite is Pepperoni so naturally went for a slice of it with some nuggets. The pizza was really great. Very different from the every day Pizza chain stuff. Its decently priced too. Looking forward to further visits and trying more.",Rated 4.0,0,0,Expert in Connaught Place
Praveen,"Rated I personally found their pizzas to be very ordinary, nothing special. A simple, fast food pizza place. The usual fare that one might expect.",Rated 3.0,0,0,Expert in Connaught Place
Aarohi Garg,"Rated For pizza lovers, a must visit place! The slice of pizza is the slice of happiness. I loved the mushroom and olives slice there. The brownie fudge and the chocolate mousse are equally tempting.",Rated 3.5,0,0,Expert in Connaught Place
The Intrepid Eater,"Rated This is a nice place to grab a quick, inexpensive lunch in CP. It's close to the metro, has ample seating, an open (and clean-looking) kitchen and friendly staff. If you sit near the balcony upstairs, you get a great view of the kitchen and the pizza-making process. Here's a little tip: wait and watch. Ask for a slice of whatever pizza just came out of the oven. It's much better fresh and warm.",Rated 3.5,0,0,Expert in Connaught Place
