Username,Review,Rating,Total_reviews,Followers,Expert_level
Shaili Guha,"Rated Nando's finally! It was my first time in Nando's that I got a place in a jiffy.... (yay!) Ordered Grilled Chicken Cataplana Algarve Salad Ice Tea Rosa Fresca GRILLED CHICKEN CATAPLANA- It was served in a copper utensil, with rice, zucchini, chicken and other veggies. Taste was very good. A great meal for two. ALGARVE SALAD- It was the best of all I had here in Nando's. A very delicious and nutritious meal. A variety of leaves served with sundried tomato, peppers, chicken and feta cheese. It was heaven! ICE TEA- Tasted as usual, it was good. ROSA FRESCA- Got as a complimentary drink with Cataplana and it was a sexy drink! It had a fresh mint flavour with pomegranate and lime taste. Was fantastic! Enjoyed thoroughly!! Halla bowl!",Rated 4.0,81,209,??
CA Gaurav Agarwal,Rated It's always a pleasure to eat at this place. The food tastes the same everywhere in the world. The pricing of the food is great the taste is great and the place is great. The sangria options are good too.,Rated 4.0,90,133,??
Amrita Bhatia,"Rated Food is nowhere near international standard. Horrible service, most waiters were busy gossiping among themselves. They looked fresh graduates with no interest in service. Food was cold. Avoid if you have eaten outside India",Rated 1.5,1,0,??
Dr Vishal Agrawal,Rated Amazing food very courteous staff. Their grilled peri peri chicken is to die for. Garlic bread is must try in sides!! With beer your food might just taste better. A good hangout.,Rated 4.0,49,68,??
Bitan Banerjee,"Rated Nando's has been one of my favourite restaurant since from 2009. I first dined in this chain in Nottingham, UK. I fell in love with the food. In India, I went to Nando's at Connaught Place, and talking turkey, the taste was almost identical here. We ordered the Whole Chicken Platter, and it tasted......hmmm....whats the word am looking for...""DELICIOUS"". Anyone who likes Portuguese cuisine should go here.",Rated 4.5,56,182,??
Omurice Lover,"Rated Had heard a lot about Nando's and decided to give it a shot one day in CP. I was surprised to see the nice decor as I walked it, because I had heard about it as a ""chain"" restaurant on the internet, and I have fairly average expectations of chains. Well I don't know how Nando's outlets in other countries look like, but the one in CP was certainly well done, and the decor gave me a feeling of comfort. There weren't many people the day we visited, so my friend and I could have a nice long private chat without being disturbed. We had a black coffee and green tea, and a chicken wrap with grilled veggies and Portuguese salad. The food was decent, felt healthy and then peri peri sauces were nice and tangy (there are multiple ""levels"" of spiciness). We were here for a long time, and it was quite and enjoyable experience - but it may be quite different at peak hours. I wouldn't take the food to be authentic south African food, but more like fusion food drawing south African and Portuguese inspiration, so I don't want to complain on this aspect. I will definitely visit Nando's again to try out other stuff on the menu.",Rated 3.5,32,21,??
CurtistheWalrus,"Rated It's a cool place, fancy ass if you're a student too and all that. The food is pretty average and the sides definitely taste better than the mains. The drinks are good and the service is quick. But they need to work on their food because CP has so many other joints that are amazing.",Rated 3.0,20,7,??
Prince Thkr,Rated Oh the peri peri chicken! I just love it. Been twice to this place and it never disappoints. Staffs are helpful and courteous. Ambience is nice with the smoky smell of roasted chicken. Must visit place to satisfy your meat cravings.,Rated 4.0,3,1,??
Dr Monal A Daptardar,"Rated Great gastronomic experience. The chicken they serve is so juicy and flavourfull. The must try is chicken liver rolls, for appetizer's. Its a yummy delite. It has a not too over powering flavour of liver, which is creamy, spicy and melt's in your mouth. I love the chicken served here in any form.",Rated 4.0,48,78,??
Neha Gohil,"Rated Pretty good restaurant in terms of food and ambiance. However, the drawback was their service. You have to remind them that you have ordered something. Service needs a huge improvement.",Rated 3.0,2,0,??
Nandita Sharma,Rated Hated this place to the core! The food tasted nothing like what i had imagined it to be. The vegatables in my wrap and the paneer tasted as if they have been undercooked and everything including the beverages (which was so sour that i had to leave it after the 1st sip) was made without even taking taste into consideration ! Bad bad bad,Rated 1.5,31,38,??
Soumyadip Saha,"Rated I'd never tried African and Portuguese cuisine so this was on my wish list for sometime because not too many restaurants in kolkata offer the aforementioned cuisines. Took some time to locate it in CP. Big place. Spacious and well lit. Really liked the ambience with the background music playing on. Surely not a place to come alone. For starters, ordered chicken wings with wedges. It was served after ten minutes or so. The chicken really tasted different, well cooked but not spectacular. The peri peri herb sauce was amazing though. Then we ordered the famous peri peri chicken and it lived up to the expectations. Tender, not too spicy but delicious. Next were Espetada and Grilled Chicken Cataplana which were also okay. I had ordered Chicken Caesar Wrap for myself which was quite good. Other than that, citrus bliss and three Heineken beers. Cost :4500 rupees. Slightly on the higher side. Give it a try!",Rated 3.5,0,0,Expert in Connaught Place
Parul.sharif,Rated Not a Nando's fan but then though maybe in last 3 years things would have changed .. But disappointed again !! From really sad tasting n shrunken chicken to dry bread which was suppose to be a garlic bread to most funny looking n tasting grilled veggies .. Hahahaha can only laugh at the situation and hope they better up ..,Rated 1.5,8,2,??
Sadhna Singh,Rated The burger was delicious. The Portuguese Lemonade had a very distinct tangy and spicy taste.Overall good experience. The food is just great. Right place for chicken lovers.,Rated 4.0,17,127,??
Abhiram Dileep,"Rated I have visited and eaten at Nandos twice. The food is great, with fantastic flavours of peri peri chicken. Ambience is well maintained. However, the service time could be faster and the range of vegetarian options in the menu could be increased. Additionally, it would be nice if they added more potato wedges to the large sized serving.",Rated 3.5,18,65,??
Ridhi Tirkey,"Rated Nandos! Best Portuguese chicken in town! Perfect blend of ingredients in the flame grilled chicken. Courteous staff, great music and yummy food. Although one has to signal the staff here quite a few times and then they see you calling out. But yeah over all a good deal of chicken for that peri peri taste.",Rated 4.5,26,37,??
Parnnika Barolia,Rated Nando's is a nice place to visit.. good staff.. decent ambience..We visited Nando's to celebrate my friends bday and it's pretty decent place with good food. Though I am not much fan of the boiled vegetables they serve but peri peri chicken was fabulous.,Rated 3.5,10,33,??
Indranil Sarkar,"Rated Excellent Peri Peri Chicken. The ambiance and decor of the place is very good. Its a perfect place to enjoy a leisurely meal and talk. The seating arrangement carves out cozy nooks for the patrons. Though I would swear by the Peri Peri Chicken which is succulent and sumptuous, the food is okay on the average. The Espetada Carnival is not breathtaking, the only interesting part is the way it is served, dangling from a skewer above the plate. The Cataplana rice was exotic but...nothing spectacular in taste there either. Decent cheescake. We found the service lacking probably due to new hands/trainees (assumption). The waiters were not conversant about suggesting dishes or portion sizes or spices. Not very attentive either. I however intend to visit again to try their burgers. Definitely a different outlet though. Food 3/5 Ambiance 4/5 Service 2/5",Rated 3.0,42,37,??
Amit Kumar,"Rated I can eat chicken all day everyday! Nando's serve the best delicious peri peri chicken . This was my second visit at CP outlet,the staff is welcoming and the service was real quick. This is a pure NON VEGETARIAN outlet.",Rated 5.0,1,0,??
Abhishek Marwah ,"Rated The FAMOUS peri peri chicken was great and the sides ordered with it were equally good!! The ambiance, interiors and the serving style feels totally american!! and a must visit place.",Rated 4.0,24,23,??
Abhishek Dhawan,"Rated We tried nandoca choice burger, the burger was loaded with caesar salad but in excessive amount , breast petty was delicious though. We also tried nandos prega burger that too was a little bland. Overall experience mediocre.",Rated 3.0,64,160,??
Aman Mahajan,"Rated Dont know how long had this place been in my wishlist and boy wasnt it worth the wait. The FAMOUS peri peri chicken was delectable and the sides ordered with it were equally rollicking!! Peri peri wedges was well spiced and crispy, the grilled veg was juicy and tasted good. Special mention to their peri peri mix herb sauce, it was too good. The beer to go along was refreshing. The ambiance, interiors and the serving style feels totally american!! Will recommend it highly and a must visit place for couples, friends and families.",Rated 4.5,22,181,??
Aman Goel,Rated Too be honest I have never tasted proper south african food but I have tasted the barbeque nation african menu and it tasted nothing like what Nando's served. I ordered some veegies(Idk! Tha kya wo?) and a wrap(nah! No idea) it tasted hahah(no idea!). And the service(oh! Man!) visit it and u will say(tha kya wo?!). Overall tasteless. No proper service. No proper food. Money>Quantity(much greater). 2** i am giving but i don't know whether they deserve it or not bcz this is a complete different place which offer nothing of my taste.:) P.S. Try at your own risk+money.,Rated 2.0,0,0,Expert in Connaught Place
Ankur Sharma,"Rated My friend recommended this place to me. At the entrance only, I found their way of attending their customers somehow different (in a good sense, though ). So I ordered Chicken Breast Burger with Mild PERI-PERI sauce. The first bite only that I took, made me say- Yumm. . the dish indeed was very delicious. Apart from that, the ambience of this place is also quite appealing. Would definitely recommend this place to my other friends..",Rated 4.5,4,34,??
Palak Bist,"Rated The staff is very responsive and took pro-active steps to make it a great experience.nice experience , good food. Really Had a great time at Nando's. We ordered their signature Peri Peri chicken with sides of Cole slaw. I think the sides are average tasting but the rotisserie chicken is quite delectable",Rated 4.0,11,110,??
Shazi,Rated Very disappointed...To start with the grill veggies on the side were burnt and dripping in oil..very poor presentation served in a small bowl... The garlic bread was a dry Bun again a side dish...the chicken was manageable..I guess they need a reality check on there presentation and servings ..I score 2 points just for the perfect chilled Draught beer,Rated 2.0,27,20,??
Shilpa Chauhan,Rated Nando's at cp has 2 floors.. Ambience is nice... Good big sitting area... And the service is good... So Nando's has Portuguese and African cuisine.... The menu is really different from a regular menu having pizza and pasta... Yay!! Let's try something new... Not a place for vegetarians but has a lot for non vegetarians.. The chicken is well cooked and you can choose the spice level as per your taste. The sides were good too!... We ordered one platter with one full peri peri chicken and four regular sides.. All things we had... Was absolutely delicious and filling.. Would love to go there soon! :),Rated 4.0,29,57,??
Priyasree Sen,"Rated visit this place for the love of chicken... the burgers, coleslaw, juicy chicken.. coolers.. bottomless coke.. spacious ambiance, everything calls for celebration.. my first lunch at any restaurant after i came back to india after 10 long years.. nice place to visit",Rated 4.0,3,32,??
Vaibhav Aggarwal,"Rated The restaurant is quite spacious, and has fancy lights which immediately attract one's attention. The ambience is nice. I tried their Nandoca's Choice (burger), along with Garlic Bread as the sides. To drink I had the Citrus Bliss, which is a Designer Drink of theirs. The burger and the drink were really good. The garlic bread could be better. The service was decently fast. Quite enjoyed the meal!",Rated 4.0,0,0,Expert in Connaught Place
Niharika Vohra,Rated My first time to this place. Have been wanting to visit it for quite a long time. And it was worth the wait. Great food and great ambience. Even though the service was a bit slow but that can be ignored once the food goes into your mouth. Ordered chicken butterfly with two regular sides and it was amazing. The chicken breast piece was so good. Right taste and juicy and soft just as expected. Also had Citrus bliss which was quite refreshing. Overall good experience.,Rated 5.0,30,80,??
Harkirat Singh,"Rated Recently had dinner with my folks at Nandos, Connaught Place. Starting with the restaurant it wasn't as crowded on a Sunday which is very unusual so getting tables was not so much of a problem. The staff was courteous and welcoming and got us to our seats promptly. The restaurant is done up in a very contemporary kind of setting with wood as the main ingredients. They have a lot of nice little touches to the place which makes me come to the paintings on the wall which are very interesting g and nice and does bring a smile about your face because let's face it nobody hates art we just interpret it different. The food was served a bit late which is also unusual as the place wasn't crowded at all. We ordered the Butterfly chicken, Espatada and Espatada Carnival. The Butterfly Chicken was well cooked and I mean not under nor over. The Espatada also beautifully cooked. The Espatada Carnival was a miss though as it was more rice and vegetables than chicken but nonetheless tasted great with the spicy rice nicely complimenting the chicken. I did find the grilled zucchini/aubergines to be an off component in the dish and the sauces tasted a bit old to me. Most surprising was to discover that they had started alcoholic beverages as well for which we sadly didn't get a menu and dad had to find out after seeing the two gentlemen across the table having some. So consider it as a very fresh cherry on top of a really great cake. Really great place to hang out with friends/family, the prices do look a bit steep but are justified by the generous amounts in the servings. Must go for all.",Rated 4.0,3,129,??
Nimisha Mehta,Rated The place is mostly visited by me for its amazing peri peri chicken. I dont think so anybody else serves the dish that very deliciously! Their service also is quite commendable for that matter. We actually get full after two plates of the item only. The service is nice and the ambience is okay,Rated 4.0,20,41,??
Gurneet Kaur,"Rated I went to Nando's with my girl for a lunch date. Nando;s is known all over the world for their peri-peri chicken but interestingly we ate only vegetarian food. One thing that I really have to appreciate about the team is the fact that there is a separate menu for vegetarians to avoid any confusion. We ordered the VEG BURGER which was big enough to fill one person. The tangy yoghurt sauce gave a very interesting favor. I opted for the extra hot spicy level for the burger as I enjoy spicy food. I just wish there was more sauce in the burger. It was a little dry for my liking. Next we ordered the VEG ESPETADA. It is an interesting dish served on a skewer. Should be ordered only if you love veggies. The panneer was marinated to perfection. Mushrooms, broccoli and what not. Theirs is the best I have had so far at this price. There are two levels of seating and an open kitchen makes for an interesting sight. The service can be a little quicker.",Rated 4.0,0,0,Expert in Connaught Place
Niharika Sikri,Rated The peri peri chicken taste not at all justifies the name. Wrap is bit good the other food does not contain any spiceswhich Indians are big fan of. Went with great excitement and ended up with disappointment.,Rated 2.5,11,7,??
Shivi Khandelwal,"Rated Not a good place for vegetarians. Has very less options. Whatever I tried was bland and with no spices. Overall, it was not a good experience.",Rated 2.5,51,210,??
Pratyush Chauhan,Rated I visited this place on a friend's recommendation of the Portuguese chicken and was quiet satisfied with the experience. Moroccan burger was good and so was the chicken though little plain for Indian taste but very well cooked and served. Sauces were good and desserts were very tasty. Overall experience was quite pleasing including the ambience and service.,Rated 4.0,4,32,??
Ankita Bist,"Rated when ever i go to nandoos i feel the same taste , and its always aweosme , Nandos is famous all over the world for Portuguese & African cuisine. They provide very quick service & nice with some delicious dishes. really nice place",Rated 4.5,9,218,??
Aditi Mathur Kumar,"Rated Ambiance: 3.5 Food: 4 Service: 3 Best is their Grilled peri peri chicken. Other stuff is good too, but very less options for non vegetarians. I have had their peri peri chicken thrice and I like it a lot. Service is slow here, though the staff is warm and good.",Rated 3.5,46,19,??
Yamini Bhargava,Rated Amazing food. must try the peri peri chicken wings. The burgers over here can be ignored as are quite dry. Overall great ambience. A place that can be visited with friends to enjoy amazingly marinated chicken and bottomless coke that means n no. Of refills of coke for a very economic price.,Rated 4.5,20,76,??
Garvit Bhardwaj,"Rated Great service,mouth watering food,unique sauces and carrot cake to die for..worth every penny!!",Rated 4.5,15,27,??
Surabhi,"Rated After hearing a lot about nando's peri peri chicken from one of my fren...i speacially visited the place to try it. But the chicken was pathetic...it seems as if it was not properly cooked n even they didn't serve freshly cooked chicken...worst experience...will never visit thus place again Although staff was quite friendly but due to poor quality of chicken a strict ""no no"" to the place",Rated 1.0,2,0,??
Ravi Sati @ Opport-Infinito.com,Rated Not a right place for Non-vegetarian. Food was bad and looked like not properly cooked. No spices. Everything we ate was tasteless. I heard a lot about it from my friends but disappointed at the end after visiting the place. Cost is too high as per the quality and quantity of the food. They should return our money. Totally disappointed.,Rated 2.5,23,28,??
Rishi Singh,"Rated An Afro-portugese restaurant which boasts itself as an exclusive peri-peri and grilled chicken provider. Well, the flavors and the serving style are quite authentic. Without missing a mark, the interiors are well built and seating area well distributed for enough walking and directional spacing. I visited it twice or thrice by now and the experience has been satisfying. Even they follow a loyalty program by providing you a walkin count based offer/complimentary system. In the end, the crowd out there is good and the crew is cooperative. Thanks.",Rated 4.0,45,171,??
Nikita Chaudhary,"Rated Had a full platter whole chicken here which came with 2 large sides- corn on the cub and garlic bread. They tasted good, not the corn on the cub. One should definitely visit this place for peri peri chicken.",Rated 3.5,17,78,??
Ankit Agarwal,Rated Tried Nando's in India for the first time. Glad to say to not much of a difference. Good service and great ambience. The staff is very good. Will surely visit again.,Rated 3.5,1,39,??
Vidushi Dembi,"Rated So we were searching for a place to grab a quick snack and yes we made a really good choice. Its quite spacious and i really liked the ambience. We ordered Caeser Salad, chicken wrap and a veggie burger. The burger was delicious. The Portuguese Lemonade had a very distinct tangy and spicy taste which is worth trying. Service is good. Its a must visit!",Rated 4.0,48,61,??
Vanil Kharbanda,"Rated If you have not tried their trademark Peri Peri chicken, then stop reading this review, get your ass up and go try it now! (useless stuff coz word limit)",Rated 4.5,6,31,??
Devashish Marwah,"Rated The first time I tried Nando' outside India, I couldn't stop. The Indian version does serve few nice peri peri chicken items, not all are of the highest quality or taste. I fail to understand the true reason behind it cause the sauces remain the same worldwide. A complete NO NO for vegetarians-Don't even try! The good part is they serve beer, which is so needed to gulp down the vegetarian food items.",Rated 3.0,76,236,??
Nilanjana Mohan,"Rated Nice food. The chicken ( with Peri peri) was succulent and juicy. Ordered for a kiddie meal for my four year old , it was nice , my kid loved it. Service was quick.",Rated 3.5,39,27,??
Akhil Chugh,Rated Though the design of the restaurant seems planned out in the wrong way.. the service and food quality is upto the mark. Would suggest to wait for a table in the upstairs area as air-conditioning on the ground floor is pathetic. The staff is very responsive and took pro-active steps to make it a great experience.,Rated 4.0,43,121,??
 ,"Rated This Place Belongs Specially To Chicken Lovers. Amesome Word Can Be Used For This Place. Speciality Of This Place Was Peri Peri Sauce. Nice Atmosphere, Services Etc. My Orders Includes :- Chicken Platters (With Legendary Peri Peri Sauce) Drinks :- Rosa Fresca & Citrus Bliss. Best Place. I Would Say, A Must Visit Place......!!!!",Rated 5.0,67,24,??
Akshara,"Rated I am a vegetarian, however, my meat-loving friends had a hell of a lunch at Nandos. They claimed that the piri piri chicken that they had was prolly the best that they had had in their entire life. So, great job there Nandos. Me, on the other hand ordered a paneer dish, and it was scrumptious ... So, an overall great place. Although it's a place where non-vegetarians would certainly enjoy more ...",Rated 4.5,35,9,??
Samir Bahl,"Rated Awesome food.The chicken was well cooked and the salads were well made,seating is good,staff well trained and prices reasonable.All in all a place for try",Rated 4.5,36,36,??
Chinmmay,"Rated Heaven for a Chicken Lover. If you have never been to Nando's here the tip. You will fall in love with the grilled chicken and you will enjoy the crisp chicken skin like anything. Nando's was on top list during visit to capital and location is simply right. Please don't ask for Parking!! What makes chicken taste better is the various sauces served with it and it's as per liking of everyone's taste. Ambiance is nice and place is huge, you have option to sit upstairs but I chose a downstairs table, so that I can enjoy hustle and bustle of CP, while having my meal. Menu has selective items around grilled chicken and be wise and choose your sides. My recommendation:Garlic Bread to meet your hunger, Coleslaw to cool down the taste buds, Potato Wedges for Spices. You can experiment with various sauce combination. I would say Hot Peri Peri, and Garlic Peri Peri which goes well. You can digest try Extra Hot Peri Peri. A nice cocktail or a beer will be best companion. Service is good and staff is well mannered. Will help you to choose the right food.",Rated 4.0,195,534,??
Shivam Malhotra,Rated Probably the best place for Chicken eaters in Delhi(thats what my friends say).I've been there 3-4 times only(accompanied my non veg friends).Options are almost zero for vegetarians.I've tried their Burger and Cheese Cake and trust me they both are amazing.Just go through the menu once before you visit Nando's (if you're a vegetarian).Dont forget to try their peri peri sauces they both are amazing.,Rated 3.5,0,0,Expert in Connaught Place
Vasudha Vaid,Rated Overall good experience. The food is just great. Right place for chicken lovers. Their peri-peri flavours are worth. Only disappointing thing is their service. The guy took around 45 mins to show our order which is not helpful.,Rated 3.5,0,0,Expert in Connaught Place
Himanshu Sukhpal,"Rated The experience of an everyday diner, I was along with friends and we ordered a combo of breast butterfly and espetada along with the sides, which didn't look like when it got served but turned out to be quite filling, the chicken didn't have a really different or unique taste but their obsession with chilli managed to take over the creative part what really caught my attention was the concept of bottomless soft drink, while it's a nice move, yet it is a lot of calorie intake, nice ambience and service, a fine experience it was.",Rated 4.5,17,124,??
Manish Mohan,"Rated Yeah Nando's it was. Finally my taste buds got tickled up with the classic Portuguese flavours. Ambiance of the place was made up clean and neat. One would love to have just seating only, as the aroma of the flavours from the chicken would trigger your taste buds. Grilled Chicken tenders- boneless chicken pieces grilled up in peri peri sauce. I ordered mild spicy. It was something new that i had tasted. The flavour of the chicken was truly blemishing. Service couldn't be better than this. Took time but the person out there was very kind and treated us with a smile. Ambiance-5/5 Food-5/5 Service-5/5 A must try place.",Rated 5.0,0,0,Expert in Connaught Place
Deepak Ahuja,Rated Sangria is a must try! Do not take seating near staircase.. Unless u want dust from people's shoes to come on your food. Service 3 Taste 4 Location 3.5,Rated 3.5,32,71,??
Rhishabh Surit,Rated Visited nando's for the first time. Tried chicken estepada. It was 'fine' but not mind-blowing as anticipated. However ambience was very gud nd reception was very gud. Will definitely try second time,Rated 3.5,3,30,??
Sugandha Bansal,Rated Been to Nandos a couple of times . It's the place to go when all u want is some flavoursome succulent delicious chicken! I have tried peri peri chicken at various places in delhi but nothing beats the flavour that Nandos serve. The chicken is so soft that u will fall in love with it. U can order it at various levels of spice . I usually prefer the mild peri peri. The vegetarian food options are not that great and I wasn't too impressed with the burgers either. The sides are okay. Among the drinks my favourite is the Portuguese lemonade which is a must order! Madeira red is also nice. However the rest of the designer drinks are not good . Interiors are nice and the staff is courteous . Overall I would say don't go if u r a vegetarian and stick to ordering peri peri chicken only!!,Rated 4.0,23,36,??
Nitika,Rated I don't remember the names of the dishes I had...but remember the juicy chicken thighs and pomegranate drink...I liked the food ...the drinks..the ambience.. the service...my first at Nando's was a good one...nice place to sit with friends...,Rated 3.5,34,125,??
Preetika Gupta,"Rated Nandos is famous all over the world for Portuguese & African cuisine. They provide very quick service & nice with some delicious dishes. Nandos at Connaught Place has spacious interiors. It has the same wooden dcor like its other branches. They serve both vegetarian and non-vegetarian dishes, but this place is a meant actually only for chicken lovers. Everyone knows the secret to Nandos recipe i.e. Nandos PERi-PERi sauce range. Nandos cooking sauces and marinades, and of course, the world-famous peri peri chicken is what makes Nandos a most loved place for non-vegetarians. Try Peri Peri Hummus and Pita. The Pita slices are soft and fluffy, the hummus creamy and tangy.I love roasted veggies & paneer on skewers, Spicy rice, coleslaw, corn-on-the-cob, pitas and wraps to choose from. Though Nandos has increased vegetarian options in the menu, the food for vegetarians here is no incredulous. The menu card is small & cool. Cartoons, fonts, color combos all make it unique. Staff is pretty friendly, quick and polite, To summarize, the food quality is good, the ambience and service too is good. chocolateandpistachios.wordpress.com",Rated 3.5,0,0,Expert in Connaught Place
Saurabh,Rated Had a great time at Nando's. We ordered their signature Peri Peri chicken with sides of Cole slaw. I think the sides are average tasting but the rotisserie chicken is quite delectable. We also ordered the Estrada which is quite amazing. It's essentially a different take on chicken tikka and is really juicy and worth every bite.,Rated 4.0,83,56,??
Priyanka Sinha,"Rated We tried Chicken butterfly and Espetada carnival at Nando's. Especially liked the second preparation, not just for its taste but also the presentation. It was well done chicken thighs marinated with cheese and herbs and presented on skewers. We'd ordered for mildly spicy preparations and should have ideally gone for hot, as mild borders on bland for someone with an Indian palate. Overall, a decent place to try a different taste for chicken lovers. Not too crowded if u visit early in the evening, but gets more buzzing eventually.",Rated 3.0,11,11,??
Himani Aggarwal,"Rated It was a Sunday Brunch time for us and who wouldnt like to have some spicy and tangy food. With respect to the ambience, it was just fine but the food was marvelous. I liked the peri peri chicken the most over here. The spices were quite unique in it. Other than that the Garlic Bread was also good. The kids remained engaged with their burgers all through the time. It was a fun afternoon we had after a long time.",Rated 4.0,19,90,??
