Username,Review,Rating,Total_reviews,Followers,Expert_level
Ayushi Khullar | Food Is Life |,Rated I am not a big fan of south Indian food but this place clearly doesn't disappoint! What I liked best about them that they are very authentic... overall a good place for people who love south Indian food! Go ahead guys! Enjoy it here..,Rated 4.0,0,0,Expert in Connaught Place
Vasu,"Rated Authentic south Indian food, the only thing that irritates is the long queue. There is always waiting, the condition is worse on weekends. There is a delay in serving the meals as well. But once that yumm food is on the table. You forget everything. There is absolutely no complaint on the food. Very happy and contented. Hate the queue. Do try Rava Masala Dosa and uttappam.",Rated 4.0,2,61,??
Soumyadip Saha,"Rated I've never been a huge fan of south Indian food being a non veg enthusiastic person. Great south Indian restaurants can rarely be found in kolkata too. Now I'm in Delhi and came to know that this restaurant is synonymous with good south Indian food. So I tried my luck and went there yesterday evening. It was not difficult to locate the place, although Connaught place can sometimes be confusing for someone not hailing from Delhi. I thought I'd see a lot of people waiting outside after reading the zomato reviews but thankfully found a seat once entering. The place can serve up to 30+ people at a given time,I think. The waiter was helpful and he suggested me that I should order dahi vada which is a crowd favourite. It was served after 10 mints or so and it was delicious. Loved the vadas. After that I ordered onion rava masala dosai. It was big in size for a kolkata person and tasted quite different from the ones served in kolkata restaurants. Absolutely loved the chutneys, specially the one made with squashed tomatoes I think. It cost me 355 rupees and it was well within my budget for the night. Will come back again on a Sunday morning to try out buttermilk and Idlis.",Rated 4.5,0,0,Expert in Connaught Place
Kaka,"Rated A place that rightly deserves the perfect score. If you are on the lookout for lip smacking pocket friendly south Indian vegetarian food, look no further. I have visited more than a handful of their outlets around the world and the experience of dining at this place has always been superb. Unlike many popular chains whose taste varies as you go around the world, Be it Dubai or Chennai, they have always kept the authenticity of all their dishes. You can keep going, but never are you going to say 'aaj ka khana theek tha!!', and its these small details they focus on that makes the perfect. They don't care for creativity or ambience, all their outlets have the same design and the same menu, and so does their food, service and quality. My favoraite dishes here: Masala ghee roast, Uthappam, Curd rice, Filter coffee, Buttermilk, Sambhar vada and idli-best in town Idiyappam-good but not sure if these are the best(read: losts of places where in they can improve this dish). Porottas-bit on the smaller side, but they taste excellent Badaam halwa-they might look small but are on the heavy side. A review that is as simple and direct like the experience I have whenever I visit this place, just couldnt make it as 'adipoli' as their food is!!!",Rated 5.0,43,154,??
P,Rated only problem is waiting time and accessibility is less for senior citizens. best south Indian food ever ! Service is very quick but not a place where you can relax over a meal. its more like a quick lunch place,Rated 4.5,7,1,??
Priya Bansal,"Rated My family all time fav South Indian restaurant. USP dish : aapam, idiyapam Ambience: decent nice with light South Indian music Waiting : always have to be in queue and wait for the entry Service: average Food : finger licking tasty especially vegetable side dish Price : average nominal Overall good experience as food is worth of all.",Rated 4.0,13,45,??
Hitesh Tanwar,"Rated My review is goin to be an odd one out. As my experience at this place was not that good as others have. ordered an appam with side dish and it was just ok ok also we had a masala dosa which was having too small quantity of filling, but sambar and chutni served along with it was good. had filter coffee which was just a normal one nothing special was there and yes badam halwa for me was just to be avoided. any one may be i am not aware of the cuisine but the place didn't did well with me and yes service was slow. thanks for serving us.",Rated 2.0,121,115,??
Kriti Bansal,"Rated If you are a south Indian food lover, bang on , u are definitely at the right place. Its a quite big restaurant with amazingly prepared south Indian, precisely finger licking. They save you food on banana leaves. The service is fast. Its a must try.",Rated 4.5,41,40,??
Indranil Sarkar,"Rated Simply awesome! Saravana Bhavan is squeaky clean. Every time, all the time. The place is well lit and nicely arranged. The food is amazing and soulful. Mini idlis, regular idlis, their dosa spread, shakes, sweets, sambhar, the entire menu is delectable. And value for money!This place has simply the best south Indian food in the capital. The service is brisk, almost rapid. Food 5/5 Ambiance 3.5/5 Service 4/5",Rated 4.5,42,37,??
Abhay Dutt,Rated Always a must visit ... actually the best south indian food in entire north india and not just delhi ... everytime i try something else and i am never let down ... food is healthy ... perfectly cooked ............,Rated 4.0,10,21,??
Sadikha Pasha,Rated Good place for authentic south Indian vegetarian food.Their thalis are my favorite. Taste 3/5 Service 3/5 Ambience 3/5 Value for money 3/5 Parking 3/5,Rated 4.0,139,71,??
Sumeet Singh Johar,"Rated If I had to say something about South Indian food then personally I don't like too much about it but after visiting this place it had brought me to point where I think there is need of retrospection that needs to be done. I ordered Rawa Onion Masala Dosai and Idli. Dosa was perfectly cooked with sambar n green n coconut chutney were outstanding. Idli was soft and one the best I've had. In the end I ordered filter coffee which was served in the steel glass and a 'Katori' overall cutlery used for coffee is very authentic south indian one, which gives an additional taste to the drink. ""Highly Recommended"". Service is swift and hardly takes 10 mins for the food to be served on your table. Ambience is simple, neatly arranged and clean. You can reach this place by taking exit from Gate no 7 at Rajeev Chowk and heading over to the Baba Kharak Singh Road. Then take right and walk towards the outer P-block. A perfect place to visit If you like South Indian cuisine.",Rated 4.0,2,7,??
Bhasin Ashish,Rated What can i say abot ts place all time waitng The best south indian food No complaints Quick service Best food Well mannered staff Watermelon juice my fave Must try guyz,Rated 4.5,53,60,??
Ritu,"Rated The waiting line says it all. Such a simple, unpretentious place.. but very authentic. Everything in the place from the staff, food, utensils is purely traditional. Love the brisk atmosphere & the filter coffee.",Rated 5.0,92,25,??
Garg62683,Rated One of mah favorite place in cp for south indian food.last week i went here with my best friend ... muaaah to the dosa it was so yummy and crispy. after this i became a huge fan of this place the staff is also very good its a must try place friends,Rated 3.5,21,685,??
Chirag Narayan,"Rated Perfect southindian food, authentic taste..!! Quick service despite of all the rush..long waiting period though..but its worth the wait..!! If you crave for south indian food look no further",Rated 4.5,21,65,??
Aditya,"Rated Saravana Bhavan has the best South Indian food. If you're planning to go there for dinner, go a little early or on weekdays because on weekends there's a long waiting line. The masala dosa was very good. Good service and also reasonable",Rated 4.0,3,0,??
Megha Munshi,"Rated Worst south Indian restaurant.. ordered masala dosa which was not at all hot and after replacing also, it was the same least amt of masala Rude waiters any street hawker or local restaurants serves way better",Rated 1.0,2,31,??
Vinni.gandhi93,"Rated Its one of the top rated restaurants for south indian and it totally deserves to be. The best of south indian from namkeen and banana chips to dosas, you name it and they have it. Tastes delectable and stomach fulfilling.",Rated 4.0,81,91,??
Niharika Sikri,Rated The best South Indian food is available here. very tasty really hygienic do try the watermelon juice its a must try onion and tomato uttapam is my all time favorite here. desserts are awesome too. service is really quick and great and it just fits in your pocket must try it,Rated 4.5,11,7,??
Ayush Kumar,Rated Visited this place last month with some friends and I was not disappointed after standing in all that waiting queue for so long. Butter masala dosa is the best. I had to order one more plate right after I was done with my first one. Even the vada sambar was good. Plenty of sitting space. I would love to come back here again and again.,Rated 4.0,28,55,??
Meghna Gupta,Rated 'No one does South Indian better than Sarvana Bhawan' So we tried Masala Dosa and Idli. The service was really quick and the food was really yummy. A must try.,Rated 4.5,26,50,??
Nandita Chanana,Rated I am really fond of south indian cuisines and this place is the one that will serve you the I guess the tastiest south indian food. I have visited this place numerous times but can have enough of it. This authentic south indian restaurant is simply amazing.,Rated 5.0,18,12,??
Sarthak Gulati,"Rated This place is a heaven for south Indian lovers! Right beginning from idli to masala dosa to rawa gun powder to south Indian parantha, each dish has its own authencity. The sambar along with 3 chutneys are again just too good. Even the ice creams like anjir, kaju pista etc were amazing!",Rated 5.0,52,88,??
Sanaya Bajaj,Rated Food is awesome & quantity is generous.. Service is a bit slow.. Avoid visiting during rush hours as it may take upto 15 mins to serve your order!! Try the BUTTER MILK..,Rated 3.0,14,152,??
Anshul Roshan,Rated Nice South Indian food restaurant ever since I was a child been eating here but they have not maintained the quality. But still one of the finest in town.,Rated 4.0,60,40,??
Fenny Luthra,Rated Loved the food. Totally authentic. The service was fast enough despite of so much rush. Would like to visit the place again! I would recommend all the South Indian Lovers to visit :),Rated 4.0,10,76,??
Umang Khurana,"Rated One of the two south Indian restaurants in town, that serve the tastiest food, the other being Naivadyam. I've generally frequented Sarvana Bhavan with the little one for breakfast. She loves the place too, and that makes if better still. #Pongal, #MiniIdli, #RavaMasalaDosa and #FilterCoffee are our personal favorites here. Don't limit your order though, everything on the menu is worth tasting. Recommended.",Rated 4.0,83,361,??
