Username,Review,Rating,Total_reviews,Followers,Expert_level
Nipun Anand,Rated I have visited Bercos many time and this time some Noodle festival was going on. There were some different varieties of noodles. The ambience of the place is nice and quality of food was also good.,Rated 3.5,28,5,??
Kapoorkartik85,Rated this outlet of berco's in cp is a very small outlet but its very decent one and always remains full chilly chicken is a must try if you are here other dished is also very nice like spring rolls.. the service is quick that is the best part of this outlet,Rated 3.5,19,480,??
Memories_neha,"Rated With bland food and small portion size, the experience is sad. The Kitchen is so noisy that one can feel like sitting at railway station. The manager does ask for feedback on food during the meal, but no complaint / suggestion is heeded to improve the experience.",Rated 2.0,8,3,??
Rajiv Chaba,"Rated simply over hyped, don't know why! poor service, low hygiene, extremely spicy food! had a very bad experience, I believe bercos has dropped the quality of everything with time, earlier it was sooooo gooood, highly disappointed!",Rated 2.0,5,10,??
Vikas Nirmal,Rated The food is really good...we had dimsums...crsipy veg...chili chicken...rice and noodles...with few cocktails..the place is decently decorated...its little difficult to find...quality wise everything was to perfection but i find the outlet over pricey as per quality and ambience they offer...we in a group of four had bill of about 3500...,Rated 3.5,65,354,??
Neha Goyal,"Rated Try out Chilly Garlic Fried Rice and one of their Soup options when you visit.After the prawn fiasco, we were really hoping that the main course would live up to our expectations and thankfully it did..",Rated 4.0,16,109,??
Nikhil Dang,Rated Only restaurant which serves authentic Chinese cuisine at an affordable price. .....The foods were really great and service was also very good. A must try for all foodies around. ........:),Rated 4.0,10,19,??
Salil Arora,Rated Wanna try Chinese? This is the place. Chilli chicken being the best you can try! Good service and an awesome ambience makes the food taste even better.,Rated 4.5,15,77,??
Surabhi.gupta.delhi,"Rated Went there alone, ambience was really nice. I went alone and waiter didn't even serve me water thinking someone else might join. I ordered crispy chilli potatoes and spring roll. Chilli potatoes were huge in quantity and yum as well. Spring rolls were average and quantity was also average. Like 2 rolls for 200 bucks? Ain't it too much?",Rated 3.5,14,18,??
Ishita Me,"Rated The place was not a very good experience. I had heard good of the place but I was kinda disappointed. I ordered Nasi Goreng, Salt and Pepper vegetables.... Average!!! The place was so hot in the mid of summer as the AC was not working. The music was idiotic and the waiters had no clues about the menu. They did not have prawns which was another disappointment. Would advise to confirm everything before you visit.",Rated 2.5,39,40,??
Raagini Bhalla,"Rated A reasonable treat for all Chinese lovers! The quality and taste of food really depends on the time you visit the restaurant. The taste and preparation isn't good at all during rush hours (lunch and dinner timings). However, when the restaurant is relatively empty, they serve you better quality food. Their Veg chilli garlic noodles are spicy and really good. Veg butter pepper noodles are a must try, it's slightly different than the usual noodles available elsewhere. They put in capsicum, onion and bell peppers which makes it look richer. Veg Singapore noodles are good too. Slightly on the sweeter side, they can be had alone, without any curry since they are a little saucy. Garlic and cheese wontons are not too good. They are just samosas with a cheese filling and are deep fried. The taste of Momos(both Veg and non veg) has gone down over the years. The quantity and serving style is the same though. Five spiced chicken (curry) is really good, a must try and chef's special as well. The chicken was really crispy, well cooked and gravy tasted well. It had Mushroom chunks as well. Quantity was more than enough for two people as it was accompanied by noodles and fairly priced. I've tried honey chilli potato a number of times, and the frequency of good servings is just 50%. Sometimes, it's good and of course very filling. It is sufficient for 2-3 people as it is very heavy. Sometimes, the potato is left uncooked, it is raw and hasn't been prepared well in the sauce. So, try your luck! Also, it costs over Rs. 300 inclusive of taxes which I feel is really high for chilli potatoes. The ambience is decent. However, it has a 'desi' feel to it over a Chinese restaurant. The prices are decent. The music they play is the same all the time. Despite of getting 'n' number of feedback forms filled, they don't implement the changes which are as basic as changing their music choice. Service is good. And you will mostly find a table whenever you visit the premises.",Rated 3.5,20,63,??
Aadil Thatai,Rated Been at this bercos 2 times. Never disappoints in taste. But last time the service was slow and the waiters were inattentive and but the taste of all the items were great. Crispy fish with home made sweet chilli was really nice and the thupka was as usual a thumbs up 3.5 only because of the slow service..,Rated 3.5,4,20,??
Rahul Dev,"Rated Very standard food, not like some high quality food. Lots Chinese and Thai restaurants are doing much much better job. Service is something that really need to be worked upon. Waiters and helpers are barely willing to approach to take order or any other query. Not blaming them, just that they were not happily doing their jobs (management should look into their problems) because I believe that if management is really looking into the matter the staff gives a fine response and is very much client/customer focused. Hot and Sour Soup(Chicken)- Ok Ok Fruit Beer- Ok Ok with lots and lots of ice. Crispy Garlic Chicken - As if a kid was applying the batter and frying it. So unevenly cooked, like I was standing some street stall. Button Mushrooms- again very rough, like least interested effort. Disappointed somehow, will refrain from visiting Berco's again. Sorry.",Rated 2.5,66,306,??
Aakriti Sinha,"Rated I went there today for lunch. It was 15 min waiting, after that we got space on first floor. Chicken pepper salt and pan friend noodles were awesome. I personally loved the crispy fried vegetables and chicken! Also, happy hours made us happier. And the cherry on the cake was the desert, brown zebra. Must try! I reduced 0.5 point just because staff were less and not listening at all.",Rated 4.5,29,21,??
Nikunj Gupta,"Rated You can reach here easily in CP. Just look for the G Block. For the starters, Honey Chilli Potatoes and Chicken Wonton are the perfect choice. For the main course we ordered Chilli garlic noodles, fried rice and chicken hongkong. Presentation was nice. The fun part was we asked them to give us chopsticks and then try to eat with chopsticks but nobody was able to master thy art. Later on after a few minutes of hard work we switched on to forks. This is one the budget friendly places in CP.",Rated 4.0,6,71,??
Pranay Suyash,Rated Bercos is the first name that comes to mind when decent oriental cuisine is concerned. There is a large variety of dishes to choose from and the quantity served is also good. Love the signature fruit beer.,Rated 4.0,9,32,??
Deepak Chauhan,"Rated Berco's is the first choice for Chineese cuisine in Delhi. they also serves Thai dishes too. Must try the crispy vegetables, soups, garlic noodles and wontons !!! They have a large variety of vegetarians too.. The taste of those burgers and coffee is nowhere else in the world !!!!",Rated 4.0,11,5,??
Nimisha Mehta,"Rated I love to come here often whenever I am on a shopping extravaganza with my lovely ladies, my mamma and my maasi. This place is quite sorted up with the ambience around. The Chinese food is spiced up like the way we love. The noodles and the Manchurian especially; momos are also very nice out here. And the waiters were as usual lazing around. Not once I have been served the dishes quickly but the taste is so nice over here that I let go these minimal shortcomings.",Rated 4.0,20,41,??
Yamini Bhargava,Rated I love this place for the wonton soup. I don't like the noodles here as they are a little bland. Rest in main course the oyster sauce is good. Overall the place is fine and can be visited if budget is of a concern and you want to have decent Chinese food,Rated 2.5,20,76,??
Smriti Pathak,Rated One of the best restaurants for Chinese and Thai food...dimsums section has a lot of options and all of them are good....if you are Thai fan Thai curry combo is a must try... Prawns are a must try too...,Rated 4.0,2,1,??
Vikram Bajaj,Rated Berco's is one in all provide amazing chinese food at worthy prize it overall seems to be very expert cooks in the kitchen. fresh aroma and the stuff seems fresh also there is a different kind of taste in its masala's which they used in their kitchen. this was my first time visit in this dining i will surely go there with my family to enjoy chinese food.,Rated 4.0,8,155,??
Parigya Gupta,"Rated Heard a lot about bercos from friends and family so went there on my birthday. Some how my experience wasn't very good. The food was okay, the service was slow, but yes the staff was really patient. Perhaps one time bad experience, however it was real crowded that day too.",Rated 3.5,45,49,??
Mansi Kashyap,Rated i have always been a bercos lover...but most of the times I have visited Noida's one. I visited here first time with a friend. The food is really good. I totally love there honey chilli potatoes and fruit beer. But what happened that day made me reduce the rating from 4.5 to 4. Power went off 5 times within the span of an hour. And every time we had to wait for atleast 5 minutes. This was a real turn off. Service is not that good but food is delicious!,Rated 4.0,38,68,??
Bhupinder Singh,Rated Berco's is one of the old places of Delhi which are still great. The Chinese restaurant is great for people looking a good meal which is not super expensive. The ambience of this particular one in CP is not that great. It is optimized to seat max number of people. Though huge lines outside are still testament of restaurant's quality and people's trust in the establishment. Try out Chilly Garlic Fried Rice and one of their Soup options when you visit.,Rated 3.5,33,109,??
Tanya,"Rated An authentic chinese restaurant.. With an amazing ambience along..the interiors are perfect.. Dim lights slow music and yes humble staff service.. :) The chilly potatoe, veg manchurian are the ones tht are the to be orderd perfectly cooked with perfect taste.. Along with virgin mojito are at its best.. There arent such negative points on this place but yes faced seepage of water due to split Ac and yes the staff was cooperative to deal with tht issue.. Its a thumbs up for this place.. Must try :)",Rated 4.5,3,3,??
RishWish,"Rated The quality and taste of the food has remained almost consistent over the years. Don't order meals because they serve it with stale dishes. Chicken in black bean sauce is quite good. Asian stir fry greens was surprisingly good - surprising coz I was impressed by a vegetarian dish. Su mai chicken dumplings are yummy, so are the regular steamed momos. Chicken thukpa (pictured below) was pathetic, tasted like noodles mixed with leftover water and chicken. Honey chilli potato was okay. The last time I went there was a fight in the kitchen coz of which our main course was delayed - we left without eating. The manager was apologetic and gave us a 20% discount on starters we had. Food - 3/5 Ambiance - 3.5/5 Price - 4/5 Service - 2/5 (laidback and slow waiting staff) Cleanliness - 2/5 (cutlery n plates are dirty)",Rated 3.0,73,235,??
Prateek Sharma,"Rated When it comes to Chinese, Bercos and Yo china tops the list of any regular Chinese lover. These are the 2 mainstream famous restaurants serving delicious Chinese food, the Indian way. I absolutely love the Indo- Chinese version of Chinese food and not the Authentic Chinese served by biggies like Mainland China. I have been to the outlets of Bercos in Janakpuri District Centre and CP. I never experiment with Chinese food although i have tried a host of items like Vegetables in black bean sauce, Szechaun sauce. I never liked these items, nor the soups. It's not that they weren't properly done but i just go with very limited items. I always have Hakkah or Chilli Garlic noodles with Veg Gravy Munchurian for the mains. For the starters, Honey Chilli Potatoes and Spring rolls are the pre-decided orders. @DESIHABSHI has not tried a lot of different Chinese items but would like to recommend FA YIAN, a restaurant in the same lane, opposite to Bercos for an amazing experience. Till then, Enjoy at Bercos :D",Rated 4.5,0,0,Expert in Connaught Place
Prateek Bhandari,Rated chinese food is awesome. also recommended fa yian- just across this restaurant. here the lotus stem is a must try. .,Rated 4.0,27,65,??
Latika Pathela,"Rated Food: 8/10 Service: 8.5/10 Ambiance: 7.5/10 There is nothing fancy about this place, but the familiarity & the craze of Indo-chinese cannot be taken lightly here. I love this place and enjoy every time I go there. Must haves would be Chilli Potato with Hakka Noodles :D Like always!",Rated 4.0,11,147,??
Rishi Anand,"Rated Ambience is good, service is good as well but most important is taste which is still same. No new idea or innovation in dish is being done that is why people are getting bored of it.",Rated 3.5,39,48,??
Gourmet Lady,"Rated I was at Berco's for family lunch this Saturday. The placed was packed and after a short wait time we got our table. The place has decent interiors and ambience, nothing fancy. I wanted to try something new and interesting however they didn't have their regular menu but a curated festival menu, which had very limited choice and seemed pricey. Coming to the food, in soup we ordered veg hot and sour, which was passable and chicken tom yum which was well prepared. For appetizer, we had crispy fried vegetables, which was the star in appetizers. In non veg, we had the quintessential chilli chicken dry and crisp chilli mayo prawns. The first item was good but the prawn was a big let down. For 550 INR I was not expecting shrimp sized prawn coated in thick rice batter which was very hard to chew. After the prawn fiasco, we were really hoping that the main course would live up to our expectations and thankfully it did... For the vegetarian lot, we had a vegetable fried rice and assorted vegetables in schewan sauce. The dish was nice but the rice was a little under cooked. On the other hand, the non vegetarians selection was satisfactory - Mongolian chicken with mixed meat fried rice was heaven with equal competition from prawns in red Thai curry with steamed rice. We also took rounds of fruit beer which were awesome! For 4K, Berco's is value for money and a good option for family get togther.",Rated 4.0,13,100,??
Himanshu Grover,Rated Check out the pics to find out who greeted me on my first visit to Bercos CP branch. It can be expensive but not hygienic. I wonder how would be their kitchen. On top of it manager had guts to charge me too. I wish zomato introduce negative rating and big brands be more serious about food quality. Won't recommend.,Rated 1.0,2,8,??
Rohan.6515,"Rated Berco's has been around for a long time now. The place is well known for the Chinese cuisine it serves and has a couple of outlets in the capital. This particular outlet is one of my favorites. Located in the middle circle in cp , this particular outlet serves better food than most of the other outlets I've been to. The ambience is soothing and the outlet's decor is nicely done up. They have 2 floors in the outlet. The second one being for the ones who want to have liquor along with their food. The staff is one of the biggest pros of this outlet as the people here are so warm and always carry a smile on their faces. The service is also usually quick! I've tried their Hakka noodles as well as Singapore style noodles. I love Hakka noodles as they are a little bland and I love them that way. The Singapore style noodles are a nice change and for those who do not like bland noodles , I'll recommend they have these. Their appetizers are pretty nice. I've tried their lotus stem honey chilli , crispy chilly potatoes , juicy chicken drumsticks and chicken wonton. I really enjoyed having each of them. If someone wants to try soups here , I'll recommend the wonton soup. That's my personal favorite here. I always have the fruit beer which is also very nice. I've had better at other places but it's definitely one of the nice ones. The Manchurian they serve is one of the best I've had. The prices are quite economical as well. When in cp and you can't decide where to go then just land up at berco's. You surely won't be disappointed.",Rated 4.0,66,546,??
Rudra Kumar,"Rated I Had Been To Bercos (Connaught Place) After Surfing Zomato in Search of Best Chinese in Delhi with Reasonable Price for My Special Friend.. And Bercos can simply be Explained as One Of The Best Chinese Restaurant in Delhi. Our Order - Chicken Noodles, Chicken DrumSticks, Mojito Mint, Green Apple Cooler Dry Chilly Chicken. Food Quality - Simply Best Food Quantity - Adequate Ambience - Quite and Nice Price - Reasonable. We Had a Great Time over there and We love The Food. Me and My Special Friend ? Gives 4/5 & Must Visit to Bercos.",Rated 4.0,7,0,??
Neha Raizada,"Rated The ambiance and interiors were soothing and welcoming. The staff was quick,courteous I loved The Crispy Vegetables Liked the ambience. Good music, young crowd",Rated 3.5,6,264,??
Balvinder Kaur,Rated Bercos this name has been synonymous with good Chinese food til now. But I have been very disappointed with their service. I visited this particular outlet today and they were having a selective menu it being Christmas. I understand that a restaurant can do that to handle rush. Firstly no one came to take our orders for around ten minutes which I understand could be because of rush. But then when I ordered veg steamed dimsums for starters what I got shocked me. They had served stale cold momos which were no way closer to dimsums for which they were charging. On bringing this to the manager's notice he apologised and got it changed. Thought the main course will be better. But to my amazement they again served me cold fried rice and luke warm assorted vegetables in black bean sauce. Then I again complained and the manager just said that the food might have been sitting ready in the kitchen for some time as if it was my job to check in the kitchen. So overall a very bad experience. Will think many times before going again...Rahul Poddar,Rated 1.5,30,40,??
Jagdish,Rated The staff was not in a mood to take order and only after I requested for a menu card it was provided to me. Food did not come even after 30 min of placing the order & I had to request the manager to intervene. Not happy with service today...,Rated 1.5,1,0,??
Parvinder Singh Kalsi,"Rated I was here with my friends for Dinner last Saturday. How to reach? If you commute by metro, get down at Rajeev Chowk and take the exit at Gate no 7 towards Baba Kharak Singh Marg. Take a right towards the outer block, walk 300m and there it is! For the starters we ordered the Chilli Garlic Crispy Vegetable and Vegetable Fried Wontons. I loved The Crispy Vegetables but found the Wontons to be devoid of any flavor. We also ordered their Signature Fruit Beer which tasted good! For the mains, I tried the Chilli Garlic Noodle accompanied with Assorted Vegetables in Garlic Sauce Followed by Garlic Steamed Rice and Vegetables in Black Pepper Sauce. All of these were delicious. The ambiance and interiors were soothing and welcoming. The staff was quick,courteous and even helped us with the chopsticks! Would I go back again? Yes, definitely!!",Rated 4.0,0,0,Expert in Connaught Place
Jishnu Dhar,"Rated Visited this place during the lunch break at office today. Since work is 5-7 minutes away and we were craving some good Thai / Chinese and we see our seniors at work order from here often, we decided to give Berco's a try. Berco's did not disappoint at all. The stand out dish was definitely the Chicken Red Curry! It's a must try!",Rated 4.5,3,302,??
Heena,Rated A place which offers a nice Chinese food. The only drawback is that it's in a lane inside. Generally people who know bercos would visit but the visibility factor for new comers is less unless the other places in the entire neighborhood is crowded which has a less ratio in cp. Food served here complete Chinese with a sweet ambience of dim lights.,Rated 3.5,23,38,??
Adhiratna Jha,"Rated Personally, Chinese food is my least favorite kind. I went here because my friends insisted and obviously because of the fame this place has. I was pretty amazed. Even though seating area is very limited, but everything gets fairly compensated by amazing food, and really courteous waiters. They are also really helpful in deciding what to order. I tried the dimsums, fried rice, and noodles. Everything had unique taste and was something which I barely find in other Chinese restaurants. Plus everything on menu is fairly priced as the portions of food we get is pretty good. Overall experience was really pleasant and would definitely visit again.",Rated 4.0,10,1,??
Preetika Sachdeva,"Rated I went Berco's for the first time and was mesmerized by the quality of food and services.Tried cold coffee along with chilli paneer and i must say that it was one of the best combination.The chilli paneer was just too mind blowing,delicious that it simply melted in the month.The amount of spiciness and the softness of the paneer just made it perfect.The cold coffee was out of the world.",Rated 3.5,9,204,??
Ananta Roy,"Rated I had to try this restaurant given its immense popularity in Delhi NCR. I dropped in for a light meal with the main intention to try a soup meal. Zeroed in on the Veg. Thukpa and ordered. The place is located in the middle ring on one of the radial lines and Rajiv Chowk Gate no.7 is a safe bet if you are travelling by metro. The ambience is wonderful and the staff polite and courteous. I love places with hanging lamps and this place has them too. The order arrived within 7 minutes. It was visually appealing and I tasted the clear broth first. The broth was a bit spicy ,could have been milder given the vegetables topping it themselves have a lot of pepper in them. The noodles were very fresh, smooth and tasted wonderful. I would definitely try their noodles dishes sometime for sure. They were soft , not chewy and I could cut it even with the noodle spoon. The noodles in the soup mainly lent the wonderful taste to this soup. The broth could have been better. Recommended.",Rated 3.5,66,358,??
Shailendra Gautam,"Rated I went with 12 ppl group, Soup was good, main course was cold n not good, service is poor no one there to listen or can say attention was not given to any table.",Rated 2.0,1,1,??
Saumya Jindal,Rated Well..this place is in hit list of places i prefer in Delhi fr.. appealing ambience..tasty food and high class service but with a limited variety for veggies..no second thought for bercos,Rated 4.5,8,8,??
