Username,Review,Rating,Total_reviews,Followers,Expert_level
Himanshu Sharma,"Rated So tomorrow the 1st of February marks the 6th year of my beautiful relationship with even more beautiful lady my love. But our job restrictions made us celebrate it a day prior. I've been looking up for a place that can give me what I expected. I was looking for a place in Connaught Place. The delhi's ""apna"" hang out adda. And after running through a list of cafe bars pubs and lounges I find out about the vault cafe. Now as we enter the cafe we find a place that we were not comfortable with. And to our surprise one of the waiters asked us if we would like to shift to some other place those couches were comfortable. But one thing that didn't go right was despite the fact that I had 2 seats reserved the waiters said they we were not aware about it, could have been an issue for a customer but I was happy with the couches we were on. Now it was not surprising to see a hukkah being smoked on every table a sight I have earlier witnessed at one Boulevard. We ordered an orange and peach hukkah which was amazing. Along with the sheesha chilli potato were also ordered. The sheesha and the feed came in on time nither fast nor too Slow. After sheesha we ordered dal makhni lachha paratha and a butter naan. The naan was more of a roti. But it didn't matter much, as the food was delicious and ample. Service was good waiters were responding to every call. The crowd was amazing, decor was beautiful and I liked the vault concept for bigger spaces. And finally India's win over Australia made the place and the evening even more cheerful. Concluding the money part. One mix sheesha chilli potato dal makhni 3 lachha paratha and a naan could only pull out 2300 out to f my pocket. 1/2 point down for the reservation blunder but it didn't matter to me and the naan. Else this place is a heaven. Manager sahab kudos. Good job. I'm definitely looking forward for another visit.",Rated 4.5,7,15,??
Adeetya Ingenious Uberoi,"Rated Sufi nights are great here ,plus crowd is awesome , cream and bacon pasta is my fav .the concept of vault is awesome a small party of 10-12ppl can be done in a vault",Rated 4.0,35,186,??
Saksham Gajree,"Rated The plce location is so nicely defined & the interior is soo beautifully designed,The door are made like a lockers door which is so awsome & the interior designs are the perfect. Well we talk about the food . It has been served very fast on the table & the freshly made with a good taste ,the quantity of food is cool acording to my thought & prices are pretty affordable for all to visit on regular basis. Will be definatly visiting longer",Rated 5.0,1,1,??
Sameer Poddar,"Rated We had read a lot about the place and were looking forward to this. But when we reached there, we were told that they don't allow kids on weekends there. This is no where mentioned on their information page. Despite our request to accommodate as it was only around 6:00 in evening, we were turned down. If they can allow children on other days, why not all days. Very disappointed.",Rated 1.0,6,0,??
Shaifali Aggarwal,"Rated One of the best places to hangout in DELHI. Located in the heart of delhi. The outdoor seating is super awesome.The cafe is situated in the middle of the cannaught place and you can actually have a view of the huge park if you sit outside. The interiors are like the name and resemble an underground vault with separate area created for private gatherings.. The whole ambience was really impressive. About the food we tried the vault special vegetable dumplings.. a healthy one filled with vegetable filling, served so well. The cheese balls were so so so yumilicious with the right amount of cheese, neither overcooked nor underdone.. crispy, a delight.",Rated 5.0,11,34,??
Rish Dang,Rated One of the best places to hangout in DELHI. Located in the heart of delhi. The outdoor seating is super awesome. The food and service is too excellent! Everything was properly cooked and well presented! In love with the ambiance. I just cant stop myself from appreciating this place. I'm in love with the vault cafe! A Must visit place.,Rated 5.0,29,109,??
Dishantgoswani,Rated pretty good place with good people all around service is very slow rates are higher food is average but ambience is awesome plus a variety of options are available,Rated 3.5,19,176,??
Anusha Irwin,"Rated The best thing about Vault Cafe is the food which is amazingly delicious. There is a great variety offered in food menu and everything that I ordered turned out to be really good. One must try lamb seekh kebab there (worth trying). The place is dimly lit and has great ambience. If you're looking for a place where you can relax and enjoy good food, Vault Cafe is definitely a great option.",Rated 4.5,2,1,??
Pulkit Khurana,"Rated Well the 1st experience over here.. On my bday.. It was actually good.. Went wid two of my frnds.. It was fun.. Services were quick enough to appreciate.. Food taste was awesome.. Ordered chicken tandoori, n some veg starters.. Everything was good, yummy delicious, n hott too.. Seesha(kiwi n mint) was good although it was lil expensive i would say.. But overall a v.good experience.. Enjoyed.. N would suggest everyone to go..",Rated 4.0,10,0,??
Esita Bose,Rated One of the beat places to hang out in delhi...i love how dis cafe is right in the middle of cannaught place and you can actually have a view of the huge park if you sit outside. I think i sat there an extra hour just coz f d view and the amazing weather. The food is pretty good as well i would highly recommend the pepperoni pizza thin crust.it was beyond words or maybe i was famished chilli chicken was well average..what i loved here was the coffee so strong n so perfect! The alcohol is pretty affordable here!! Definitely going back for the view and the pizza,Rated 4.0,50,140,??
Sumit Malhotra,"Rated I can't say this place is great because the one and only time I went here (maybe I should've given them one more chance before posting this review), it was just so loud, I couldn't even stay in there. I'm okay with loud. I can handle that. But it was a weeknight, I was trying to meet a friend for a quick drink, and this place was 3x as loud as any club I've ever been to on a holiday weekend.",Rated 3.5,9,63,??
Ranjna Singh,Rated Awesome place!! Quite over the budget but the food was totally worth it!! Ambiance classy...drinks were too good!! Loved the outdoor sittings as well..!!,Rated 5.0,13,102,??
Sakshi Singh,Rated Great place! The vaults are really cool to hang out with friends. Even the outdoors setting is nice. Loved the four cheese pizza. Will be visiting again soon,Rated 5.0,2,25,??
Asmita Rai,"Rated The best part about the place is the ambience. You can sit at the terrace, the open restaurant or in vaults. The vaults give you privacy but a group of 10-12 people is required to take a vault. Food is good, pretty much like any other good restaurant. Service is a bit slow. All in all a cool place to hang out.",Rated 4.0,10,8,??
Vineet Goel,Rated This amazing lounge is in the heart of the party district.... The interiors are like the name and resemble an underground vault with separate area created for private gatherings.... The food is great but it's the ambience and service that is to die for.... Must visit,Rated 4.5,42,28,??
Kanak Khanna,Rated Perfect group place . If you are 10 in number you get your own vault . Vault is nicely decked up with wooden circular doors and comfortable couches . Menu is huge with lots of cuisines . I tried : 1. Vault special extra spicy chicken wings - saucy and not that spicy . Boiled chicken tossed in red sauce . Bland in the middle with chilli sauce on top . 2. Chilli chicken - spicy and tasty . Sort of similar to boombox chilly chicken . 3. Chicken shawarma- perfectly cooked Lebanese dish served with two dips . Rolls rolled in pita bread and served with hummus . 4. Dal tadka - spicy tadka on top . Tastes best with laccha parantha . 5. Mutton masala - spicy dish with boneless mutton . Loved the gravy and the mutton was perfectly cooked .,Rated 4.0,47,200,??
Garg62683,Rated this is one of the best cafe in the whole Connaught place i find this place always full but i can wait to get a table in here as this place has become a rocking place with yummie food and cream crowd,Rated 4.0,21,685,??
Anshika Tandon,Rated Vault cafe z in soo muchh buzz dese days so me too decided to go.. Located in heart of d city.. Ambience z gudd.. V wr a big in group so requested them to gv us a vault fr sitting as d name suggested. Staff z vry friendly.. Food was good as per n quality n quantity.. its good place to hangout wid family n frndss...,Rated 3.5,11,36,??
Prashant Bhaskar,"Rated First & best thing: Ambience of the place. All the things we ordered were really good (Smoked cheese balls,watermelon mocktail, thin crust paneer pizza, chicken peri peri pasta etc.) Service is really slow, they have some gadget on the tables for calling the waiters but at that time they were mere showpieces (not solving the purpose). Open terrace seating is good but enjoy the small vaults they have made for seating. A must visit place and easy to locate.",Rated 3.5,5,3,??
Vishesh Vats,"Rated Good ambiance on an ever crowded c.p corner, but valet parking is a relief. The usual cafe menu,,nothing much to rave about. Fine collection of drinks,and average service. The food and it's menu can definitely be worked upon.",Rated 3.5,15,43,??
Anil Suri,Rated Despite several options not many Beers were available. KF Ultra ordered didn't give the usual refined taste. Though food was good and the Bill reasonable,Rated 3.5,5,200,??
Abhinish Swaroop,"Rated If i have to describe this place i can say its a awsome place to hangout. Freaking awsome music, ambience, staff, food and crowd. Good sheesha, nice flavourful food, lovely staff i cant stop appericiating this place. This is one of the place i love to visit every time i go out.",Rated 4.5,59,226,??
Rudrakshi Jain,Rated This place has been my favourite ever since it's launch what an amazing place to sit back relax have some fun with your friends enjoy sheesha. Their service of foos and it's taste is what they lack in Ambience - 5/5 Food - 4/5 Service - 4/5 Sheesha - 5/5 Drinks - 4.5/5,Rated 4.0,5,31,??
Suresh Joshi,Rated i think this is bullshit .. u r telling people to go becoz he worked here before...bro... i think he didnt worked at professional place... dont worry i m sharing this msz to all my friend and will tell them not to go there..,Rated 1.0,1,2,??
Nandita Sharma,"Rated It was one of closest friend's birthday and we choose this place because of its central location So starting with the ambience I would say the concept of dinning in a PRIVATE VAULT is very nice as you get a personal space to sit and have fun. We had ordered nachos,iced teas, white sauce creamy pasta, and tea along with a few more starters. On the whole the food was TASTY and the bill suprised us. So it is a full value for money",Rated 4.0,31,38,??
Pratha,Rated A must visit pub in Cp wherein you can spend some quality time with friends. The usp of this place is the location and variety of food offered by them. Not much expensive and the hookah used at this place is simply amazing. Worth giving a try.,Rated 4.5,18,18,??
Prabhjot Singh Khurana,"Rated I was really looking forward to dining at the vault caf this evening with 2 other friends. But when we arrived there, we were told that stag entry wasn't allowed(we were 3 guys). You see, Under normal circumstances, that would have been totally okay. A caf has the right to have a policy and follow it. BUT - the problem is that just 15 minutes ago, I had called up at the caf where someone whose name starts with J and ends with P(don't wanna name him here) - and I clearly told him that we were 3 people coming and he gave me an affirmation. The problem is - during that phone call, I was NOT informed about the prohibition of stag entry. (I mean it doesn't take rocket science to understand that in a group of 3 people - one person is BOUND to be single under all cases !) Nevertheless, he didn't care about getting any details from me or informing me about the above mentioned policy. Therefore, we walked for 15 minutes(in anticipation of a good experience and building our appetites) up till caf vault - and as it appeared - it was ALL FOR NOTHING!! I'm heavily disappointed by the communication problem and my experience at the entry point. I don't care anymore how good/bad the caf is - and I'll probably never find out because I'm NEVER going back there! But you know I'm pretty happy that happened. It's a blessing in disguise. We ended up going to A MUCH NICER PLACE WITH MUCH NICER PEOPLE. We had a good time having scrumptious Lebanese cuisine in a hospitable environment at Zizo, CP. Dear guys at vault caf - I respect your policies. But I'm sorry to say you upset me today. You could've at least made an exception for us today because of the miscommunication. On the contrary, the guy on phone(when I contacted him again at the entry) had to audacity to say that it's I who was supposed to enquire about all the little details and info. Like d'uh - am I supposed to ask you to read me your terms and conditions before I reserve ? So - all in all - even without having entered the caf - I felt highly unwelcome and annoyed. So there goes vault caf chucked out of my foodie bucket list!!!",Rated 1.0,1,0,??
Sai Praneeth Macherla,"Rated The Vault Cafe is a really great place to hangout. I was here when I visited Delhi and I fell in love with it, the minute I saw the door of the entrance that looks like a vault. The ambience is really nice and it also has outdoor seating, which I think is only open in the night. The food was really delicious and the staff was very helpful in helping us pick the right dishes. I would definitely head back to Vault the next time I'm in Delhi.",Rated 4.0,30,133,??
Rishav Raj,"Rated Went to Vault to on one fine evening, place is in Heart of Cp, can be easily located! Ambience is very good, service is quick and food and drinks are good. We had pizza and beer bucket! Will definitely make a next visit soon.",Rated 4.0,32,14,??
Adit Sharda,"Rated Nice bubbly place to go to! The food good, not great, the DJ is good at mixing and the place serves good hukkahs. The interiors are slightly dim so photography is an issue, but a dim ambience is what most Delhiites look for and what they get. Given the stiff competition around CP though, this place falls short of a lot of its competitors, but that doesn't mean that the place isn't buzzing with people. You'll normally find yourself waiting to get a table here, sometimes for almost 45 minutes, and that's a good sign for a place to be rated well.",Rated 3.5,14,121,??
Shweta Arya Goyal,Rated Totally bad in bookng tables!dey say table is bookd n wen u drop in u keep waiting....!will nvr drop in there for sure! Vault cafe....u shud try to maintain ur name n fame...:(,Rated 1.0,1,9,??
Kapoorkartik85,"Rated it was my friend's birthday so we decided to go to the vault cafe... we ordered basic omelette, pakistani nihari and pao bhaji though it was a bit costly but totally worth amazing crowd excellent ambiance 5 out of 5",Rated 5.0,19,480,??
Sarath,"Rated A good chap named Surender catered to our needs today. Even though he did miss out on few courteous gestures that the staff should definitely address, his humble nature kept the bar on the smoother side of things. My wife and me, just the 2 of us for a quiet lunch, but wasn't that quiet I must admit. Noisy and full of loud music as most cafes and restaurants have become these days and ambience was a little too much on the darker side. I am guessing that is the decision of the management to cater to the hippy and sheesha customers, as i'm sure they would love it. We booked a vault room at the restaurant through telephonic booking but when we reached there were no vaults available and they also said vaults are not given to couples. You need to go with a group of 5,6 or 7 to enjoy the closed chambers, something that they missed telling me when taking the booking reservation over the phone. But honestly, in the end all that matters is the food which was quite good and filling for the amount that I paid. The details of the food that we had has been posted as pic along with this review. All in all, a dark ambiatic place for sheesha people with a terrace over the Connaught place traffic and Palika Bazaar with good food options, especially in the Chinese section.",Rated 3.5,20,24,??
Sarthak Gulati,"Rated This place has an amazing ambience and good service. While you have drinks and sheesha to enjoy the time, the snacks and main course were just ordinary (paneer tikka, honey chili potato, chicken wings, chiken tikka etc). The peri peri chicken was horrible though.",Rated 3.5,52,88,??
Prateek Nangia,Rated Dis place was on my to visit list from such a long tym so went dere finally on Sunday evening with a friend.. Nice ambience n music I must say.. Inside n outside seating area available.. We wanted to have bira Bt it wasn't available in dere stock so cutting a point dere..we had red sauce spicy pasta which was yumm n inspite of bira had wheat beer erdinger which was ok...dis place is a little heavy on pocket Bt yeah visit once..gud place..,Rated 4.0,66,62,??
Radhika Kumar,Rated Nice ambience and interiors . This cafe is very spacious and has some private vaults which is good if you want to do a little celebration without people staring you .You can enjoy your personal space. The food is good and reasonable . One should try the Sangria pitcher . Overall a wonderful experience In this rooftop cafe .,Rated 4.0,13,15,??
Skandha,"Rated Spacious and gorgeous. The vault was on my hitlist since its opening, went here for the icc world cup semi final screening. We had reserved a table a-priory so had the seat right in front of the humongous screen. Ordered a brainfreezer sheesha, pasta alfredo, four cheese pizza, fries, hazelnut shake, vanilla-banana shake and a cappuccino. Each and everything on the table was perfect. Service was amazing too. Though the Indian cricket team didn't win, still we managed to have a great time at the vault, for which their hospitality is to be credited. Thumbs up!",Rated 4.5,26,85,??
Satbir Singh,"Rated Let me point this out...ambiance is totally amazing, start from the entry to this restaurant...the door is actually like a vault embedded...well, interior has pretty good lighting, music is good too, plus they have a screen like a sports lounge...best part of them is if you are on a large group you can sit inside a vault chamber :)...starters are good, they have a English fish combo (fries + crispy fish), that definitely goes-on with drinks..another one is, chilly chicken even that's good to taste for...they do offer sheesha (pan-mint is a good one)...would say, pricing is bit higher than usual... Taste: 4/5 Quantity: 4/5 Ambiance: 4.5/5 Value for money: 3.5/5",Rated 3.5,54,72,??
Vivek Saini,"Rated Another creative outlet, with a unique theme, has to make it huge in the world. Exhaustively huge menu, food from all possible cuisines. The portion sizes are small, however the food tasted great! The interiors are lively, with a distinct architecture and a wonderful Playlist of songs! The drinks are amazing as well, though , more variety in sangria would be highly appreciated ! Great, courteous staff! Definitely a place worth multiple visits!",Rated 4.0,79,119,??
Vinni.gandhi93,"Rated I visited this place last year in march. We were 5-6 people and we ordered 7-8 drinks mainly cocktails and a few shakes. Also, we had peri peri chicken pasta, fiery red chilli chicken, chicken nachos and a few other starters. All were good. Coming to the ambiance, it was breathtaking. I loved every bit of it. The enterance was fairly attractive. The view from the terrace or open area was awe-inspiring. Overall a very good experience.",Rated 4.5,81,89,??
Mahima Girdhar,"Rated Everything about this place screams Delhi! Lovely food and great ambience. The music inside is way too loud, no one can have a conversation there, but the rooftop was pretty decent. The drinks were alright, could have been better but the food was really good. Will definitely recommend!",Rated 4.0,7,3,??
Aanchal Nagpal,"Rated This was in my bucket list since I don't even know when. We were four people and we ordered non veg platter, chicken and bacon stripes, peri peri chicken pizza and the much talked about chest of liit. The food was extremely good especially the bacon and chicken stripes. It is slightly on an expensive side but it is worth it.",Rated 4.5,5,38,??
Nainika Oberai,"Rated D place is just amazing!! Been there almost 6-7 times, d cocktails is the icing on d cake always, vault 1857. We ordered pizza, chilly panner, paasta.. Which were good. The music as always rocks. D only issue at times is the non availability of their street food items.",Rated 4.5,10,10,??
Palak Chhabra,"Rated Vault is centrally located in CP and hence is a very convenient place to hang out. It's vault like interiors are definitely catching - if not particularly pretty. However they also have semi - private vaults inside the restaurant which can be booked for small gatherings with relative privacy. A drink that I ordered is worth mentioning. It was a special on that day. A coffee - orange juice mocktail sounded very different and tasted even better! I was apprehensive how the different flavours would pan out, but the drink was brilliant. highly recommend. I ordered the lemon -mint chicken which was an excellent dish. Next I ordered the barbecue chicken strips - and I wasn't that happy with them. If not dipped in the BBQ sauce , they were quote bland in themselves. Miss. Overall I give it 4 stars for the quality of drinks and food. I'm not a fan of the interiors (even though it's their USP). It's too overpowering and almost suffocating for me , personally. However it's very much worth the money.",Rated 4.0,7,58,??
Raghav Gupta,Rated This place is only meant for youngsters. Food is nice but drinks are awesome. This place has a very nice location in cannaught place. One must ask the waiter to dine outside in open. This adds a nice taste to your food.,Rated 4.5,6,1,??
@ Foodie Prerna,Rated Well hyped place now-a-days..that made me to visit there.. Nice concept..they have both indoor and outdoor seating.. Place is good.. Food is yummilicious specially the chicken tikka but the service is not that good.. They have to work more on service part as I had to call waiter again and again and had to wait for long time to gt my order... I must suggest u should book a table and than go don't just walk in.. As it may land up in waiting for your turn to sit,Rated 3.5,35,733,??
