Username,Review,Rating,Total_reviews,Followers,Expert_level
PRAMOD,"Rated Sagar Ratna is a good name in Delhi NCR for their south Indian food items and north Indian food also....I was visiting first time to any sagar ratna restaurant.So I went to this outlet in C.P. with my 2 other friends who are from South India andhra Pradesh and I also have lived there in Andhra Pradesh for more than 8 years.So iam too much familiar with all the taste and items of South India.Biryani,idli,dosa,vada,upma,uttapam etc. So after we went there there was a huge rush as it was Saturday of October month and we waited more than half an hour for our number.Space is good 2 floors are there.We got seats in the top floor.And our order was as follows: Paneer,lemon rice,mixed raita,butter naan and papad.... Now coming to the waiting time after we order.The person who took the order told us that it will take more than 20 minutes to bring our food.So I asked him to give the papads first and you will not believe they took more than 20 minutes to deliver me papads...And food it came nearly after 40 minutes....So we were upset with the time they took for bringing us the food....coming to cleanliness they are maintaining it nicely but they must make the hand wash area big there as it is too much small in the top floor and it brings problem to all the people waiting for hand wash as there is space to stand for only 1 person who would be washing his/her hands.No other person can even stand up in that small place.... Lemon rice was above average.Naans were perfect and same was with mixed raita and paneer was also good..... So my verdict is that this SAGAR RATNA restaurant is not up to the verdict and name it has in other locations in Delhi NCR.....They must cooperate nicely with their customers as we asked them nearly 7-8 times how much time it will take for our food to come.....So please SAGAR RATNA management team.... Maintain your C.P. branch perfectly as you are maintaining it in other locations......",Rated 3.5,7,0,??
Daksh Soni,Rated Its USP is its ambience. The place is so much neat and clean. A total treat for the eyes and for the health as well. The Rawa Masala Dosa was sumptuous and the Rawa Idli was also tasty. The Coffee here was very different from other places. Everything from service to food to each and everything was just spectacular.,Rated 4.5,20,230,??
Ankush Virmani,Rated Though not to say about southiieee its unmatchable but the thing disappointing me is the biryani ..... Not good in taste Coconut chatni is delicious,Rated 4.0,24,13,??
Sumit Juneja Ghai,"Rated Yummy food ... Quick good service ... Masla Dosa , Vada dipped in sambar , Idli and ofcourse South Indian Thali a must try .... Ambience can be improved .",Rated 4.0,12,22,??
Vaishali Gupta,"Rated Absolutely cherishing! If you love south Indian food like me, this is the ""IT"" place. The best part is their quick service. Food ordered : lemon rice, idli sambar, dahi vada. All were delightful. Especially the dahi vada was ecstatic. For people who can't stand spicy food, I do not recommend it. But if you love the flavor of green chillies in your food like me, you are gonna love it. Ambiance 3/5 Food 4.5/5 Service 4/5",Rated 4.5,50,102,??
Sharath Nair,Rated Been here couple of times... It's not very expensive according to CP standards... Food is okay.. But more tasty food would be to cross the street and go to saravana bhavan...,Rated 3.5,100,188,??
Prateek Bhandari,Rated pathetic food. Pls. Wait for an hour if u need to at close by sarvana bhavan but dont go here. The dosa sambhar all pathetic. Tomato onion uttapam is very bad.,Rated 1.0,27,65,??
Sania,"Rated Had masala dosa, maysore rava masala dosa. Nothing great, taste average, dosa was ok but samber not upto the mark. Veg special Thali is also not very great. My experience this time with sagar ratna at connaught place no good. After disappointment with food had filter coffee, its really great.",Rated 3.0,91,3071,??
Sidharth Sharma,"Rated I really love the food when it comes to sagar, I have tried almost every outlet and the food is almost the same. This too has similar yet delicious food. Avoid going there at weekends, the place gets a bit crowded.",Rated 4.0,25,113,??
Shreya Mago,"Rated This place is best for people who are hungry and is apt for those with less amount in hand. If you are a south indian food buff, surely visit this place. The food is oh so awesome and the service is good too.",Rated 4.0,4,4,??
Saloj Shaji,Rated Good place to have healthy breakfast or lunch... South indian thali is awesome and can fill the stomach of two people. The cost is reasonable... If u wanna gorge into some southie food then its a gr8 place.,Rated 4.0,9,42,??
FJ,"Rated It's one of the best Sagar Ratna's in Delhi. The service is good , Food is great, ambiance is average. Avoid going on weekends as too much crowd and the food then is not up to mark",Rated 4.0,32,48,??
Mukta Dhawan,"Rated It is a favorite option amongst the south Indian food connoisseurs so I visited here on a recommendation of a close friend who is from Chennai. I had a butter masala dosa and veg. schezwan noodle for some variety. Surprisingly, I liked both of them. The ambience here is very Indian and the whiff of the scented agarbattis here make your senses get relaxed more and I enjoyed much more because of that. I have had a good experience and I will visit it again very soon.",Rated 4.0,111,569,??
Gaurav Mehta,"Rated Amongst amazing restaurants for pure vegetarians. Was here with parents and truly speaking had a delightful experience after waking in busiest roads of Delhi Tried Rava Mysore masala dosa , chili garlic dosa and Masala dosa and veg uttpam. All the items were served on time and fresh. Ambience here is good and clean. Loved chilli paste served with dosas. Sambhar / rasam was delicious. Coconut chutney was average. Filter coffee wasn't that great as compared to other South Indian coffee. #alltimebhukkad Sure VFM.",Rated 4.0,75,366,??
Symi Niman,Rated Ordered takeout. Quantity was a lot. Idlis very soft. Orange chutney even better than Saravana. Surprise. Dosas ok. Sambar was a letdown. Price is good.,Rated 3.5,18,10,??
Diksha Rai,"Rated Being a staunch south indian, I critically examine the south Indian food at every restaurant I encounter with. So I visited this place and was disappointed at great lengths because I have had tasted some very delicious dosas and idlisambhars at other place at half their prices. It will certainly be a no-no option for me for my next dining.",Rated 1.5,19,138,??
Tarun Khurana,Rated Wrost !!!! Watage of time!!! Hell Steward told that they close n they don't have chapati instead of chapati they offered me a biryani... Not good,Rated 1.0,25,30,??
Food Love,"Rated Whenever I get the craving to eat some south Indian food, a name immediately comes to my mind which is none other than sagarratna. I have been to their C.P branch and it was crowded so much that I had to wait for a good half an hour. The effect of which was my appetite reduced to some level till my order arrived. The food I ordered was a sagarratna platter and it turned out to be just okay. Only amazing thing about this restaurant is its ambience and cleanliness.",Rated 2.5,20,5,??
Shivanshi Mittal,Rated Nice and simple. Ordered rava masala dosa and rava sambhar. Dishes are good but Sambhar could be better! It's much of a hyped place. Seating is good but staff responds slowly to your queries.,Rated 4.0,29,105,??
RishWish,"Rated The quality of the food here has definitely changed a lot over the years but this restaurant continues to serve decent South Indian food. I have tried North Indian here just once and it was the usual punjabi palette, nothing extraordinary. It's funny that the place also offers Chinese cuisine which I haven't and probably won't bother to try. Below are pictures of Rasam (piping hot and richly flavored), Mysore Masala Dosa (all time favourite), Rava Masala Dosa (decent enough but a bit too oily) served with Coconut chutney (served cold and fresh) and Sambar (okay-ish).",Rated 3.5,73,235,??
Prateek Bhattu,Rated I have been to many sagar ratna so comparing is easy for me. I won't say it is bad but also needs improvement. Ambience is good. Service is just okay but taste is very nice. I ordered a thali that was sufficient for me.,Rated 3.0,19,72,??
Divya Dutta,"Rated we went to sagar ratna to try south Indian food. We had rava masala dosa combo with dahi vada . Liked dahi vada but dosa was average. Then we had south Indian thali ,liked rasam alot. Rest everything was quite average.",Rated 3.0,14,3,??
Kunal Handa,"Rated Had a pretty bad experience in this outlet. Visited sagar Ratna on 17 October 2015 for the first time in cp and the service was pathetic. Normal waiting time outside the venue was 20 mins and then the service time was nearly an hour, where we had to leave when one of the items was still pending to be served. The senior staff on the floor was mismanaged and even after reminding for 10 times the pending item was not delivered. Really Sarvana Bhavan has maintained high standards and sagar Ratna is losing its touch in locality. A shocking experience and that too when they advertise for Navratra food and our order was for Navratra food.",Rated 1.0,1,8,??
Samjyor Lepcha,"Rated Nice staff, but it's quite stuffy then the other outlets. The service was very good, got our food within 5 minutes. We had a Sagar Ratna special thali, veg schezwan noodles, and masala dosa. They served us the thali with different side dishes, and they were so good. I fell on love with the garlic chutney. The schezwan noodles was satisfactory, but it was very oily. The dosa was good too, bit not the best I had till now. Great service guys and keep up the good work. ?",Rated 4.0,34,54,??
Ashwin Prasad,Rated Yess it is good but for south indian i would rather ask u to prefer sarvana bhawan coz definitely u will not lykk ds over dat !!! Rest of the item are still good !!,Rated 2.5,129,133,??
Ankit Das,"Rated One of my friends recommended sagarratna to me so i visited their outlet at CP with my circle of friends for a casual thursday night dinner. The food wasn't as delicious as everybody claimed it would be and was about average. I tried finger chips ,lacchaparantha and sagarratnaspcl. I think it is a very economical choice and should be considered for full family gatherings not otherwise. I might visit again but maybe to some other spacious and well lit outlet.",Rated 2.5,23,203,??
Charu Jagga,"Rated Sagarratna is a high end restaurant name in Delhi. They are like the rulers of restaurant chains because they have maximum number of customers. Everyone i know has visited one or more outlets. I recently tres passed their outlet in CP. The interior was sober and so was the service. I tried vada noodles and Manchurian. The manchurian was first-class and a delicacy to savor. But both vada and noodles were a disappointment. The prices were fine but they need instrust the chef on indian dishes. Because everything a little non-indian is perfect to taste. The prices aren't high either. The next time i visit , i'll try something with a little more 'non-indian' in it.",Rated 3.0,19,157,??
Daksha Patel,"Rated I am a street food fanatic and not extremely picky about a place's interior or the customer care. All that matters to me is good food. And according to me, Sagarratna does a good job in serving well blended dishes which are soothing to your taste buds. I love their thali combinations. Their mix of classy restaurant menu and adverse diversity in food choices makes it highly recommendable. Everyone should visit one of their outlets.",Rated 4.0,20,183,??
Harsha Gautam,Rated Love the sambhar and that is all. I think its just okay and not very good. Though l am a regular visitor here but l do feel that the quality of food can be improved by a little.,Rated 3.5,57,125,??
Priyanka Jain,"Rated Pathetic service and even food quality is not that good, charges are high as compare to other south indian restaurants. I have been visit two outlets of sagar ratana. one in cp itself and other one in preet vihar and both time my experience was bad.",Rated 1.0,4,10,??
Raghav D. Soni,Rated Good wholesome food. Service is quick. Sambhar is delicious. Good quality and fresh ingredients are used. Butter Masala Dosa is tasty. The red onion and tomato chutney is better than many other South Indian Restaurants in New Delhi. The coconut chutney is fresh and not watery. Dahi Vada is filling. Veg Uttapam is too soft and just melts in your mouth.,Rated 4.0,19,33,??
Radhika Sharma,"Rated Situated in CP Inner circle. Sagar Ratna is the South Indian restaurant. Think of south indian food sagar ratna is one of the few names that come in your mind. The interiors are basic, nothing great to keep you hooked. The service is fine. But only thing that irritates is gets too congested at times.. Rava Masala dosa, veg uttapam, fried Idlis are my favourites and would like to recommend to all. I didnt like their sambhar and have never tried their north Indian. I personally feel in terms of food there are dishes that taste better at other south indian outlets like sarvana bhawan. Please keep up with the quality. Otherwise i had a good time. Would definitely go back to try their north Indian cuisine.",Rated 4.0,3,259,??
Raahul Chiranjit Sen,"Rated They're unique. Yes, they're really innovative when it comes to trying and introducing new dishes. Spring roll dosa is one of them. They're good with quality and amazing TAT with their service. Courteous they're. Else the food won't taste better than the other giant we have at Janpath. Trust me! They're fun to try, but for typical authenticate southies you can skip it....",Rated 3.0,0,0,Expert in Connaught Place
Anubhav Arora,Rated Sagar Ratna is known for South Indian food but the fact is that the north Indian food is much better.. It is just overrated for its south Indian dishes.. Though the south Indian food is not bad but just ok.. :),Rated 3.5,34,61,??
Naveen Malik,"Rated This place is a second home for me if i talk about south Indian food, have been going from last 6 year and I always loved it. Their quality and taste has not changed over the years. You must try their Upma, Utappam, lemon rice, tomato rice(rice served with raita, papad and extra red chutney which you won't find anywhere easily). They serve north Indian as well which tastes better than some north India restaurant. In beverages I loved their fresh lime soda, chocolate milkshake and south Indian filter coffee.",Rated 5.0,22,24,??
Rahul Kulkarni,Rated Sagar ratna as per me is just a hype. Food is not that good. Its supposed to be a authentic south indian place but they sell chinese also. I mean whose gonna go to sagar ratna to have noodles. Not me mr. Sagar ratna. You got it all wrong.,Rated 4.0,5,33,??
Praveen Mishra,Rated This place is classic. Hardly you will find a restaurant or joint where both North Indian and South Indian food are equally good. And Sagar Ratna is one such place. I have had many visits to their CP outlet and I have always enjoyed. Their staff is also very polite and service is fast. Ambiance feel very natural. This place can be visited with family and with friends with fun all the time.,Rated 4.0,56,112,??
Anjul Sahai,"Rated Paradise for south indian food lovers i visited them last month, we ordered masala dosa n uttapam both dishes were quite yummy.Service was good so was the food quality n quantity.",Rated 3.5,27,9,??
Hitendu Nath,"Rated I must say second best place for south Indian food. Very good service, food quality & taste is also great as compare to price. Very pleasant ambiance. last but not least desert are also very testy should visit & taste.",Rated 4.0,48,46,??
Abhishek Mudgal,"Rated Situated in K block of CP Inner circle. Sagar Ratna is the only good South Indian restaurant. While waiting for one of my friend my love for a typical South Indian Masala Dosa woke up once again. And Sagar Ratna was the first name which came in my mind. I went and without even looking at the menu placed a order for Masala Dosa. This was my 1st time here so I was definitely trying to compare it with the typical Dosa's I have had in Hyderabad. My order was on my table with in 5 minutes, the dosa was crispy and coconut chutney was brilliant as well. The sambhar could have been a bit better with the smaller slice of veggies. But the real hero with the dosa was the tomato chutney which came up so well in tanginess with the crispy dosa! Totally typical South Indian. Sagar Ratna din't disappoint me! *Kudos* abhishekmudgal.com",Rated 4.0,15,78,??
Niteesh Gupta,"Rated Good food..rawa masala dosa,onion utthpam,noodles,chilly paneer,manchurian..all tasted good..spring rolls did not satisfied me..gulaab jamun with ice cream in deserts was out of the world,very tasty..nice ambiance..quick service",Rated 3.5,32,37,??
Rahul Sharma,Rated One of the most famous names when it comes to servving South Indian Food. The food is good and you can really get some lip smacking food here. The only drawback i had observed these days is that it's quality has gone down and the service at times is slow as well,Rated 3.5,4,24,??
Shivi Sharma,"Rated I am an ultimate foodie and a have special place for south indian food in my tummy... Overall experience is Good till now as the Service, Quality of Food and Budget of my pocket is suits to me and my family. Sagar Ratna is the place for it. A well sought-out place by vegetarians as well as South Indian folks in search of affordable and delicious food.. The ambience is pretty simple and seating is also good. Nothing fancy . There is a lot on the menu. I started with the Masala Dosa, i loved the dosa and sambar. Uttapams were nice too. The taste is good and I look forward to this place to feed my South Indian appetite. Nothing to complain as I would say it is a very good budget south Indian restaurant serving good food.",Rated 3.5,12,20,??
Sana Khan,Rated SR has been my favourite for South Indian. Always! I ordered rava idli and mysore masala dosa this time. But on delivery I realised they sent rice idlis ...when I called they were so sweet that they readily sent the entire order all over again! I didn't even have to say anything more. So 10 on 10 in customer satisfaction.,Rated 4.0,13,4,??
Neelaakshi Piplani,"Rated Sagar ratna has made life easy for the 'Dosa Fans' in town.. They serve delightful food accompanied with few of the best Chutneys. Whenever I crave Southy food, Sagar Ratna pops in the mind automatically. It was one of those days, when I wanted to relish their Dahi Vada's and awesome dosa's and went to CP. But this joint proved to be an utter disappointment. The ambience was below average..There was rarely any space to walk, it was congested. The staff was extremely slow and they took ages to serve the food. The sambar was horrible. The dahi vada was the only thing that was relishing enough and met the standards of the regular Sagar Ratna outlets. Highly disappointing!! enticingfoodcruise.wordpress.com",Rated 3.0,0,0,Expert in Connaught Place
Agfoodie,"Rated Very gud....we ordered masala dosa , veg uttapam , fresh mausambi juice...all were very gud...sambhar and chutneys were tasty....service is fast....ambience is also ok..",Rated 4.0,246,611,??
Anjalika,"Rated Best place beat hunger pangs.. i fav place for lunch outings, easy on pockets, staff is good, quick service, food is yumciloious... And so on...",Rated 4.5,31,22,??
Anant Jain (VeGEtaRiaN),"Rated Once upon a time, it used to be one of my favorite restaurant in cp, was quite frequent to this place, as I like south Indian and my brother used to eat north Indian..... That was the key reason to be in that place.... Now I visited recently....i didn't like the south Indian here...Sambhar was too bad, dunno for what reason, felt it taste less....ghee roast dosa was too sticky without the crispness, before that one, in my previous visit I tried the north Indian..... And that was also very average, didn't like as it used to be... Only dahi vada was same I found. Now I have decided not to visit this outlet again without any gathering invitation if any friend or relative.",Rated 3.0,146,459,??
Shekhar Dasgupta,"Rated Heard that they added a new dish to the menu - spring roll dosa...as interesting as it sounds. Went up for lunch and all of us ordered the same dish. Waiting for the dish patiently, drawing images how the dish would taste and if we had made the right choice. Lo & behold the dish lands on on our table and we finish it up in under 10 minutes straight!!! It was amazing and filling too!!",Rated 3.5,0,0,Expert in Connaught Place
Gangadhar Kumar,"Rated Awesome south Indian food. Mouth watering food a must go destination for South Indian cuisine lovers. Service is fine,the staff isnt that customer friendly though. Rava onion dosa was was also good crisp and and tasty potato filling.",Rated 3.5,4,31,??
Sudeshna Kaushik,"Rated Took my parents to Sagar Ratna as they both are very much fond of South Indian food. It took us a little effort to reach the place. The place was noisy and almost full. But we did manage to find a table. The interiors are very simple as with all the Sagar Ratna outlets. We ordered one Plain Dosa,one masala dosa,one rava onion masala dosa, one madras fried idlis, 2 tea and one lassi. Loved the dosas. But the surprise was the madras fried idlis. My parents were a bit tentative about trying the fried idlis. But once they did, they couldn't stop but take 2-3 servings. The chai was okayish and the lassi was thick and good. The portions were good,service was quick. Only one complaint that I have is that the servers keep staring which at times become very irritating.",Rated 4.0,32,225,??
Rajeev Shukla,"Rated Sagar ratna is always my favourate ...dosas, idli ,rava kesri,red chutni,papad,its sweet paan............. Price was ok. Everything is nice here.",Rated 4.0,65,223,??
Anuprash Gupta,Rated Awesome south Indian food. Mouth watering food a must go destination for South Indian cuisine lovers. But it's a bit crowded so min 45 min wait is a must,Rated 4.0,18,97,??
Samridhi Aggarwal,"Rated I went to Sagar Ratna today for quick lunch with a colleague during office hours. We ordered a Rava Mysore Paneer Dosa and a Mixed Vegetable Uthhapam, and requested the waiter to hurry up our order. To our absolute delight the food was served within 10 minutes. The preparation is excellent. I particularly like the gunpowder chutney and dhaniya pudina chutney they serve with the dosa, which is why I prefer this place over Sarvana bhawan. Moreover, they refill the water glasses without having to ask for it, a very a nice and warm gesture which you will rarely find at many other restaurants. The extra chutneys and sambhar are also served promptly, without having to ask. This i feel is the USP of this place. Within half an hour we were done with our lunch. Its also value for money. Sagar Ratna is to South Indian food what Mc Donalds is to burgers both in terms of prices and prompt service.",Rated 4.5,11,15,??
Nick,Rated Awesome south India food Staff is good Ambience is good Value for money Cleaness good Service is good I love that place for south Indian food,Rated 3.5,26,8,??
Ajay Khandelwal,"Rated Now I know where to go for a good south Indian dinner at 11 in the night. We were at CP stuck in a traffic jam, hungry like hell. All the doors were closing on us. We ordered mix veg uttapam and rawa masala dosa. It was too late so our expectations were low. Though we were the last ones to order, the food was very fresh and every thing was delicious. Thanks Sagar Ratna! you saved our souls!!!",Rated 3.5,4,29,??
Rohit Kumbhat,"Rated Worst ever restaurant.. Staffs are damm rude.. Food is pathetic.. They say aam ras but its actually frooty, so don't ever try this restaurant a BIG NO, VERY DISSAPPOINTING",Rated 1.0,1,53,??
Shivam Malhotra,"Rated Service is fine,staff isnt that customer friendly though.If you're a sagar ratna loyalist then you should visit this place for sure but if you just want to have good south Indian,there are many options in CP. Sarvana Bhavan being the most popular of all.Prices are almost same.",Rated 2.0,0,0,Expert in Connaught Place
Rishabh Sood,"Rated Sagar Ratna is a place which is known for south indian cuisine. I tried the dosa, uttapam both were good and filling. I had also ordered the fried idli, which the waiter said that they will get in 20 minutes as it takes time. So they served the rest of the meal. After a wait of 20 mins and a four times reminder, I received the so-called idli fries, and not fried idli. The dish was like fried fish or potato. On asking why did they not serve the actual order, they said that it was over. We cancelled the fried idli order and paid for the dosa and uttapam only. Sambhar taste was average.",Rated 3.0,11,15,??
Jas Nagpal,Rated Their food is decent enough to make you have that South Indian essence..and service is also quite good. But there's a competition b/w Sagar Ratna and Sarwana Bhawan..and both are equally good..!!,Rated 4.0,5,27,??
Kshitiz Anand,"Rated Nice place, nice ambiance! The dosas are a must try! The taste of every type of dosa was different. Very helpful staff and excellent food. I went with my family and enjoyed a good meal. I strongly recommend the place!",Rated 4.0,8,33,??
Natasha Singh,"Rated I like their Dosa's and their Rava Kesri. For all south indian food lovers this place is a must go. However please do not try their north indian cuisine, not worth the price or taste. Complete value for money when it comes to their Dosa's.",Rated 3.5,12,34,??
Shweta Ahuja,Rated It's a good place to have proper south indian food .........Plain dosa uttapam ... Rasam was quite good... The dosa n uttapam tasted great.,Rated 4.5,2,0,??
Shubh Khurana,"Rated I've ordered rice idli, uttapam and Rava onion masala dosa. Rice idle was perfectly cooked as was soft. Rava onion dosa was was also good crisp and and tasty potato filling. Uttapam was disappointing it was very bland and no taste in it. Sambar was bad not up to the mark.",Rated 3.5,18,30,??
James VV,"Rated Very good ghee roast masala dosa this place has , had an awesome meal with my friends and very economical too . Will visit again soon .......",Rated 4.0,0,0,Expert in Connaught Place
Prachi Dhanashree Vijay Mahabal,Rated I guseed the best south indian dishes I had ever had within an affordable time and prices. Please include mushrooms dosha in your list. thnx,Rated 4.5,1,44,??
Akshay Agarwal,"Rated Traditional south indian food, rasam, vada, dosa, uthpam nd stuff, i have tried all of em' awesome taste...they are the experts nd i have nothing to say wrong about them. Great food!!!Also, i once tried hakka noodles there nd surprisingly they too were amazing!!! I mean....rlly in a south indian restaurant!",Rated 4.5,7,22,??
Jeevika,Rated Just not the right south Indian restaurant for me. As the sambhar served is so sad. For me south Indian food revolves around dosa sambhar vada idli and coconut chutney...If these are not prepared well then a big no to a restaurant,Rated 2.0,10,14,??
Shaharyar Zaidi,"Rated one of the best restaurants for south indian food in Delhi. The mysore masala dosa is a must try foe everyone, along with the dahi vada, which tastes simply delicious. I rank it above sarvana bhavan any day. And also you will never have to wait in lines here, like you have to do at sarvana most of the times. but that doesn't mean the food is any less in quality. In fact its better than sarvana's.",Rated 4.0,3,36,??
Kriti Sinha,Rated Went to Sagar ratna today for dinner... Had ordered rasam ... Plain dosa uttapam ... Rasam was quite good... The dosa n uttapam tasted great... The complementary papad is one of things I like. The only disappointing thing was that the sambhar tasted a bit sweet... May v it is made dis way here.. I like d sharwana bhawan more in dis case.,Rated 3.0,197,243,??
Yashika Garg,Rated Service is pretty decent. Food tastes good. Their chutneys are delicious. Must try their paper masala dosa. Their sambhar is an absolute delight! Prices are reasonable.,Rated 3.5,9,74,??
Rituparna Dey,Rated For the first time tried this place.. Has decent food and good service! Will not recommend north Indian but yes south Indian yummy! especially the rasam... Can go for the masala dosa and onion dosa too.. Tastes gud!,Rated 3.0,35,55,??
Shubham Chaturvedi,Rated Fails to serve authentic south indian food . lacks in proper staff . Vist this place if you are alone or with friends because visting this with family is not that great .,Rated 2.0,6,11,??
Sailesh.sharma,"Rated Very busy restaurant. Obviously all restaurant are busy in CP. However they need to seriously think on, that what needs to be done to improve services and also cut down customer waiting time. Food is average. I use to think that this is a South Indian restaurant, but they serve north Indian as well. Well, following it's own traditional is appreciable.",Rated 3.0,12,9,??
