Username,Review,Rating,Total_reviews,Followers,Expert_level
Himanshu Handa,"Rated The search for fine dine restaurant in CP is over , this place is clearly the best in its class , the place is define by its name , NICHE whIch means a comfortable and suitable position in life and indeed this place makes you feel like that , so i will start by the AMBIENCE This place is big and it has a shady ambience which sets your mood right and gets you comfortable , the have live fire which gives you an unforgettable experience . it has two open balcony and both have different ambience, you can see states man building and high rise buildings in the front balcony and the balcony at the back has trees and a different private atmosphere. SERVICE One of the best service and there is someone to serve you all the time , the managers and waiters have a smile on there face and the feel happy to serve you , Ps-special mention for the person who serve hokka FOOD This place is not that expensive but you wont believe it if you are there because it makes you feel royal , recomended (appetizer) Paneer bumka roll Rajma and mashroom galouti French onion rings (Mains) Lamb shank Lamb spaghetti Hari saag (Dessert) Chefs special dessert DRINKS AND HOOKA the best part was the drinks and hooka , Dillinger was the best drink and daisy by mark jacobs were their special drink , this place is heaven for hokka lovers they have the best hooka like khalil mamoon and khavanki , we had the commissioner flavor , the best part was hooka in the balcony and view of CP from the open balcony ,",Rated 5.0,36,49,??
Nainika Oberai,"Rated An awesome place in the heart of the city, super Kool cocktails - Dillinger and daisy is the best so far with exotic food, warm hospitality with special reference to Mr. Pankaj who was extremely courteous. The tortillas , panner roll, onion rings are to die for. Thanks for the awesome nite #foodtalkindia # niche !! Heading soon again !",Rated 4.5,10,10,??
NITIN MEGHLAN,"Rated Now the search for fine dining in CP is stop at one place for me its {niche} , the name justifies itself and proved its class. The newely opened fine dining lounge and bistro is really awesome when it comes to the interior space and dining area , its huge with perfect blend of natural lights and calmness. Its having two sides balcony spaces one facing the outer circle and other backside and my fav one is the glass cobered roof dining area just in front of stage. Its really fab , i love whole thing about the {niche} from the looks to the food and drinks everything is nice. Drinks : Dillinger - The welcome drink served in classy steel glasses , its a vodka based drink which is very soothe that i orderd this twice . I love this welcome drink. Daisy - Now this one is shows the luxury as its served in a beautiful perfume like bottle and wine glass. Now taste wise its sweet with and bitter in perfect combnation , the taste of african daisy honey is mindblowing with the tequila . Sorbet Bellini- its a Dom Perignon Champagne topped with pineapple and thyme sorbet recomended by Mr. Mathew . I tried champagne first time and from that moment i m in love with this drink. Thanks to Mr. Mathew for such a lovely drink. Food : Pappu Chicken- its actually chicken arancini recomended by the chef , very crispy outer layer and soft inside with sweetness of the curry , its a must try i say. Vietnamese Prawns- no matter the origin i always love prawns and this one is a add on to my list. Perfectly cooked juicy prawns served with mango salsa. Awesome . Chicken Breast- silky smooth chicken flavoured with mace and cardamom, it so soft that melts on your mouth. Hari Saag- I usually dont like green vegies but this sets an exception for me its one of the best veg dish of the niche , the cottage cheese balls add to the flavour of this saag . I highly recomended to try this dish. Dessert : Now comes the dessert , the Panacotta Topped with ice cream n fruits. It refreshs you . The experience was absouletly amazing , hoping for your big bang entry in this niche market.",Rated 5.0,19,112,??
Prayag Mukhi,"Rated This place does offer a variety a places to sit and enjoy your meal depending upon your mood. With two sided open galleries a spacious outlet in the middle on the 3rd floor, this place sure knows how to entice customers. This place does not dissappoint in any way possible. With great ambience and exceptional cocktails this place offers its own comfort which not may outlets in connaught place can offer. Now lets talk about the drinks: The cask of amontillado: made from campari, cardamom bitters and graprefuit bitters is one of the best cocktails I ve ever tasted and they serve it avery unqiue and interesting way and they also tell you the story behind it which I found very interesting. Daisy: Daisy- Chamomile Tequila and Grapefruit bitters served in a bottle makes it a delicious drink. Getting to the delicious food: Pulled pork tacos : served with smoked barbecue sause and sour cream is certainly the best tacos I've tasted in a long time. Prawn and cheese pakoda: served with wasabi malal espuma will leave a lingering a taste in your mouth. 57 degree Chicken Breast: gooseberry cuoslis, grape salad ,puffed rice and beeded chips is so smooth and lip smacking that it will keep you wanting for more. Chicken Arancini- Chicken Leg piece coated in a spicy sweet gravy, crispy skin and succulent insides is simply yum. To give a sweet taste in the end their desert Panacotta topped with Ice Cream and decorated with fresh fruits is the perfect way to end you meal. This newly opened outlet will certainly not disappoint you with its food,drinks,,music or hospitality. I would strongly recommend this place.",Rated 4.5,49,1636,??
Dhruv H. Panchal,"Rated ""Amazing Place. Nutritious Menu at perfect fine dine restaurant."" You are going to feel the same after experiencing it once. Hospitality and Services is superb and unquestionable. Manager Matthew is taking care of it at par! This property is surely a strong contender for The Diva Spiced despite the fact its multi cuisine and diva spiced is more of pan asian! Polento is something I tried along with pick pocket and bloody red drinks. They are serving everything that our body deserves :)",Rated 4.0,47,75,??
Priyanka Sharma Ahuja,"Rated Hands down the Best chicken pizza I've had in a while! Really great ambience, loved the music and the mocktails were great. The outdoor sitting area is also really comfy with a super view. Will definitely be going there again!!!",Rated 5.0,3,13,??
Atishey Jain,"Rated Niche is a lounge that is one of its kind.No other lounges in the city can be compared to it as it has its own uniqueness.I being a vegetarian loved the veg delicacies served there and amongst all, i loved the Dal Makhani that they make. Cheers!!!",Rated 5.0,1,159,??
Shweta Aggarwal,"Rated Connaught Place is one of the extensive hub for eating-houses in New Delhi, India. People get bored of Hauz Khas, Greater Kailash, Khan Market, etc. but CP is going to be their first love. CP is one location where one can enjoy food at any cost as it's a prime location for many street vendors and famous restaurants. Niche is a brand new concept in CP which will change the definition of Fine Dining. Spaced across two floors, Niche has a long bar with a live dessert counter (launching soon). Niche surprises you with its entrance, high-class leather furniture in brown, white, and black shades with dark brown color tables!!! Stylish cutlery and hookahs placed at the tables. A live performance stage, a huge glass through vault which makes Niche a romantic restaurant, a wall full of four lettered words which define the aura of Niche, walls have framed pics of legendary musicians, and what not... A FIREPLACE.... Can you beat that? Niche has two open terraces, front and the back side and soon they'll be launching one upstairs too. Niche has a limited menu so whatever you are gonna order will surely satiate your palate. Even the ewer has cucumber flavored water. The first five pages from drinks menu seem expensive but each cocktail is crafted from expensive ingredients and the portion size of some drinks serves two glasses. The introduction was Dillinger, dill infused vodka based drink with the freshness of bay leaf, sourness of other elements, and lots of crushed ice. Daisy stole my attention as it was poured into a perfume bottle, Chamomile Tequila with very subtle essences. Shrub Step is delectable with sweetness in every sip. Mr. Matthew Radalj showcased one of his delicacies - Sorbet Bellini, Pineapple and Thyme Sorbet submerged with Dom Pierre Perignon is an intriguing amalgamation. All of these signature cocktails were sampled with appetizing dishes. Initiated with Polenta, a Central European dish of boiled cornmeal was comforting. The Tomato Shorba was plated nicely and tasted hearty. French Onion Soup Rings, light snack rested on Onion soup, warm and thick. Rajma and Mushroom Galouti Quesadilla was a bit disappointing with unflavored kebab and rubbery tortillas. Beets and Goat Cheese is a colorful innovative salad. Hari Saag, Indians classic Makke Di Roti and Sarson Sa Saag was exhibited in the most contemporary way, a MUST HAVE for all the foodies. The main course ended with Smoked Mushroom Risotto, a little over-smoked for me but others loved it. Climaxed the meal on a sweet note - Panacotta topped with Ice Cream and decorated with fresh fruits. The combined effect of all the components gave a Happy Ending. Niche leaves you with a lifetime experience in terms of ambiance, hospitality, food, drinks and music. A special place for special occasions to create memories. thefoodiefling.blogspot.com",Rated 4.0,0,0,Expert in Connaught Place
Rohan Singh,Rated Amazing cockatils and ambience!!! The menu is well laid out with a lot of great food options. A must visit in CP. Will be back here a lot.,Rated 5.0,1,19,??
Christina Peter,"Rated Niche graces CP with it's presence and with that ends the search of an actual Fine Dine in the vicinity. CP has over the past year completely been transformed and is now a hub of eateries. No matter where you look, either there is an existing restaurant or an ""Opening Soon"" signboard stares you into the face. Niche has entered the scene and would surely change the way CP looks at Fine Dining. Sprawled across two levels, Niche is as chic as it gets. The long bar alongside a live dessert counter (Yes, a LIVE Dessert counter!) is sure to catch your attention. Done in hues of Browns and Whites, this place exudes class. The seating is a comfortable mix of sofas and lounge chairs with a huge stage for live performances. What caught my fancy was the ceiling.. Niche has a see through glass for a ceiling and I'm already imagining how beautiful a rainy afternoon or a starry night would be here. Imagine, experiencing live music with delectable food and equally delicious alcohol and being able to enjoy the weather outside while completely avoiding the heat or cold. The outside seating is perfect for this weather, to grab a drink or to have some alone time with your loved one. Unlike most places these days, Niche doesn't have an elaborate menu which only means that you can be assured that whatever you order would not fail to impress you as it has undergone months and months of food trials! Drinks: Dillinger- This Welcome Drink is an absolute Party Starter. The vodka would soothe your throat and the ice would give the much needed punch.. Quite a Welcome I say! Daisy- Chamomile Tequila and Grapefruit bitters served in a bottle that resembles a luxury perfume is an idea that deserves a Huge Round of Applause and a Standing Ovation. Its so pretty...I wanted to bring it home. Shrub Step- Vodka, Balsamic Shrub, Mint and Basil. This makes for a delicious drink. Sorbet Bellini- Pineapple and Thyme Sorbet topped with Domm Pierre Perignon came highly recommended from the charming Mr. Mathew and no matter how much I thank him, its just not enough. The freshness of the pineapple against the bite of Thyme fixed with the fizz off Domm is a match made in Heaven! Food: French Onion Soup Rings- Crispy, light batter on juicy onions served on a bed of Onion soup is the perfect way to start a meal and that definitely sets the bar high.. Very HIGH. Vietnamese Prawns- Am a huge seafood lover, Prawns being ny absolute favorite. These were perfectly cooked juicy prawns set on a bed of tangy mango salsa.. Very refreshing. Chicken Arancini- Chicken Leg piece coated in a spicy sweet gravy, crispy skin and succulent insides would leave you craving for more. Hari Saag- Niche's take on the classic Saag and Make Ki roti. The saag is served with cottage cheese balls that are fried to perfection. The saag in itself is very flavorful and modern yet not interfering with the authentic flavors. A toasted bread replaces make Ki roti along with white butter. Its an absolute MUST HAVE! 62 degree Chicken Breast- Tender Chicken breast flavored with mace and cardamom butter. Its smooth as silk and the chicken is melt in the mouth. Dessert: Panacotta topped with Ice Cream and Fresh fruits. The subtle taste of panacotta against the tanginess of fresh fruits is the Perfect Climax to an Equally Perfect Meal. Head over to Niche for an experience that'll leave you rejuvenated. The staff is polite and happy to accommodate all your requests, participating in your nonsensical conversation, my fav staff member being Armaan.. Well done team Niche.. Counting days until you officially launch!",Rated 4.5,0,0,Expert in Connaught Place
Manav Sharma,"Rated My friends and I were visiting Connaught place (outer circle area) from Rajouri Garden last night and looking for a bar & Lounge to go to and we came across Niche - Lounge & Bistro and decided to check it out. The exterior of the building gave it a very excessive feel with one big wooden door that opened and closed. The interior was dimly lit and people were everywhere. The cocktails were very exquisite and unusual mixes and you could tell that the company put a lot of time into coming up with which ingredients to mix. I tried two different drinks that I can't remember the names of off the top of my head, but an ingredient in one of my drinks was a liquor that was exclusively made in California. I liked both of the drinks I tried, but I felt that the glasses were normal for the price of the drink. Overall, my friends and I had a good time at Niche - Lounge & Bistro. I would recommend it if you're in the Outer circle area of Connaught Place and looking for a Lounge & Bar then you'll definately go there .",Rated 4.5,14,461,??
Naman,"Rated I stumbled upon this place walking around the neighborhood looking for a place to have a drink and realized that this place is definitely my speed. This place is huge. The bar is huge and there is a remarkable amount of sitting space in the front and the back. We grabbed a seat at the bar which is typically where I find myself at places like this just because it is more engaging on different levels.The bartenders were more like ""mixologist"". I notice that this is really a growing trend around the city. The well polished experienced drink connoisseur that can do almost any trick with a shaker, a glass and a stirrer. They had a great wine list amongst many other types of mixed drinks. The vibe is relaxed and mature and I really couldn't have asked for anything more at that point. I would definitely come back here for a drink!",Rated 4.0,10,51,??
Nakul Bajaj,"Rated Amazing experience loved the good, great cocktails. Shrub step is a great cocktail everyone needs to go and check it. Also in food one needs to try the lamb shank. And do not miss out on the Shrestha! Would definitely Come back for more thanks a lot!",Rated 5.0,1,0,??
Shikha,"Rated Niche: Its quite nice sophisticated upmarket places in the outer circle cp at the second floor just above the chew pan Asian cafe, though it was their first day today. The place would be among top most places to dine -in cp quite soon . The terrace is yet to get operational, the usher greets you well n takes you to the table. The prices are bit on a higher side may be coz its a beautiful great lounge. They have a dedicated place out there for performances, bands, live music. I m sure niche would be among the top places in the cp. Wishing you all the best for your new endeavor. Good luck shikhz!",Rated 4.5,0,0,Expert in Connaught Place
