Username,Review,Rating,Total_reviews,Followers,Expert_level
Umang Varshney,Rated Very poor service..Ast. manager attitude towards customer is not good..he totally don't know how to deal customer..food quality is also not good. #NotSuggested,Rated 1.0,2,7,??
Sakshi Nigania,Rated Ambience and music was awesome but according to the place the food was average only. But the place is not very expensive and their was waiting around 11 also so otherwise the place was good.,Rated 3.5,11,78,??
Sunileo,"Rated Completely packed on a Saturday evening with families. Punjabi styled food with Punjabi music. Waiters were very hospitable even with the crowd. Go here with a good appetite as the rotis and gravies are all amazing. Just that you might get overdosed with dharmendra music, otherwise the place is a treat.",Rated 3.5,64,163,??
Ashish Mama,Rated food not good at all.sarvice very poor.very costely food .bahut ghatiya experance hai bhul kar mat jana bhaiyo.khana bekaar hai no taesty.paise bekaar karna hai.iss se ghatiya jageh kabhi nahi gya,Rated 1.0,1,0,??
Rajat Vashishta,"Rated Awful place. Accidentally planned for a dinner here because of some rave word of mouth reviews - it seemed like everyone was dining at Garam Dharam! Ended up with a pathetic experience. Food: bad taste. Nobody liked it. We had paneer, chicken, dal, some starters and mocktails. 80% stuff ended up with a poor aftertaste. Except dal makhani which was good. 2/5 Ambiance: awful, overcrowded. There was a rat in the private area where we sat. There were 2 families there. After we informed the waiter they came back with HIT and sprayed it!! The main area of the restaurant was overcrowded. Music was dumb. It was like a kid on a console randomly tapping on any button and changing the song anytime. A 60s song followed by honey singh followed by Coke studio! 1/5 Service: was quick. 3/5 They are ruining Dharamender's name.",Rated 2.0,64,140,??
Ateet Dhanda,Rated Not a good experience at all .... Visited this place for the first time together but came back disappointed . Good ambience no doubt....but food served not very tasty and not impressive at all . Not very happy with the attitude of the staff too....not recommended.,Rated 2.0,31,166,??
Aman,"Rated Tried this punjabi theme restaurant , like to specify in a single comment - OVERHYPED. Went there on friday night, staff didnt served even water , got a bottle of water after repetitive orders. Food was not upto the mark, you can go to other restaurants and get better food. Ambience - Good Hospitality - Poor Food - Average Not recommended for a second visit.",Rated 1.0,1,0,??
Anchit Jain,"Rated Visited this place for an early dinner and got a table of our choice without much efforts. The ambience of the place is quite nice which reminded me of bar scene shot in Dharmedra's movie ""Yamla Pagla Deewana"". We ordered a Kadhai Paneer and some butter naans. Naans were fine but the Kadhai paneer was a total disaster. It was high on spices and low on taste. Now coming to worst part - the service. The managers of this place are quite high headed and doesn't really care much for the customer. They are least bothered whether the customers are enjoying themselves or not. Though the servers were still good and even bought our food on time. This place doesn't tick even a single column whether it be ambience, food or service. This place can surely be given a miss with a lot better options available in CP!",Rated 1.5,0,0,Expert in Connaught Place
Prateek Gupta,"Rated This place is punjabi themed bollywood restaurant. It has eye catching interiors. For starters I ordered hara bhara kabab that were delicious along with its chatni. However main course doesn't met expectations. Dal makhni, Methi malai matar and chole were underwhelming. Missi roti and amritsari Kulcha were good. Overall a place to be visited atleast once especially for its theme.",Rated 2.5,90,131,??
Disha,"Rated Amazing food. Went there with family. Too much waiting but was worth it. Unique amazing , everything based on Dharminder. If you are north indian food fan then this place is a must try",Rated 4.0,77,63,??
Nishant Rastogi,"Rated Starters are Ok, mock-tails should be better avoided as they only have nice and catchy names but are overpriced, main course is too good specially the quantity they provide. One might feel that you are visiting advanced version of Pind Baluchi.",Rated 3.5,13,44,??
Shreya Agarwal,Rated As the name itself says Garam dharam where all khaana comes garam nd ol dharam people enjoys... Place where people can visit with family....clik pics on dharam paaji bike,Rated 4.0,2,2,??
CA,"Rated The name and concept seemed exciting, tried to dine at the place a few times but never managed to get a table! Maybe that is also reason why we had high expectations from the place, unfortunately it was quite a disappointment. Below average food coupled with average service - would not visit again",Rated 2.0,21,6,??
Dilpreet,"Rated One of the worst places to be in the city Ambience sucks and food is potheic Place is opened till 1 but wen I check in at 12 most of the staff had left the place , even chef Whatever was ordered came in 20 mins and was not up to the mark .. Indeed below standards Staff was very rude and doesn't know how to deal with the customers Nutshell: Never visit this place If there had been negative rate i would have given that",Rated 1.0,9,33,??
Akhil Malhotra,"Rated Garam Dharam is a punjabi restaurant themed after iconic bollywood star- Dharmender. Good ambience & awsome punjabi food.. all cooked in ""Desi Ghee"" which is the highlight of this place. Couple of things which should be on your must try list are- Tawa fish, firni & dal tadka.",Rated 4.5,27,30,??
Vivek,"Rated Sitting in a punjabi theme restaurant ,i would never expect such kind of hospitality.I booked a table for 7 online from some app for 9 pm i reached there at 8:45 and was told that is have to wait for another one hour.The purpose of doing an advance booking cz my mother just underwent a knee surgery' few months back and I did not want her to stand for longer,even after requesting I had to wait for one hour and ten minutes .After entering the place i asked them to provide a chair as the mooda is not recommended due to medical conditions and i was told WE CAN NOT PROVIDE A CHAIR AS WE DO NOT WANT TO SPOIL THE AMBIENCE, forget about good food and hospitality, there is a thing called HUMANITY, i now dont care how the food is ....",Rated 1.0,2,0,??
Ruby Robert,"Rated A very raw setting bollywood themed punjabi dhaba..... as u enter u feel "" ye to pind paluchi jaisa lag raha h"" .... but no it has its own originality... ordered rara mutton curry wid butter roti n rumali roti.... was actually delicious n worth tasting.... for drinks just went for a coke and a moctail named "" khati meethi chulbuli"" - basically its a drink made of kokum with spices... was refreshing ofcourse... d price is on a higher end as compared to Pind Baluchi... hospitality was okish bt service was quick surely... I would be happy to go back anytym",Rated 4.0,68,125,??
Manan Kapur,Rated Great ambiance and you get the Bollywood feel when u visit the place... We ordered both veg and non veg. Surprisingly the veg was better than non veg food.. The tandoor items were the best of the lot. They should add some innovative deserts.. Go for the paan moktails.,Rated 3.5,19,399,??
Aakash Jain,Rated Amazing food ... Fast service .. Taste was very nice presentation good Wth lovely Dharam Ji movie's music !!! Little bit expensive but that's ok,Rated 4.0,9,11,??
Sahil Shah,Rated Nice punjabi food... Very authentic n good dhaba feel ... Service was fast n the potions were well sized... Enjoyed the ambience n dharam paji's feel ...,Rated 4.5,11,0,??
Dr.Trishnika,Rated This place should be made as a one time visit place for ambience and awesome interiors . The interior decor is pretty impressive with all wall decors and hangings of Dharmendar. Well the story ends there . None of the menu orders were as appealing as the interior . Pl improve the food quality and taste .,Rated 2.0,26,124,??
Afzal Siddiqui,"Rated Nice Bollywood Ambiance, Innovative Indian cousin, good taste , good services, outer circle, ample parking.... injoyed with family..... must try place.",Rated 4.0,20,218,??
Vatsala Pandey,Rated Not upto the expectation. Bad taste and quality of food Very loud place to visit as I visited on Tuesday Not so good experience as per the name suggests.,Rated 2.5,13,11,??
Shikha Gupta,"Rated Garam Dharam An authentic dhaba feeling fabulous interiors with attractive serving utensils.... The place main attraction is definitely the bike .... Special lights on top made out of old kettles n buckets !! Coming to service that's the weakest point... The servers are unaware of details if asked about dishes n speciality... We ordered drinks like lemon ice tea n watermelon lassi which were OK... starters veg seek kabab n tandoori chat.. 2 portions each they served 1 portion n said "" dusre Mein time lagega"" Taste of seek kabab was good but tandoori chat came as surprise to be tandoori pineapple which was too spicy that can be relished only if u can handle that much!! Coming to food or main course we ordered dal makhani paneer lababdar, tava chap , veg biryanis, Amritsari naan which where served with pundits choley.... In breads we tried tandoori roti, butter naan, also!! Dal tasted good but was not hot enough n biryanis had no taste to relish... Rest all was ok!! Overall place is OK to go if u want see interiors food n service pathetic!! Prices were 6k+ for 8 people which was totally not worth it!!",Rated 2.5,14,42,??
Milan Dand,Rated Worst place. Ambience is good but the food isn't worth. Quantity and quality doesn't match the rates. Service is worst. No proper response by the staff. Just a place to go sit and chill over a beer otherwise not suggested. Other places nearby are better.,Rated 1.5,4,64,??
Kunwarpal Solanki,"Rated I had Dal Makhani, Chicken Tikka, Tandoori Roti, Butter Naan.. And everything was yummy. This Bar is 100% Best For Me bcoz I M The Biggest Fan Od Mr. Dharam Ji.....!! :) :)",Rated 5.0,1,1,??
Alok Aggarwal,"Rated Visted today with family. The restro was nicely designed, But food quality is just SO SO. Nothing great in the food taste. Just a one time visit restro for its interiors only.",Rated 3.0,27,8,??
Pulkit Sharma,"Rated One word 'Superbb' Went there with my childhood friends!!! Ordered paneer tikka, chicken tikka ,soya champs and pints of kingfisher Main course amazing Dal makhni, paneer lababdaar , Breads were plain naan, missi roti( best in the world) freshly prepared Must come back place",Rated 5.0,1,26,??
Abhay Bansal,Rated visited them yesterday. dey have a dharmendra paji theme in their ambience. completely dhaba styled ambience with modern amenities. now coming to food. we had a tandoori chat which was pineapple grilled with spices. i think they serve best grilled pineapple in town. panner tikkA was soft and full of spices and was melting in mouth. now coming to main course we ordered tawa mushroom dal makhani and panner makhnai. dal was okayish. panner was sweet and mushroom tawa was quite good. butter nan was worst i have ever had and so was tandoori roti. we ordered a mock tail in d name of pyare mohan which was just shikanji for200 bucks. its okay to give fem a try but an absolute no for a second visit.,Rated 3.0,78,86,??
Kanak Shersia,"Rated Food is great! Ambience is great! Beautifully decorated and innovative menu! I had dal makhani, lal maas, dahi ke kebab, chicken tikka, tandoori roti, butter naan.. And everything was yummy! Had 20 mins waiting though but it was worth it!",Rated 4.0,41,33,??
Vatsal Gupta,"Rated Horrible service, cold food, uncomfortable seating and inconsiderate staff. With so much going wrong for Dharmendra's restaurant, it's ambience does little to offer its patrons a pleasant experience. My recommendation, better stay home.",Rated 2.0,1,0,??
Samay Thapa,"Rated Checked in today with my friends.. I wanted to try this place since long so told my friends to meet here only.. The interior is nice.. since its Dharmendra Ji's restaurant so u can understand why they have given it the kind of look it has.. u will hear bollywood numbers.. service is good, food is good and so is the ambience.. its one of the most reasonable places as well.. kinda gives Pind Balluchi feeling as well but i think its better.. I read here on Zomato that the wait list is always long but luckily we got the table.. Overall a good restaurant which certainly meets expectations! A must try.. :)",Rated 4.0,30,7,??
Shashank Singh,Rated Currently eating at Garam Dharam Service is pathetic tool more than half an hour to bring the main course..... When they actually could have delivered within 15 minutes only,Rated 2.0,1,1,??
Medha Agrawal,Rated Visited this place for lunch with family. It had a very unique interior with glowing tea kettles serving as lamps and old Dharamendra movie titles on the background. It serves fabulous true Punjabi food. Loved it's daal makhani and garlic naan,Rated 4.5,12,7,??
Eat Style Shop,"Rated When you know that the restaurant is Bollywood superstar Dhramendra's our expectations rise. But does the place stand-up to all our expectations? Frankly, it doesn't. I have been to the restaurant twice now and my experience both the times has been different. The first time, I went for lunch with two of my besties and the food was great. Bollywood music was wafting in the background while the hospitality and food was amazing. However, the next time I went for dinner and the experience was bad. The place played Bollywood songs in full volume like we were in a club. After insisting a couple of times they just reduce the volume for a few minutes. The service was poor and food was mediocre. I guess for me there will be no third time here What we ate: We had Paneer Tikka, Murg Malai and Dahi K Kabab for starters Dal Makhani, Dal Tadka, Amritsari Choole (excellent), Butter Chicken and Paneer Lababdar(good). What we drank: One major issue here is that they don't give 30ml drinks. The minimum is 180ml. So if you are alone and want to drink, they will want you to get sloshed. How much we paid: The first time the bill was close to 1700 and around 4k the second time.",Rated 2.5,20,5,??
Deepi,"Rated Love the authentic punjabi food here... Chicken tikka was really yummy....well marinated nd well cooked... I orderd pindi chole, kadhai paneer and lacha paranthas (degi mirch, pudina parantha ). Chole was mouth watering... kadhai paneer was fine... I must say the paranthas were really soft (as it ws made of wheat flour ) yet crispy too....",Rated 4.0,5,4,??
Charvi Singhal,Rated FOOD 5/5 AMBIENCE and DECOR 5/5 SERVICE 0/5 Me and my family went here for dinner. we saw its flashy lights and instantly remembered that it's the same restaurant which has a Punjabi dhaba theme to it and that it is dedicated (heard of it) to Bollywood star Dharmendra. Anyway coming to the point... The food was tasty very tasty and we were having a really good time until a waiter misbehaved.. Waiters were so busy gossiping and so busy making fun that they forgot they were in a professional space and any mistake on their side could lead to the downfall of the restaurant's reputation and it did..,Rated 3.0,7,31,??
Sunakshi,Rated A place if you want to enjoy good old rocking numbers. Totally a new experience after dining in there. You get out energized but the food didn't turn out to be good. The ambience is nice and enjoyable. One time visit. They must work upon the quality and taste of food.,Rated 3.0,17,4,??
Inderjeet Singh,Rated Need to improve the taste and quantity compare to the price of the food...ambience is good.....there r many other options in connaught place,Rated 2.0,1,0,??
Abhishek Sher,"Rated DISAPPOINTED We chose this place over Pandara road eateries and i am sure we did a mistake. The interiors of this place are definetely impressive , the use of objects that old antique bike from sholay and posters of Dharmendar Ji movies are all good But when it came to food it was a big disappointment We ordered Kadhai Chicken , Dal Makhni and Paneer . I must elaborate that kadhai chicken is supposed to be spicy but in this case it was not at all , it lacked all that spicy flavour and paneer lababdar was sweet ( we specially requested them to make it spicy). Paneer was taken back and when served again it had big green chillies in it (i think thats the only way they know to make it spicy). Our order was taken back twice but still it lacked the real indian flavour. No idea whether it was just once or they do this with every order. I would not suggest this to anybody.",Rated 2.0,1,7,??
Sunakshi Koul,"Rated Well, as the name says ""Garam Daram"" the theme is based on the macho mann himself Darmendar. The cafe is setup in a way that you actually feel like taking a ride back in the time of Jai-Veeru!! The fun fact is they also have the scooter on display which was used in sholay movie by jai-veeru. With the mid-90's background tracks(Ofcourse all of darmendar) and all the pictures you actually feel the time passing by! A family restaurant! Must visit!! Although the food was good but *Special garam daram soya chap* was awful..they deep fried the Chap which made it look good but as soon as you taste it you are taken back I ordered chicken kalli mirch and spcl soya chap in starters. Kali mirch was fab but soya chap yukkk! Mocktails- Peach ice tea(Must taste) they also have basil one(can have that too! Must have *pyar di gutti* and flavored lassi!!",Rated 3.0,7,96,??
Meghna Jha,Rated Very decorative and beautiful from the inside with complete retro look. Dharam oriented restaurant .. Food was good but the special garam dharam soya chap was a complete failure . It was a complete no after the first bite as it tasted too plain. Chicken curry was good .. Chicken kaali Mirch was equally tasty . A nice experience .,Rated 4.0,34,116,??
Shrey Mittal,"Rated Crossing the outer circle in CP, just near the M Block you see a long queue of people waiting, ""what is that?"" will be the question that will pop in your head unless you go and see it for yourself! Garam Dharam is a relatively new place for the enthusiastic Delhi diners and I had the opportunity to visit and experience the true flavours of Punjab! The dcor is chic and the moment you enter you'll be welcomed with a vibe of the desi theka, just like the one in Yamla Pagla Deewana(a Dharmender movie of course!) bullet or bult as its referred to and the furniture which just sums up the entire place. The colours of possibly every shade with a rustic touch of the elements like the Truck horns, the tumbi, not to forget the bar which is exactly the same as a theka which you'll find in Punjab. Beginning with the food (vegetarian) we ordered Paneer Lababdar and Mix Veg Korma along with Amritsari Kulcha which is served with Raita and Choley and all this with a basket of assorted breads. The flavour of the food will bring a smile to your face not because it's delicious but there's a party of flavours in your mouth! Perfectly seasoned and served hot food along with the essentials and Nimbu Masala Banta. We finished our meal with the Kheer and the Phirni. The Phirni is unlike any Phirni you'll have in the neighbouring areas of Delhi and since this place is heavily inspired by the theme of Punjab and the vibe of the superstar Mr Dharmender himself, it packs the punch of flavours! Service was impeccable! Considering it was a Sunday night and we were dining at 9:30 the quality of service and the attention of the server were top notch. On top of that, the pricing which is just perfect even when compared to the competitors offering similar cuisine in CP or South Delhi for that matter. It's a place that one MUST VISIT if you're a lover of North Indian food because there's so much to offer. Either you're going for celebratory meals or maybe just a nice time with friends and family. If you're new to this cuisine then there's no better place in CP to go to other than Garam Dharam.",Rated 5.0,3,59,??
Ashish Arora,"Rated I fail to understand the reason for the hype surrounding this place. This is no more than a punjabi restaurant serving alcohol. The place is true to its name. a dhaba with theka. It is decked up based on Dharam Ji and plays Indian Bolllywood of his times and punjabbi numbers as well. Food - Decent 3/5 Alcohol - Expensive compared to other places in CP. Service - Non existent In Connaught place of today where there are more bars than you can count, this is one of those places where you can go with Kids and Family for Dinner and Drinks probably that explains the queue outside this place., but this place will have to do a lot more to even beat Pind Baluchi, forget getting better.",Rated 3.0,11,1,??
Barkha Handa,"Rated In spite of the fact that this restaurant has just recently been opened here at CP, they have managed to keep the standards well! There is an interesting entry here and the place was mostly filled up but we got a seat eventually. No doubt it has an interesting ambience with Dharmendras inspired posters and scooter and everything. We ordered Shahi paneer and Dal Makhani with assorted breads and the food too turned to be amazing. This place is nice for the start and it has potential to become quite famous in here!",Rated 4.0,19,52,??
Siddhant Joshi,"Rated Lunch at 5pm sounds soo odd, right ? That was my squad headed to Garam Dharam in Connaught Place at 5pm for Lunch. The experience for the first time was all over good. After entering the Restaurant the main attraction will be the amazing huge portraits of Bollywood Super star Dharmendra Paji, Old Bullet and the different Desi colours used in lighting and furniture. The main purpose for restaurants are serving delicious food. We ordered Chole-Kulche and Paneer tikka for starter. Paneer tikka was mouth watering and Kulche was nicely cooked but chole was not so good in taste. In main course we ordered Kadhai Paneer, Rumali Roti, Bondi Raita, Yellow Dal and Egg Curry. Starting from egg curry which was delicious, Kadhai Paneer is must eat, Yellow Dal was delicious,Raita was very disappointing. Over all everything was perfect from Ambience to Food. Must go and try some finger licking Food at Garam Dharam. I'll rate 4 for my experience",Rated 4.0,17,128,??
Naina Thirani,Rated I have not had this bad food. I wonder how can a Indian restaurant can have such bad food. No taste at all. Guys u couldn't even serve us a proper dal makhani. It cannot be as bad as this.,Rated 1.0,1,14,??
Kamakshi Gupta,"Rated So we visited garam dharam after hearing a lot about! It did not match the expectations we had from overhyped place. Interiors are good enough but too much in such a small place which makes it more crowded. We have to wait for 50 min to enter the place which was may be because of crowded weekends. But once we ordered food it was such a put off. Service is too slow and we have to ask them after 15 minutes to serve water atleast. We ordered from very limited options from menu. We ordered dahi ke kebab, paneer tikka, dal makhani paneer lababdar amritsari kulcha and garlic naan. Out of which dal was better than the rest! Everything seemed to be served without salt. We have to call waiter in every 15 minutes to ask the status of food. Overall experience didn't even matched okay.",Rated 2.0,3,0,??
Vidhi Agarwal,"Rated Bad food. All the items ordered was served cold.For starters we ordered tawa soya chaap. The gravy of chaap was bland and the chaap was slightly undercooked. For Main course we ordered dal makhani, paneer lababdaar and naan. The dal was very bland and the gravy of panner and chaap was same Naan was not cooked properly and it was very thick There was hardly any garlic on garlic naan Overall it was a very disappointing experience.",Rated 1.0,2,39,??
Smriti Karan,"Rated What an urban dhabba, dash of all flavours well around. Beautiful creativity and it actually felt as if walking into someone's personal treasure and walking down ""dharm pajis"" memory lane. Food was lip smacking, chicken was so succulent and wonderful quantity and bhindi was an another wonder with such rustic n soulful songs in background. Must visit...you will be surprised by its authenticity.",Rated 5.0,7,38,??
Chhavi.111,"Rated The theme and the ambience is definitely a refresher. Food was good as well. However, something was missing (don't know what ). Everything was decent but nothing (except for the interiors) was extraordinary. Nothing disappointed me but neither did anything steal the show. Decent service, decent food and full Bollywood style music.",Rated 3.5,43,105,??
Akanksha Goyal,Rated Different ambience... but that too not so great ! I tried some tandoori paneer and dal makhani and paneer... the taste of paneer was not upto the mark.. even dal makhani did not taste yum! so overall just an average experience !!,Rated 2.5,9,52,??
Shweta Kapur,Rated The menu choice may be limited but the food is delicious and maintains the taste of the authentic dhabha food. The crockery they use is again inspired by the village..,Rated 3.5,22,158,??
Bhasin Ashish,Rated Last night we visited ts place we were 3 frends The ambiance was really luk like dhaba tat luk like highways dhaba About the interiors the whole plce s covered wth dharam ji frames About the food was really pathetic No taste nthng at all Even the breads was hard and service was really very slow Dnt want to visit again ignore ts place guys,Rated 2.0,53,60,??
Winnie Malik,"Rated Before I begin with the review, I have to mention that this is strictly a vegetarian dish review. The ambience of the place resonates with the 1960's bar (lilly bai ka theka). The bar is covered in jail like cage with small openings to serve drinks. The order: -Drinks: Mango lassi, sweet lassi, salty lassi, lime and lemon. -Food: Dal makhni, mix veg, methi malai mutter, laccha parantha, tandoori roti. The usp of the place lies in how the food and beverages are served and not in the food. For the amount you spend on food here can easily take you to far better places. Pricewise, not wise at all with the quality and taste that they offer. Overall though its a place that one can give a miss; if you do decide to go, be prepared for a wait time of 20 -25 mins.",Rated 3.0,15,40,??
Kaushik Tiwari,Rated Had a bad experience of eating at this restaurant on 6th January. Multiple people in the team complaint of stomach related ailments. We expected much better than this.,Rated 1.5,1,0,??
Chandan Mukherjee,"Rated Disappointing!! We selected the place over China Garden to celebrate 1st Jan with friends. But the experience was bad. Ambiance was really superb(Dhaba look) but unfortunately the food wasn't. In our group of 10 people, nobody was happy with food. They really need to work on TASTE and PRESENTATION! Starters were still better; but #KadaiChicken was bad and the quantity was also questionable, keeping in mind the high price tag.",Rated 2.0,17,64,??
Rajeev Sood,"Rated The wait to get a table was long , seeing the crowd waiting outside I thought I was in for a treat of a life time . On entering the ambience was awesome and once seated when the dinner came it was just ordinary regular nothing spectacular and the sad part is some of the things we ordered were given in part and were told that they have run out . This when u get a table at around 9:15 was wondering what they going to serve to people who were still coming in to dine when we left",Rated 3.5,4,9,??
Khyati Hans,"Rated Visited this place with family on Christmas for dinner. We liked the 'dhaba & theka' theme of the place. The interiors are full of pictures of Dharam paaji. After a lot of waiting we were hungry. We ordered the main course directly. We had the parimal's paan gulabo & the virgin mojito. But after that we waited for MORE THAN 1 HOUR for our food. The service was very slow after serving us the drinks. It took a lot of time to come. The food was really very good. But, weren't satisfied by the service.",Rated 3.5,8,2,??
