Username,Review,Rating,Total_reviews,Followers,Expert_level
Vijyantj,"Rated Great ambiance Amazing view from the terrace. Beers dispensers was just what we needed for catching up with ol buddies Chilly panner didn't taste too good Chicken tikka and chicken pizza ware good Service was quick and upto the mark Peanut masala was saved the day for us vegetarians But the bill was exorbitant. To think 4 people 3 dispensers a couple of beer mugs. 3 non veg food items 3 peanut masalas and one chilly paneer to shoot out bill to a bloody Rs.9,000/- Ain't worth it...",Rated 2.0,62,266,??
Nishant Rana,"Rated We went there yesterday it was my friends birthday, we reserved a table for 5 but when we reached there after 15 minutes their staff members who were present inside already gave our table to somebody else..... After waiting for 20 minutes we got a table. After that we were shocked when we ordered 3 Jack Daniel's small but in actual they served us 100 pipers and worst part was that the guy inside was not admitting his fault after arguments there the bartender admits his fault.......so my advice to all is to beware what you are ordering be ensure you're getting for what you're paying",Rated 1.0,33,105,??
Deepak Bhasin,Rated As the name goes ... This place is no doubt the lord ... Of Drinks & Lord of parties. The terrace is an Osm place to be at any time of the year. The food quality is really excellent. The pricing is bit higher but is worth every penny.,Rated 4.5,15,58,??
Siddharth Singh,"Rated I came to this restaurants grand opening and I had a very bad experience especially in their service department. Came here second time after the hype it has created and again I am disappointed bra side of their service. It is horrible, i have never seen an establishment running this dysfunctional. Disappointed again thank you staff.",Rated 3.0,5,11,??
Jai AroRa,Rated Please make your L.I.I.T strong ones..they suck big time..Usually they are strong .i requested Mr jitender to make certain additions in the same but his best was not worth it. It was still the same. If u are spending Rs 400 on such an item you deserve a full value but in realty it was not worthy of its half the value. Please change it .,Rated 2.5,1,2,??
Dheeraj Aggarwal,"Rated Huge rooftop. You can stand at the bar as well. There was a live DJ on a Wednesday evening; that was quite bad; hope that there are better ones on the weekends. Reasonably priced drinks, food and service is also pretty good. We tried dahi ke kebab, lamb tikka; both of them were prepared nicely.",Rated 3.5,2,1,??
Anil Suri,"Rated Great ambience on Friday evening and just gets better as it gets late, Courteous staff, good dishes for both veggies and non-veggies...suggest booking a table in advance if you don't like to wait",Rated 4.5,5,200,??
Sana,Rated Had a beautiful time there with my bestie ! And really appreciate the heartily service of the staff over there!! Especially Neeraj he is the rock star.. Thanku dear for ur services .. Will come again soon ;) ;),Rated 4.5,1,0,??
Sukriti Somvanshi,"Rated Went to a good drinking place after a long time. It's quite decently priced. And the Puneet Sharma nights are worth going for! 5/5 for everything, the service, the food, the ambience.",Rated 5.0,0,0,Expert in Connaught Place
Harjeet Nijhawan,"Rated Big NO place.Rating 2.0 gave for ambience only. I have vistited the place with my family on 10Feb'15, checked in around 1600hrs. Welcome & Ambience was good & spacious but I wasnt there to play. Food was below average not worth the money I have paid for. Service was ok. Dont understand what people have been praising it for. Must try Kinbuck2 across the road.",Rated 2.0,2,2,??
Piyush Arora,"Rated This place is surely different from other fusion cum pubs in CP and around, visit this place for a different experience and you might get surprised with open terrace.",Rated 4.0,3,24,??
Disha,"Rated I really liked this place. Went there on Saturday night. Amazing terrace , amazing food , amazing ambiance. One of the best in connaught place. Alcohol is cheap as compared to other cafes. This is one of the places i prefer going again and again.",Rated 4.5,77,63,??
Nefarious Minx,"Rated Perfect to the T. The ambience and the foood makes no complain but I guess they need trained stuff. Its annoying when to every question the ans comes as ""I dont know. Have to check"" or for every thing you need you repeat 10 times in a row to get the order placed. Thats annoying. LIKE REALLY ANNOYING.",Rated 4.0,0,0,Expert in Connaught Place
Aaush Sharma,Rated Great spot to grab a delicious pizza and a glass of wine. It is quaint even though it is located in CP and it is affordable! I would definitely recommend hitting up this spot!,Rated 4.0,10,131,??
DC,"Rated LORD OF THE DRINKS IS DEFINITELY ONE OF THE TOP 03 IN CP !!!I moved to Delhi from Mumbai for this place only I guess. LOVED IT. Great place to chill and either get wasted or have a lovely night out with friends. HUGE Floor Space, probably the largest in CP area. Great atmosphere for a cold, snowy winter night - warm and dark tones with equally cool music playlist. The menu is well-considered and everything I had was very well seasoned, perfectly cooked, and a notch above most gastropubs.",Rated 4.0,40,332,??
Nishtha Khandelwal,"Rated I went on 17 january ,got my table easily reserved earlier that too on sunday night.special thanks for that.Perfect party place with amazing ambiencespecially its rooftopstaff is courteous",Rated 4.0,11,42,??
Aakash Dixit,Rated It was frnd's b'day & v njoyed thoroughly... As expected nd heard ambience was great nd so the live music. Decent ppls around so it was a nice evening. Service was excellent nd quick... They can work a little with food but still no complaints. It was my second visit nd will be looking forward for many more. We had a roof top seating and it was amongst the best rooftop with ol d required emenities. As far as food is concerned pasta was gud but can definitely be better than that noodles was just fyn. Ordered soup but dint try so don't wanna comment on that.peri peri pizza is must it was hell delicious. Thank u L.O.D. For the wonderful time.,Rated 4.0,7,43,??
Snigdha Jain,Rated Thiss new place is much talked about these days n my visit there with my girls gang was fun .. Love the center bar here n the place is really spacious..!! Loved the hakka noodles n pastaa here though the chilli potatoes were just fine .. The music was just perfect here ( not too loud as in most places) . Its a good place for a partyy or if u plan to come with huge circle .!!,Rated 4.0,43,133,??
Chef AB,"Rated It's a hugeeee place. This review is looking pending. Coz I went to this place quite a while back. So the ambience is superb, filament bulbs, statue's, leather sofa... Drinks are also great, but I have heard and experience my self that the items which are cheap or less in price are rarely available. Food was decent taste wise, presentation wise it was better then how it tasted. All In All will go again for the name of the place.",Rated 3.5,34,2018,??
Shantanu Sharma,Rated One of the most happening places in cp. Must visit place. Best ambience . If one loves drinking at a good place then lord of the drinks is the best option available. Good hanging out place for college students.,Rated 4.5,18,3,??
Neelakshi Singh Tomar,"Rated We visited on a Monday evening and to our surprise the crowd was way too much which took our order an hour to be served. As the name says the place is supposed to serve the ""Lords""of the drink which perhaps did not happen. We ordered a Lords martini classic margarita and a warriors drink(rum based). I cannot say the drink stood out. Margarita's quantity was way too less the martini has some cheap vodka which was way too bitter. If they charge so much for a drink I feel the quality should be worthy of that. On the contrary food was pretty nice ceaser salad stirred vegetables and chicken quesadilla were perfectly fine.",Rated 4.0,29,48,??
Goyam Jain,"Rated Stellar ambiance. Great location and infra. Same goes for view. Disappointingly everything else is horrible to average at max. Service is pathetic. Dozens of things in bar menu are not available. Food was okish. After trying 4 to 5 things, had to order commodity item like french fries, but sadly....",Rated 2.0,1,73,??
XBurrper,Rated Ideal place on a cool breezy Delhi night. Surprising it to be packed even on a week night. We opted for the terrace level and took the table facing the roadside. The live music and the singer was superb and couldn't have better created an ambiance. The beer are very well priced. 90 bucks a pint. We ordered a paneer appetizer and a dimsum. Not too much variety in starters and the waiters could be more courteous. But I still give this place highest recommendations for a visit especially during winters.,Rated 4.5,34,14,??
Pastachio,"Rated Went with frnds on a weekend.. At abt 12 pm.. It was not at all good.. Mediocre service .. Mediocre food and Mediocre staff.. n very expensive acc to all these aspects.. French fries, pizza, nachos were ok.. Cocktail Mojito pitcher was not great.. Can be skipped.. Nothing special ..",Rated 3.0,10,0,??
Moody Blus,Rated A great place for having a get-together with friends and colleagues. Rates are reasonable for food and drink items for a bar at such a prime location. Nice staff :- MR karan HItang And Mr R.K,Rated 4.5,4,3,??
Bharat Mehta,"Rated Very few places in CP can afford to offer such a fantastic view! Along with the view, a very contemporary place with amazing food and great drinks! We ordered nachos, dahi ke kebab and peri peri chicken. All three of them along with lots of kingfisher ultra, great music and that epic view; a deadly combination! A must try! Cheers :)",Rated 5.0,51,125,??
Shatabdi Biswas,"Rated I would say it is one of best places in Delhi.. even though the food is a little disappointing, the ambience is a perfect. Live performance by unplugged saints made our Friday night. Heavy wood work on the ground floor and well thought interiors made the place look like a cowboy hub. But as you reach the top floor the air changes, it becomes classy. The rates are not heavy on pockets either. Recommended.",Rated 4.0,7,187,??
Sahil Arora,"Rated First when i read the name 'lord of the drinks' i hoped it would be themed after 'lord of the rings' but its not. It is jst another cafe in cp with dim lights and loud music. The food is a little above average and the drinks are priced well but they do lack in their beer collection. I would have given it a rating of 3.5 but it got 4.0 from me because of its rooftop which is the only reason i would visit it again. The ambiance at the rooftop is really better than the lower level. It is a huge area where they host acoustic sessions on Wednesday nights which are pretty good to be at with a drink in your hand. Recommended: tomato cream pasta and bhatti murg tikka. For drinks, they do make a good red wine sangria.",Rated 4.0,7,1,??
Piyush Nahata,"Rated I am not much of cafe person but this seems to be a little different! The decor is a beauty! Ambiance is amazing and the place is filled with interesting stuff including an 8 feet armory which you would want a picture with! Not a hole in your pocket and this place has some amazing cocktails and food, Try out the Fried Rice, it has a unique flavor if you dont, not a problem but do try out the SUSHI! This one really stole the show, it is amazing and and one of the best i've had in a while! Just goes to shay equal efforts put everywhere! Definitely visiting this place again!",Rated 4.0,42,516,??
Mudita Pandey,Rated Staff has too much of attitude. Specially Vijay! Food is good. Horrible artist performing on Sunday. Need to get better people to perform. Had a lot of expectations because of ambiance and this place being another Priyank siukhija venture. Visit for ambience! Else a big no!,Rated 1.0,2,151,??
Aastha Nanda,"Rated Had heard a lot about this place... huge space they have... both inside and terrace sitting... i loved their terrace sitting .... it gives you a full view of the CP area but the sad part was their management.... twice they kept the dishes ordered by someone else on our table... and they were just confused and left it there... came after 5 minutes and took it away... idiots... we called the server and ordered for NV nachos and just requested him to give it only with chicken but the server told us ""mam nahi ho payega vaise hi bohot basadh ho rai he"" just imagine.... like it's some kind of dhaba or something.... although the food tasted fine... but service was a bit issue...",Rated 3.0,36,26,??
Anant Kulshreshtha,Rated Wow this place has got something... amazing ambience... orangish light adds to the ambience.. Their sandwiches are amazing along with the dips.... They have some good music numbers.. Overall I will rate 4 out 5.. Cheers!!!,Rated 4.0,4,1,??
Ankit Jain [~pO~],Rated Okay the ambiance here is a 10 on 10 If this place has naked chicks for service this place would look like it is owned by Tyrian Lanister.. Swords and knight suits all over.. Yes they have spent a lot.. The service is good and the staff is well behaved and trained.. The food is yet to come.. But m sure they won't screw it up.. If u and ur partner is a fan of GOT ( Game of Thrones) this place is a must.. For sure a date place if ur date is about fun and not Romance.,Rated 4.5,107,140,??
Manisha Murjani,Rated Ambience-The outdoor section is really pleasant. Service-The management is obnoxious as they were asking seated patrons to vacate for customers who were tipping the waiters and host!! Food-The regular bar finger food nothing special.,Rated 1.0,5,15,??
Vaishali Batra,"Rated Went there on a Thursday night, when a Sufi singer was performing. The place was filled on a Thursday night and this beautiful place was lighted up with halogens in the middle of cp. The interiors are different and the terrace is worth sitting at. The service is good too. To begin with we ordered a hookah and a tropical pitcher of liit. We ordered some beers, another pitcher of power stroke which was very nice,its an liit. French cosmopolitan was also very nice. It's a good place for sangria also. A couple more jd's and Jim beams we ordered along. For the starters we ordered dahi ke kebab,it wasnt that very great,but were not bad either. The chicken wings were very nice. We loved the fish and chips, loved the ceaser salad. Then we ordered chicken involtini which was very nice ,veg bruschetta ,nachos and salsa. In the end we ordered a white sauce mushroom pasta which was excellent. Like the place,will visit again",Rated 3.5,108,1184,??
Abhijai Singh,"Rated I went yesterday for my friends birthday. This place is absolutely fantastic. The staff is very accommodating and helpful. The food, booze and hookah all was served on time and our server kept checking on us every 15 minutes or so despite the place being jam packed. Must visit for everyone. Although I was slightly disappointed by lack of Lord of the Rings memorabilia as the place is named after the famous series and I'm a huge fan!",Rated 4.5,6,93,??
Sunny Verma,"Rated Came here for drinks on a Friday with my friend, and they were amazing! These bartenders really know what they are doing (and I know we can be cocktail snobs sometimes ;) Tell them what kind of alcohol you like, and the flavour profile you're looking for, and they won't lead you astray.",Rated 4.0,10,89,??
Nidhi Sharma,Rated Good cool place to hangout....!! Dj is pretty good here..outdoor sitting is cool. Service was great....but prices are lil high in comparison to quality!!,Rated 4.0,2,7,??
Ambar,"Rated A nice place located at CP, food is above average. Nice ambience and friendly staff. Liked the chicken wings and French fries was tasty and crispy. Overall nice place to chill.",Rated 4.5,13,64,??
Nikhil Rustagi,Rated One of the awesome places in CP. It is worth going here than going anywhere. Ultimate ambiance. Sitting arrangement is also good. Bar looks Amazing and attractive.,Rated 5.0,34,225,??
Sahil Jindal,"Rated Heard so much about this place. None of those were true when we visited. We were 4 friends went in the evening of a Sunday to find that service was awful. None of the waiters came to take our order. They did not even care if I called them. After I somehow managed to order, food took a lot of time to come and it was below average in taste. After getting annoyed we decided to leave and called for the bill. The waiter took 15 minutes to bring it. Very bad experience, will NOT visit again.",Rated 1.0,1,49,??
Himanshika Juneja,Rated A warm place to enjoy when u want to go for a date or hanging out with frnzzz....the place is just awesome food appetizing and music spell bound... U can enjoy live singing too...,Rated 5.0,9,27,??
Puneet Gupta,Rated Pathetic Services & Guest Management- i had reserve table in advance once i reach there no table has been reserved for me. Billing related issues are there & food is ok ok.,Rated 1.0,1,30,??
Shivansh,"Rated Its a themed cafe in G Block of Connaught Place. They played good music(bit loud though), had good service, amazing ambience. Food wasn't very very good. Chicken Tikka pizza was SUPERB. Fish chips were totally bland, the dip wasn't good at all. Pasta was pretty nice though. In the end, it's worth it.",Rated 4.0,6,0,??
Astha Dawra,"Rated Lord of the drinks - Guys just FYI !! This is an amazing, fancy and kickass place to visit ! In regards or Regardless of any occasion we visited this place for just one drink and dine orderended up with having erdinger tower and many more things quite intrigued !! I visited the place with great hopes, for me it wasn't another cafe in New Delhi. Perfect Ambience/Service/Food/Comfort and location on top of every perfect thing this place offers a combination of music - retro+rock !! Starting from Jack u/Coldplay/Adele to Kishore Kumar/Atif and Arijit P.S : A must visit place !!",Rated 4.5,1,0,??
Prabhjotswadhwa,Rated A nice place with good food and great ambiance to go with.The only problem when we visited the place was that most of the beers mentioned in the menu were unavailable which was a little disappointing. The place is mostly crowded both the indoor as well as the terrace.It's better to reserve a table in advance. A nice place for a date or to catch up with friends,Rated 4.0,38,57,??
Shikha,"Rated Lord of drinks located in G block opposite to Khadi Gramdyog . The place is huge sprawling with antic statues kept around that makes the whole atmosphere eye catchy. Upon ordering few dishes n beverages few of them were not available. The music is loud so you cant have conversation smoothly, terrace is cool for Dusk time.",Rated 3.5,0,0,Expert in Connaught Place
Madhu Singh,Rated This place was deliciousssss. Me and a group of friends were there last night and we were not disappointed. The waitress was very attentive and efficient. And so nice! And the food was amazing. We had such a hard time trying to figure out what to order because everything sounded so good. Will definitely be back. Thanks for the great experience guys. :)),Rated 4.0,10,147,??
Shivani V Mehra,Rated Well the good thing about this place is that they serve cheap alcohol here! Pasta was really delicious. Awesome music these guys play. DJ you rock ! #PinkFloyd Ambiance is nice. All in all it was really worth being there.,Rated 3.5,24,29,??
Priyanka Mishra,Rated Got this place a recommendation from a friend. To be honest I went here on a weekday and found the place to be very OK. I hope it proves you incorrect for weekend BT very very OK for weekday. Food is good lil on the expensive side and ambience is descent... Dark place lovers will like it... Cheers!,Rated 5.0,15,32,??
Reena Yadav,"Rated LOTD is a good hangout option to enjoy with friends. Good & loud music, spacious, nicely done ambience, huge bar, good service and terrace seating is best for winter afternoons. Food is not too bad.",Rated 5.0,10,7,??
Tanmay Guliani,"Rated Place never disappoints. Go for keema pav and stuffed chicken breast, the best u will ever have. Also, the menus is wide and not so expensive.",Rated 5.0,3,17,??
Rahul Juneja,"Rated I visited this place with my wife, and when you enter the place there is no wow factor as such , but still the ambience is decent with the dim yellow lighting. The drinks and food are reasonably priced. We ordered Kung pao in prawns which was really well made and we liked it the most. The other items which we ordered were garlic prawn pizza with olives and whole chicken wings in schezwan sauce. These were ok ok and nothing extra ordinary about them. The hospitality was nice, the servers were courteous and well aware about the offerings of the restaurants.. In all we had a good experience.",Rated 3.5,5,39,??
Sushmita Sahu,Rated Ambience is great and lively.. It is spacious.. Loved the cocktails there.. Good place to chill out.. Service can be improved though........,Rated 4.0,5,35,??
Ashish Thakur,"Rated Food is decent, cheap booze, good rooftop and a nice place to hangout. Sheesha is not good. It's a good place to enjoy your weekend with friends.",Rated 3.5,2,31,??
Utkarsh Seth,Rated Okay this place needs no words. Everything was great from food to drinks to service to sheesha. Even if I wish to say something bad about this place sadly I don't have anything. Went on a Friday night.. An acoustic night by puneet Sharma. The songs he played were off the hook. Must say Priyank sukhija really is the guy who knows how to make your weekends amazing. Cheers to you guys.,Rated 5.0,26,113,??
Samarth Batra,"Rated Lord of the drinks, as the name suggest it is lord not because of its drinks and food but because of its location...perfectly situated. You get an awesome view from terrace. Ambience is good. Food is average. What i really disliked is the service,you have to wait for plenty of minutes and have to remind them again and again of your order. Though lit was really good,try it if you visit the place.",Rated 3.5,6,51,??
Raghav S,Rated So my friend took me here on a Saturday night. Being situated in the heart of Delhi this place was crowded as expected. Music was usual elecro house along with playlist kind of transition between tracks. Roof top happens to have a performer singing on request and some random advertisement which I found annoying. The prices of drinks are fine. Overall a decent place to hangout on a pretty good location.,Rated 3.0,37,28,??
Neeti Bhat,"Rated Visit this place only if you want a perfect ambience, other than that there is nothing you would admire here. These guys don't serve you water until you ask for it & they don't even have the basic spice set on the table. Ours kept on distributed to every other table. The food was horrible.... We ordered chicken nachos & the chicken was so hard to chew, being a nachos lover i hated this. Second up we ordered peri peri chicken which didn't even taste like one. It was normal chicken with the typical mild Indian flavors. Absolutely disappointing!! The only thing on our table which was good was the BBQ mushroom pizza. We ordered a Martini pitcher which was absolutely horrible. The pitcher didn't even fill 4 glasses they served us is. The taste was not great either. The only reason to rate this place 3 is because of the ambience other than that it was a total disaster!!",Rated 3.0,73,203,??
Sonia Batra,Rated Food is ok Good ambience Service is not good Music is too loud Too hyped I'd say These kind of drinks were not expected from the Lord LIIt is like iced tea Won't recommend,Rated 3.0,19,14,??
Rahul Sharma,Rated Been there with five of us . Not a good experience we ask to show our age proof for liquor regulation and after that we can see group of youngsters under age having drinks strange ! Beer service take 20 min .. Food was average.,Rated 2.5,2,0,??
Paras Aggarwal,"Rated A good place to hangout with ur buddies and loved ones, the ambience is great and welcoming, the sheesha was also great, I tried north indian here and the veg jalfarezi was unlike I have had anywhere. A must try if you are having north indian cuisine. Gave a point less for being a bit on the pricey side.",Rated 3.5,21,40,??
Rajendra Verma,"Rated This place is a great spot for delhites. Love the vibe, surprisingly big. Great for an intimate date or friend hangout.The drinks are delicious, but it's a little rough on the wallet. I have also received varied service here, sometimes great, other times pretentious and/or non-existent.",Rated 3.5,10,90,??
Dr Vishal Agrawal,Rated I was here for a get together and the place was awesome. Their food and drinks are pleasing to the senses especially taste!! Hookahs are giant and amazing. Definitely one of the best party place if u ask me.,Rated 4.0,49,68,??
Saloni Bishnoi,"Rated Lord of the drinks is grand.The terrace is huge with Amber lighting.I just loved the feel of this place.Service was good too,though not happy with the food quality here.Food was not up to the mark,loved the crowd and grandness of this place.",Rated 3.5,5,10,??
Deepank Rastogi,"Rated Service wise 6/10 Variety of drinks 9/10 Taste of food 8/10 The ambience is really good, I fell in love with its super comfortable seats and non cluttered area. Would love to visit again. Mango chilli cocktail did not have any hint of mango so avoid that",Rated 4.5,55,95,??
Margot D,Rated I was pashing my reflection in the bathroom of this establishment when i got a sudden sweet tooth rush. I rushed to the bar to order a cheese tuna bun. It was unexpected on so many levels.,Rated 5.0,96,41,??
Apoorv Agarwal,"Rated Much hyped place in the heart of the city, Connaught Place, my experience here was not a good one.. Went here on 1st January to celebrate New Year.. Starting with ambience it fulfills everything you want from such a place.. When it comes to service, food and drinks, this place lacked everything... For food we has ordered something else but we got something else and the things we got were not worth it.. For drinks we had ordered half JD and it looked less than that so we asked our server to bring a measuring cup to which we found out we were short of one complete peg of 30ml!! Also the place lacks draught beer options, and the ones they have are not worth it at all.. This kind of service is not expected out of such a place.. Then coming down the floor, we were in a mood to dance and asked the DJ to hit some dance numbers to which he replied rudely saying this is not a dancing place and no requests accepted.. We guys anyhow touched the floor and later on every single person there joined us and had hell of a time..",Rated 3.0,24,176,??
Rahul Saxena,"Rated This place is fancy and kickass... I went there for jus one beer and ended up having a erdinger tower... Place has kickass ambience, lovely happy pple and great food... The staff is good too... I wish I could have got a chance to visit it again while my stay in CP.",Rated 4.5,34,21,??
Abhiram Awasthi,"Rated Neeraj kumar, as the. Waiter you get only if you're lucky. He's probably the best. And I live the place. Excellent ambience. Excellent service.",Rated 5.0,2,65,??
Priya Saxena,"Rated Quite intrigued by the name, I visited the place with great hopes. To my surprise, it was just another cafe in CP. The dim, orangish-black lights, a little too loud music, limited beer options and not so yum nachos, the visit was surely not an impressive one. Ambience: 3.5/5 Food: 3/5 Service: 4/5 Overall: 3.5/5",Rated 3.5,0,0,Expert in Connaught Place
Manisha Virmani,Rated food was ok but hospitality was poor. The manager himself didn't knew how many tables are vacant and how many were occupied. We had to search the table on our own. I planned to arrange a get together party at this place but after the experience I cancelled to do it at this place.You really need to be more humble in your approach because your lounge is not enjoying monopoly in cp there are N number of lounges to visit.,Rated 1.0,3,17,??
Siddharth Gaba,Rated What an experience it was to be at this place. Amazing service staff who were so hospitable with their approach. I was with my friends on a chilly winter night sitting at their terrace but the heaters were able to provide enough warmth. Appetisers they served were delicious whether it be their chicken or nachos. Live band made the place more happening. Sheesha again was the best I have experienced in CP. keep it up guys!!!!,Rated 4.5,8,68,??
Vikas Singh,Rated I love the CP view siting in balcony.. Ambience is awesome especially roof top !! I wish visit it over and over again .. They have the finest drought beer smile emoticon...Way to go LOTR :),Rated 5.0,7,6,??
Disha Bansal,Rated Such a below average place! We opted for outdoor seating coz it was evening when I visited.. The food was way way below average as compared to what other places offer for same or lesser price! I ordered roasted tomato soup which actually tasted like hot Virgin Mary.. With lots of pepper and a bad sour taste.. My husband ordered clear soup with dumplings... But seriously that soup was out of some 'chinjabi' food truck.. Tasted burnt.. For starters we ordered paneer gilafi kebab... They were soft but had too much of cornflour or God knows what powdered stuff in them... Scrambled eggs were soft and fluffy but with no flavour or taste... That was served with nachos and a cold slice of roasted garlic bread... Unusual combination... The worst was the cutlery which was laid out... food was served in plates and pans which had the colour coating coming off from places... Yikes! The two stars are only for the service.. Which was prompt and coz they have an open sitting... Would never visit or recommend..,Rated 2.0,3,0,??
Nishant Sinha,Rated Amazing Location.. Terrace perfect. Great drinks.. Awesome entertainment. Perfect place for weekend brunch with lots of friends and family.,Rated 4.5,18,44,??
Fitfoodie,"Rated a good bar, but nothing to boast about. Dim lighting, average music and food are its main characteristics. There are a few warrior statues placed in the corners and that is it about the lord of the rings theme. Snacks are not that great when you speak about the quantity and the taste. Maybe i had high hopes but i didn't find anything special as such. And yes keep some extra cash ; you wont realise how fast you got it burnt :-p",Rated 3.0,57,677,??
Nishant Gupta,"Rated They belong to the era where they think all men are savages and must not be left alone. Tried going there on a weekend but was denied entry excuse being only couples are allowed on weekends. I thought couple entry was a thing of the past. But clearly some ppl think it's a socially acceptable rule. So be it, am not going to go there on a weekend or otherwise. Adios.",Rated 1.0,14,75,??
Kaveri Bhatia,"Rated Well..I visited LOTD on the New Year's..me and my friend wanted the rooftop seating which was obviously fully equipped when we visited..the management was polite and after several minutes of waiting we got our table just where we wanted..starting with the ambience, it was Sufi dj night that day n it was amazing..we ordered spaghetti with meat sauce and chicken tikka pizza..meat sauce was perfectly cooked..pizza tasted good..cocktails were reasonably priced..n tasted great.. Overall a lovely place to hang out..worth trying..would love to visit again :)",Rated 4.5,4,0,??
Daison George,"Rated Another massive restro bar in CP. They got a nice patio with enough tables. Restaurant is big with seating arrangements for 2 to 8 or more persons. Their theme is what will get your eye the moment you enter. Good food with good range of alcoholic beverage options. Service is not so great, which is slowly becoming a problem at all such huge restro bars in CP.",Rated 3.5,21,28,??
Bhumika Gandhi,"Rated New one on the block! It has got the ambience, the space, the feel, all of it.. The variety in the menu is huge.. Drinks food everything was great..",Rated 4.0,7,39,??
Ajay Singh,"Rated I had all the good things about this place, so finally I went there to have a couple of beers. The place is huge and is very different from plethora of reataurants in CP. The first floor is indoor and is very soothing, with dim lighting. On the top floor its an open bar, seating area which has pink cushions which looks cool I would say and there is another area overlooking the main road, where we actually sat. The music was good, the seating is comfortable and is not one bit cramped. The service is top notch. We ordered a paneer pizza, thw topping was good but I like my pizza to have lots of cheese on it, which was sadly missing. An OK dish. The drums of heaven were too good. The sauce was the right amount of spicy, the chicken used was fresh and tender. A 5/5 dish. All in all this is a good place to hangout , it is not insanely expensive too.",Rated 4.0,0,0,Expert in Connaught Place
