Username,Review,Rating,Total_reviews,Followers,Expert_level
Hitesh Sharma,"Rated Wanted to checkout this joint due to its gigantic near perfect ratings.Being an ice cream parlour what kind of ice cream they could have offered for which they got so much appreciation.I can only say go and try yourself coz if you have not tried it you are robbing your tounge and taste buds a real pleasure. 70-80 will not burn a hole in your pocket. I will not reccomend any flavour, the menu is concise try what you like. Try to look at the people's faces sitting there and licking this thing, it will surely make your day.",Rated 4.0,16,22,??
Rakhi Sawant,"Rated Ice cream delicacies? Sitafal wins it! Have frequented this ice cream parlour in CP and tried new flavors each time. Suggested by a friend, when I visited the place, it was a sheer delight. Spacious, well lit and clean. Natural fruits extract in frozen form to make it a fruit ice cream, is a must try for all. Pure fruits melt in your mouth. You would love tender coconut too.",Rated 4.5,4,1,??
K Kalra,"Rated The best ""natural ice-cream"". Tried so many flavours. All unique. Keep up the quality and ambience.",Rated 4.0,6,21,??
Komal Chawla,"Rated It's not a new outlet opened recently and not any promotion running up in the news! But, yes it is definitely about the new flavor breaking the ice at naturals outlet. Raspberry vs Mulberry! Tried both the flavours at the cp outlet, the winner was Raspberry!! For the ice cream parlour this place is big enough to enjoy your scoop of favorite ice cream! They serve variety full of flavors amongst which I prefer - raspberry, tender coconut, chikoo, sitaphal, choco chip, mango and as when I try a new flavour.. List goes on! #lovefornaturals",Rated 5.0,0,0,Expert in Connaught Place
Gaurav Madaan,"Rated Yes we all scream for their ice cream. Best in its league and no comparisons what so ever. Love their anjeer, coconut, wallnut, chickoo, sitafal the most. Gonna try them all one day :P",Rated 5.0,43,237,??
Meenakshi Srivastav,"Rated My addiction and craving for ice creams increases manifold as the mercury drops down in the months of December and January.One of my favourite places in CP or why not I love Ice Creams like anything and especially when it comes to Natural Ice Cream. It is located in the outer circle of CP. It serves an array of sumptuous, mouth watering & luscious ice creams, that are different on the tongue or you can say temptingly tasty. It has an inviting ambience with nice dcor. The service extended by their staff are appreciable. I often visit this place. Recently I went there and tried their Roasted Almond Ice Cream that was awesome. Their Alphonso Mango, Tender Coconut & Sitaphal are must try for ice cream lovers. Hightly recommended.",Rated 4.5,0,0,Expert in Connaught Place
Manu M,"Rated Wow ;) Someone mix 3 ingredients and give you this lovely, buttery ice cream you can't resist. I'm their fan from Mumbai and everytime I go there my urge to eat keep going high. Sharifa, watermelon, Jackfruit, Tender coconut are my personal favourite. I can't wait for them to introduce rose in delhi outlet. Tip: order the seasonal fruit ice cream over the chocolate and other nut stuff. You'll fall in love with the taste and aroma.",Rated 5.0,12,11,??
Deepaksha Chadha,"Rated Lovely yummylicious icecreams!!! No artificial flavors . my fav here is sitaphal(Sarifa) and Alphonso mango ice cream. Finger licking good. Have never been able to stop at one scoop, always had 2-3 flavors.",Rated 5.0,24,14,??
Harshita Sabharwal,"Rated Have been a frequent to this place for almost a decade now...never missed mumbai visit without it. Tender coconut, sitaphal, jackfruit are my favourites.",Rated 4.5,97,266,??
Deepak Bansal,"Rated Best place for ice cream lovers I have been there yesterday , my experience was amazing. They only used fruit, milk & sugar for make Icecream . Nothing artificial is added. The taste of Icecream was superb & mouth licking. Specially the anjeer one .",Rated 5.0,3,19,??
Ruhi Madan,Rated Nothing that has not been said yet this is the best Icecream I ever had and different from almost every brand. My love for natural started in Pune in college and now that I am in delhi they are here too. My fav sitaphal and coconut,Rated 5.0,6,0,??
Gaurav Arora,"Rated No doubt the best ice cream I had. I got my tongue into papaya-pineapple and coffee walnut flavors caressed by a fresh waffle cone. I loathe papaya. During my childhood every time I gave in to my mom's praise for its deliciousness, I regretted the bite. But I took a chance. The ice cream has some pulp of the fruits which is something I have never seen. It is less sweet than all other ice creams of the world, which lets you relish the flavors each ice cream is named after. Must have. I had double scoop in a fresh waffle cone, so that costed me Rs. 130",Rated 5.0,4,7,??
Wasil,"Rated There isn't anything much left to say about the ice cream @ Naturals that hasn't been articulated yet. Not that I haven't been here earlier but I really had little to add until now. Remember roaming 'chatuchak market' in Bangkok once and a few shops were serving their signature coconut ice cream with unconventional toppings like sweet corn, red bean etc. It was a baby coconut ice cream and never ever in my life have had such purity in flavours. Since then have wandered aimlessly to have something like that here in NCR too, prayed to the 'Old Gods and the New' :P but then the best I could get was in Udaipur with a rose flavour one. It was only until Natural's opened in CP and everyone rushed to have tender coconut one, so did I and the time just stood still ... it was seriously such a bliss. The others like custard apple (sitaphal as they say), anjeer, mango are anyways their signature stuff. But then they might have decided to make an ice cream of the best and strongest ever coffee - Coffee Walnut and it gives every bit of punch of the caffeine you would want from your cup of coffee. I enjoy every bit of it. Well I understand the signature flavours are the one to go for the very first time .. okay may be the second too, but sometimes to give your horizon a broader view it is okay to go for the things that are unconventional .. The idea is to go and try a few other flavours and share like I did. See you in CP then :)",Rated 5.0,165,813,??
Amar Sirohi,"Rated As it is clearly evident by its enormous rating (4.9), this is THE place. Every place you eat at has one demerit or another..they don't have any. Right from its location to the ambience..from its interiors to their service..from the hygiene to the taste of their food..everything about them is picture perfect. Whether you like ice cream or not, this is a place yu simply dare not to miss. And so far its about which is their best flavour..every flavour of their's is best. Highly, highly recommended place.",Rated 5.0,0,0,Expert in Connaught Place
Juhi Dhingra,"Rated This is THE place to go for such a huge variety of delicious, delectable, yet healthy ice creams and shakes. Sitaphal is an all-time favorite. Tender Coconut and Papaya Pineapple are others among my personal favorites. There's hardly any flavor you can go wrong about. Almost everything is really good!",Rated 5.0,30,89,??
Varun Chandwani,"Rated Tried blueberry ice cram, it was amazing and was perfect in terms of sweetness. The outlet is easily located on outer circle and has good seating space. Nicely maintained and very clean.",Rated 4.0,0,0,Expert in Connaught Place
Nikhil Rustagi,Rated The ice cream heaven is just close by your place. It has ultimate fruit flavours and the taste is such that it takes you to heaven. Recently there are new flavours been added which are just delicious. A place should be tried.,Rated 5.0,34,225,??
Vega Vohra,Rated Here ice creams are too good every flavor is so different and so yummy..I tried malai with strawberries but for me the normal ones tasted more delicious than this one though this is their special one...,Rated 3.5,32,39,??
Purva Takkar,"Rated Finally someone brings some good experimentation to the ice cream sector! Who would have thought I would ever move ahead from my love for chocolate flavoured ice creams- but they did it. Sitafal, coconut and oh the malai! These flavours are a must try. Also their berry flavours keep you hooked. And the best part is, that it's all in 60 bucks a scoop. Guess this just gave me a reason for a late night drive just to get ice cream- even in the winters <3",Rated 4.5,0,0,Expert in Connaught Place
Monty,"Rated If you like rich , creamy ice - cream Don't go to Natural ice cream. If you like light on taste , almost no guilt feeling after having an ice - cream go to Natural ice cream. Plenty of fruit flavours very very reasonable. Location : connaught place outer circle .",Rated 3.5,36,19,??
Beena Chopra,"Rated Natural Ice Creams is known for the best ice-creams in town. Their specialize in providing ice-creams with natural fruit flavors. ...........The fresh fruit ice creams are really good Don't miss their tender coconut, anjeer flavor......................",Rated 4.0,10,6,??
Foodie Leema,"Rated Lately having expanded to Delhi it has taken the city by storm.The name says it all. The ice creams are natural rich and creamy in taste, chunks of fruits might drop by your spoon to surprise you. If you are scared your scoop might finish, I'd suggest you go for the tub. The texture and smell are cherry on top of something already great. Worth every penny. Needs to expand and enter the services of other areas soon. All in all you will love the flavours it has to offer. There's something for everyone.",Rated 4.5,18,15,??
Taina Khan,Rated AwesOme ice creaM parlour in Cp......where u can find natural ice cream flovour little bit sweeter little bit creamy no more artificial taste.........must go there nd have ur taste in fresh waffle cone...at reasonable price....I love u naturalSfor great kesar pista nd roasted almonds,Rated 4.0,10,46,??
Nilabh Kumar,"Rated What took you so long? ---------------------------------------------- After having lived in Mumbai for while and then relocating to NCR, it goes without saying that I craved Naturals ice cream more than anything else. In fact a few years back when we headed to Goa, the sight of Naturals at Calangute beach was something that delighted us more than the beaches themselves. Having this chain in Delhi was almost a dream come true. Every flavor being offered has more character than what I have tasted in even relatively expensive ice cream brands. And your delight quotient is accentuated significantly when you have to pay just Rs. 60 per scoop. My favorite flavors are coconut, anjeer and sitafal. Of course, nothing else will disappoint either. A 'you just can't miss it' place for everyone with a sweet tooth.",Rated 5.0,53,339,??
Riya Kapoor,"Rated In terms of cool tempting ice cream, Natural Ice Cream at connaught place is a very famous joint to tasty ice cream. every variety of taste is available there. special chocolate truffle and butter scotch cone.. is just mouthwatering seriously.. no more words to describe the taste of this shop.. serves best quality of taste in ice cream..",Rated 4.0,9,197,??
Dr Vishal Agrawal,Rated Totally overrated place. I have had better ice creams than this place. We went there with couple of friends and had chocolate shake and mango ice cream which weren't so great as heard of. So I won't waste my time going to so overhyped place again.,Rated 3.0,49,68,??
Subhash Mukherjee,Rated Perfect ambience and perfect ice cream. My girlfriend loves this place and i keep visiting it often. Glad it came to Delhi. Need it in more places though. Fav: Double choco!,Rated 5.0,12,124,??
Shabih Abbas,"Rated Delicious variants, all of them. Tried strawberry, angeer(figs), choco almond and tender coconut today. All of them tasted great. My favourite though was tender coconut. It felt as if was actually eating a tender coconut. Highly recommend to all ice cream lovers. Just one advice. If you are going there on weekends be ready to wait for long to place your order due to rush. Parking can be an issue as well specially at weekends.",Rated 5.0,28,155,??
Kimz,Rated Amazing flavors and very nice customer service. Really impressed. I tried seasonal flavors : mulberry and raspberry and I simply loved it . However I would suggest the staff to offer more toppings to pair with different ice cream flavors otherwise good job team !! Keep it up,Rated 4.5,2,0,??
Akansha Sharma,"Rated OMG! comes whenever I see this joint. A Juhu, Mumbai based food joint with natural ice creams. I love their cheeku and jackfruit. Totally awesome, they nailed I. Even in cp there I a lot of waiting que to get your order.",Rated 5.0,61,57,??
Tanvi,"Rated Variety is less but if you love ice creams and chocolate then go for the perfect combination for you, chocobite. If you love fruit flavoured ice creams then go for custard apple.",Rated 4.0,8,23,??
Ayushi Khullar | Food Is Life |,Rated They melt in your mouth and have the most amazing taste. Some very weird and different flavours of ice cream but are very seasonal . The latest one these days being sitaphal. Try the choco chip and coffee walnut and even malai.,Rated 4.0,0,0,Expert in Connaught Place
Deepank Rastogi,"Rated They have a limited choices in terms of non fruit flavours. The taste is really great, I ordered a coffee ice cream and a mango one. Coffee ice cream actually tasted like frozen cold coffee, it is not very expensive too. Would recommend for every ice cream lover",Rated 5.0,55,95,??
Pratik Tyagi,"Rated Had a fight with my mum. She thought Nothing was better than Gianis! Took her to this place and had 3 different ice creams! The best soothing taste ever! Be it Mango, chocolate or any! This place has the best ice creams of all! Mom lost! She's buying more for later as i type this!",Rated 5.0,2,8,??
Dhruv Gupta,"Rated Natural ice cream has taken ice cream experience to another level. It is the most natural and real tasting ice cream I've ever tasted. You have to taste it to believe it. This week has been fantastic as far as my food experience goes, Ive found another new favorite & nothing can stop me from trying each & every flavour that these people serve!",Rated 5.0,64,48,??
Bulbul,"Rated The only place for ice creams. I used to think this might be an overrated place. Boy, was I wrong. Absolutely wonderful ice creams. The flavours here are extremely fresh and savoury. I ended up having mango, sitaphal (sharifa) and watermelon. FANTASTIC!!! the only ice cream which does not taste any artificial flavouring at all. I am in love with their flavours.. Must go. I am never having ice creams at another place, ever!",Rated 4.5,74,37,??
Azim Husain,Rated Visited hours before my sem exam. For me this place is a stress buster. They provide you with so many exotic flavours to choose from. Try before you choose. Catch that Friday Flavour of the week.,Rated 4.0,5,27,??
Rashi Tomar,Rated Here is my take for Natural Ice Cream... LOCATION - Right Opposite Kake Da Dhaba..Outer Circle..Near Minto Road...It's a full fledged Ice cream Parlor with Group Friendly Seatings. SERVICE - It's Self Service..Here it's very easy to order...They have an amazingly Sorted Menu with display of Flavours...No sizes n stuff...just ask for a double/single scoop and a Waffle/cup !! TASTE AND QUALITY - 5* . I had the TENDER COCONUT Flavour and The ANJEER..Coconut is a very mild flavour..not strong enough whereas Anjeer was really tasteful with huge pieces of Anjeer. Now I Recommend THE CUP over the@ cone coz the mild ice cream flavour gets hampered by the cone taste. They had a BERRY FLAVOUR SEASON on..for mulberry like flavours. DO TRY!! One more point -- U can get the ice creams tasted before finalizing. COST FOR TWO SINGLE SCOOPS - 140 rs Don't Think..Just TRY :),Rated 4.5,16,58,??
Aritra Chowdhury,Rated Excellent ice cream. Would recommend tender coconut flavor. The decor is good. The staff is helpful. We enjoyed it a lot. Would have been better if they made the ice cream here instead of importing from Bombay.,Rated 4.5,1,0,??
Nitin Gupta,"Rated Now, when you want to take the break from the existing flavours of the icr creams, i think this is the one of the bestest option to try. The best part is that the different flavours of the fruits that you get in the ice cream, is fantastic. Coconut, anjeer and many other flavours to choose from",Rated 4.5,64,57,??
Akash Dagar,"Rated This is one of the places which u ll enjoy going to,no matter hw old u r ..! One of the best and NATURAL ice creams u can taste in delhi ..! The ice creams they offer actually justifies the name of the place ..! i would highly recmmnd all the ice cream lovers to visit this place atleast once..! Try the guava ice cream..! #natural #love for ice cream..! #u scream,i scream,we all scream fr ice cream..!",Rated 4.0,11,4,??
Aman Chopra,Rated Naturals ice cream is the most popular ice cream brand. I like naturals ice cream and all its flavours...................The range of the flavours is very wide and seasonal as well. My favourite is chocolate and almonds........................:),Rated 4.5,10,29,??
Sumit Desai,Rated Natural Ice Creams are just like its name - Pure and Natural. They have all wide variety of fruit flavoured ice creams................:) There ice creams are just awesome as you actually get fruit pieces in the ice creams...:) Highly recommended place......,Rated 4.5,10,15,??
Ivan Young,"Rated I need to review this before I go back to my own country! It's 6 degree celcius, it's so cold outside... It's midnight... Who wants to buy some ice cream? It's a crazy thought for me who's from tropical country! But this place, CRAZY CROWDED when I came around 11.30 pm. I had the mango AND the tender coconut. It was SUPERB. The texture is NOT that smooth like some other brands, it has some chewy feeling of it, but I really like it. The taste was awesome. One plus point: your staffs are very nice to the customers. They gave me some other taste to try, they even had some jokes with me even though they speak little English. All the way from Indonesia, big big love for Natural!",Rated 5.0,37,262,??
Fahd Hameed,"Rated A simple scoop of ice cream can be really delightful. Natural offers simple fruit flavoured ice creams and each flavour is distinct and superbly refreshing. I think Delhi needed some really nice fruit flavoured ice creams. Just as Delhi was getting tired of chocolate , orio, brownie oriented flavours of ice cream, Natural comes as pleasant and light experience. My favourite is papaya pineapple and water melon!",Rated 5.0,10,0,??
Soumyadip Saha,Rated Truly realised the meaning of natural ice cream after visiting this place. They serve natural flavoured ice creams which you won't find elsewhere. Went there after going through the highly rated reviews on zomato and I wasn't disappointed. The decor is simple and refreshing. The staff very polite and helpful. I tried tender coconut and roasted almonds and they were yummy. Ordered a kesar pista for myself. Loved it. Had to order roasted almonds for people back home! A must visit if you're in CP.,Rated 5.0,0,0,Expert in Connaught Place
Nikhil Dang,"Rated One of the best place to enjoy the ice cream.Fruit ice cream such as Sitafal,papaya pineapple is just too good..........................................Awsum varieties of ice cream. Must try is the coconut flavour with the most crispy cone waffles in the world.........................",Rated 4.0,10,19,??
Sam,"Rated This place is amazing! Their name ""Natural"" says it all. Why the heck would you want to go anywhere else? I had the Almond, Chocolate Roasted Almond and it was damn good. So don't throw your money away anywhere else!",Rated 4.0,53,39,??
Aarav Gupta,Rated I was so happy when I saw this store. Finally naturals now has an outlet in Delhi!! We specially ordered this ice cream from Mumbai. We really waited for anyone in our family to visit Mumbai and then bring us the natural's box. But now they have a store in Delhi. Best and most authentic ice creams I ever had.,Rated 4.5,102,354,??
Anjali Rathore,"Rated It serves very nice ice creams especially the flavors that were never heard of by me. Just visited it last week closed to midnight with cousins and it was still chirpy out here. We tried many flavors like the Dragonfruit, guava, roasted almond and sharifa etc; I liked the roasted almond and the watermelon one the most. The prices are very nominal and the portions of the cups are good for one person. It is definitely a must try after a lunch or a dinner or as separately as well.",Rated 4.0,20,160,??
Raghav,Rated One of the best ice cream parlors around and it really stands up to its name. The ice creams with real fruit chunks. I love their shareefa and chiikoo. Just the best.,Rated 5.0,11,97,??
Richa Lohia,"Rated Fantabulous ice cream flavours for any food addict, specially dessert junkie! Tried sitafal and papaya+pineapple flavours today and it was amazing; every single bite had flavours completely blended in it! , thanks to naturals for coming to delhi!",Rated 5.0,13,13,??
Shubham Kakkar,"Rated Best ice cream I've ever had, as authentic as it gets! I tried a lot of flavours, all turned out really good. Easy on the pocket too. Doesn't get better than this.",Rated 5.0,13,57,??
Riddhi,"Rated This place has become my 'most visited' in CP. Everything here is so good, that even if you are a critic you won't be able to find flaws. The seating arrangement is cool. It's usually crowded. They make natural ice creams with no artificial ingredients and colours, and they have amazing flavours. My personal favourites will be coconut and mango. You can even try sharifa, anjeer, and their yummy shakes. Guys, if you are in CP and are in a mood for an ice cream, this's THE PLACE :)",Rated 5.0,15,23,??
Chirag Narayan,Rated As the name suggests natural has perfectly natural taste..!! I have eaten many natural flavoured ice creams before but none of them as natural as naturals..i love kaju kishmish flavour..!! Though all their flavours are extremely tasty..!!,Rated 5.0,21,65,??
Naina Malhotra,Rated Wow! Wow! Wow! This place serves the best ice cream. Tried almost all the flavours and all are soooo so good. Food - 5 Service - 5 Ambience -5 Highly recommended.,Rated 5.0,67,175,??
Rashika Rishi,"Rated The legendary ice cream parlour entered delhi with a bang, now quite a few outlets, this place never fails to impress. Authentic flavours , Tender coconut, Jackfruit are the most talked about flavours. But try their mango, chocolate, Black Grape. I bet none of them will disappoint you. Ambiance is nice, Its a cute outlet overall.",Rated 5.0,2,124,??
Akash Shah,"Rated It was a delight to see this outlet open in delhi. It is my favorite place for ice creams. While in college (Manipal), I used to visit naturals everyday without fail. Can't wait to try seasonal mango, to which I'm addicted to. Tried jackfruit, guava, anjeer and tender coconut and all were amazing. Never disliked any flavour here... Always a fan.",Rated 5.0,43,126,??
Hungry Young Man,"Rated This place is aptly named..Its natural..try anjeer,tender coconut,roasted almonds,muskmelon or watermelon and so on..peach apricot is a must try..place Is really nice and beautifully designed..",Rated 4.0,21,63,??
Abhijaan Datta,Rated One can keep trying out diff flavours without feeling heavy. The scoops are quite affordable and nice tasting. The decor with how this chain became how it is now was interesting. Wud definitely like to visit again,Rated 3.5,3,0,??
Sheena Jain,Rated Its purely an ice cream parlor and they prepare their Ice-Creams in the most natural ways as prescribed in the name. I tried out the Guava and the watermelon flavors when latest visited this place and the watermelon one was good. The best part in it was they didnt seem mixed with water or so. There was pure milk and fruits that flavored in them. It is a nice Ice-Cream option guys!,Rated 4.0,19,112,??
Rajesh Shah,"Rated This is best place to have ice cream, i dont think their is any one get better ice cream better than here... Excellent service with excellent taste...",Rated 4.5,23,13,??
Shivani Gupta,"Rated Trust me..if u haven't been here, you are surely missing out something in your life..!! Amazing flavours.. I tried tender coconut, watermelon and malaaai with strawberry.. I just felt blissful and felt soo refreshed.. i m surelyy gonnna try all da flavours soon..!!",Rated 5.0,19,28,??
Kh Sklp,"Rated One of the my most frequently visiting place , I simply love oll the ice creams. It has truly given the justification NATURAL for the ice cream.. once u eat icecrm from here I bet u wont lyk ice crm of ny othr icecrm prlour..",Rated 5.0,13,33,??
Ashish Agarwal,"Rated Naturals is known for making ice creams using only fresh fruits, dry fruits, chocolate, milk and sugar. The variety of fruit ice creams they offer is really mind blowing and needless to mention that each one tastes truly delicious. Here in Connaught Place L block outer circle you'll find one of the best Ice Cream place which once visited, will be remembered every time you think of ice cream for sure irrespective of the season. Don't remember the number of times I have visited this place. Few must try flavors are Anjeer, Malai with strawberries, Sitaphal, Chiku, Coconut, Choco Almond obviously Chocolate. Personally love the flavors, preparation and service they offer. Its easy on the pocket, different on the tongue, and oozing on the stomach. This outlet of Naturals is much more spacious and has place to sit also, so that you can visit this place with your friends and family. Pleasant decor and well-lit. Go visit this place to remember the child in you. HIGHLY HIGHLY RECOMMENDED!",Rated 5.0,19,41,??
Afsheen,"Rated Being there twice, i now i am a big fan of there ice-cream. I recommend to try leech, shareefa and guvava. U will feel the exact taste of real fruits in the ice-cream",Rated 4.5,13,55,??
Pratyush Mahato,"Rated One of the best ice cream parlours in the city #Naturals, wid bits of fruits in it. A variety of flavours are available. Ordered Sitaphal ice cream and chocolate shake. Awesome",Rated 4.5,9,9,??
Sharonee Dasgupta,"Rated We ended our day with a trip to Naturals. I had been longing to visit this place for quite some time. Finally went there after a heavy meal at Triveni terrace Cafe, we ordered Jackfruit, Chickoo, apart from that they have introduced malai flavour which is served with freshly cut strawberries. The staff are very courteous. The flavours were delicious and fresh.",Rated 4.5,37,93,??
Zainab Faridi,Rated Well this is one of my most favourite ice cream parlour in delhi. I can literally have natural ice cream all day. The flavours you get here are so very natural and tempting. One must try anjeer and coconut flavours. Every bite of the scoop is so refreshing.,Rated 4.0,13,65,??
Deepak Gupta,"Rated Having a variety of fruit ice creams. One must visit and try different flavours if you are going for dinner or anything else in connaught place. I tried ine chocolate flavour, mango and strawberry. They are also having some seasonal icecream flavours like jamaun. They are also having nice dining area, so one can enjoy while sitting also.",Rated 4.5,32,411,??
Nikunj Gupta,"Rated This is located in CP. Natural need no description. Just go there and try for yourself. I bet you will love it. They also provide you with the taste sample if you ask. Anjeer, Mango and Peach wer good. We also tried Strawberry Malai.",Rated 5.0,6,71,??
Nandita Chanana,Rated WOW is the word that defines the place. Ordered a sitaphal seasonal ice cream which tasted out of this world. This place is a must visit. The place offers you ice cream that will taste marvellous on your tongue at prices that are really nominal.,Rated 5.0,18,12,??
Vrinda Vig,Rated This place serves the best ice creams for sure.. I ordered Coffee walnut and black grapes.. Both were extremely tasty. This place has a great ambience and very courteous staff.. We tasted 3-4 flavors before placing the final order and the guy at the counter attended us very patiently.. Ice cream : 5/5 Ambience :4.5/5 (cool place to Hangout with great interiors) Service : 5/5 A must visit,Rated 5.0,11,7,??
Pratibha,Rated Oh well!! It's my favorite:) Nothing can ever beat Naturals. It is so refreshing and full of suprises. I love tender coconut and sitaphal the most. Every bite is a surprise for me. It is such a delightful thing to have and the best part is it's not season bounded. I can have it all day everyday irrespective of summers and winters.,Rated 4.5,93,165,??
Harshita Thakur,Rated Awesome yummy delicious and mouthwatering icecreams.. loved it totally. First time came across sweet lime flavoured icecream and it was perfect. Tried jack fruit which was good but the choco almond and malai was just outstanding and yummy in taste. They have variety of icecreams and shakes. Give them a try!,Rated 4.0,10,153,??
Devansh Chawla,"Rated I had the malai tub (300rs). It was amazing but was frozen. Had to wait half an hour to eat it. The service was very poor. When we asked for spoons, they gave us dirty ones. The place was over crowded and there was hardly any place to stand. The gk2 outlet is much better. Quality: 4/5 Cost: 5/5 Service: 3/5 Ambiance: 3/5 Overall: 3.5/5",Rated 3.5,57,57,??
Sly_nipper,"Rated A place can easily pass for cash stash burners with minimalistic yet chic ambiance with plenty of floor space. BUT 60 bucks for a scoop is better than anything have every tasted. Sitaphal to almond to blueberry, everything induces a flavour riot. Special mention : God bless the soul who understands that bitter is the new sweet! Gorge on Walnut coffee flavour for its more bitter less sweet lip smacking, tongue wagging good taste!",Rated 4.5,17,3,??
Tarun,"Rated Ice cream parlour with superb flavours, great taste and total value of money. Each flavour is a delight to eat. The outlet is always full of ice cream lovers.",Rated 4.5,65,78,??
Shashank Kumar Nair,"Rated In terms of sheer ambience, this outlet beats it's marine drive counterpart. We tried 3 ice cream variants: Black Grapes, Chocolate Almond, Coffee Walnut The brilliant texture, the superb flavors, made each ice cream a delight to eat. For a bill value of INR 180/- you get quality and value for money.",Rated 4.0,184,675,??
Mansi Kashyap,Rated Do you want to feel heaven every time you put a bite of scoop in your mouth? Go to Natural's then! What an amazingggg amaziinngggg taste. I have tried almost every flavor here and not once have i felt dissapointed. Though Mango is my personal favourite...but I wish i could eat every flavour everytime here:P The only problem is the queue here...they need to work on managing the waiting time as there is huge rush alwayss!!,Rated 4.5,38,68,??
Ankit Sharma,"Rated Yummy.... The word that came to my mind when I first tasted Natural's ice cream. Be it jack fruit, guava, mango or any other, its delicious. The quality is unique in its own way. A very good place. I would recommend to everybody.",Rated 4.5,16,4,??
Jasmine,"Rated This has become my regular joint to be visited every time I happen to be in CP. After you have had their ice-cream, you will truly realize the meaning of natural ice cream. I am a fan and now actually hate all other ice creams. I have had their black grape, roasted almonds, chocoalmond, and tender coconut. My recommendation would be the malai ice cream with fresh strawberries. I prefer the cone to cup but then that's a personal choice. The decor is simple, clean and refreshing. The place and even the staff at the entry exude a sense of warmth and happiness that reminds you of your school days. Go visit this place to remember the child in you.",Rated 5.0,0,0,Expert in Connaught Place
Rohyyt Yadav,Rated Been there twice....first of all...the ambience and sitting arrangement is okayish...it looks like a place for family gathering or if you are chilling out with your niggas....NOT A PLACE TO FOR LOVE BIRDS...especially the ground facility.... upper floor is okayish but not recommended for couples..... Secondly...the ice cream....it's yummmmm and they are very fairly priced..... CONS- AC problem on first floor...made me uncomfortable because of the warm environment due to adjoining kitchen....and i was wearing a leather jacket....,Rated 3.5,5,17,??
