Username,Review,Rating,Total_reviews,Followers,Expert_level
Meenakshi Srivastav,"Rated It was Valentines Day Eve when I popped into this place. It is located just in the heart of Connaught place. As I entered this place, I was mesmerized by the ambience, it was simply wow.... DJ was playing rocking songs and the crowd was dancing on the tunes. This place flaunts school theme with trophies, pencils & rulers etc. It has a huge open & indoor sitting area with varied seating options including swings (Jhoola). Before coming to this place, we also tried some other restro-bar but due to Valentine Eve they were failed to accommodate us. So, as decided, it was our second option for Valentines eve. As we reached here, despite the busy hours the Manager & staff were very prompt in providing good service and managed good couches/sofa for us. We ordered LIIT & Sangria with Southall Fish & Chips, Crispy Sesame Honey Chilli Fries, Jalapeno Cheese Nads, Sriraja Paneer Chilli, Chilli Chicken Rice, Kerala Coin Parathas & Chicken Baida Roti. They took hardly 10-15 minutes and everything was on our table. The food was Scrumptious, crispy and yummy. We tried the following:- Kerala Coin Paranthas, these fingers licking Coin Parathas were topped with Lal Maas, Sukka Chicken and Paneer. Jalapeno Cheese Nads, were stuffed with Cheese & crushed Jalapeno and very creamy & yumm in taste. Toothsome Chicken Baida Roti, stuffed with sumptuous minced chicken (served with green apple chutney) They served Southall Fish & Chips with sauce; they were very crispy & juicy. Sesame Honey Chilli Fries were sweet & sour in taste. Sriraja Paneer Chilli taste was something like Chinese Chatt and delectable to taste buds. Chilli Chicken rice was just awesome in taste. The staff here is quite courteous and service is also good; especially one of the members of their staff whose name is Sumit was very active & prompt as he made all his efforts to serve us the best. One word for the place fantastically amazing. Be there and enjoy. Highly recommended.",Rated 4.5,0,0,Expert in Connaught Place
Alishan Raza,"Rated I visited your place yesterday for valentine dinner....Awesome experience, staff were awesome....Specially Puneet Singh R.M. Keep the sprit up guys....All the best. Regards Ali",Rated 5.0,1,9,??
Shivi Khandelwal,"Rated Fine interior decor, amazing music, perfect couches, great location and good food. This is how how will summarize my experience at this outlet of social. Tried their Ferraro shake, sandwiches and hakka noodles with chili sauce. Although didn't like the sandwiches but other two were really good. A must try place :)",Rated 4.0,51,210,??
Sheena Kaushik,"Rated I happen to visit this place on last thursday and it was my friends bday so it was a special day for me.I reserved a table and was given multiple options to choose from as per my comfort. Location & Ambience Located in Odeon building its very easy to locate in the heart of delhi CP.. Its based on "" school theme"" and interiors are well done..from old shields, to typewriters to home science halls you will get to see it all here..I loved using pencils.. All my apprehensions about this place went for a toss as i am a regular visitor in Social Hauzkhas. After a few minutes waiter very warmly asked me if i need any help in selecting menu and explained me all vegetarians available options. Food In starters we ordered Cheese Nachos and french fries along with Electric LIIT and beer. They have good variety of domestic drinks also available in stock unlike other bars in CP where the standard reply is ""non available"". We liked starters as well as variety of drinks like "" rum kala khatta"". Their drinks and food in all respects is amazing and staff is very helpful and warm. They helped us in my friends bday cake cutting as well. They have a separate smoking area/outdoor seating for ones who like to smoke. We got a chance to meet the restaurant manager "" Abhishek"" who not only ensured he met us, took our feedback but he also served us complimentary "" pan pasand"" shots on occasion of my friend""s bday. Thanks "" Abhishek"" for the lovely gesture. Food -4.5/5 Ambience -4/5 Overall-4.5/5 Loved the place and its now one of our favourite and i m certainly looking forward to visit again.",Rated 4.5,5,35,??
Nakul Khanna Aka CorporateGypsy,Rated The restaurant is based on 1st floor of legendary odeon! It's the hottest place in CP right now. From the menu to crowd to service everything is awesome and worth trying. The only issue that you may face is too many walk-ins. Plan your visit carefully; book a table first. Try LLIT and sausages; both are nice.,Rated 4.5,63,190,??
Rohan Vivian,Rated Great Concept... The whole school thing makes u Nostalgic... The Tables are Arranged as in Library. The place is something to look out for... The best thing is Rocher Ferrero Shake is AWESOME!!!.. Beer Costs around 100 Cocktails Start at 260 Tried 'Screw Social Driver' and it was pretty well Served in a beaker Must Visit Place in CP.. The drinks not so costly... :) Loved it...,Rated 4.0,7,8,??
Nagma Dhingra,"Rated I really liked the back to school theme with all the trophies, pencils, rulers and school uniforms. The place is cozier in comparison to Hauz Khas Social. The service was quick.",Rated 4.5,12,93,??
Shreya Saxena,"Rated Social just nailed it with their ""back to school"" theme. Absolutely loved the decor and little board of St. Marks, Meera bagh in a corner rekindled the fond memories from my first school. The music was a little loud for my taste but the tracks played gelled well with the ambience. The food served is drool worthy and totally value for money. Full marks to the extensive menu (from every corner of India) and innovative presentation. Tried chicken biriyani and baida roti and absolutely relished the delicious flavour. Odeon social is now officially my favourite hangout place with the lively atmosphere and pleasant staff. Reccomended if you plan to hangout with friends/significant other and have a long relaxing chitchat",Rated 4.5,5,37,??
Neerpriya Bakshi,"Rated Went to the recently opened Social @Odeon. This is located right above the Odeon Big cinemas. Don't get deceived by the 'lift' like entrance- they lead you to a staircase and then you enter a place that sends you back to your old school days. Yes, social here is themed on school. The staff wears green dps like school uniforms, furniture reminds you of the school desk and benches, there is a ruler and a pencil too at the tables and they even have a principal's room there. Apart from the ambiance, rest is the same as other socials. The only difference is that they have some new drinks added to the menu which are quite exciting- like old monk jal jeera and vodka aam panna. Apart from this there is a heavy 33% alcohol tax which has been added which adds a bulge to your bill. We ordered the fully loaded nachos and the tennesse wings. Damages were decent. Can visit for the old school charm with decent food.",Rated 3.0,43,227,??
Medha Sehtia,"Rated The seating could be a bit more comfortable. The preparation and cost are just Social being the Social brand. Didn't like the beet and pear salad too much but it was well prepared, just not my thing. The pancakes and scrambled egg breakfast was tummy wellness happiness. Their toasted bread is super sad. The chicken Bao is great comfort food. Tikka tacos are a little oiler than they should've been. Overall.",Rated 4.0,28,297,??
Vivek Saini,"Rated Refreshingly unique and surprisingly calming. Just like other social branches , the menu for both food and drinks is pretty standard , with similar taste and quality. Perhaps , what does distinguish this outlet from others is the striking ambience. I couldn't just get enough of it. From typewriter artifact on the table , to the huge bookshelf , to the square window pane wall on one side , everything about the ambience is spectacular. The staff is well trained and courteous. A southern fried chicken burger and a glass of red sangria fetched us a bill of rs. 800 approx ( all inclusive ). It's an experience worth having at least once. Looking forward to visiting again.",Rated 3.5,79,119,??
Gurinder Pal Singh,"Rated I got a chance to get a sneak peek of brand spanking new Odeon Social, Connaught Place. Social Offline is known for its out of the box approach and quirky twist to food. What caught our fancy were the interiors, which was influenced by Back To School theme. Step into the restaurant and everything from old typewriters to rotary dial telephone to wall full of trophies & book shelf, is reminiscent of school days! Tasted quite a few dishes and will share my favorites Awesamosa Super crisp samosa stuffed with cheese & mushrooms served with Sriraja Chunda & Green Chutney. Samosas were so crispy, airy & delicious, one of the favorite food items. Double Grilled Naga Chilli Cheese Toast When a dish has naga chili in it, you would expect it to be smoking hot , but thankfully it was crisp & moderately spicy. Chili Chicken Good old chili chicken with capsicum. Chicken was tender and juicy from the inside and crisp from outside. Butter Chicken Biryani We did find the name intriguing. The dish was a winner with buttery chicken layered in the bottom of the pan with fragrant rice & crispy onions on the top. In desserts Chocolate Blood Bath Most loved dessert !! Also in cocktails dont miss Longest Long Island Iced Tea, Game of Sling & Cosmo are highly recommended. Overall its a fun place to hangout with friends saadidilli.com",Rated 4.0,35,5335,??
Riddhi Sood,"Rated Ambience-5/5 Service-4/5 Food- 3/5 Pricing- 3/5 Ordered :Kori roti, Lucy burger with two frsh lime soda We went on early Friday evening and we requested to sit in balcony section but it was full so we didn't mind to sit inside, low lights, friendly staff nice music. Food was okay but as always cp and there high rate resturant and bar. Experience wasn't that bad but please reduce the pricing. Ps: Please add more non veg piece in the Kori roti dish.",Rated 3.0,7,4,??
Aniket Siddharth Khati,Rated Great school themed ambience...............Food was tasty..............service was great...........nice view from the balcony looking over from Odean Cinema,Rated 4.0,2,65,??
Rajinder Ram Grover,"Rated Another Social, another theme, another experience. The high school theme is perfect for us millennials. The toppers board, the trophies and the teachers table. They really thought this one through. It really fulfils your dream of drinking while you were in school! The menu remains the same. The food presentations changed according to the theme. Which is pretty interesting. The food is the usual. Definitely a one time visit place and have a couple of good drinks at your high school!",Rated 4.0,36,102,??
Foodielove,Rated Omg!One of the best restaurants I've ever been to is odeon. The ambience was amazing and it almost felt like I was in a cool boarding school. The food was excellent! They've got this quirky finger food and drinks. If you are a chocoholic then you have to try chocolate blood bath and ferrero milkshake! Basically an awesome place to have food and fun.,Rated 4.5,16,23,??
Aastha Parmar,"Rated I am a person who was craving to visit hauz khas social since long time..i was totally amazed when i got to know about this new outlet of social and so decided to visit it. The thing i would highly appreciate about the place is the service , it was like we ordered and the things were in front of us (5/5). In beverages we ordered for homemade lemonade and social shake...both were good with a refreshing taste. In food menu we ordered for pancakes and butter chicken biryaani...it was my first time for pancakes so i can not comment upon them but yes i liked it's taste , the best thing was the butter chicken biryaani , the chicken was sooooo delicious. The only thing which disappointed me was that the indoor sitting wasn't for small groups. Overall lovely experience. Cheers !!",Rated 4.0,0,0,Expert in Connaught Place
Bharat Singhal,"Rated ODEAN SOCIAL :D This place was in wishlist always and will be always. well I had awsome experience at odean social. Ambience : 5/5 as it took me back to school, the badge , headmaster & the library. plus the booze & the food, where is better school than this? :P the classy seating arrangements as classroom benches and some head boy/girl chairs and long bamboo stick in headmasters hands, water bottle, candy, and lots more i dont even remember , would love to visit again & again. Food : 4/5 , crispy aloo tikki, completely failed me , i was like delhi6 can be failed but odean social chalanged and won. typical serving in patta topped with tamaring chutney & curd. chilly paneer - best was crispy noodles on top, gave it crispiness and awsome delight in eating, i had it all. chilli cheese toast- nostalgic about lunch box , the delight, simplicity & delicious. though a bit dry as compared to but it was totally same as mom made for lunch those days cheese nuggets - poppers, like a cheese blast. with perfect tangy sauce. was on repeat mode. no better explanation for that. SHOTS 5/5: No better shooters to drool you. AAMPANNA, JALJEERA, RUM & KACHAAAM ,WATERMELON TOO. was again on repeat, then i took a cab :P electric liit 4/5: the large, tha tall & the shocking. LIIT was literally rocking. i could have one but there is no better around. superbly derived. there were non veg dishes too, which i couldn't click, as my non veggie friends were too hungry but there reactions told me, this place has it all for everyone. i would recommend it for sure. my take is 4.5/5. have a visit. you'll love the space.",Rated 4.5,26,92,??
Sumit Prakash,Rated The fusion of food and drinks...make social special..special ambience...like it so much.. Awsome music good staff behaviour and hospitality...,Rated 5.0,1,1,??
Vabss,Rated As the name suggest this is a youngest sister franchise of social (hauzkhas). But as expected this place has landed into same faith as its middle sister (def col). Both the places failed to match the standard of HKV Social. Area wise its the smallest out of three and ambience wise its stands last in a row. Food is same everywhere so nothing new here. With the brand name of 'social' this place has failed to maintain its own independent identity in market. If u have visited the Original one than there is no point coming here.,Rated 2.0,93,66,??
Rahul Singhal,"Rated Loved loved and loved their back to school theme. From big teacher desks, old dialer phones, quirky crockery, charts on the walls and medals and cups on the shelves The food was also good and prices were reasonable as compared to some other outlets in CP. Some of the cocktails were unique and I thoroughly enjoyed my time at social.",Rated 4.5,83,74,??
Srishti Balam,"Rated Loved the ambience! Service was good. Coming to the food, I tried mile high club sandwich and it was yummy. The quantity was apt for two people. The presentation too was correctly done. Ferrero rocher shake too was yummy and thick. Overall, this place is worth every bucks of yours. Will go back there soon again!",Rated 4.0,15,116,??
Rao Bhupender,Rated 1. Very loud music. You can't hear the voice of the person sitting in front of u. 2. Poor service; waiter took 20 min to bring the drinks and food came after 40 min. That was time taken just for a sandwich. 3. Nothing good vegetarian on menu. HUGE DISAPPOINTMENT,Rated 1.0,2,26,??
Tanveer,Rated Very nice.. Your special odeon shake is just amazing.. The ambience is very good.. Just one thng d size of the plates are very small.. Otherwisr its nyc ! Would love to visit again :),Rated 4.5,11,6,??
Saivy Chawla,"Rated Finally my first visit on thursday night. Everthing is perfect. New place, new ambience, new huge bar. Its a new place i am expecting huge crowd on that day but i think many people dont know about this place. I am sure that the story will be different after 2 months. Rest everything is super awesome, whole new back to school concept and value for money. Will be back soon for another try.",Rated 5.0,65,73,??
Rishi Mishra,"Rated Now one More Social is Heart of delhi (Connaught Place) Best place to be hangout in Delhi, Awesome theme Great food and service....Specially School Uniform anf Concept of Social...",Rated 5.0,2,2,??
Zainab Faridi,"Rated So last Saturday night we just cracked into odeon social for dinner. Well it was jam-packed already with loud music and low light. It made us grooving seriously. Then after waiting for 15-20 minutes, which seemed extra long at such a crowded place, we finally got a place to sit. I literally loved achmed's mezze platter, how beautifully it was brought. Red sauce penne and paneer tikkas were also quite scrumptious. Drinks were chilled and too good. Social has definitely played well with the theme. All over the experience was not bad. Definitely going there again.",Rated 4.0,13,65,??
Balkirat Singh,"Rated We went to this newly opened #Social outlet in CP after watching a movie. We had pre booked a table for 6 PM and the place was jam packed. The downside was that the management did not honor the promise of providing a decent table even after me ensuring the table reservation 3 hours in advance. We were made to sit outside where just a single table was there and also opened to smoking. Then after making several request we were seated inside on one of the table. But after this initial downside, the whole ambience and innovative menu offerings cheered us up. We ordered Samosa with Cholley which was served in a tiffin box - thumbs up for presentation and taste. Also ordered Chinese meal box which had a generous portion - paired with a Green colored Khus and Chilli Mocktail. The evening was ended with a Chocolate Blood Bath dessert which was the winner. The overall experience was good if not better. Will head next to their HKV outlet and see what it has to offer.",Rated 4.0,34,282,??
Neha Gupta,Rated It is a place that takes you back to the school days as everything including the interiors have been designed in such a manner. The food makes the pallate happy. I would love to visit the place again and would recommend it to everyone.,Rated 4.5,9,1,??
Akanksha,Rated I went on Satrday to Odeon social. And there was waiting fr 20 mins. But i saw d ambience nd it was really cool.. the waiters nd waitresses were in school uniform nd all! Also the food was okayish but d Ferrerro rocher shake was d best!,Rated 3.5,32,14,??
Vrinda Vig,"Rated This place is just too good. The school themed interiors, waiters in school dress, wall with shields.. Everything is just perfect.. So we basically went here for desserts. We ordered Oreo mud pot and layer cake. Both were amazing and a must have.. Overall a brilliant experience.. Food :4.5/5 Service 3.5/5 Ambience 4/5",Rated 4.0,11,7,??
Rahul Yadav,"Rated I went for the Sunday brunch with my bestie to this. Frankly had no idea about this place and I didn't see zomato for the ratings before I entered here. My friend highly recommended this place and this was the closest place. Ambience in the place is not the best. But we were fortunate to get a good seat and so the ambience was not the issue. Music is terrible, seriously they need to update the playlist. Plus the song selection was pretty boring and uneven and so that was a dampener Food : Started with the guava peach punch, and I will remember it for the rest of my life. Not because of the taste but for the combination. Guava, mint and chilli are not the best of combination but I was still better than some of drinks I have had at fancy places. However a refreshing change. We ordered Tikka Tacos - which were good. The tacos were good and the tikka chicken inside it was properly cooked and served hot, which along with mint chutney was a delight. Also ordered a cheese bread toast - forgot the name- which was way too cheesy. I am not a big fan of cheese so I tasted only one and it was terrible for me but the texture was good and the bread was crunchy, so it was probably my hate of cheese which made it worse. My friend seemed to enjoy it a lot and so I would rate it good. My friend suggested that we tried the Biryani for here so we tried the Paneer Makhani Biryani. The rice was cooked properly ,however the biryani fragrance and feel was missing somehow. The blend of Paneer was thorough and props to them for making me eat Paneer twice. The dish left no bad aftertaste and the palate felt good while eating. Service was good. We were served the orders in time and there was no unnecessary wait. The service outfit was kinda school themed which was pretty wierd Will visit it next time for some new try outs",Rated 3.5,52,237,??
Charu Garg,Rated Amazingly awesome place.. Good music.. Nice crowd.. Thank god they r nw open in CP.. We ordered quarter scotch.. Mezze platter n fish n chips.. Food was just awesome.. Best mezze platter ever had.. The interiors are so cool.. I really liked their desi style of serving food n stuff.. Bt the sad part is they dont serve hukka..,Rated 5.0,1,16,??
Rohini Gauba,"Rated With 'Back to School' basics, Social has played well with the theme. Wooden staircase, shields displayed on one of the walls, swings in the balcony, scoreboard for the toppers and a lot many detailing with the furniture. The school environment from the 80's-90's has been re-created pretty well. Servers dressed in School Uniforms approach with tablets in their hands to take your orders. When I went to Social on a Saturday evening, a bit of retro music was being played and a group of people were dancing in one corner. The menu is exactly the same as HKV's social. Vegetarian Mezze Platter: To be really specific, it is meant for three people. Pita Pockets are served with Falafels, Hummus, Tahini and a few other other Lebanese delights, all three in number. Fully Loaded Nachos: The quantity has been reduced but the quality remains the same. Cottage Cheese & Capsicum Sizzler: This has always been my favourite, chunks of paneer are tossed in a spicy gravy and goes well with the rice served along. Slices of Zucchini and Bell Papers are left to sizzle. To pacify the heat, french fries are also served. Chicken Baida Roti: Minced Chicken is cooked and stuffed in a dough pocket and then deep fried. Comes with the green apple chutney and is an absolute delish. Iced Teas speaks volume about the place, they are absolutely refreshing. You should definitely order this, served in a little bath tub, these are pleasing to the eyes. Strawberry Cheesecake Shake & Ferrero Rocher Shake are my recommendations. I can easily think of going to this place all alone and spend a few hours. A must-visit! Happy Eating!",Rated 4.5,0,0,Expert in Connaught Place
Alka Sharma,"Rated 7th Feb 2016- Already been to Odeon Social twice, once on 26th jan 2016-it was completely vacant with just 3-4 tables occupied. Then on my sister's bday on 1st Feb, the taste of the food is same as HKV outlet-hit or miss ! The second time,it was a weekday- few more tables were occupied than the last time. The major Cons that I would point out here is that firstly, the LOUD MUSIC WAS TOO DEAFENING THAT WE COULD HARDLY TALK TO EACHOTHER-by the time, we were out - My voice was already hoarse from shouting. SECONDLY, all the cigarette smoke was entering inside. WE HAD TO SIT, SMOKING PASSIVELY FOR THE ENTIRE DINNER -lasted an hour or more which made the experience horrible for all of us. Same was the story at HKV, it seems that the social management only wants to cater the SMOKERS or promote passive smoking. INSTALLING AN AIR CURTAIN on the door leading to the outdoor sitting would have helped n non-smokers can have a easy time without worrying about inhaling the cancer-stick fumes involuntarily.",Rated 2.5,0,0,Expert in Connaught Place
Divit Mishras,"Rated It's just a few steps up the stairs and you're welcomed back to the good old school days. Social offline is now open in CP. Ambiance: This place will remind you of your school,be it the staff dressing, the posters, the human skeleton or the the swings. The seating is not that comfortable though. Food: There is nothing new about it. It's all the same except it's a bit cheaper than Hauz Khass Social. Service: its slow. You've got to wait a bit longer now.",Rated 3.0,25,137,??
Arindam Das,Rated Checked in this morning to have breakfast. Tried the Hardy 's Bhai ishtyle & Sid's posh breakfast. Also had the blueberry pancake. Food was amazing. The place is new and ambience is great.,Rated 4.5,1,40,??
Kartik Bajpai,"Rated This place is full of energy. It's the perfect combination of great food, amazing drinks and great music. The must have's for vegetarians here being, paneer makhni biryani which is out of this world. Another good dish to try out is the Achmed's Mezze Platter, especially the Cheese Awesamosas. The Oreo mud pot shake is also a nice-filling drink to kill your hunger pangs and get yourself on to the dance floor. They have a nice-exhaustive bar right next to the dance floor to keep you going. All-in-all, a highly recommended place, which's value for money, and won't burn a hole in your pocket. The only thing missing is a hukka (sheesha) menu, which would've made this place 'the' place to hit always. But I'm not complaining.",Rated 4.0,6,44,??
@ Foodie Prerna,Rated I went to this place today.. It's theme is actually nice.. Back to school.. I met my school frnd after a decade and the place goes well with it.. Food 7/10 Service 8/10 Ambience 9/10 Will be back soon!!,Rated 4.5,35,733,??
Komal Bhatia,"Rated Went there on a Friday night. It started with waiting time of 30 mins. We choose to wait in the Bar section where we had to stand as strangely they don't have chairs near the bar. Major turn off was over loud music which made it impossible for us to talk. Service was under average as the waiters didn't remember what was the order at the time of billing. Also, our seat was allotted to someone else while we were out in the smoking zone. Mismanagement at its height. I guess Haus Khas Social is the way better.",Rated 3.0,5,49,??
Jayita Mehdi,"Rated First impression : Huge place with great happening music and ambience ! Coming to the food, very good... Everything had such good flavour..... We tried the southall fish and chips ( crispy on outside, soft on the inside), chicken China box (spicy but yum!), masala cheese pao (really good), chilly paneer (yum), non veg slider (average), bbq chicken poutine ( awesome, great flavour), chicken pasta in white sauce (nice)",Rated 4.5,15,38,??
Rohit Kumar,"Rated The food is the same as all social. Just the drinks menu has been squeezed,dont know why. All in all not the best social. They need to improve themselves.",Rated 3.5,9,80,??
Manavv Piplani (Bribing Stomach),"Rated The new social at odeon launch was on the verge and I got a chance to check it out before it opens.The location is amazing and easy to find,the interiors is done on the theme of BackToSchool and social has done complete justice to the theme by keeping it raw as social is known for. So being on exclusive preview we got their recommended dishes, Awesomosa was nice and crisp,fried with mushroom and cheese stuffing,loved it. Chilly chicken nicely cooked chicken presented with chopsuey over it. One of my favourite. Chinese bhel something new as expected, and pleasantly tasty, a must try. Butter chicken Biryani,as the name says interesting and worth giving a shot,you will love it if you are a punjabi Fish tacos,tacos with crumbed fish fingers was finger liking and mouth watering. Chocolate blood bath,this desert belongs to all the chocolate lovers,it is basically mixture of all the chocolate and is quite tasty. Heaven for chocolate loving people. Strawberry ice tea,just out of curiosity I ordered it but was very yummy and I loved the refreshing taste. The service was very well handled by the staff, It was quite a busy place but still the staff did a great job. They served us well and made us feel very comfortable.",Rated 4.5,0,0,Expert in Connaught Place
Sidhant Ahuja,"Rated Odeon Social is located next to Big Cinemas .The entrance of the place is quite a mystery a lift door opens and then is the old wooden(Back to School) staircase. Occupying the first floor which is further divided in two parts a small rectangular terrace(which can be thought of an activity place as they have swings)and the indoor part. The rustic furniture is reminiscent of the good old school days. They have a wall dedicated to the trophies and the signboard outside the kitchen reads Home Science. On the whole a lot of thought has been given to the interiors of the place. But the food was definitely not upto the mark.Tried the Chili cheese toast.Just an average toast with cheese nothing great about it. Even the Ferrero Rocher shake wasn't good.It was not the regular one which I generally drink at the hkv outlet. Then had the electric blue LIIT which was okay. The awesomoasas were good though,Thin golden brown fried sheets wrapped in cheese and mushrooms this dish was amazing in taste. On the whole the decor of this place is going to make you come again but the food and the drinks are nowhere near to the hkv outlet.",Rated 3.5,0,0,Expert in Connaught Place
Vipul Mittal,"Rated Thr theme here is that of a classroom, with the servers dressed as school boys. Their seating wasn't the most comfortable but yhe ambience was nice. The Jalapeno poppers were cheesy and delicious, the burger with the Paneer patty was quite average. We tried their Oreo Mudpot shake and it's one of the finest shakes I've ever had. I was drooling all over it. The Ferrero Rocher shake wad mediocre. The sizzler was decent, nothing about it that stoof out really. All in all we had a good time and this place is worth trying amongst the myriad of outlets in CP. Bon Appetit!",Rated 4.0,108,434,??
