Username,Review,Rating,Total_reviews,Followers,Expert_level
Aishwarya Singh,"Rated The negative points first: Portions are quite small, you need to order a lot to be full In middle east humus is virtually served with every dish for free, we had to order humus couple of times(which costed as much as a dish itself) Good points: Taste wise the kebabs are impeccable, apart from the chicken which was a little dry Everything had a nice and rich flavor,especially the meat and the dips. Good food, but not the best Lebanese in Delhi/NCR.",Rated 3.0,30,22,??
Manpreet Kaur,"Rated Ambience: Before visiting this place in real, I went through the pictures on zomato and the colorful decor of the place caught my attention. I liked the mix and match of the colors. They have done it in a very mild and sophisticated manner. Nothing too bold. Nothing too experimental. Just cool. The place makes you feel calm. A good place to sit and have long conversations. Food Overall, the food was good. It was well presented and tasty. Here's a detail on what I ate. 1. Traditional Hummus with Tahini:This dish with chickpeas dipped in sesame paste and lemon juice, wasn't that good. There was nothing special about the dish. As a salad, it failed to impress me. It wasn't yuck! But it wasn't yum either. Taste of lemon was hardly there and chickpeas were boiled a bit too much. There wasn't any other flavor in the dish. It was just bland. 2. Provencale Chicken Wings:I loved these. The dish consists of chicken lollipops dipped in lemon and coriander sauce. The chicken was soft and juicy. There was a perfect flavor of lemon and coriander sauce. 3. Penne Arrabiata with Lebanese Twist: this is spicy penne pasta with tomato sauce and zaatar. The pasta was tasty but it wasn't the best pasta I have tried. I have had much better red sauce pasta and at a lot of places. 4. Chocolate cake with halawa: The dish consists of a brownie topped with halawa sauce and hazelnuts. It was yum. The brownie was perfect and the sauce made it even better. Service It was quick and nice. Final Verdict I loved the place because of the ambience and service. The food wasn't awesome, but neither it was bad. A couple of dishes were yummy. Some were average. Nothing was horribly bad, which is great. I think it would have been great if I would have got bigger servings for the price I was paying for each thing. The place might not be the best one if you consider value for money. But again, there is nothing I hated about the place. It's good. Give it a try, if you want to eat out at a different place for once. finixpost.com",Rated 3.5,15,270,??
Lokesh Meena,"Rated It's an amazing place with 3-4 sitting areas, so so won't feel the crowd. Waiters were really professional. Interior gave Mediterranean feel. And the most amazing thing I want to tell you is, when we went there they were playing some Mediterranean or Lebanese songs( I guess). And there was a smoking hot belly dancer and her costume was even more sexy. She danced on 3-4 songs. Really loved the experience i.e. Having dinner and watching belly dance. Now coming back to ZiZo.in food we ordered pasta and rolls and they were delectable. Music( I didn't get the lyric) was amazing. Over all a great place for new experience and new food.",Rated 3.5,32,16,??
Zubin Bhaseen,"Rated Great food and decently priced I went there for a lunch, surprisingly I was the only one. Had Non Veg Mixed grill. It was yumm plus drinks were tasty too. A must visit place",Rated 4.5,2,25,??
S Alam,"Rated We came here with really high expectations after reading all the rave reviews here, but were surprisingly disappointed by the food. Overall, the food was great, but it did leave a little to be desired for us due to our big expectations.",Rated 3.5,9,96,??
Virendra Pathak,"Rated Love this spot for happy hour- good service and there's always usually accommodations for big groups. I've been here a few times with coworkers and friends for drinks, but the food looks and smells amazing too.",Rated 4.0,6,52,??
Juhi Dhingra,"Rated I went to this place to satiate my hummus and pita craving. I ordered Hummus Ras Asfour and Spicy Hummus. The place's decor and ambience has changed manifold since my previous visit. Though I prefer the old decor, it's hummus continues to be good!",Rated 3.5,30,89,??
Rahul Jha,Rated This is definitely one of the best places in New Delhi to grab an authentic Middle Eastern cuisine and what makes this place special is the attention to the presentation of the food which is quite impressive here. also the chef as I was told by the waiter happens to be from Lebanon so that explains the authentic food that we received here.having said that the staff although quite courteous and polite need some additional training with regards to explaining the food and coming up with recommendations based on conversations with the clients,Rated 5.0,9,195,??
Anoop Kamath,"Rated We had dinner at Zizo and it turned out to be a wonderful experience. Yesterday, we were at Zizo's by 8.00 pm since we wanted to have an early dinner. We ordered our drinks and settled in. We were given a complimentary starter of Roasted Pita Strips with a cucumber, onion, curd dip. We ordered Hummus Ras Asfour which is traditional hummus topped with chicken with sumac and pomegranate butter sauce. This came with fluffy pita breads and I must admit that these were the best pita breads, I have ever tasted. The hummus was divine and I loved the tangy and buttery sauce. We were also given a garlic dip to taste. This had garlic, olive oil and curd whisked into a smooth, velvety, dip. This dip was good with the Rolled Grilled Lamb Kebab which came next. The roll was served with onion salad, sumac, pickled vegetables and hummus. I liked the pickled veggies which were crunchy and tangy at the same time. The last dish we ordered was Moroccan Tajine Chicken which was slow cooked veggies with aromatic saffron broth served with Couscous. This dish predominantly tasted of lemon, herbs, garlic and olive oil and I only wish it was served in a Tajine, which would have been a great visual treat. This is one dish, if you were asked to choose only one from the menu, you should order. Dining at Zizo is a wonderful experience for the food and enthusiastic staff. Try this restaurant, if you want a different dining experience.",Rated 4.5,0,0,Expert in Connaught Place
Gunjan Hans,"Rated I simply love the food at Zizo. It's my go to place for Lebanese.. And I want nothing more.. Just their hummus and pita is sufficient to satiate my craving for Lebanese food! Basil hummus is their special. A must try! And spicy hummus is just tooo good!! The pitas are served freshly baked, just out pf the oven, hot and fluffy - simply delicious. The mezze platter I wouldn't recommend cz it had just two items which were non veg, rest were all veg so it was a downer. Rather you order a dish of kebabs or something. We had falafel.. That was good... They were sweet enough to serve us extra spicy hummus when we requested. We even had the dessert - forgotten the name - it was a custard roll sorts. I liked it. It was typical Lebanese flavors - rose, elaichi and pistachio. Not something I'd eat every day. But something I wouldn't mind having after a full course Lebanese meal.",Rated 4.5,47,390,??
Sachin Kamal,"Rated when you think lebenese cuisine in my thinking the first name come in my mind ZIZO.A very best resturant with very good arrengement , services and decoration.it is placed in CP k-18.i went this place with my friend she also like this place ....nice place to spend some time with good stuff......",Rated 4.5,24,84,??
Nikita Serrao,"Rated Was my first visit here, and I'll say I wasn't really pleased. Look and feel wise they place does a pleasant job. It's nice to sit, chat and hangout over coffee. But, the food, I can assure you I've had better chicken wings (also ones that didn't look like chicken lollipops) the sauce was a bit off. The batata dish was also something you'd eat at home and not go all the way for. And lastly, the crispy cheese rolls were just spring rolls with cheese filled in them. The only thing I enjoyed here was the Belgian chocolate shake and that's about it. I don't think I'm ever going back!",Rated 3.0,9,103,??
Hero And The Sage,"Rated Zizo is a restaurant serving delectable almost authentic lebanese cuisine. It is located in K block, Cp and isn't too hard to spot but is not one of the better locations. The ambience of the place screams arabic. There is an Arabic feel to the interiors and even the music playing has an arabic air to it. There are walls with jars of spices which the middle east is known for. The beautiful lamps add to the whole arabic vibe they successfully created. Coming to food, I ordered myself, 1. Penne arabiata with lebanese twist: It was a good flavourful pasta which was slightly spicier because of the lebanese twist that they add. 2. Falafel cheese burger: this burger had a flavourful taste of pickles. The humus was made to perfection and this burger no doubt was different from what we usually eat. 3. Strawberry lemonade: This turned out to be one good blend of two strong flavours. One not overpowering the other but making its own mark on your tastebuds. 4. Beirut harma street: This fizzy drink had a blast of flavours which turned out to be very refreshing. It was sweet, sour and fizzy and all of these elements are balanced well. The cost for two is anywhere close to Rs.1300-1500. They serve alcohol and sheesha as well which is a plus. Despite that, the place wasn't crowded at all. I wouldn't hesitate visiting again whenever I'm looking for a good lebanese restaurant.",Rated 4.0,9,43,??
Kumkum Jha,Rated Everything was perfect in this restaurant : It seemed like one of those restaurants that have opened up to let its customers enjoy the true lebanese mediterranean delights. The attendants were very friendly although some of the new ones didnt know much about the menu being served. Turns out that the owner is based in Middle East and has managed to bring in a Lebanese chef all the way from Lebanon : which explains such authenticity in their food. and Please try their Mojito : They are out of the world.,Rated 5.0,1,5,??
Priyadarshani Jha,"Rated The sitting area is very small but the Interiors and ambience is intresting. Talking about the food, it was good to try something different from here. Amazing shawarmas",Rated 4.0,15,35,??
Nehamalhotra0707,"Rated The food gave me no chance to complain about. We ordered spicy hummus with pita bread and veg falafel rolls. I've tried hummus and pita at several other places, but this was probably the best of them all. The pita bread was quite soft yet stuffing. Service was fine too.",Rated 4.5,21,13,??
Vikrant Singh,Rated One of the better Lebanese places in Delhi NCR. Loved the hummus and the taouk. The lamb tasted pretty amazing as well. I have been Lebanese food hunting for a while now and Zizo stands out for now... 'for now' ...,Rated 4.5,9,106,??
Kavita.choudhary,"Rated The waiters were extremely co-operative, they helped us decide the menu as well. Service is very friendly.But i won't recommend that if you aren't in a mood to really challenge your taste buds.",Rated 4.0,11,70,??
Bakery Maven,"Rated I really enjoy going to Zizo. Their food is amazing if you like Mediterranean/middle eastern cuisine. The hummus, dips, falafels, and the mezze platter are delicious. Ambiance is fresh and welcoming. Service is good too. Will continue to visit.",Rated 4.5,31,12,??
Kanika Chandna,Rated Loved ths place...the staff is realy warm nd service nd food is realy gud.as soon as v sit dey hv gvn us a sampler of tzatski nd lavache..wich was realy nice.absolutely fresh Ordered a non veg mezze platter nd it ws authentic nd realy gud..(nt oily like othr places).realy clean flavours nd reasonable too... The sheesha here is amazing..huge royal sheesha nd very very reasonable nd realy gud...found a new place for lebanese cuisine..will be a regular now,Rated 5.0,10,6,??
Arjun,"Rated Love this place, for the food and the way this place is done up!! Food gives u a flavour of authentic Lebanese/mediterranean cuisine. Must try is the Shawarma Roll and the Spicy hummus. The salads are fresh. Staff is welcoming and very helpful. Its a must visit for Lebanese/Mediterranean food lovers!",Rated 4.0,110,115,??
Nikhil Adhlakha,"Rated Zizo is a good place with near authentic lebanese preparations. I ordered the chicken balls stuffed with mutton but on server's recommendation, went for th platter. Not a big one but it was a mistake. I do not remember the name f dishes but the chicken mutton balls and a bread topped with minced mutton were awesome. the hummus - absolutely great. the dip - very nice. rest of the mezze platter was a 2/5 considering the fact that the only taste i got in those items was the bread. I also ordered 2 rolls and both were fantastic with pickles and dip. I couldnt resist the humus and ate the whole bowl myself. Lastly, I had alo ordered turkish coffee, expecting it to be something different, which it was but not that much. It can be avoided. Now because of my certain apprehensions, they also served me free dessert - some semolina cake. different, good and heavy. would need 2 people to finish that one after the platter and rolls. So Ambience - 4.5/5 Service - 3.5/5 Food - 4/5 Pricing - 4.5/5 Overall - 4/5 - and that too because a recommended dish didnt turn out to be great. otherwise I would have given a 4.5",Rated 4.0,22,172,??
Chirag Narayan,Rated Zizo is a good place with nice ambiance..The food is very tasty...cheese burger is a must try according to me...!! The drinks are also great so are the desserts..!!,Rated 4.5,21,65,??
Akshay Kumar,"Rated If you're looking for a delicious authentic lebanese meal, look no further.Just had lunch here today for the 2nd or 3rd time and I must say I haven't been let down. Chicken shawarma roll was BOMB. We also had spicy hummus and chicken wings, which were amazing as well. Super friendly and attentive service.",Rated 4.0,7,71,??
DrPooja Passi,"Rated I will keep it short and honest. I don't know how the place has got 4 overall rating, it's definitely not more than 2. The ambience is so so, nothing mediterranean...not even the music!! There is this dark smoky closed area for the Friday night belly dance nights, which I guess would be the only thing to excite someone enough to come here as the food definitely is nothing to write about. We had 2 starters, the mutton kofta roll and kibbe. While the kibbe portion was small (4 pieces only) it made up on good taste, as for the roll, well just plain mediocre especially with its tepid temperature. Moving to main course, jeez..plain BAD. The lamb rack was bad, with the worst sauce/gravy (bland and badly brown grey in color) and too much bland rice; the palate was saved by another part of the dish which is fresh curd. The other item was Tajine Chicken...eek again as it was served on badly cooked cabbage and broccoli. Though the chicken was well cooked, there was just no taste to it...saving grace on this dish was the side of couscous. The only star item in the entire menu would be their HUMMUS. We also ordered the Ginger ale n coke drink and we are glad we did as it was the thing with which we could gulp down the over priced tasteless food. My concluding suggestion, just stick with the rolls n kebabs.",Rated 2.0,5,16,??
Kumar Saurabh,Rated Wow!! this was one of a very few places that really served food that was nostalgic and close to heart. Tried the hummus ras asfou a and lamb manoushe it was fresh with a wide selection of herbs and it was mildly spicy and on the side it was served with pickled veggies and freshly made mayonnaise. Also tried the LIT which was perfect for my liking Must try if u love and want to try Lebanese food. would surely recommend and visit again.. keep it up guys,Rated 5.0,1,1,??
S@g@r,"Rated Lunch with friends and still not able to comprehend the lazy services and a lackadaisical attitude towards the client of the staff member ... Was literally much more than detestable. The beverage was good and the food eas average. To be specific,pizza was not up to the mark and so was the other dish, cant really suggest any frnd to go again. A bad fate to go for lunch here. Well looking forward if they improvise anytime soon. Disappointed.",Rated 3.0,0,0,Expert in Connaught Place
SincerelyKangna,"Rated Lebanese is my new found interest in food, and I have been looking for some place where I could binge over some authentic stuff. And while aimless wandering through CP, I found this eatery. Such a happy find. :) Ambience is quirky, menu is well crafted, food portion is just wholesome. One must look out for: Mezze platter, crispy cheese balls, chick'n cheese man'oushe and huge collection in rolls and kebabs. A little fusion has been done with Desserts like cheese kunafa and baked halawa cheesecake. This place is surely different from other fusion cum pubs in CP and around, visit this place for a different experience and you might get surprised with great food. Ideal to be visited for lunch, this place shall offer some kickass Lebanese food authentic style. My Rating: Ambience: 4.5/5 food: 4/5 Value for money: 4/5 Overall: 3.5/5 Visiting Again: Ah, I can for another fancy lunch!",Rated 3.5,0,0,Expert in Connaught Place
Ekta Marwaha,"Rated Delhi, you really need to know Lebanese food before you head to Zizo. Not the most visible restaurant or a preferred option in CP, this lesser known dinner serves food to its near authentic taste. The ambiance is pleasant, sadly there wasn't any backdrop music but the food more than makes up for everything. The mezze platters, both the cold and the warm one, are presented beautifully and have a generous amount of serving, good enough for a group of 3-4 people. The humus is undoubtedly the best I've tasted. Not the Indianised version, and the fattoush, zaatar, absolutely delightful. We also tried the Batata Harra (perfectly cooked potatoes, crisp outside and moist inside, just the right amount with a dash of spice); it's great to see so much of vegetarian fair on the menu. The chicken kibbeh and garlic sauce are also a must try. This is probably the first review where am absolutely raving about the food. The service, can be pulled up a notch, the bar too has scope for improvement, but I do hope the food remains. Also, what I particularly enjoyed was the cup of orange blossom 'white coffee' absolutely refreshing and a great way to end the meal.",Rated 4.5,16,51,??
Amar Sirohi,"Rated Think Lebanese..think zizo. If you are at Cp and want lebanese food, zizo is the perfect place. Situated in k block opposite to pvr plaza, it is easily accessible and has lovely interiors. Be it a casual outing with friends or dine out with family it has got the perfect ambience. I tried falafel wrap, fattoush salad and fresh fruit halawoi smoothie. Fattoush salad was top notch, gotta say loved it. Falafel wrap was heavy. It was also good. Smoothie was different, unlike any smoothie i drank till then. It was good too. Overall totally content with the food quality. I liked the food and ambience this much but still rating them 3.5 cuz if their disgusting service. They didn't care to serve me water untill i finished my drink and also they served my order taking over 30 minutes which frustated the hell outa me as i was really hungry. Still apart from their service, this place is a must go..hugely recommended.",Rated 3.5,0,0,Expert in Connaught Place
Avleen,"Rated Visited this place with a frnd.....they have got Lebanese cuisine Ambience: Nicely decorated must say..... They have good sitting space even.. Food: If u like Mediterranean food than give it a shot..... We had ordered in drinks Mojito n it really tasted good..... Than we placed an order for Hot Mezze Platter, Shrimps, Falafel & Lamb rolls & Chicken wings all were good in taste.... The best was the Falafel rolls.... So if u wanna try this place than must visit once....",Rated 4.0,21,53,??
Ashwin Balaji Sundaresan,"Rated Food was visually appealing and good. But it doesn't match up to the Lebanese restaurants in the gulf. Service was slow. Recommend the Falafel here, especially for vegetarians.",Rated 3.0,5,0,??
Shivani Gupta,Rated I discovered dis place while in some time..nd da sitting and ambience dey have is so serene and calm..i sat inside and its lyk wow.. Perfect for a date or a candle light dinner where you can have tasty food and spend some time talking deep stuff.. Their service is courteous and da food and deserts are worth the price.. Felt great to be here..Looking forward to visit this place soon..!!,Rated 4.5,19,28,??
Vishal Maini,"Rated We went there late in the evening. Restra has decent seating capacity, food is of high quality, freshly preapred and have genuine taste. Staff is courteous and will help you know about the dishes in the menu if you are first time visitor. Price is not that high and they accept meal vouchers as well.",Rated 4.0,11,2,??
Parija Chandra,"Rated Had seen good reviews of this place on zomato so decided to check it out. It's a cute, unpretentious, cozy little place and I absolutely loved the menu design. It was a pleasant surprise to find an authentic Lebanese/Moroccan place with an extensive menu extending way beyond the ubiquitous mezze platters and wraps. Among the two of us we shared a fattoush salad, a spicy tomato and Zattaar man'oushe and a chicken Moroccan tajine. We realised this was too much for two people as they serve generous portions. The fattoush salad is our staple Lebanese favorite and we were not disappointed. The spicy tomato Zattaar man'oushe had a bit of a bitter aftertaste, which it is supposed to have , though since I'm not a fan I tried it with the cucumber dip and loved the combination. The highlight of the meal was the Moroccan tajine , a first for me, tenderly cooked mildly spiced chicken served with slow cooked vegetables and melt in the mouth cous cous. The flavours were subtle and oh so good , with a homemade feel. For dessert we had the cheese kunafa, which seemed to be made of semolina, and served warm was very enjoyable on the cold winter day. At the end of our meal the amicable Lebanese owner came to us for feedback, pointing to the Lebanese wood fired oven and hygenic live kitchen assuring us of authenticity and the quality. The staff was also pleasant and courteous. Highly recommend the place to authentic Mediterranean cuisine lovers.",Rated 4.5,7,99,??
Pragya Verma,"Rated I haven't had a lot of Lebanese food before and I order only veg for myself so I hold lesser credibility in reviewing this place. Nevertheless, I'm going to rate my experience here. We landed at Zizo after hunting for a restaurant above 4 in CP on Zomato. Easy to locate, we found an interesting poster near the entrance for their Belly Dance which happens every Friday Night. Their seating is divided in three. The upper level has two sides, one dedicated for Sheesha lovers. The area is quite small but not compact. We ordered a Hot Mezze Platter in which the veg portions were fairly tasty. The dips were very good too and accompanied the snacks perfectly. We ordered 2 Sangrias and foul modammas with chilli oil. Didn't quite enjoy the fava beans. We were tempted to try the desserts so we ordered a Cheese Kunafa which was delicious and very different and looked richer than it picture in the menu. The ambiance did justice to the theme and so did the music.",Rated 3.5,13,435,??
Colleen Martins,"Rated Had ordered the mezze platter and chicken wings as starters....the mezze platter had 3 dips out of which the humus, was just something special, simply amazing I would say...the chicken wings were different from usual..but still pretty good. For main course, had the twisted lamb burger, which was nice. The desserts were pretty different, but not the best, just alright I would rather say. Had ordered the cheeze kunafa and the cheesecake halawa. The ambience was good.",Rated 4.5,2,25,??
Kapil Sharma,Rated Zizo Serves my favourite cuisine and that too without flaw this restaurant is located just on left side of first entry point in cp from panchkuiya road food served here are true Lebanese cuisine and served totally in Mediterranean stile ambience too will make you feel like siting in some restaurant in Cyprus 5**** for it service is cool quantity is as usual Lebanese food stile which is bit less but taste gets 5**** for being exactly Lebanese cuisine. Must try if you have taste for some original shawarma.,Rated 4.0,46,60,??
Ankit Agrawal,"Rated A place where the food pics on the menu , match the food served on the table, the hummus is crazy good and soooo fresh, that goes for the bread too. Ordered hummus ras asfour and was just amazing good, then a penne primavers with feta cheese was delicious with the ratatouille twist, not many places can satisfy my palette with their mocktail but the pinacolada and mulberry lemonade twist water just extremly refreshing. A must visit for Lebanese cuisine fans and for the ones who wanna try it too.",Rated 4.5,17,32,??
Ujjwal Agrawal,"Rated I'll start with the food, it's mouth watering. The Lebanese dishes are just too good, quite refreshing indeed. Tried the Batata Harra, the Spicy Chicken Wings and the Chicken and Cheese Man'oushe. Then come the amazing mocktails. Everything on the Mocktails menu is a delight. Finally the ambience and music is just perfect for you to savour the Lebanese delicacies. I am definitely coming back :)",Rated 4.5,6,87,??
Akshay Gulati,"Rated Great place to be. This is the best place to be in Cp if you are looking for a very cozy & not so crowded restaurant. The food is just awesome, service is a bit lacklustre, i had to get up and ask for someone to hand over the menu, post that it was great. Ordered a mezze with pita bread, a beer a smoothie and bourbosa as a dessert. Must say the food is authentic Lebanese. About the price, its easy on the pocket. The Mediterranean music in the background adds to the flavour. Must visit again.",Rated 4.0,33,51,??
Chirag Saluja,Rated went there some time ago now to fulfill my craving of lebonese food.small place in cp with average ambiance but good food.they also have their own food fired oven.now to the food-ordered spicy falafel which was quite tasty and was served with pita bread.then we ordered man'oushe which is lebonese pizza served with zaatar which are vegetables.it was good too.,Rated 3.5,22,61,??
Srishti,"Rated Zizo serves A1 Lebanese cuisine. Set in Connaught place , this restaurant is perfect to enjoy your lunch with friends. Combined with decent ambiance this place has got a unique flavour. However only thing to worry about is the way they charge tax. There are 5 types I.e service charge, swach bharat charge, vat, aerated tax, and service tax. This is rather unflattering and they should avoid imposing some of the unnecessary charge.",Rated 4.0,55,37,??
Urvika Jhamb,"Rated After long hours of browsing through zomato , my friend and I decided to go the Mediterranean route and ended up at zizo ! A cute place with a soothing ambiance, great lighting and colourful middle eastern interiors. We were greeted and escorted to the seat of our choice . we ordered strawberry lemonade , hummus pita and hot mezze platter! The pita was warm and fluffy and the hummus was delicious ! Some elements on the platter were delicious and some were just okayish . we absolutely loved our mocktail and would love to have it again ! Ambience : 4/5 Service : 4/5 Food: 3.5/ 5",Rated 4.0,17,375,??
Alba Singh,"Rated Arabic ambience with Lebanese music playing in the background. Tried the hummus platter, which is recommended. Service, however, is super slow :(",Rated 3.5,6,8,??
Parul Kansotia,"Rated I went just days back to try lebanes.. The food was amazing i tried chicken shawarma, batata hara, provencale chicken wings which was just amazing and fusion spaghetti ragout... Batata hara was just ok if i say in our desi style it was fried patatoes in desi tadka.. So i would suggest to keep it as last resort there are other things too to try.. Foodies its mentioned happy hour time till 8pm.. But its only till 7pm.. So keep a check on ur watch when u order for happy hours.. All together a nice experience.. Good ambience and a serene place...",Rated 4.5,3,2,??
Abira Pathak,"Rated First off, Zizo's O is too scandalous. All kinds of NSFW. However, the food's pretty good. Authentic (I guess). Lovely decor. The staff however could use more knowledge on what they are serving. They have practically no idea on what's called what. We loved the Hot Mezze Platter. And the baby lamb pizzas (they aren't called 'pizzas' though). And oh my gawd, the taxes hurt. ?",Rated 3.5,14,57,??
Sam,"Rated Nice ambience and possibly the best Falafel I've had in India. I had the Falafel burger, very tasty and the Falafel Patty was spiced correctly. My only wish is they should give you tahini, chili sauce and pickled peppers on the side. The potato wedges were also good. Service needs improvement, could not find my waiter nor did he care to check-up on me at any point. Finished off with nice Turkish coffee.",Rated 3.5,53,39,??
Neha Mathen,Rated Good food with a nice atmosphere and ambience. Quite an interesting visit given that one doesn't find too many Lebanese restaurants in the city. Decor definitely added to the experience. The hummus and pita bread was a perfect start to the meal- and was made really well.,Rated 3.5,3,0,??
Poornima Katyal,Rated Best Lebanese food I have had in Delhi. Especially if you're a vegetarian. I ordered a mezze platter which was brilliant. Falafel roll was kind of okay. But their Hazara aloo was just right. Ambiance - 3/5 Staff- 2.5/5 (he forgot my order) Music - bleh! Food- 4/5 Overall - good Lebanese food if you're craving it.,Rated 3.5,29,95,??
