Username,Review,Rating,Total_reviews,Followers,Expert_level
Pranshita Kohli,Rated Loved this place though we had a fight with some customers but still the place is decent and prices are quiet affordable and a place worth spending time at,Rated 5.0,25,45,??
Srishti D,Rated Cheap liquor and good food. The staff and manager were attentive and service was quick Music and ambience need work. Pizza was specially good,Rated 3.0,17,33,??
Sandeep Kaur,Rated 1000 for two is not true ..... this cafe need renovation. .... I don't like much it's not value for money.. no good music even... most Pethetic place I have ever been to,Rated 1.0,1,5,??
Preeti Cyrusz,"Rated The ambience is good,live music makes the valentines day even more special.There was delay in taking order but,it was worth the wait.Food was good we ordered #paneer gol gappe which was new & tasty #tandoori platter was same as every where #mezzanine platter which was good as well.Over all 7 out of 10",Rated 4.0,2,1,??
Shayak Victor Munshi,"Rated So we went on pre valentines bash yesterday with my 3 friends.Initially we had a problem In getting a place to sit as the guy on phone didn't register our name when we called in the evening to get a reserved sit.So there goes one point. 1.) To start with we had a chicken tikka and it was yummy and perfect on spice level,neither fiery nor bland so perfect and nicely marinated and not burnt or overdone.It was really yummy!!! 2.) Apart from this we also ordered Galouti Kebab which was super soft,melt in mouth and perfect blend of spices.Only the potato slice on base was too cold and bit hard so there I deducted another point but rest was all fine. 3.) Lastly the Kadai Chicken and Afghani chicken was really amazing and lip smacking.Very tasty and Yummy.The Afghani chicken was very creamy and soft loved it.The Kadai Chicken had small bits of chicken which was a hit disappointing and stir fried bell pepper in soya sauce which was average in taste but presented well. The speed of service was good and satisfactory.The DJ played all good nos from remixed trances to EDM's to the lovely Punjabi and Bollywood nos.The interior decors are also good specially the old cylindrical bulbs give a retro look.Overall a nice place to spend your weekend and enjoy.So might turn up again here again.",Rated 4.0,39,274,??
Harsh Chandarana,"Rated The same concept like Bar Stock Exhange (BSE) in Mumbai. Pretty chill place with lovely Music playing. The place seems to be divided into 2 sections, one near the DJ and the other on a complete opposite side where it is a bit quite. Went there on a weekday, seemed quite empty. Service was very slow. Had a Paneer chilli dry, veg finger. Taste has been modified to suit the North Indian pallette which is good in a way. Ambience is good to chill and hangout with friends.",Rated 3.5,48,133,??
Deeksha Sabharwal,"Rated Visited this place recently for an office party. A nice ambience, super quick bar tenders and a huge dance area. But what disappointed me was the food, which was not really up to the mark. The food lacked flavor or maybe it was an office party and they never bothered to serve there best. But what I really liked was the way they displayed all the cocktail prices. Innovative that was! All in all one can give this place a shot.",Rated 3.5,43,89,??
Gaurav Prakash,"Rated So, i went to Cafe Dalal Street on 30th December'2015 with a friend. We had heard a lot of good things and how this is the new Bar stock exchange kind of a place. We were excited. So, we finished up our coffee at Starbucks and went on to find this place. Now, GPS might try and confuse you. But, don't lose hope. We entered the place and we did start to like it from the beginning. Interiors and Ambiance : The place is really well done and well crafted when it comes to Interiors and it boasts of ample seating space in various forms. We took a table in front of the bar and the DJ space. The place is nicely lit up and has enough places you can click pictures with. The cafe also has a magnanimous Bar and the ticker which shows the alcoholic drinks prices. Crew : The crew is not very courteous and is highly unaware of the menu. We asked a few questions only to be left on ourselves to decide on dishes and even when i raised a query on the pathetic burger i was server, i was not heard. So, yep! Food : Coming to the main part, the food is average. Just average. For a bill of 2078, the satisfaction, quality and quantity was not the worth as i would like to expect. We ordered the following: 1. Five spiced Asian Fish : Decent. Soft. Quantity too low. 2. Sushi Nv : I did not taste it. My friend did. And he said it was okayish. Nothing Extra ordinary. 3. Chicken Steak burger : This piece of soggy crap is not even worth 100 rupees let alone 325+ taxes. Badly made, hard chicken and soggy bread. Worst burger i have had in ages. 4. Ginger punch: Decent ginger drink. Refreshing and worth the price. Overall, Not a place i'd like to go again. Too pricy. Quality not upto the mark The place is open till 1am. And you can sit back till then. The only positive Overall 3.5/5",Rated 3.5,0,0,Expert in Connaught Place
Sunileo,"Rated For all the hype, when I visited the place on a Saturday between 9-11, the place was quiet empty and the music wasn't great. However, I was told that the music is generally good otherwise. Food and the quantity was good. All dishes were reasonably priced too. The best part of the place is the ever changing prices on their app and the monitors, to give the stock exchange feel. Going in groups can be fun and choosing out the menu is quiet playful and interesting.",Rated 3.5,64,163,??
Vickrham (Vicky),"Rated One more cafe in CP.Is that a news ?? Or just a passe....No this time it's not just any cafe but a stock exchange concept Bar. A live ticker runs everywhere inside the cafe displaying the fluctuating rates of different alcoholic drinks. Fluctuation is around 15-20 bucks , so for me it wis just a gimmick to attract people and be different from others. The ambience is not very modern but resembles to that of an old stock exchange where iron tables and benches were used. Nicely stocked up Bar with a special dance area just next to an elevated DJ and Gig spot. Coming to food and drinks we tried their signature cocktails such as Sour connection and Bankruptcy. Former being whisky based with cinnamon and latter a Gun based concoction. Served very uniquely in a Brass lamppost with dry ice smoke. Now the food , we tried the Butter chicken Golgappas yes you hear it right ; they were nice. Fish Tikka Ajwaini, Chicken tikka and also the Other grilled stuff including vegetarian. I really liked them all.The salad like the Caesar was just fine but the other salad poached fruit salad was not at all justified with its name.The Minestrone soup was awesome. They have named the Soups as Stock and Salads as Opening Bells so the Mains have been named as Large caps.Sounding so stock exchange like. I also tried the Stuffed mushrooms grilled and the Pan fried dumplings which were too good. Finally for the mains we tried the Mushroom Risotto and a grilled fish. Both dishes were done nicely. For the desserts a must have is the Kesar Phirni and the Churros. They have a Corporate lunch offer running too around 500 bucks too. Overall a nice and happening place with decent food, great service. Music can be improvised as I could hear to songs which are very much done and dusted in the last 10-15 years. Lighting can also be a bit more bright than it is now.... Food - 4 / 5 Service - 4.0 / 5.0 Ambience - 3.5 / 5 Overall - 4 / 5 foodmaniacsborn2eat.blogspot.com",Rated 4.0,0,0,Expert in Connaught Place
Foodie Traveller,Rated It was a good experience the food was so amazing and on top that the ambience was so nice they guys made my day.Overall good place to hang in and the food was delicious.,Rated 4.5,20,15,??
Simran Ahuja,Rated A cafe with a very cool ambiance. Coming on the food: I ordered crispy chilly potato which were tasting more like honey chilly potatoes and the quantity was also less. Veggie pizza was good it was very cheesy as well. Lastly chilly garlic noodles were also yummy. All over a nice experience..,Rated 3.5,5,12,??
Divya Gopakumar,"Rated The prices of the drinks are higher than their standards! Food is also just okay, nothing great. We had a large gathering but the place is relatively small- felt congested.",Rated 2.0,45,88,??
Disha,Rated Worst worst worst Went there with family. My grandmother went as well so we asked them if they have lift as she couldn't climb the stairs. They agreed and said lift is bit slow. But when she entered the lift stopped in between and she was stuck for 10 mins. The staff was so pathetic nobody came for help and were not even sorry for the problem. Also the Music was so loud that nobody could hear us and we really couldn't make out that shes stuck.Really disappointing.,Rated 1.0,77,63,??
Sandy,"Rated Its when ordinary people rise above the expectations and seize the opportunity, milestones are truly reached In the past year or so; disappointingly; CP had become a market full of clones. Warehouse, townhouse, openhouse not only were all the places beginning to sound like each other but one quick glance at their menus and youll realize that the similarity ran way way deeper. Though this does not take anything away from the fact that these places are good too; but for me, there was barely any difference in the dining experiences these places were being able to provide. & familiarity is something that bores the bejesus outta me! Just when innovation seemed to be dying a slow, painful death came a place that is hell bent on marking its stamp of authenticity in every category you can think of. Whether it is their dishes or their drinks or concept, everything, and I mean EVERYTHING has something unique about it that will make you connect the dots to Caf Dalal Street as soon as you hear its mention. Before visiting the place, I was quite curious to know as to what value addition a menu being flashed on TV instead of a regular one will do. Infact the very thought of shuttling your attention between the food and TV seemed too cumbersome to me. But after visiting the place, I now know, what it brings to the table instead is exhilaration. Pure, unadulterated, on the rocks exhilaration! The likes of which we feel while watching those last ball finishes during India Pakistan cricket matches. Located in the outer circle of CP, M block to be precise, the place is at a stones throw away from the rajiv chowk metro station. Their signboard in itself is one of the catchiest one youll ever see with the rupees sign replacing the R and their logo being a trader with horns of bull and nose of a bear (what an amazingly clever reference to their inspiration the stock exchange and the famous terms associated with it). The references doesnt end there, as youll notice them in almost every nook & corner of the place, whether it is in the form of signages or quirky posters or an entire wall in one corner wherein theyve an protruding artwork depicting a traders life. They even have a replica of the original dalal street (in Mumbai) signboard to enhance the feel of the place. But NOTHING compares to the highlight of the place TVs hung all around, showcasing the rise and fall in the prices of the drinks. Its great fun to see them fluctuate based on their demand , making for some light moments wherein you get to taunt your friends choices in case their drinks prices take a hit :D Since we had a teetotaller with us for a change so a peru was ordered for him swiftly before we got down to deciding whatd be our poison for the night. The pic of the cocktail; Bankruptcy; in the menu, decided one half of the order while the description of zombie street took care of the rest. Like I mentioned before, the innovation doesnt end at this caf with the concept, it begins with it. The drink Bankruptcy is one such thing that carries the torch forward. Beautifully presented in a lantern with smoke oozing out of it, it was by far one of the most delicious & headiest cocktail Ive tasted so far. The potency of the drink, though, hardly came as a surprise considering the use of ingredients like monkey shoulder (whiskey esp. used for cocktails), maraschino, vermouth and Bombay gin. Committed the crime of gulping it too fast owing to its great taste and paid bigtime for it as it had me ringing all through the round of starters. The presentation of the second drink again bowled us over. Served in a container that looked straight out of some Aztec museum, the zombie street, comprising of orange & pineapple in rum, was another drink that wowed us with both its execution and presentation. In the second round of drinks, we ordered for dutch investment, wolf punch and thai mojito alongwith couple of shakes mixed berries and banana honey & nuts. It was amazing to see such command over such a myriad order of drinks as ALL the drinks were just too good. Having heard great many things about their golgappe, it was a dish ordered for even before opening the menu. Alongside it were ordered jalapeno poppers and tandoori mushroom. Jalapeno poppers were served in a manner most places serve philadelphia cheese rolls the cigar style. The rolls were placed in shots glasses which had salsa at its bottom. Personally I found this manner more fine dine quality in terms of appearance as well as high on convenience for consumption than those small hemispherical pieces most restaurants go for. While the tandoori mushroom went the tried and tested way in terms of presentation as well as taste, it was sheer brilliance, coming up with an idea as unique as tawa paneer golgappe. Almost a decade after its transition from being a street food to one used in bars to deliver shots, a new angle has been added to golgappes versatility by serving them with shahi paneer curry and mixture of cottage cheese with onion & mint for filling. Its an absolutely 100% must have here, Period! For mains, we had their soy burger and grilled cottage cheese steak, which was then followed by veg. noodles to finish off the lil niggling hunger we had left despite having all that delicacy. As is the trend now-a-days, the potato-soya patty burger was huge and served alongwith salad & fries, was a complete meal on its own. Grilled cottage cheese steak has become my new fav. for mains for past few months now and the taste of the dish here further intensified our budding romance. Though not someone with much of a sweet tooth, still decided to go for their kesar firni, churros and blueberry cheesecake, as I just dint wanted my food journey here to end. Attuned to the desires of todays nit picky diners, all the desserts had mild sweetness to them except ofcourse the churros which were in their full sugary glory. Already witnessing packed tables, barely months since its inception, the success of the place is a testimony to the fact that people are fed up with CP clones and are craving for new experiences and believe me, there aint none fresher or more amazing than Caf Dalal Street. A must MusT MUST VISIT place!!!",Rated 4.5,0,0,Expert in Connaught Place
Sunil Arora,"Rated Cafe Dalal Street exceeds my expectations. Food is super, they offer cool discounts (we got 15% on food). Service is nice and welcoming . Also they give you free shots of JD for some silly game you play on a tab (which they make sure you win). Let's get into the details. Price of the liquor goes up and down on a screen ( I couldn't fathom for what reason though ) . Good thing we got an ERDINGER pitcher for kewl 974 INR. Food is par execellence: Galatia kebab excellent -5/5 Grilled basa fish - 4/5 Chicken Enchiladas -4.5/5 Butter chicken gol gappe -4/5 ( just for the concept & presentation, gol gappas are not that gr8). NSE veg platter -3.5/5 Rs 6300/- for 5 super hungry guys with lots of liquor. Not a bad deal!! Tushar Chopra .",Rated 4.5,40,107,??
Richa Sharma,"Rated Coming to food is quite OK , the servers are very quickly, The music is playing great tunes to set your mood .Staff is attentive. Will def. go back again.",Rated 4.0,23,144,??
Chandrika Nagesh,"Rated Visited this newoutlet at CPon a sunny winter Saturdayafternoon with a couple of friends.A concept'bar and restaurant' similarto Bar Stock Exchange, this place offers drinks at veryaffordable prices. A big-big shout out to the in-house DJ, who played classic Englishjazzlatin and rockmusic that instantlygotus on the dance floor. There are very few places in town that playgood classics like these.Be it anytime of the day,its always a pleasure to shake a leg tothis genre of music.The food and service however was slightly disappointing. I didn't feel the quality of food was up to the mark. They could have definitely done better. The waiters aren't as informed as they should be and also found it difficult understanding what we wanted. This outlet certainly makes me want to come back for the good drinksand music, hopefully the food and service isn't too disappointing on my next visit here.",Rated 3.5,34,192,??
Pastachio,Rated Been there twice .. Decent place .. Decent food and services.. Average place ..good for hanging out with friends as u won't notice the sad/tacky songs the DJ plays..,Rated 3.0,10,0,??
Parth Jagirdar,Rated The food as well as service is good.. The DJ plays very nice songs.. Spring Rolls tastes very good although i ll say they have negligible quantity.. One of the coke served to us was not fresh.. The ambience of the place is good as well.. At night though it's crowdy..,Rated 4.0,37,74,??
Sahil Arora,Rated Cafe Dalal Street is the first exchange bar in Delhi where the drink prices change according to the demand of the drinks. We visited it on a Saturday night and surprisingly we got a table without a reservation but i must suggest a prior reservation cos it gts pretty busy on the weekends. The concept of it is that they have a screen over every table displaying the drink prices in a loop which are refreshed as the price of drink changes. Although it does take a toll on ur neck while u are keeping a lookout at the prices. Jst a suggestion the drink prices dont fluctuate mch so u cn avoid the constant stare at the screen. The food of this place is pretty good jst like their cocktails. And the service is jst awesome cos dey get ur dish in max 5 mins even when they are jam packed. A must visit for sure.,Rated 4.0,7,1,??
Sonali Ahluwalia,Rated Amazing food. Beautiful decor. The best Red Sangria I've ever tried. Warm staff. Nice concept of fluctuating prices. Though music could have been more lively and engaging. Otherwise the experience was quite good for a Sunday evening. What I ordered: Wasabi prawns Mongolian Fried Chiken Burger BSE chicken platter Red Sangria The prawns were fried to perfection however they weren't actually 'wasabi' prawns. The chicken burger plus the two dips were just out of this world. The quantity of chicken platter was unexpectedly good. Both the dal and the butter chicken were equally mouth watering.,Rated 4.0,10,3,??
Hiten Sehgal,Rated firstly all the tables do not have screens to check the rates of the drinks the food was just okay service is bit slow it took 15-20 mins for a pasta,Rated 3.5,2,26,??
Akshaytawar22,Rated Aweesssome place ....grt music.......grt foood and that tooo in economical pocket .....service was quick ..... food portion sizes are bit lesss but u dont care that much while u get goood drinks.......,Rated 5.0,2,0,??
Just Delhiing,"Rated Looking for place where you can drink without burning a hole in your pocket? And which also serves delicious bar bites? Then, my friend, this newbie in CP is the place to be. What is very unique about the place is that it is conceptualised on the lines of our infamous stock exchanges,wherein the drink prices change based on demand and supply. The place is very spacious and has been tastefully done. They also have a dance floor which is great for parties and the food here is delicious! Isn't it a perfect place to chill? Coming to what we had there : 1. Veg platter : The colourful platter had mouthwatering kebabs right from dahi kebabs to chana kababs served with tangy sauce and a mint chutney. 2. Jalapeo poppers : The jalapeo poppers served at this place are so irresistible that you just cannot eat one! These were deep fried, filled with goey cream cheese and cheddar cheese and dipped in zingy salsa sauce. 3. Tawa Paneer Gol Gappe : What a lovely combination of gol gappe with cottage cheese, gravy and onions. The crunchiness of gol gappe with the comforting cottage cheese and gravy will leave you wanting for more! 4. Khao Sui : A northern Thai soup with surprising depth of flavours. 5. Sushi : They have a variety of options in Veg but somehow we were not very impressed with the flavour and texture. 6. Tequila Rose : This is a must have! Combination of tequila with strawberries and rose water.",Rated 4.0,23,290,??
Star,Rated Great food & great ambience! Better then I expected. Food prices are a bit high with taxes but music is fantastic & perfect sitting arrangements ! I highly recommend it,Rated 4.0,16,38,??
Purnima Singh,"Rated Ordered Dahi ke kebab, saffron chicken and Pasta..Loved the food but service was very slow and few of the drinks were not available.. So it was a bit disappointing. But overall, the food was delectable.",Rated 4.0,5,29,??
Mansi Gupta,"Rated Concept based on Dalal street. The rates of the drink keep fluctuating like market shares.Ambiance setup is sort of dull, no nice music. We ordered Minestrone soup which was not that nice. We ordered Lasagna which was tasty and cheesy,met expectations and was worth it. We even ordered veg dumplings, which was full of chopped vegetables and was spicy. We ordered honey chilly potato which was served with spring onions, potatoes were too crispy. After having all these we went for some fruits and ordered ""Poached fruit salad"". More that fruits salad, it was lettuce salad. Disappointed with fruit salad. As recommended by my friends, corporate lunch is quite good and even pocket friendly. Overall, a new concept..make sure you visit this place at least once.",Rated 3.0,9,25,??
Shagun Garg,Rated I went there with a friend and quite liked the place until the DJ started playing the songs. It wasnt music but noise. The people who got drunk were jumping here and there like madmen. It seemed a total chaos. We just had Thai curry with rice and it surprisingly turned out just amazing. So the food was great and so did the ambience but the environment was just awful!,Rated 3.5,20,80,??
Meenakshi Srivastav,"Rated This cafe in CP simulating the Stock exchange theme of BSE is definitely a new place to pop in and have some boozie fun. It reminds you of the stock exchange monitors displaying oft-fluctuating share prices. Well its all about the changing prices of beverages owing to demand-supply fluctuations inside the bar. All good drinks and cocktails are served here. Huge place with nicely decorated interiors. My personal experience says that the prices displayed on screen did not fluctuate by a significant amount, so it doesnt satisfy the thrill of grabbing some pocket saving deals. The place reminds me of The Bar Stock Exchange of Mumbai...quite similar theme. The food has a faily wide range including Chinese, Mexican, North Indian,Spanish, Lebanese, Italian, Thai cuisines. Among Cocktails, Zombie Street and Wolf punch are must try things. I personally feel girls would prefer Choclate Martini. All sorts and brands of blended scotch and beer are available and well-served. We tried the famous ""Butter Chicken Golgappe"" which tasted great. After having some Oven-fried Chicken Fingers with drinks and cocktails, we ordered BSE Chicken Platter and relished every bite of it. Overall good experience. Give it a try guys.",Rated 3.5,0,0,Expert in Connaught Place
Richa Sharma,"Rated Visited Cafe Dalal Street on my birthday eve. The ambience has been nicely done, and I particularly liked this novel concept of stock exchange (the prices of the drinks fluctuate based on their demand). :) The food and beverages were good, and the staff was courteous too. However, the portion size is not very fulfilling. You may end up asking for second servings or placing order for other items. :( Rest all was good.",Rated 3.5,12,9,??
Prakash Jain,"Rated A well lit place, yet dim in terms of quality of cuisine; an ambience lighting up finance enthusiasts (like me, per say), yet unlighted , uncooked food; my once in a lifetime experience was knocked off. Call it initial high hopes, but the European food here isn't recommended, for starters. The ginger cooler was up to mark, but the place doesn't deserve a second visit, given amass options in Connaught Place.",Rated 3.0,1,84,??
Mohitsonania,Rated A new and innovative theme based upon the famous Dalal street of Mumbai like stock market drinks prices go up and down accordingly. A proper detailing is done to the cafe from stock boards to displays to wall arts every things goes well with the nice ambience. Cocktails are nice and served awesome food with proper presentation though had to wait for the entry as tables are usually occupied on weekends.,Rated 4.5,2,0,??
Abhishek Wadhwa,"Rated In an all the place was decent , the most unusual place was the bar .. The prices of the bar just reflect with 10-12 rs difference , and also for the service .. It took 15-20 min for the waiter to get the alcohol where as for food the service was quite goood",Rated 2.5,1,87,??
Gaurav Kapur,Rated Another concept restaurant in CP. Suddenly in last few yeats there has been race to open andnoffer new concepts. Coming to dalal street it stands by its name they have scrollers and tv over tables with fluctuating pricing based on demand...moght be ibhad gone during lunch didnt fond much rate diff comapred to there competition Didnt try food but menu was ampt for groups since they ofder everything Raying is purely for ambience service and beer,Rated 3.0,126,315,??
Amarjeet Verma,Rated In the midst of cafes in Cp this is with a theme of Stock market appealing you to be here at once. Huge place. Nicely decorated. Different theme but service is quite slow or might be its mine experience in that particular day. Food is good. Cocktails are nice. Give it a try. Not so happening though on weekends. DJ nights are good.,Rated 3.5,17,33,??
Nikhil Kukreja,Rated Never had such slow service for drinks... Was there for a dj night but eventually it turned out to be a retro night Worst hookah ever had... Food was not that great even,Rated 2.0,3,53,??
Prakul Bakshi,"Rated A 5.0 for their concept. liquor prices change every second as if live trading is happening. the demand decides the price for your beer whether it will be 50 or 100. But doesn't go up any higher. so A new concept, very pocket friendly, good food, good ambience. well all I'll say is a must try place.",Rated 4.5,31,164,??
Abhilasha Singh,Rated The place is good and reasonable I liked the concept however the prices only drop in the bracket of Rs 10-20 so doesn't make any big difference Food is ok and the prices of liquor is reasonable,Rated 3.5,33,44,??
Namita Mittal,"Rated The pluses: the cool pricing system, the ambience and the menu. Also the lemondrop martini was quite delectable. Butter chicken golgappe were also quite something The minus : Portions are pathetically tiny",Rated 4.0,1,12,??
ABHAY SANGAL,"Rated They claim being the first Bar Stock Exchange in Delhi but they highly disappoint. The drinks' prices fluctuate in a bracket of only 10-15rs not really making a difference. Half the food & drinks items I had asked from we're not available. Had already pre-booked a table from Zomato & when I reached there, half the tables were empty & still they gave us the worst one available, which we insisted strongly to be changed. The inside seating, although vast is highly suffocating. They really need to re-arrange the tables to utilise the space better. An overall below average experience that won't really bring me back to this place again!",Rated 2.0,38,26,??
Suhael Buttan,"Rated A concept which is similar to that of the bar exchange in Mumbai and bulldogs in hkv where the alcohol prices keep on fluctuating like the stock prices. They have screens displaying the prices near almost every table and also have an app from which you can monitor the prices and order( very nice and a unique concept). The app works smoothly with no glitches as such. The ambience is a bit too dark and dingy though. Since I was there for a for barely an hour, I couldn't try much of the dishes.",Rated 3.5,29,128,??
Siddharth Jain,"Rated Was here for my birthday party for a group of 12 and l had a mixed experience. Some things were worth appreciating and some were a total bummer. Drinks: 5/5... No dilution done by the bar. LIIT is worth trying. Very Limited(two) flavours for Breezers though but i guess that doesn't really count. Food: 2.5/5... Paneer tikka, Four cheese Pizza were really awesome. The only thing wrong with hara Bhara kebab, Dahi ke kebab & Tandoori platter was that it just melts in mouth which sometimes gives you an impression that it isn't cooked enough. Kebabs should be crispy atleast on outside. Sheesha: 4/5... Good enough. Costly as cheapest small one will cost you 1100 after taxes. Service: 5/5... Nothing to say about it. It was as expected. Prices: The concept of fluctuation in prices is Cool but cool only for 5 mins. It is really frustrating to order drinks while watching a screen which shows only few options at a time. I highly recommend to DOWNLOAD there application in advance for easy access to the prices and options. Food prices are very reasonable because serving size is small. Prices are much much lower till around 5 PM. The thing i hated the most was the music. They had a predefined playlist of ambient music which they dont change on any kind of request. We didn't asked them to play hindi music if that hurts their status. We only asked to change it to some hip-hop or edm music. They were polite but didn't changed the music to set a party mood. This was the biggest bummer. A misunderstanding in billing was dealt very professionally by Mr Ajay. The place is very well lit. I will totally recommend this place. It is very reasonable during lunch timings but do download their App and do confirm about the music or Dj theme being played prior to your visit.",Rated 3.5,9,33,??
