Username,Review,Rating,Total_reviews,Followers,Expert_level
The Feast That's Life,"Rated Unplugged Courtyard is a new casual dining restaurant, opened up in Connaught Place, which boasts of splendid drinks and amazing food with a focus on local product, high quality ingredients and fusion flavours. A far cry from the tiny, congested restaurants that are cropping up in many parts of the city, Unplugged Courtyard has no shortage of space, and they have used it pretty well. They have outdoor as well as indoor seating, along with a terrace dining area. But the outdoor seating area on the ground floor is by far the most beautiful. It has pebble pathways, cabanas, beautiful lighting and unbelievably, a Neem tree at the centre, and is perfect for date-night. The terrace area is more casual, though really well decked-up, with a live grill in tow. The indoor dining area has plush leather sofas and wooden furnishings. Also, there is a bar in each section and an open kitchen in the indoor area. The place has a very relaxed vibe to it, with mellow music playing in the background, so that one can have a conversation while still enjoying the music. The basic concept behind the restaurant was to provide a place where we can cut-off or unplug from the monotony, stress and worries of everyday life, and just relax and enjoy a nice meal. We started off with a few mocktails- Parfait Amour: A nice concoction of lime, pomegranate and cardamom- a good option for those who dont like their drinks too sweet. My sweet babe: This drink was on the sweeter side- predominantly consisting of orange juice and orange segments. Indiana: This drink was basically a spiced aam panna with green chillies and coriander. It was spicy and refreshing and the flavours were so well balanced. An incredible drink and an absolute must-try here! Oriental Bloom: Another stellar drink, and something very different, the drink had a base of litchi juice, rose water and lots of ice, and was flavoured with star anise and kaffir lime leaf. Though all of these individually are very strong flavours, they were balanced perfectly in the drink. We then went on to the starters: Butter Chicken Tikka: Wonder why nobody thought of this before- chicken tikka with a butter chicken marinade. Not only was the tikka juicy, but the butter chicken marinade totally elevated the flavours. A must-try for all butter chicken lovers. Amritsari Fried Fish: The batter was crispy and well-seasoned and the fish was cooked really well, but it could have been a tad less oily. Lebanese platter: Lamb Shish Kebab and Smoked Chicken. The shish kebab had been flavoured with a lovely mix of spices, which enhanced the taste of the meat without overpowering it. The smoked chicken was also quite tasty, with a subtle marinade. Veg platter: The platter consisted of Paneer Tikka, Afghani Broccoli, Soya Chaap and Punjabi Falafel. The paneer was marinated well, so it wasnt bland, and it was quite soft as well. The afghani broccoli had a lovely creamy sauce on top, and tasted nice. The soya chaap could have done with a touch more spice. But the star on the plate was the falafel- the fritter was Indian-ized with lovely spices which really made it taste delicious. Veg Mezze Platter: The platter had tabbouleh, labneh, baba ganoush, hummus, falafel, lavaash bread and pita bread. While the baba ganoush had a nice, mild flavour which tasted really nice with the crisp lavaash bread, the tabbouleh could have done with some lemon juice to add a bit of zing to it. The labneh, which is a thick Greek Yogurt, had been mixed with some herbs and rolled into balls, and it tasted amazing. The hummus and pita bread was also divine- the pita bread was thin and toasted, and the hummus was smooth and seasoned perfectly. Gol Gappa Shots: This was also a really interesting dish with shots of vodka-infused spicy panna, topped with crispy gol gappas filled with chickpeas, potatoes, tamarind chutney and green chutney. Next, we moved on to the mains. Aam aadmi Chicken: This dish was presented in a very interesting manner, with the server carrying the tiffin, wrapped in a cloth and tied onto a stick, slung over his shoulder. The dish itself was also very interesting and different- it consisted of a mix of butter chicken, tangy tomatoes, lachcha paranthas, rice and dal. Though it sounds like a mishmash of ingredients, but they all came together to make for a unique and nice tasting dish. The only change we would recommend here is that the lachcha parantha pieces should be cut a bit smaller. Chili Paneer Ghosla: A basket made of noodles, filled with chili paneer cubes, topped with a slice of cheese. The dish looked really beautiful and tasted nice as well. Dynamite Prawn: A really amazing dish- the prawns had been deep-fried and were coated with a really tasty sauce. The combination of the crispy, crunchy prawn with the creamy sauce was really incredible. Ganna Chicken: Really juicy, mildly-spiced chicken mince, coated on a stick of sugarcane, served with a honey-chili dip. A really great dish! Veg and non-veg dimsum with black bean dip: While the dimsum was really well-made, the coating was thin and the fillings were juicy and flavourful, what took these over the edge was the superb black bean dip served alongside. This was one of the best dips weve tasted and is something that should definitely be tried. We then moved on to the next course, desserts, which are a visual spectacle at Unplugged Courtyard. The chef rolled up a trolley and the desserts were created table-side. We tried: UC cake: This cake was created by freezing vanilla and chocolate cakes with liquid nitrogen, and topping it with frozen whipped cream. The most interesting bit is where you have to take a hammer and blast the cake to shards. This cake was high on visual appeal but taste-wise, it was nothing spectacular. Liquid Nitrogen Lollies: Chocolate syrup, kiwi and strawberry crush, are squeezed on a tray which is made super-cold using liquid nitrogen, so that these syrups freeze instantly. This will definitely make you reminisce about your childhood days of enjoying flavoured lollies. Service was quite prompt and though the servers lacked a bit of knowledge about the menu (which is forgivable given that the place is rather new), they were willing to check with the chef and get back to us with the required information. Overall, dining at Unplugged Courtyard not only ensures a great meal, but a wonderful experience as a whole, and is surely recommended! thefeastthatslife.wordpress.com",Rated 4.5,0,0,Expert in Connaught Place
Promila Gujela,"Rated Been there recently to celebrate my birthday with a close friend and it turned out to be superb evening. I was looking to eat the usual Vegetarian North Indian Food but with some interesting interiors. And no doubt , the place lived up to it. The place is near Odeon Cinemas and is huge with a variety of seating in terms of indoor/backyard/rooftop. And each of them has ultimate decor. I sat in the backyard and instantly fell in love with it, its rustic theme and colorful furnishings. They always have some events/live band show going on. That day it was -Jack Daniels with Paper Boat . What was interesting that they had utilized the space under a giant tree with shimmering lights to be their stage and perform there. I wanted to sit at the rooftop first but it was reserved for a private party. But they were generous enough to let me see it and enjoy the view from there as the party had not started yet :p The food was mouth-watering and served hot. Overall I had a fun night and would surely recommend this one. Cheers ! Below is the sectional rating : Service 4/5 Food 4/5 Ambience 5/5 Price - 4/5 Portion 4/5",Rated 4.0,6,49,??
Kashish Bajaj,Rated Nice ambience with a different cuisine ! Its a fusion cuisine ! More for non vegetarians! I liked their dessert menu specially the idea of making lollipops on a tray having -190 degree temperature in front of you! If you want to visit a new cafe in Cp- Do visit it once!,Rated 3.5,12,6,??
Kartik Bakshi,"Rated I visited this place which had newly opened in Connaught Place. For its launch party which was a great experience. Trust me according to my opinion this place is where you'll be liking to spend your evening in a very pleasant environment. I loved the ambience in UC its hospitality service. Now let me tell you about the appetizers at first we ordered Paneer tikka i found the taste a bit sour due to the topping of green chutney on it but the piece of paneer was soft. Then we ordered the best thing that we tasted never before was the Malai Chicken tikka after having a bite it was damn good by the smokey flavour of tandoor on the outer side and that piece just melted in my mouth. Then we ordered Mutton seekh kabab even that was also great the innercore of it was so soft that i never found till date. Then at last we ordered Spring Rolls it was good in shape n size, crispy with the filling of veggies inside. So overall, I loved the place and soon ill come back to enjoy once again. My special thanks to Mr. Gurpreet Singh Tikku for inviting us at this VIP Event. #UnlockUnplugged #Greatambience #Awesomefood #Mistertikku #Vipevent",Rated 4.5,4,21,??
Leny Varghese,Rated Amazing place to hangout. Perfect place to take a date. Food was prepared in record time but lacked a lil spark. There were very few items available from the menu and it was a little heavy on the pocket as well,Rated 3.0,11,71,??
Deepti Kumra,"Rated I am very particular when it comes to outdoor seating and there are very few places in Delhi which really know what it truly means. And one of them is undoubtedly the Unplugged Courtyard. Unplugged has an indoor as well as outdoor seating. The indoors are very modern whereas the outdoors are a little raw with wooden furniture and some bright cushions standing out. The ambiance is fantastic and very soothing. A perfect place to chill out with your friends or a dinner date. Food: Every restaurant is nowadays trying to come up with new ways to present their dishes and so did Unplugged but without compromising the taste and quality at all. Dynamite Prawns (5/5)-This dish has become my absolute favorite and I am probably always going to order it whenever I visit this place. Chili Paneer Ghosla (5/5)-I am not a fan of chili paneer at all but this dish impressed me by all means. Some chili paneer in a 'tokri' of fried noodles with a cheese slice was like a perfect combination for me. Courtyard Green Salad (4.5/5)-The salad had lots of green leaves, some cherry tomato, bread crumbs and a perfect seasoning. Steamed Vegetarian Momos (2.5/5)-I don't recommend ordering steamed momos here. Ganna Chicken (4/5)-This dish was again very delectable. Chicken seekh on a sugarcane stick was something I had never tried before. Brownie ke Pakode (4/5)-I loved this dessert. Add loads of whipped cream to brownies and you are all set to enjoy some serious calorie intake! But I didn't regret those calories.. I am definitely going to visit this restaurant super soon and try many other dishes that they have to offer!",Rated 4.5,0,0,Expert in Connaught Place
Mansie Kumar,Rated The place is an amazing change from the usual. Its done up beautifully. The food is brilliant. Music is excellent. The vibe is just what delhi needs. I absolutely love the place. Its a must visit!,Rated 4.5,1,0,??
Jitesh Foodaholic,Rated Now this one is Passionate You can't stop yourself after seeing the pics The food's Presentation 4/5 Hospitality 3.8/5 But the food was delicious Got addicted to this place,Rated 5.0,13,57,??
Mohit Tyagi,"Rated Made a random plan to visit the most talked about place in town - unplugged courtyard . Rather a beautiful place to unwind , has a nice and groovy terrace which plays music at just the right volume , not too loud ! Pricing is average and well within budget. What i liked was the seating arrangement and friendly staff.what i disliked was the service was extremely slow ( waited 15-20 mins to get my beer refilled ). Coming to the food , i had tandoori momos , which were average , but were served without cutlery , hence i waited for another 10 mins for the plates and forks to show up , rendering the momos cold! . Gulaoti kebabs were below average in taste , i however really liked the amritsari fish and chips. This place has great potential , only if better service was provided , will visit again :)",Rated 3.5,8,371,??
Nitika Bhatia,"Rated Visited this place for a friend's bachelorette upon a friend's suggestion, and thank god it turned out to be as per our expectations. The ambience is BEAUTIFUL to say the least. The open space with cabanas and trees is like straight from a movie set and is perfect for a brunch or early dinner. We ordered Penne Arabbiata, chicken burger, Veg sandwich and in drinks - Sangria, Mojito and an Aam papad drink. The food was delicious with good portions, but they messed up with my burger as they brought a Veg burger first (while I had ordered a Chicken one). The pasta was nice and so were the fries accompanying our food. The drinks were really nice, especially the Aam papad cocktail. However, one needs to be careful while sitting at the cabanas as flies kept falling in our drinks and we had to get them replaced . But overall I loved the place and had a great time with my friends.",Rated 4.0,0,0,Expert in Connaught Place
Vaibhav Jn,"Rated Ohh what an amazing place Delhi has in its kitty now !!! The place that I wish I cud go every weekend. Just had a party with 20 other frens n amazing is the word. Be it food, the atmosphere, the service.. 5 stars to all.. The ghosla chilli paneer, falafal, burritos, paneer tikka were too good and so was the Dal Makhani an paneer Makhani. Our server 'Neeraj' was on his toes all times with his prompt service.. Thanks for making the evening so gud for me.",Rated 5.0,65,76,??
Vrinda Vig,"Rated Went to this place to grab a quick bite. As soon as I entered and saw the 3 types of sitting area.. I surely was thrilled.. The indoor, outdoor and terrace all were amazing with great ambience.. The menu was limited.. A little more variety is needed.. I ordered Punjabi Falafel.. It tasted great.. Food: 3.5/5 Staff: 3.5/5 Ambience 4/5 It's a good place to Hangout with friends.. Evening is the best time to enjoy the terrace sitting and its ambience..",Rated 3.5,11,7,??
Dimitri Bhardwaj,"Rated Went dere wid my frnds. Heard a lot abt dis place so i was pretty excited to visit it. Bit disappointed ,but all over experience was good. Location - 5/5 Decor - 5/5 Music - 4/5 (Pretty loud) Aura and crowd - 5/5 (Silent but loud) Staff - 3.5 /5 (Very busy) Foood Quantity - 5/5 Quality - 5/5 Taste - 4/5 Staff service 2/5 (Pathetic) Gol gappa Hangover worthless ,waste of money. Must try :- Shakahari croquettes and peanut butter smoothie. I'll visit again just for maggie momos i didn't try it but i want to....",Rated 3.5,23,69,??
Yamini Gupta,"Rated Heard a lot about this newly opened place in cp, so thought to give it a try on a Saturday evening. So when we entered, we first crossed a dark lane, which leads to the main courtyard in the middle. Though the ambiance was pretty different from the other joints in cp, but I didn't find the place to be happening at all. Despite a lot of people over there, it looked very dull. We seated in the indoors and started to check out the menu. One thing I must mention that the staff over there is just not good. Despite calling the waiters five times, nobody paid heed to us. Finally someone came to take our order. Well we ordered Gol Galauti, Ganna Chicken, Mutton kebabs, chicken biryani and breezers. The food tasted nice but the quantity was very less as compared to the prices we paid. Overall an average experience.",Rated 3.0,3,71,??
Ankit Chopra,"Rated Hidden somewhere near E block is unplugged . True to its name has a rustic ambience. Similar to hangouts behind Qutab Minar this place is a tad bit away from traffic . Even the food was well prepared . Try risotto if you are undecided on your menu . Laid back music except for time when they started playing Hindi rom songs , this was by far the best in cp that I have come across. Chill with friends / impress someone/ sat night outings , you know the place to be",Rated 4.5,3,93,??
Aparna Gaur,"Rated Rating the place a 2 ONLY for the ambience. Went on a Saturday afternoon. Got a table on the terrace. Some guy took our order and just forgot about us then. Finally after we made a fuss our drinks were served. For food we ordered the Unplugged Chicken which was HORRIBLE. There was also a kids' party and strangely enough, all the waiters were assigned to the kids party. All in all, I'd recommend staying at home. We're still waiting for the pasta, but frankly, it's only the beer that's keeping us going at this point.",Rated 2.0,3,0,??
