Username,Review,Rating,Total_reviews,Followers,Expert_level
Kashish Bajaj,"Rated A nice place to chill in CP. It has a hugeee variety of food. So if you are hungry and cant decide which cuisine to eat, you should definitely try this place. You can have a chilling weekend over here with some good music. A must go in CP.",Rated 3.5,12,6,??
Mohini Tripathi,Rated Visited over the weekend. Was a planned visit as the place was recommended by a frnd. Surely the place stood upto expectations. Great fusion food options available. Music is average though. Staff is courteous n attentive. Recommended!,Rated 4.0,38,86,??
Shrina Vaidik,Rated Amazing ambience. Poor service. Unresponsive staff. Had to cancel one order since half an hour delay. Not satisfied. Good place to hang out if you come with friends.,Rated 2.0,1,0,??
Ishan Arora,"Rated It was my first visit to this place today. Well its quite difficult to locate...no stairs only lift...on the second floor...there are a series of cafs and in the last is junkyard cafe...outdoor and indoor seating both are available... I preferred indoors....the interiors are completely made of junk things...tyres,beer bottles,silencer and plenty of other things...its a big place..I mean at least 100-125 people can be seated indoors only...but there was something wrong in this place....either it was too bright...or the music played was not matching the ambience of this place...coming to the food...only one word...perfecto...chicken tikka..peri peri pizza...chilly chckn...no complaints... Sufficient quantity... Apt pricing...so thumbs up...I wished the ambience was more happening and rocking...and last thing the service...its A+...good job",Rated 3.5,22,39,??
Priya Agarwal,Rated So here comes another cafe with a very different concept. I was totally awestruck by it's walls and furniture. Very quick service and the staff took good care. Loved the chilly cottage cheese and the Sheesha was also pretty good!,Rated 4.5,6,93,??
Rajesh Sarin,Rated Only rating for drinks..... Food menu and taste not up to the mark... Needs lot of improvement.... But drinks menu and variety was good...... Outside sitting was good... But food.... Plz guyz you need lotz of work on that...,Rated 3.0,7,45,??
Amarjeet Verma,"Rated The best place to chill and enjoy on any given day! Weekends are just perfect! Delicious food and courteous staffs with amazing hospitality! A big big thanks and hug to Shera, Praween and Mohit and each and every member of the Junkyard team! All my friends and family have visited this place on one or another time and they have always felt so wonderful here! Keep it up! Cheeers!",Rated 5.0,17,33,??
Shantanu Sharma,"Rated Good place. Hookah is amazing here. They organise music events like mustafa zahid, meet brothers , kanika kapoor. Dj is also amazing . But its little expensive. Ambience is great inside with some different decor.",Rated 4.0,18,3,??
Puneet Wadhwa,"Rated I have never had a bad experience at this place. Great drinks, great music, GREAT STAFF. The only downside is that the space is very small, but even then, the crowd has always been fun! Customer service is fantastic.I take all my friends here and recommend it to everyone.",Rated 4.0,6,86,??
Ankita Singh,Rated When you enter this place you seriously Feel like a junkyard ... Ambience is totally fabulous ... Food is is 5/4 But hookah was average. Please work on it ... Otherwise all good ... Service 5/4 ..,Rated 4.0,9,2,??
Mahak Fazli,"Rated We went to this place to have a team gathering so we availed buffet service here. We got a pretty variety of dishes but not all of them tasted good. Well, we got crispy fried veggies(v good) , veg spring roll(average), veg kebab(not good) , veg pizza(good) in veg starters and in non veg starters i liked seekh kebab and pizza and chiken tikka were decent, we were served peanut chiken,well I am not a peanut fan so I didn't like it but others liked it. Then mains,well all i can say is paneer and lal maas tasted v good. Now about dj, initially, he was playing regular cafe muaic in low volume but after we and few other guests requested him and management, he really pumped up the beat and party started and we all enjoyed prety well. All in all it was a good experience. Hookas were decent.",Rated 3.5,15,54,??
Nishit Kp,Rated A dissapointing lunch was what we experienced at this cafe. The theme/decor is nice and the food was good BUT when it comes to the service this place really sucks. We ordered some simple drinks and after like half an hour we asked the server whats the holdup and he casually mentioned that this is how long it takes to get the drinks ! The place was not even full mind you. The Hukaah had to be changed 4-5 times before they got it right. Also the only time a server came to us was to suggest a refill otherwise we literally had to shout to get their attention. They really need to improve on this part.,Rated 2.5,4,22,??
Vasundhra Gupta,"Rated One of the most disappointing experiences ever (and I've had my fair share). Other than the ambiance, I have nothing nice to say about the place. Why? 1. Right off the bat, the washrooms were without water in the taps. In the middle of the day, at the peak lunch hour, where your restaurant is functional and people are coming in, you'd expect that this issue would be attended swiftly. Till the end of my time there, the situation remained the same with the staff who simply nodded and walked off. 2. Having ordered a basic falafel and pita platter, and paying 800 bucks after tax, you could expect the food to have been phenomenal. And yet, here we were, sitting in utter shock and disappointment from the average taste and small quantity. 3. We ordered the peanut butter shake and peach iced tea - both which were HORRIBLE. I am not exaggerating. We took a sip, and asked the steward to take the drinks away, as we will not entertain this any longer. We cancelled the rest of our order, paid for the Falafel platter and left. All in all, a very short and unmemorable experience which leads me to say that I will not be returning to the place, and will not recommend the same to anyone. 2/5 goes only the ambiance of the place.",Rated 2.0,0,0,Expert in Connaught Place
Ankita Podder,"Rated Went dere vd frnds on Saturday evening... Chose to take up outdoor sitting... Inside sitting z also decents...offers good combo packs ft drinks.. Also tried dere Edison bulb , which was quite interesting.. BT d flavours fail to amuse... Dey should have more variety in dere Edison bulb. Hookah was decent . overall good experience.",Rated 4.5,36,74,??
Latika Ogra,"Rated Me and my frnz dropped here on a mid week evng and cud see hardly any crowd. Good is :- Nice interior and decore,its different. Staff makes u feel special. A big thick menu buk. Bad is :- Over rated, V ordered 2 nonveg starters( waste off atleast 40% of money). Had heard a lot about the place but got to face :-(. Overall my and two frnz of mine( were three) had to say a line after visiting Junkyard"" Naam bade aur darshan chhote""..!!",Rated 3.0,25,24,??
Komal Bhatia,Rated I guess this one is the new Kool of CP. I like the ambience majorly the open space plus the music. Best part is the DJ who plays pure Bollywood once everyone is drunk.,Rated 4.0,5,49,??
DEBALINA MALLICK,Rated A must visit place to hangout with friends. I found the ambiance quite innovative. Food was amazing but quantity was less. DJ was playing awesome music (very good mix of different genres). Overall a very good place for having a weekend party.,Rated 4.0,4,2,??
Sarthak Goel,"Rated Amazing ambience, delicious food, i loved the hookah here and the person narender rawat , excellent faculty , very nice person, great hokkah, :D thank you",Rated 5.0,1,59,??
Nitansh Sharma,Rated Perfect Ambience for a friends bday Rohit Bhalla Really enjoyed the music. Dj played it nice. The food was amazing specially the chicken cheese nachos. Thank you R&s photography to for capturing some ultimate pictures of ours and the bday boy. Hospitality was outstanding. Thanks junkyard For an amazing evening.,Rated 4.5,42,88,??
Prachi Khandelwal,Rated Tha thought of junkyard cafe is impressive Made up of junk & antiques which are placed ol over the walls $ ceilings. It's an amazing & fun placing to go. They hav nice & decent sized outdoor siting too. The staffs is very friendly. Food is also nic. Price is ok Music was good Bt didn't lik house DJ that day . Must visit nd try.,Rated 4.5,5,45,??
Ambika Singhal Bansal,Rated Very nice place..Very spacious with great music..superb service n delicious food!! Very live ambience..great interior!! Would love to visit again!! :),Rated 4.5,8,18,??
Karishma Singh,"Rated Loved it! Completely! It's an amazing and such a fun place to go to. Loved the ambiance and decor, and the food too. The staff was very kind and friendly. Lovely place to be for a brunch or an evening out. We ordered Grilled Chicken and Spinach Salad with Pineapple Dressing, A Peri Peri Pizza, and a Butterscotch Cold Coffee. The salad was cold and great, and had chunky pieces of chicken. The Peri Peri Pizza was delicious. The chicken on the pizza tasted fantastic, and the pizza itself was very cheesy. The Butterscotch cold coffee was lip smacking, frothy, and sweet. Overall, had an amazing time. Would love to visit again. Decor - 5/5 Food - 5/5 Budget - 4/5 Ambiance - 5/5",Rated 4.5,6,35,??
Vatsala Pandey,"Rated Brilliant concept, mind blowing decor/ ambience Impromptu crew and service Amazing hookah Word less amazing cocktails, tried two from list Mouth watering food as we had basic food from wide variety of menu. Music on Monday was very refreshing Overall very very nice place to visit, chill, rejuvenate from long day at work, stomach full food, and amazing place to fulfill all basic requirement. Personal recommendation to visit with family(as i was with my mother and sister)or with friends",Rated 4.5,13,11,??
Nainika Oberai,"Rated The ambience is too good! Kudos to the efforts for its perfect lightening and interiors. About the food , chilly paneer , white sauce paasta, hummus pita are totally exceptional. Could be better if more options are there in mocktails as they have more of fresh juices!",Rated 4.5,10,10,??
Chahat,"Rated Amazing ambience with good food. The place is quite appealing. Their service is bit poor. Hookah is good enough. All in all, a good place to hangout with friends.",Rated 4.0,9,29,??
Singhprerna435,Rated the junkyard cafe is so good.. if you are here then scotch eggs with lamb is a must try. i love the music they plays lovely interior with lovely crowd,Rated 4.0,7,292,??
Gayatri Mohan,"Rated Huge place with ample seating, both indoor and outdoor. Classic old school American pub with loud music (mostly pop and soft rock), wooden everything and a lot of cool knick knacks to gawk at (The Mona Lisa in particular). They let us smoke sheesha indoors which was convenient for us. The finger food and drinks in general were great. Nothing we ordered was disappointing. The Nachos need to be tried. A good laid back place to chill with friends.",Rated 4.0,12,8,??
Bedo Dutta,"Rated Well, what a place... The ambience, be it rooftop or the indoor one, is brilliant and creatively made of *Dramatic Music* 'you got it' *snare drums* ""JUNK""... Tada... The waiters are well behaved and the services are fairly good enough. Prices are neither way too high nor too low and the food is value for money. Their menu is creative and divided on the basis of calories. Will recommend JimBeam. And for food try Lamb Seekh Kebabs, Fish and Chips and Chicken Steak. As for Non Alcoholic drinks, Try Hot Choclate Brownie. Loved the place. Keep up the good job.",Rated 4.5,7,55,??
Akshat Kalra,"Rated So I bumped on to this place by accident. I was looking for The Townhouse Cafe and saw this Cafe. Man it was a great decision. Super amazing music played by the DJ on a chilly Friday night. Food - I drank too much that night and just had a white sauce spaghetti pasta. It was good, creamy and too many veggies ( I paid 80 bucks extra for the veggies). All in all a good experience. Had a lot of fun.",Rated 4.0,19,55,??
Shivam Gupta,"Rated Look & Feel - crazy design skills and ideas, theme based caf. Totally resembles a junkyard. HAPPENING PLACE Food quality is great and tastes yummy. They also have an outdoor section - We choose the same. The place is huge and spacious. The interior is very innovatively done using junk. Ambience- 5/5 Food-4/5 Service-4/5 Value for money-4/5 I would recommend kindly book your table in advance if you don't want to wait here to grab a table.",Rated 4.5,87,206,??
Tushar Dunga,Rated The junkyard cafe people are really annoying and provide false commitment.I went there yesterday with my friends(12 in total) after booking the reservation with one of their managers over the phone.I specifically asked them if they have a DJ night and the manager confirmed stating that DJ is available on all 7 days and we have Bollywood night today.When we checked in to the cafe while placing the order we again checked with the boy who was taking our order regarding the DJ and the order taker also confirmed that DJ will start at 7:30 PM so we placed our order. After an hour we again asked one of their managers to confirm when will the DJ starts and they confirmed that it will start at 9:30.We waited patiently hoping that we will get some music and when we confirmed with them again at 9:30 PM there manager told us that on Sunday's they don't play loud music and we all were so disappointed to hear that.I have their recordings where their manager where they have confirmed that it is Bollywood night which was not the case.After fighting for more than an hour they decided to give is 15% of discount which was of no use so we decided to pay the bill and move to Townhouse Cafe which is on the first floor of the same building.I would request all of you not to visit Junkyard as they make false commitments and they deny from their statements on your face.Townhouse cafe on the other hand is an excellent place as i called them as well and they denied in the first go that they have live band which was the case.We enjoyed every bit of our time at townhouse cafe.I have already shared the same with my friends and have asked not to go to Junkyard as its a stupid place.,Rated 1.0,1,4,??
Suhael Buttan,"Rated The junkyard cafe has a pretty unique concept with the interiors made of junk and antiques which gives the place a different yet attractive look. They have a nice and decent sized outdoor seating too. The music is always pretty good and a nice mix of genres is played. Coming to the food , I've mainly tried their finger foods like French fries , chips and dip, nachos and wedges which were nicely done but they can increase the quantity. Coming to the non veg section , their chilly chicken and chicken tikka is quite nice. The pieces are tender and juicy with the right balance of spices. As far as drinks are concerned, the rates are reasonable if you go for combos and their cocktails are quite decent too. I feel they can still reduce the prices of the shots they offer for a jger bomb is a tad expensive when compared to other cafes in the neighbourhood. The place is jam packed on weekends. So a reservation is a must. Will definitely be visiting again!",Rated 4.0,29,128,??
Yuvraj Singh,"Rated A very nice and innovative place. The interior is creative and very much appealing. I like the quality and taste of food. The hukkah is good too. Moreover, the service of staff is quite well.",Rated 4.0,7,153,??
Piyush Nahata,"Rated Delhi, I've been to cafe's and lounges and there is a difference between both of them. However to spot and ensure the difference is maintained. Mr. Umang Tewarihas done a superb job in educating delhi. It stands out in every way possible and the brand is unerring with its approach and using it in various verticals from cocktails to food platter. This place is visit and pocket friendly, They've got good nights lined up The drawbacks of this place is that the staff has a laid back attitude. If i could sum it up, great food and cocktails, however the service staff and managers are in their own world unless you tell them you are going to review them on zomato or facebook.",Rated 3.5,42,516,??
HippieSoul,Rated This is a good place to rejuvenate yourself. It's a big place made up of junk items surely going to please your eyes. The place is raw but still done in a very good taste. Service staff looks smart and educated. The taste of food can be improved upon else everything is fine. The food is priced on a little expensive side though the alcohol rate is good.,Rated 4.0,45,78,??
Manpreet Singh,Rated Completely diffrent from other lounges the concept and decoration is good.....but one thing which I personally observe is that it is much expensive from others...,Rated 3.0,1,0,??
Mehak Sapra,Rated The Junkyard cafe- as the name clearly defines its amazing interiors..the furniture is really handpicked and crafted very well.. The ceiling is made up of bottles and ambience is really cool.. You can get option to sit indoor or under the blue sky...The food served was delicious and the staff was also good.. We even got 15% discount as we had reserved the table from DineOut App.. Everything was served on time and its surely a must visit place once,Rated 3.5,38,116,??
Sanchi Soota,"Rated The outdoor seating at junkyard is a nice place to be on a winter afternoon. The interiors are really well done too but we chose to sit outside. The menu is artistically planned, considering a variety of options for the health geeks specifically mentioning the calories in each item. We were really in a mood for pizza so we ordered a lamb seekh pizza which was good, but a little oily. They have a preperation of fresh healthy juices from watermelon to beetroot with a twist. These were a good try. The watermelon one had Ming and kafir lime and was very refreshing.",Rated 4.0,14,129,??
Girish Kumar,"Rated The ambience and decor clearly justifies its name ""Junky"".Situated at the second floor in outer circle opposite KG marg. You have two option here either you can sit outside or inside. The interiors were very unique like the name suggests it was giving a feel of junkyard but not in the bad sense. There was also an old plane hanging on the roof near bar. And the bar area was amazing. Edison bulb and Graveyard Cocktails served in a tungsten bulb and a skeleton head shaped glasses respectively. But what stole our hearts was the hookah.. Flavored hookah and it was one if the best and smoothest hookahs I've ever had. It was like hitting the right spot. The perfect hit. Talking about the food..... When it comes to food, we ordered a Smoked Chicken Caesar Salad, Grilled Chicken Breast with Couscous and Healthy Fish & prawns . The salad was good with fresh lettuce, large chunks of smoked chicken and nice cheese shavings. The healthy version of the fish (only 373 calories, claims the menu card). The Grilled Chicken Breast was served with a small portion of Couscous (good), a tangy and spicy red sauce and grilled vegetables. The chicken breast was fibrous and so were the vegetables served with it. Prawns were really good..Prawns were crispy n properly cooked. The staff is very courteous too.They wear orange colour dress and it looks very cool.. Thumbs up for this place.Will be visiting again soon . Keep it up guys! Ambience: 5/5 Food: 5/5 Service: 5/5",Rated 5.0,26,17,??
Singhswati1231,Rated great great ..awesome place to enjoy number 1 place to enjoy trhe different drinks .The place has got nice lovely decor and dimmed lighting love the place,Rated 4.0,4,101,??
Priyanshu Kumar,"Rated The Junkyard Cafe - the name itself gives you the very first idea to of the place. It is a concept restaurant which has got nice curated junk artifacts, decors, seatings everything made out of different junk and waste materials. The place is one of its kind and unique in everything . The place has got some reall great art pieces installed all around the place - 8000 beer pint bottles placed on the ceiling to start with, then comes the transformers robot, old transistors, sound sytems, signages etc. The place has got seating carved out of a car, big drums etc. The place has got nice lovely decor and dimmed lighting. The menu is vast and varied. you get all kind of cuisines with a few dishes mentioning calories stats for all health lovers. Now coming on to their food and drinks - I had a few cocktails and mocktails, which were all great at taste. Some great and must have here are - Bourbon Wreckage Fluid, Floral salvage fluid - both are served in unique bamboo cans. Edison bulb 1 uniquely presented with nice gaseous flow and great at taste. Skeleton 1 is great at presentation, served in skull shaped bottle, hard in nature, perfect at taste. In non alcoholic beverages one should go for - Watermelon, Pomegranate, Beetroot and Sweet lime - all were great at taste and refreshing in nature. food- I tried Fish and chips with tartare sauce, Pailard of chicken with lemon and herbs, bhatti ka murg tikka, lamb seekh kebab, prawn salt and pepper, sichuan chicken dimsum, chicken and chive dimsum were great and awesome at taste. Perfectly cooked, properly presented. Loved everything 1 Asparagus and black fungus dimsum wasnt that great....smoked chicken pepper was crunchy, cpould have been juicier for a better experience. Desserts - White chocolate Raspeberry truffle and Nutella Cheesecake were awesome at taste and must have here. The Brainfreezer Sheesha here is a must have. Smooth and great. The hospitality of the manager SHERA RAWAT was awesome. The staffs and service is prompt and freiendly. Thumbs up for everything...loved being here. Perfect place for corporate, friendly parties etc.",Rated 4.5,0,0,Expert in Connaught Place
Gurleen Chauhan,"Rated This huge place is made up of all the junk u can possibly think of , but well, it's the kind of junk you want to be in!! Apparently, They have a healthier and junkier version of the menu for all sorts of people!! I being on a health trail these days, ordered a Wheat Pasta , a Mushroom Risotto , And a Crispy Veg!! Also, If u see their drinks menu, do not miss their quirky version of cocktails!! The skeleton, the electric bulb are a must try!!",Rated 4.0,87,439,??
Pradeep Chamaria,"Rated Junkyard Cafe is a first of kind concept in Delhi. The place interiors is made of all Junk and food derives an inspiration from Health food. It was like visiting my favourite place on the earth a Junkyard/scrap dealers joint. Yes, you guessed it right, I am an avid scrap lover. Being a metallurgist, steel and copper scraps are my favourites, and a lot of my antique cameras were sourced from the Sunday Flea market in Delhi. The Rock Gardens in Chandigarh had always been my choicest haunts in India, but now I guess the Junkyard caf can replace it. Being in the same town as I live in, I dont have to make special arrangements to visit make like for Rock Gardens. In fact this is only the second place on this earth that I have come across which has given new dimensions even to scraps. And the amazing food they serve here is always a plus point. A lot has been talked about the dcor and the ambiance, so I guess I wont talk much about it in my blog. But still a little information is needed what say folks? Junkyard has recycled scrap all around, though very wisely arranged to create the greatest of great ambiance. It also has an outer sitting area which gives you the feel of the rooftop ambiance. The empty beer bottles used as ceilings at a sitting area, the discarded PCB used on Table top, a plane made out of scrap, vintage cheese graters, old buckets, old worn out tyres, empty oil drums, the sofas made of mother boards, Car bonnets, a Monalisa painting made entirely of Junk, a transformer figure in one corner, a dinosaur made from junk, the robot from ET, pillars made up of drawers and tyres, the bar table mounted upon a line of barrels, a map made of number plates and a lot more, all of this give you a superb ambiance, and this got me hooked on with Junkyard. Kudos to Umang Tiwari for such a luxurious and spacious scrap yard that he has built up. It had been a dream project for Umang. The efforts do not end with the dcor. The innovations are quite visible in the food menu as well. Here food menu is also a plus point for all health conscious people who like to indulge in nutritious meals. We believe that entertainment should be guilt free, says Umang Tewari. When you want to enjoy your food, it should be done without getting worried on calories intake. Umang concludes that Junkyard cafe is for those who don't want to compromise on any of the thing when they step out, whether it's food, drinks, live gigs or ambiance. The menu at Junkyard is a showpiece. One section of the menu tells you how many calories are there in each dish that you order. The menu is extensive with choices from breakfast to appetizers to a full course meal. Moving now on to the food and drinks part of our review, we started with mock-tails section of the menu and ordered a few health conscious drinks. Junkyard offers some very fresh and inventive mock-tails. We had the Gardino, a mix of watermelon, celery, mint and beetroot juice, and the Citurs mart, mix of orange lime pomegranate and splash of ginger. Both the veggy/fruits mix juices were simply amazing and I was angry with myself of having not tried these combinations earlier at home. We also tried a few shakes form the menu namely the Strawberry coconut shake, and hazelnut butter scotch shake. Moving on with the food now, we started with the Honey Chilli potato which was superb. We wanted to try small portions of everything so we ordered a platter containing the Veg Salad, Nachos, Paneer Tikka, Kabuli badam Seekh Kebab and Spicy Onion Rings. We enjoyed and loved the presentations; the food immediately grabbed our attention and was as tasty as it looked. The Onion rings coated with Aloo Bhujiya were super. The mildly spicy and delectable Kabuli Badam Seekh Kebab were amazing and will definitely be on my order list when I come here again. Sesame Paneer Tikka was well marinated and cooked to perfection. The Paneer was wonderfully moist, soft and was delicious. I also wanted to try the Banshu aur Singhare ki Tikki, but regretted my decision. It was very hard and dry and I just left the entire serving after the first bite. Hari Bhari Palak and Soya Tikki was fresh and melted in our mouths. We were full on by now, and moving on to the main course, we just had the Veg Sushi platter. Well, honestly speaking, we didnt like the Sushi much. It was bland and tasteless. May be we were full by now, or may be we just dont have the palate and taste for a bland sushi serving. The Sushi had no pungency and were nicely made and were draped in the rice exactly the way they should be. But still we didnt like it. We still wanted to try something more, so we ordered a Vegetable Hargao a mixed vegetable Dimsum serving. This we relished and finished up even with full tummies. The Dim-sums at Junkyard were of high quality that came with a crystal clear outer layer. As I always say in my reviews, no meal is full for me without a nice dessert. Arey yarron I have to have a sweet before winding up, so for this KUCH MEETHA HO JAYE act, we had the yummy Nutella Cheesecake and the Crazy carrot cake. Both were perfect, the Carrot cake was so amazing, it completely bowled me over and made me promise the staff of a re-visit. So folks whether you like junk or not, rush to Junkyard, not to sell your junk that you can sell at quikr or Olx. At the caf, just chill out and enjoy your food n drinks..",Rated 4.0,19,38,??
Akansha Sharma,"Rated One of the best place of Delhi, the ambiance is so astonishing and creative it LL just take your breath away, been there twice both times it was my friend's birthday. The hookah I served by mykos there and its pretty good especially the servers. Coming on to the food, everything we tried was more than good, mezze platter was awesome. I will soon visit you more. Keep rocking!",Rated 5.0,61,57,??
Tania Gulati,"Rated I was awwstruck as I entered this newly opened place. Huge premises with amazing interiors. They have got wonderful seating and even an open terrace. Sober and cooperative staff. They have got an extensive menu with various cuisines. We ordered cheese balls, a thincrust paneer tikka pizza and orange juice. Juice was fresh and good. Even the food tasted quite well, only flaw being that the cheese balls were too cheesy that made them more salty. Overall, its a must visit, or rather it should be on the top of your list next time.",Rated 4.5,37,199,??
Priya Dubey Pachori,"Rated Another great place by Big Fish Ventures, huge space and uniquely designed interiors with junk and antiques (loved the pillar made of wooden drawers and the bulbs used at the bar counter). Music was good, however did not like the in house DJ for that day much, the place deserves more. The only thing which I personally did not like is that the music gets too loud inside the restaurant with the time which makes it difficult to have a conversation. We ordered Nachos overload, Bhatti ka murg tikka and Veg kebab for the starter.Perfectly balanced in flavours and Nachos was overloaded in true sense...loved the cheese it was served with. For the mains we ordered, Smoked chicken Pizza, Penne Pomodaro and whole wheat spaghetti with red sauce...could not find a single flaw in the dish. Cheese in the Pizza tasted really fresh.Loved each bite of it. The staff was kind enough to suggest and customize the dishes as per our need. Overall Rating: Food: 4/5 Ambience: 4.5/5 Staff & Service: 4/5 Cost: 3.8/5 (lil towards the expensive side) Overall a good experience, would love to come back again.",Rated 4.0,39,409,??
Annie Kaur Sobti,Rated The ambience is Nice if you are sitting outside especially in winter evenings.Nachos and edison bulb are a must try The lack of peppy music dulls a bit but the service kinda makes up for it,Rated 4.0,6,5,??
Abhijeet Singh,"Rated Any place where I can get a decent beer and fresh burger can expect me to come back. They're not very expensive, and have been really good to my girlfriend and I when we're there. When I'm out with friends, I'll always suggest this place, and everyone's always been happy. Keep it up, guys!",Rated 4.0,7,47,??
Rishabh Goel,Rated having been to so many cafes.. i was looking for something different. smthing which felt differently.... then I happened to walk into this cafe.. and whoaa.. it was amazing.. the ambience is very nice.. they play really good songs.. the seating is comfortable.. they have indoor as well as outdoor (2nd floor) the food is also quite good.. ( I had a veg burger and nutella cheesecake),Rated 4.5,1,7,??
Abhijit Acharya,"Rated Wonderful experience.......with sanju of junkard cafe, first experience was best wowowoowowowoowowowowowow wowowwowwowowowowoowm enjoying so much wowowowoowoowowowowowwwoowowow",Rated 5.0,7,3,??
