Username,Review,Rating,Total_reviews,Followers,Expert_level
Shagun Garg,"Rated For the first time I saw such a place that has done so much hard work to come out with the authentic Indian ambience and the equally spicy desi food. The bar, for that matter, was named theka! The butter chicken and the shahi paneer are some of the dishes you would just love out here with the equally amazing and tasty breads. The servicemen too dressed up in the desi way were just too good in the hospitality. I just loved the place altogether.",Rated 4.5,20,80,??
Satya Tummalapenta,"Rated Very good place. One of the best we had been to. Very authentic, well maintained, good ambience, decent staff and tasty. We went with two American friends of ours and they too enjoyed it a lot.",Rated 4.5,3,3,??
Joonsahil87,"Rated Service was good, food was pretty good too.. A good family diner, I would go again.",Rated 4.0,3,3,??
Vr Bhardwaj,"Rated Nice Place ..NiCe dEcor !!.. TriEd HARABHARA KABAB , Patiala DaL makHni nd kadHai Paneer...it was YUMM...nd thEme Of d resTaurant is Nice ... Hav been thr once n want to to again...i liked it",Rated 4.5,2,14,??
Latika Ogra,Rated Nice place and decore. Tasty food bt highr on d pocket. Service needs bit of improvement to get on the time. Have been twice to the place for dinner and have experinced it being very very noisyy. First timer would not be able to get into easily. Happy with the complimentry items servd.,Rated 3.0,25,24,??
Bhavya,Rated Went to this place on Republic day for dinner with the family. Good place to dine with your family. The ambience of this place is great. Staff is very helpful and polite. Dal makhani was good and I loved the mixed veg platter ( forgot the exact name) for starters.,Rated 4.5,10,13,??
Tanvi,Rated The ambience of this place is amazing. It gives you a feel of a dhaba with a scrumptious taste. They first serve jal jeera and then they'll give you a variety of pickles which are pretty good in taste. The food is good. From presentation to the taste of the food its a good place and not even expensive.,Rated 3.5,8,23,??
Nandita Sharma,Rated Good things 1the desi ambience with nice music 2the quantity is nice 3the variety of chutnis and achars Bad points- 1the flavour is good but not wow 2 the lighting is too dull doesnt suit the theme 3beverages need to get better in taste. It is a good on the whole ...3/5,Rated 3.0,31,38,??
Nitin Arora,"Rated Nice ambience, v. Good food Must try "" til ka tukra "" "" fish ajwaini tikka "" Butter chicken & they have some in house made achars must try them one of them is made of baigan but it really tastes good",Rated 4.5,2,12,??
Sugandh Juneja,"Rated Went there for the first time today & I have to admit I was pleasantly surprised. Absolutely adore the rustic ambience, decor & music. The food was very good but what deserves a special mention are the pickles. The garlic and ginger pickles are a must! The staff - very cordial & nice. The only 2 things I expect improvement on - the food temperature needs to be right (was a bit lukewarm) & the cramped seating might make this a less private eating joint than others. All in all I would go there again :)",Rated 4.5,20,62,??
Sunny Oberoi,"Rated Order place for delivery at my hotel room,i got my order without any paper napkins,spoons or disposable plates,how is possible to eat food without it.Order first time and this is last time also.",Rated 2.5,1,1,??
Saumya Gupta,"Rated Went to this place with 10 friends for a after exams party. The interior were very rustic and village like, but I wished it could be better lighted. Ordered the chicken platter, kadhai chicken and butter naan. Also ordered the mai tai. The chicken platter had a mix of chicken tikka, chicken seekh, malai tikka and a few other things. This was the star of the night. Really yummy. The main course was average. Like good average. Nothing special, but tasted good. Ofcourse, the achaar dabba they have was really good. Loved the garlic and lemon pickle. :D Didn't like the mai tai much though. Have had way better mai tai at other places. It's a good place to go for Indian fare. Try and decide for yourselves :)",Rated 3.5,51,480,??
Ayoosh A Jain,Rated I was there yesterday for Dinner and I was highly dissapointed with the quality of food served. We were two and we had fish for starters which was excellent and chicken shorba. For main course we ordered Dal Makhni which was good but biggest let down was the Chicken dish which we ordered chicken was hard and had no taste of spices and romali roti was hard and it was not freshly prepared. We just could not finish the food and we even started to feel pukish and decide to leave the place. We escalated to the gentlemen who was serving our table but only solution offered by him was replacement of dish and romali roti. Ended up paying around 3k without any satisfaction. We were planned to go to barbeque nation but could not get a seat and than we were thinking about pind baluchi but we liked the ambience of desi vibes and we decided to eat there but dissapointed with dinner. With such cutthroat competition in connaught place you would want customers to return to you. Best wishes,Rated 3.0,4,0,??
Shivam Mehra,"Rated This is one place which has all the positive factors a good restaurant should have. Amazing food, very good ambience and very courteous staff. Their style of serving pickles is very new and quite nice. I will surely visit this place again soon.",Rated 4.5,6,3,??
Nikhil Jain 'Nik',"Rated Been there for family dinner, I choose this particular restaurant because it was less like pub and more like a good authentic punjabi restaurant. The food is great I must say, the best North Indian food I ever had. The ambiance is pure punjabi, the seating, the staff, the bar(Theka) they call. I liked every bit of this restaurant. First restaurant which was flawless. Kudos to Desi Vibes. I suggest everyone to go there at least once Thank you.",Rated 5.0,41,68,??
Sarabjeet Singh,"Rated One of the best places to dine at Connaught Place, Desi Vibes has a traditional touch to its ambiance and food. They welcome you with a lemonade and some papad and I must say they mesmerised me with their lemonade to the extent that I had to request for it 2 more times. The amritsari fish tikka was fabulous and had a very soft texture. Even the chicken counterpart was great. I liked that they placed tomato shorba instead of soup to maintain the health benefits. The Amritsari chicken curry was one of its kind and as my friends quoted, ""It was unlike anything they had ever ate."" It's my personal recommendation to try it. The service is one of its kind and I would love to thank all the attendants for their service. And dinner was finally ended with complimentary Pan flavoured candies and a warm thank you. I would also recommend to carry an ICICI or HDFC card to avail extra 15% discount.",Rated 5.0,30,43,??
Nikita Choudhary,"Rated I went to this restaurant on a Sunday night. We were seated quickly (no waiting). The waiters were very polite. We were served a welcome drink (Shikanji) which was quite delicious. The whole theme/decor of the restaurant was cool. I could feel the Desi Vibes. The achaars that they served were delicious. We ordered 3 main dishes. Mutton Rogan Josh, Butter Chicken, Malai Kofta. All of these three were spectacular. The Chicken in butter chicken was so soft, it melted in my mouth and the blend of flavours was amazing. Same with the Malai Kofta..they actually serve 4 kofta pieces instead of the usual 2 that most restaurants serve. I would definitely recommend this place to anyone who is in the mood for some North Indian food. :)",Rated 4.5,3,0,??
Barkha Handa,"Rated I would give a 5 on 5 to the ambience; all Desi and vibrant. Since we were just two, we didnt encounter any problems with finding a table. We ordered the fish dish prepared in Amritsari way which was tender. My husband relished on it like a kid. The Gobhi Manchurian was nice and the Dal was okay. The Dahi Kababs were average. So all in all it would be a 4 from my side since some of the dishes were tasty and some were not.",Rated 4.0,19,52,??
Anshul Chaudhary,Rated Its a nice and economical restaurant... The best thing about this place is the complimentary Jal jeera drink and an array of pickles.... Must try!!!,Rated 4.5,10,10,??
FOODLE,"Rated this place carries a similar vibe to its noida branch,though it isn't congested or over-crowded like it. food is great as usual with awesome curries is both veg and non-veg. murg curry dhaba style and kadhai paneer are some of the best dishes desi vibes offers. they have improved their kebabs a lot.not only quality has improved,but quantity is worthy of the price. achari paneer tikka and banno murgh tikka were almost perfectly prepared. one thing it perhaps lag in is service.on surface service is good, but waiters are absent-mindedly responding to your requests with lot of mistakes in orders. it doesn't spoil the experiance but it does irritate the visitor. overall a great place with very competitive pricing for CP.most of the similar places in CP are selling shitty food for similar prices. this one stands out as a solid dependable choice for repeated dining.",Rated 4.0,20,44,??
Nishankk Bhardwaj,"Rated Nice place , Punjabi style , desi music Ordered paneer tikka , chicken tikka , Dal makhani ,along with Paneer Lababdar. Food quality okay, Service is fast . Great place to hangout with family and friends.",Rated 3.5,9,16,??
Naveen Singh,"Rated Dal makhani was good and achar was different from other places... all n all fully satisfied with ambience, service, food. Will definitely suggest to my frnds",Rated 4.0,3,15,??
Braj Vats,"Rated N-Block, CP is famous for the restaurants. In the same block there lies a restaurant with Desi look, where you will find the ambience similar to mud houses of village and 'Theka' on the place of modern bar. The complimentary 'AAM PANNA' tastes yummy. The food is good and the staff is well mannered. The 'small paprs ' enhance the taste buds. Moreover, really liked the music which was so soothing as per the atmosphere withinand the bicycle there is usp. @jaya baid",Rated 4.0,16,23,??
@ Foodie Prerna,Rated It's a place with the desi touch basically Rajasthani.. All the things they kept on wall or hanging are superb..the old radio.. The puppet.. The food was good and service is also good.. Must say it's a family place..,Rated 3.0,35,733,??
Rishi Kumar,"Rated Pathetic service, Good Ambience & Food. Even in weekday the waiters behave like a chief executive. We went with our family with 8 members Tried Ajwain Fish tikka - perfect Never order any soup it's dangerous. Tried Rara chicken** perfect Garlic nan- good Choor moor paranta- good The best things is the pickle they serve of 8-10 varieties. All in all good experience expect the unpleasant service. If you are service friendly, plz avoid or else rest is perfect.",Rated 2.0,6,1,??
Yamini Bhargava,Rated The place is similar to pind baluchi and other traditional punjabi touch places but the food is delicious and the best part is the pitara of achaar that the waiter came with. It had around 10 varieties of pickles including baingan pickle. Which was awesome. Do ask for achaars and free shikanji is also cool.. But star is the kadhai chicken and garlic naan.,Rated 3.5,20,76,??
Agfoodie,"Rated Located on the second floor just next to junkyard cafe and barbeque nation.... Ambience-4.5/5 Service-4.5/5 Taste nd quantity-3.5/5 Value for money- 4/5 Ambience- The place gives a punjabi dhaba like feel ....the seating is quite comfortable...i didnt like d music, it was too boring...the cutlery used is quite gud.... Taste nd quantity- we ordered: Dahi kababs - Tasty but not yummy , lacked sweetness..., Dal makhani - gud enough but not gr8, i found it a little bland ...., Baingan ka bharta - delicious , lachcha parathas nd rotis - thin nd crisp, quite gud nd also not too heavy ..., papads- complimentry papads served like small mathi , delicious ...., pickles nd chutneys- They also serve about 8-10 varieties of pickles out of which we like the nimbu one and baingan one d most. The quantity of all d items was just about ok, more on d lesser side but gud enough for 4 of us.... Service- The service is gr8...the food was served on time and they took proper care of all our needs.... Value for money - The bill came to be Around 1500 bucks which is quite reasonable but they need to add some more sugar and masalas in the food. Overall",Rated 4.0,246,610,??
Smriti Pathak,Rated The rustic ambience is what attracts your attention to the place...Non veg food especially Mutton dishes are awesome...staff was courteous...nice experience...will visit again,Rated 4.0,2,1,??
Archit Bahl,"Rated Desi Vibes....truly stands to its name! Went there for a family dinner and tried to reserve space for 15, which didn't happen. Still we thought to give this place s try seeing good reviews on zomato. We reached there and were provided space in few minutes, so all good! The place is not huge, but still is very comfortable, clean and vibrant. Nice theme, well done 'desi' interiors, good scheme of colors used, comfortable seating, and nice selection of songs....what else does one need! For the food, we were served with a welcome jaljeera drink which was nice...dahi kebabs were excellent, paneer tikka was OK, chicken tikka was good! They serve 8 varieties of pickles which are excellent. The breads and main course again was very satisfactory, followed by pan candies as mouth fresheners! Overall a very nice experience!",Rated 4.5,15,20,??
Mayank Singh,Rated Nice place Food was decent and service was very good Though i 'd advise to book the table in advance as evenings have mostly waiting times. But overall good experience... Thumbs up,Rated 4.0,53,73,??
Medha Sehtia,"Rated Ambience 5/5 Pocket friendly 3/5 Food 5/5 Service 5/5 Amritsari Machli was delectably soft and deserves a special mention. The rest of our order of Tomato shorba, Galafi seekh, Mirchi Murg, Gobhi Manchurian, Punjabi dal, Rara murg was very well done too. The Chur Chur naan was disappointing for it was not what we were expecting.",Rated 4.5,28,297,??
Vrinda Vig,"Rated Desi vibes is one of the safest bet in cp on Saturday night for North Indian cuisine.. While all the other restaurants are over crowded this one made us wait only for 10 mins(which is quite less) So we were welcomed with nimbu pani as welcome drink and a platter of roasted papads.. Both were complementary and very tasty.. We ordered a veg seekh and murg platter for starters both were really yum.. Veg seekh is highly recommended... Also one item in murg platter that is murg malai tikka was extremely tasty.. We ordered malai kofta,chicken lababdar, naan, laccha parantha and the very tasty chur chur naan in main course.. Fresh lime soda was also nice. One really special thing is the variety of pickles they serve along with the main course.. Amazing? The mukhwaas or mouth freshener with paan is great.. All in all it was a good experience.. The ambience is great :3.5/5 Food:4/5 Service: 4/5 (prompt and courteous staff)",Rated 4.0,11,7,??
Ekroop Kaur,"Rated A welcome drink that tickles your taste buds just as soon as you sit down followed by authentic punjabi khaana and not to miss the variety of pickles the place has to offer, this place give a good experience of proper Punjabi food. Easy on pocket..a bit slow on its service but a good experience overall.",Rated 3.5,28,78,??
Swati Sidhi Roy,"Rated Its a great place...i have been to desi vibes of Noida...which is quite good. Their food was mouth watering...especially the starters, which were damn hot and did justice to their taste. The services were a bit slow. They served jaljeera n small papad type chips...which was complimentary. Rest the dal tadka n dal makni were all great but the portions were small. We were fifteen people and had to order three four plates of few varieties especially starters. Last but not the least their credit card machine wasn't working...so plz don't hesitate to ask abt their payment procedures. Rest is all awesome abt this place.their unique as well as surprising part is that they serve you with variety of pickles and chutney which are heavenly in taste",Rated 4.0,49,162,??
Simranjeet Kaur,"Rated Went here for a lunch with family. Its a nice place with nice theme and ambience. Service was really good and quick. They welcomed us with jal jeera and papad. Really loved the crocery. The plates and the glasses. Overall loved the place. It was beautifully designed and decorated with nice theme. Coming to food we ordered tandoori chaap, achari paneer tikka, some corns and mushrooms. They were really well served with onions. Starters were great. Then coming to main course dal makhni, shahi paneer and masala mushroom. Mushrooms and shahi paneer were really good but dal was just okay. Also tried mango lassi which was the best. Will definetly go again. Overall it was a nice experience. The service people were very helpful. A nice place to go with family.",Rated 4.0,6,16,??
Richa Sharma,"Rated Went to Desi Vibes today with a friend. Althought it was a planned rendezvous, we were running a little late. So, didn't make any reservations. As expected, it was jam packed and we had to wait for good 15 minutes before we could find ourselves a table. The waiters were polite and courteous. The ambience was decent too. We were served the welcome drink on our arrival - as is the tradition (I have been to their Noida branch too). We quickly placed our order for the food. And it arrived well in time despite the peak hour rush. We ordered bhindi ki sabzi, dal makhani and raita. Since we were running short on time, we didn't have time for many delicacies. But whatever we ordered was good enough. Sweet dish was also fine. I just had one small disappointment. Zomato mentions about the 15% discount given on food ordered during lunch hours - between 12 noon and 4 pm. However, we didn't get any discount. On asking the waiter, he told us that it is meant only for Citibank customers. Well, if that's the case, then you should specify it right here. That was a little turn off. Rest all was fine - the ambience, the courtesy of the waiters, and the food :)",Rated 3.5,12,9,??
Kanchi Shah,"Rated Located in the heart of the city. This place has amazing ambience, the displays are very nice. The food is good, value for money. Service is average!! But all in all a good experience",Rated 4.0,1,0,??
Gaurav Arora,Rated Good ambience . good staff. Good food. Must try dahi ka kabab and dal makhani... They offer really nice complimentary add ons as well. Go through dine out to get discounts...,Rated 3.5,10,11,??
Mohammad Faisal,"Rated Loved the complete desi theme, staring from the presentation to the service. Food? This is the place to be if you want the real taste of Indian food, with all the pickles and Lassi to top it all. It really gives those Desi Vibes.",Rated 5.0,2,3,??
Namrata Chakraborty,"Rated I am extremely wary of going to typical Indian restaurants because I dread seeing the menu with the same old dishes given swanky names and shelling out huge sums for the typical meal. I am the ""Go to Kake-da-dhaba-for-butter-chicken"" kind of a person with the occassional exception of Moti Mahal. (Bukhara and Varq are a different story altogether. And so is Jama Masjid.) Desi Vibes, however, pleasantly surprised me. The menu is almost again the same story, old dishes with new names like Murg Banno Tikka (which I ordered as Banno Ka Tikka de dijiye bhaiya much to the horror of the one serving us)! But this place really delivers on the food front. Intense, authentic flavours and perfect accompaniments like laal mirch and methi parantha (proper ones and not ""methi/lal mirch sprinkled"" variants). But the real star is their selection of achaars which they bring in a basket and serve on the table. I loved the hari-mirch and adrak achaar but their Meetha achaar clean bowled me! The Bhuna mutton was intense as well. Desserts are pretty basic and limited. Nothing new in that department. Among other things, their welcome drink (shikanji) and baby papads are nice add-ons. Its a theme based restaurant so lots of interesting things to gaze at while waiting for your food. The pricing is absolutely justified and for a three course (non-veg) meal it was around 1100 per head for us. I'll definitely come back for the Achaars!",Rated 4.5,51,294,??
Radhika,Rated Food was really nice. Ambience was theme based which was really good. I really liked the food. And when you visit the place they serve you complimentary drink and snacks. And at the time of main course they serve various kinds of condiments with the food.,Rated 4.5,99,63,??
Nitin Thakur,Rated Quite place and and good aura surrounds u... Food is good and the best part is their collection of diff antiques and locks they have... The basket of pickles wil surely confuse... And the green pudina chutney is must try....,Rated 4.5,44,66,??
Sachin Jain,Rated Its really really like a village protected... amazing experience ...... cant wait to go once again ...... special feature - they arrange sitting even outside which seems candle light dinner with open sky and really good weather in winters (only ) not for summer case....FOOD is amazing no doubt in that ....They PAMPER their GUESTS well... ONE LINE- AMAZING LANDMARK WITH REASONABLE PRICE WITH OPTIMISTIC BALANCED SPICY FOOD....,Rated 4.0,5,0,??
Olive,Rated Experience was nice. Overall I'll say restaurant is above average. For ambience I'll rate 3/5 for service 4/5 for food 3.5/5 for price 3.5/5 Though ordered just Murg platter from starter nothing in main course. But the quantity was sufficient for 4 as starter. There were around 12 pieces.,Rated 3.5,4,9,??
Kamal Agarwala,"Rated Good Food, Good people. The service was very good and food was delicious. We were the last customers at the restaurant, but they treated us like the first customer of the day.",Rated 4.0,3,4,??
Dhiraj,Rated Nice food & ambience. Liquor rates r also fairly priced. Recommended,Rated 4.5,1,0,??
Manoj Trehan,"Rated The ambience is nice.....the food is descent....basically its a good family dinner place with descent crowd good food and most importantly at reasonable prices....we ordered amritsari fish tikka, kalmi kebab, dahi ke kebab, tandoori aloo, deal, pander lababdar, chicken rara and breads...everything was descent....nothing wow! But I would say value for money place !!!! The waiters are nice and hospitable....best is their freebies like welcome drink, papad and around 8-9 types of pickles....!!!!! Gave 4 becoz of reasonable prices .....",Rated 4.0,4,53,??
Nikhil Gambhir,"Rated An awesome restaurant to visit with family. 5 stars for service 4.5 stars for ambience 5 stars for excellent food- Hari mirch kadhi, Daal makhani and superb Dahi kababs.(specialities) 5 stars for rates being within budget An amazing place.",Rated 5.0,1,6,??
Praveen Kamra,Rated Nice cool ambience . Right volume of music and selection of songs . Good food . Kamal was really good at service and a perfect host...will surely recommend and visit again,Rated 4.5,11,11,??
Divy,Rated A perfect place in the middle of the town. The rooftop restaurant is simply amazing. I have been going to the noida outlet but this is one is an experience in itself. Recommend place in winters get a table outside and enjoy the amazing ambience.,Rated 5.0,26,33,??
Ram Khandelwal,"Rated Good service, tasty food, yes it's yumm but the space is cramped, they should have more space between tables by either rearranging them or by removing one table atleast. Had to wait around 30 min but so is the case everywhere in CP... would go there again but a little early in the evening Overall a decent place with good food and prices too!!",Rated 4.5,57,116,??
Praveen,"Rated Good food, good ambiance but service was a bit slow. Have been here on multiple occasions. Their lamb and chicken kebabs are generally very good.",Rated 3.5,0,0,Expert in Connaught Place
Hrishikesh Baruah,"Rated Great ambience and food! We went there on a Sunday. Didn't have to wait for long. First thing that strikes you is the decor. The theme is rural India, and it looks nice. I specifically went there to have Rogan Josh. It was quite good but not the quantity you will expect. Overall food is excellent and must visit if you are in Delhi",Rated 4.0,27,74,??
Sunny Wadhwa,"Rated Well i don't eat Vegetarian food when i go out for lunch/dinner, but desi vibes totally change my mind although they serve veg/non veg but what a superb delicious dal makhani/kofta/mix veg, the food totally took me at another planet, excellent food, fantastic presentation.. 5 STARRRRR I say just keep it up.",Rated 5.0,17,85,??
Riya Singh,"Rated we were quiet confuse whr to go , then suddenly we plan to visit here, i can say this lace is ideal for families who love a cozy ambiance. service was quiet good , nothing to complaint ..",Rated 3.5,51,559,??
Neha Verma,Rated I came with few friends for a birthday celebration and It was one of the best North Indian Food we had in a while. The service was a little loose due to the heavy crowd but overall wasn't that bas as well. don't miss the Dal Makhani here.,Rated 4.0,8,141,??
Deepank Rastogi,Rated Initially went to their Noida outlet and then to this place. This could be the best north indian serving joint in Delhi.NCR. Waiting is high during weekends dinner but its worth the wait. I just love their dal makhni & paneer butter masala.,Rated 5.0,55,95,??
AtiBatti,"Rated Its been a while since I've been to any restaurant that serves authentic indian food. This place is amazing. At first i thought, maybe i have come to DHABA by cleridges because of the interior and the way staff was dressed. The food was amazing here. Specially the dahi kabaab. Well, even the drinks and cocktails were pretty exclusive. Would love to visit here again. This time, for the non-vegetarian dishes.",Rated 4.5,5,0,??
Siddharth Mahani,Rated Nice food with extremely nice service ..food : 10/10 service : 10/10 ambiance : 9/10 as it is a concept restaurant according to it ambiance is nice .. The only problem is of parking ..,Rated 5.0,1,51,??
Sumit,"Rated The ambiance is nice, it's a dhaba type ambiance, there is also an in house bar named as theka (desi word for alcohol shop). Food was ok...pickles ws amazng. 1. Food 3/5 2.ambiance 3.5/5 3. Service 2.5/5",Rated 3.0,67,175,??
Swati Garg,Rated The feel and ambience is welcoming.. but dont expect privacy as the tables are so crammed that one can barely enter there seat without nudging the other table... The food was good.. tomato shorba decemt.. n veg platter has nice kebabs.. though the hara bhara kebab was a bit hard.. as the kebabs should melt in one's mouth.. dal makhani tasted good not superb... the waiting staff ready to attend.. vl giv a 3.5 on 5,Rated 3.5,3,25,??
Sneha,"Rated This place located in the outer circle of CP next to BBQ nation, Good Thing there was pickle box variety, This was something good and unique but apart from this Food is average/Good Ambience is Average Service is again very much Average( In my case the waiter that was serving food was not good so may be because of him i am saying so :-/ ) Price - Nominal One can give it a try if you want to have North Indian Food or if you want to go for a Family Dinner ?.",Rated 3.0,28,93,??
Shauna Pal,Rated Bright colours and a quircky rustic feel desi vibes is like what it sounds. One can almost feel like they are in an indian fairlytail. They serve gud indian muglai food. Service is a bit slow and rustic like their atmosphere but still worth a visit.,Rated 3.5,8,15,??
Mayank,"Rated Did some research before going to Desi Vibes, it turned out to be just average. Food- 3/5 - nothing extra ordinary ,average food. Ambience -3/5 Service quality- 2.5/5- needs improvement . Location- 4/5 - it's in Connaught place , after all it's heart of Delhi. The only thing which works for the restaurant is the location.",Rated 3.0,5,27,??
Sarthak Verma,Rated A very nice place to ear with friends and family. This place provides quality experience with different themes. The food and varieties were amazing. Would like to go there more. Mr. Ram there was also helpful. I am uploading his pics.,Rated 5.0,1,17,??
Vivek Saini,"Rated There are very few places that can cast a spell on you, the moment you enter. This restaurant is definitely among them. The ambience has been intricately done in the pind / country style and you just can't help admiring it. The staff if extremely swift and courteous, despite the place running at its full capacity. The food is amazingly delicious and cooked to perfection, which is evident in the first bite itself. The welcoming jaljeera drink and papad bites are wonderful to start with it. The whole experience is totally worth it, and this place is definitely worth multiple visits. Looking forward to dining there again soon!",Rated 4.0,79,119,??
Pratik Prasun,"Rated I've been hearing about Desi Vibes from a friend of mine since the last one year or so and he just couldn't stop rambling about its Noida outlet's delicious offerings. Finally I had the chance of visiting the place in Connaught Place last night and I must say, he was not wrong! Zomato recommends the DV's Dal Makhni as the 'must try' dish but I seriously insist visitors to try the Karara Hara Bhara Kebab and DV's Paneer Galouti.. Those are fabulous in their taste and texture, completely melting in the mouth in a few moments.. The ambience was also quite cheerful, wonderfully decked up to give a rich 'desi' feeling.I especially liked their system of offering different varieties of pickles through a handheld ensemble being carried from table to table. The main course was delicious, though I found something amiss in the paneer lababdar (hence not giving it a 5-star rating) but the dal makhni is highly recommended. It's a pity I couldn't try the non -veg dishes yesterday, but I'm definitely returning to the place for more!",Rated 4.5,23,19,??
Bhupinder Singh,Rated Was very find of their Noida outlet. Their service and welcome drink is very good. However felt let down with the food at CP restaurant. Still a decent place for Indian food.,Rated 3.0,33,109,??
Anshu Mittal,"Rated Great service, good food. Nice ambiance. They will give you a free welcome drink. Food is delicious and the place is really a good family dine out place.",Rated 4.5,5,32,??
Bharat Bhushan,Rated The ambiance is premium & the food is awesome. Went with the family for a fine dining experience & it was really great to have chosen this place for a special occasion From the quality of rice to the tenderness of the meat to the bone was just out of the world,Rated 4.0,16,509,??
Neeraj DHARI,"Rated Nice food. We ordered Dal Panchmeli, Paneer Lababdar and Veg Briyani. It was delicious. The ambience is also very Desi. I specially liked their welcome drink and varieties of pickle. Must try Baingan ka Murabba. Must Visit!",Rated 4.0,16,9,??
Shaurya Deep,"Rated Recently visited desi vibes , mainly because I had heard a lot about its amazing ""village-like"" atmosphere. I needed a change and was craving for mughlai so gave it a shot. The ambience was beautiful ; the walls were adorned with ethnic artifacts and gave a very ""chokhi-dhaani"" feel. The staff was very courteous and we were well taken care off. Pros - the ambience , staff , the assortment of pickles, welcome drink and breads , Soya chaap (try it for sure) Cons- small portions of food , the serving was a little haphazard . The quality of food (only tried vegetarian) was good but can be better. We were though charged a little extra but it was sorted out amicably.",Rated 3.5,30,165,??
Sakshi Chawla,Rated New Muglai Paradise found !! Beautiful interiors done... They serve us with a welcome drink - Shikanji & papads... V had Murg & Ghost Shorba which tasted good... For starters v had Achari Paneer Tikka & Murg Banno tikka- which tasted amazing & was served in good time.. For main course v ordered Daal Makhani- which was delicious ... With that v ordered Paanch Ratan & mutton Roganjosh ( mutton was well cooked & the gravy was amazing) Breads were served hot.. V had one amazing dish at this place- Chicken. Briyani!! It had such great flavours that none of us tuk the rayta served with it... Again service standards were high & impressive ... Thunbs up to this place ... Must visit for all Muglai lovers ...,Rated 4.0,46,202,??
Vetrivel Raghavan,"Rated We were there for one of our last dinners at Delhi. The place is ideal for families who love a cozy ambiance. The food is served with good hospitality and the dishes were delicious. The welcome drink, papads and pickles are small pleasures one wouldn't want to miss.",Rated 4.0,45,96,??
Gayatri,"Rated We went here for lunch. Ambience is really great. Dahi ke kabab was yum. Though I was nt much impressed with dal makhani however I hv given 0.5 extra for welcome drink, pickle collection and pan.",Rated 4.0,6,11,??
