Username,Review,Rating,Total_reviews,Followers,Expert_level
Urvi,"Rated Went there a couple of days back, absolutely loved their ambiance specially the terrace and roof top with a variety of seating options from high bar chairs to couches and garden chairs and tables. Had a chilled out relaxing time there! Ordered a paneer starter which was just about average, and a pizza. The food was pretty ordinary but they have an exhaustive menu and some other dishes could be nice. However I would suggest the place for its ambiance and the relaxed feel of the place. The staff was pretty responsive, courteous and helpful but couldn't help us with correcting of a dangling table, err. The do have some room for improvement at various counts. But I would surely visit again especially for the ambiance and to try other menu options! Surely head there on a pleasant sunny day for the roof top experience!",Rated 3.5,31,76,??
Sachin,Rated Really like the ambiance specially the open space. Though food was average so were the mocktails. Ordered warehouse pizza n staff didn't bother to ask if we like it or not plus was cold within like 5 mins and have to tell them to reheat. Once they start serving food outside its place to sit n relax in the evening with amazing view of canaught Circus.,Rated 3.0,6,1,??
Nitesh Bhardwaj,"Rated I am in love with this place's chicken shawarma. Super super delicious rolls with a great size, not too small not too big.The customer service is fast and helpful..Great place",Rated 4.0,7,55,??
Ravi Agarwal,"Rated Super location, good food, open air, good music, good service. Little loud in terms of music incase you are here for day time meeting or lunch but good place. Parking nearby.",Rated 5.0,8,51,??
Kapil Sharma,Rated Went second time and liked it again tried this time Conti food. Ambience is cool with nice music played and it's huge.even this time could not get sit on terries but inside too wasn't bad staff is cordial. Now food Vonton soup 4**** Chicken staganof4***** Stuff chicken in mushroom sauce 5***** In all it is must try place.,Rated 4.0,46,60,??
Vivek Wadhwa,Rated The food was pathetic. What i ate Starters :- Chicken dishes were UNDERCOOKED Veg. :- i don't eat any Drink :- mocktails took ages to be made Cocktails were pathetic Lets talk main course 4 dishes 2 veg (which I didn't taste) 2 non veg One was some crappy dish made with lamb which had vegetables in it than lamb and it looked more like a Manchurian dish than anything associated to lamb Second was a chicken dish in white gravy which was so bland that I ended up eating just NOTHING. I should've given a minus rating if there was a provision One advice for all just never plan a group party for this shit junk place. Waiters don't hear you out properly. At the end There are n number of places out there with much better food making skills.,Rated 1.0,1,0,??
Kshitij Verma,"Rated In an area surrounded by gazzilions of bars and lounges, warehouse cafe has to stand out..not only because of nice ambience and a great spread of food, but more so because of the amazing view of the entire inner circle from the roof top seating area.. Apart from the pitchers of beer, we ordered chicken Kali mirch tikka, chicken barbecue strips and a sheesha.. The sheesha, though incredibly expensive, was full of flavour and lasted a long while, the tikka was OK, though I'd expected a lot more juice in the chicken, but the fried bbq strips were simply amazing and easily the best part of the meal.. I'd definitely reccomend the place and am shortly gonna try their new outlet in Gurgaon(one I visited the day it opened and sadly had no liquor to offer).. Food 3.5 Service 4 Ambience 4.5",Rated 4.0,29,286,??
Jitesh Foodaholic,Rated Priyank Sukhija The Magician again waved his stick to fly us without Feathers The Sky Bar Launch today at Warehouse is just A Dream Terrace for ms which I was searching for ambience Full On Food is Yummm Must visit at this season specially in Valentine week,Rated 5.0,13,57,??
Malvika Thakur,"Rated In the heart of Connaught Palace facing the flamboyant Tiranga, definitely a place to be at the weekend. One of the best roof top restaurants in delhi offering elaborate menu for both bar and with cuisines, topped up with some wonderful live performances. The resturant is divided into various sections, however i found the rooftop to be the best one. Especially coz later it gets very packed downstairs. Had a great evening hope to have more",Rated 4.5,41,191,??
Shivangi Shukla,Rated I was in Delhi for like 6-7 momths and warehouse cafe was coincidentally the first place I happen to visit. And the occasion was my birthday... It was a weekend so it was full crowded. -awesome decore -perfect ambiance -rly good crowd -service is good too All in all its a rly gud places to hangout. Easy to lacate as well Loved it.... <3,Rated 4.0,2,20,??
Gaurav Jalan,Rated I love this place . The perfect combination of Taste and ambience . No matter what you order . It always turns up to be amazing food . They have almost all the cuisines . Good place to dine and wine at the heart of delhi ! Must go !,Rated 5.0,4,5,??
Shubham Mukherjee,"Rated Its a place I greatly enjoyed. The food is good, the drinks are good and so is the ambience and everything. The open rooftop has a good if not great view of CP. It's a place I definitely plan to visit again. Loved the chicken cheese doritos. The place has enough sitting capacity to accommodate last minute crashers even on a Christmas night.",Rated 3.5,16,22,??
Krit Singh Jamdagni,"Rated Good ambience awesome food imported drinks well staff Good music. Little costly but worth it.. Awesome place to visit with family, friends and love ones.",Rated 4.0,6,1,??
Isha Dara,Rated I have wanted to visit this place since so long and had very high expectations of it but it did not turn out to be THAT great. We sat outdoors on a sunny afternoon in February. They have a huge terrace and which is quite impressive. We ordered honey chilly chicken and warehouse special pizza and two kingfisher ultra and it costed us around 1700. Honey chilly chicken was average and we did not like it much. The portion was also small. Value for money? Don't think so. The pizza was really good. It was vegetarian with generous amount of cheese and toppings. I wish they had tissue boxes instead of tissue holders on the terrace since all the tissues would frequently fall off due to the wind and they had to dump all of them. Guess that's a lot of wastage.,Rated 3.5,8,3,??
R O Hi Jain,"Rated Tried penne with tomato vodka, it was nice. A little over priced but what can you expect if you are in CP. A nice place to visit with friends.",Rated 4.0,18,81,??
Sakshi Sharma,Rated What a place!! What a place!! Amazing ambience and food....superb quality Food was so tastyy that the amount I paid was totally justified Must visit,Rated 5.0,4,1,??
Scarlett O'Hara,Rated So we visited this place last Saturday. Good food. Good music and nice ambience. Service and was fast as well. Moreover it had like three floors and they were playing with different music every where. So u can choose according to your mood. We choose the terrace and it was amazing A must visit place in CP.,Rated 4.5,7,40,??
Priyanka Arora,"Rated Liked the ambience of the place. It is a good hangout place for friends. The menu had a lot to offer when it comes to food. My friends and I ordered the kasturi chicken kebabs, veg enchiladas, mushroom kurkure, veg spring rolls and chilli paneer. I liked the kebabs and mushrooms. The rest of the lot was average. We also ordered a few cocktails. The cocktails were satisfactory. Nothing innovative on the drinks menu. Some options were only available for a pitcher order which was a bit of a disappointment. Overall, this place was good for the food.",Rated 3.5,13,68,??
Megha Goel,"Rated I went to this place 2-3""times. They had a huge menu..nice ambience, very quick service. .it's a favourite place of mine. ...it's a very busy place on weekends. .. .so if u reserve ur table in advance then it will be more convenient",Rated 4.5,6,10,??
Nish Saxena,Rated A great cafe in the heart of the city. Its open till late night so enjoyed a lot with friends and they had some awesome music to which my foot cudnt stop thumping the floor nice interiors also...not too expensive but totally worth it,Rated 4.5,14,57,??
Ravneet Kaur,"Rated I visited the place along with my buddies on Saturday, 30 January. It was not for the first time i was visiting this place but this Saturday meet with friends was special so i thought instead of trying a new random place i should go to the tried and tested place , The warehouse cafe. I wish i shouldn't have taken that decision. We started the evening by ordering beer n a cheese Nachos. The beer seemed overpriced compared to any other place in Connaught Place at 4PM , as there were no happy hours. The nachos were all soggy.. Then we thought its okay lets order a hukka and a pizza. Hukka was just OKAY nothing special that too for 1000.. eeh another mistake... Now we didn't want to move our ass to some other place as the chit chat was giving us the necessary hit. Then ordered a pitcher of blue frog, thinking a cocktail would add stars to the evening.. but it turned out to be the same PATHETIC and a fraud as the alcohol content was very low and the drink was diluted. By now i was completely pissed. Complaining to the staff was a choice i had but could not opt for it as the staff was extremely impolite. Now was the turn for another turn off the bill... all this bullshit costed me 5000 bugs.. i was like what the f**k. How could they .. then i looked around and realized they are in the business of making fool and I was definitely just another customer to them. I would NEVER recommend this place to anyone and will never visit there again... I think the administration should step out and see the way other cafes in CP serve and the quality they serve. SAD, DISAPPOINTED, DEJECTED and ANNOYED i was by the end of that Saturday night. @richa Mohan @vaishnavi bansal",Rated 2.0,10,72,??
Sur B,"Rated Whc is a top listed restaurants in cp. It serves delicious food, be it Italian or something else. Really appreciate the chef for making dishes so nicely..i have bewn there countless times. Good music- good Ambience, what else you want after this. Keep it up",Rated 4.0,16,24,??
Garima Agarwal,"Rated warehouse cafe seems to be the go to place every time a group of my old colleagues & I want to get together & I must admit.... I'm never disappointed! Really yummy food & reasonable pricing. Definitely recommend if you're with a group as well,portions are great! Definitely looking forward to visiting here again in the future.",Rated 4.0,9,100,??
Abhishek Kumar,Rated Delhi winters hangout with your best buddies open area dinning and beautiful live music what else do you need for a perfect Sunday. This place has been here for quite sometime didn't had chance of visiting. Finally came in had great time singing around with friends and food. Loved this place will surely be coming again. I would rather say will join late to enjoy more live music ;),Rated 4.5,26,60,??
Rajiv Gupta,Rated ONE OF THE WORST PLACE FOR FOOD OR DRINKS OR EVEN HOSPITALITY. Where to start... It usually happens with a place which make me angry like anything else. Still I will write. 1 is the lowest rating that's why one. I heard a lot about this place from people and my Zomato feed. Everyone talked some good things about this place so I finally decided to go there yesterday with 2 of my friends. Firstly the lady who stands downstairs near lift told us that there is no waiting so we decides to board the lift. Reaching upstairs we were greeted with a waiting list and asked by a manager(yeah that's what he seems like) to stand near the drinks serving area.. We waited for ten minutes and realized there are people coming and taking seats. We then asked a manager named Mr. Suri I guess and he asked us to take seat in front side from there a waiter asked us to take seat somewhere else and we finally took a seat on which Mr manager behaved so rudely that how can we enter family area as if you broke a queue for free ration... (Sir you forgot to put a board saying family area.. You forgot to train your waiter that he knows which area is that.. You could have asked politely). By seeing such a careless and rude behavior we thought of leaving but still decided to have food thinking that there must be something extraordinary about food here otherwise people shouldn't have given such a good rating to such non professional and rude managers and waiters. We ordered a dahi kebab which was totally blend in taste... Most of the beers were not available... The one available was not chilled(hot beer that's why the name has warehouse Cafe). We then ordered a achari paneer on another manager recommendation which was made such a spicy that after one piece we had to keep it side(although I hate wasting food)... The bad story continued... We asked for wifi Password to which we were informed that it's not for customers... Then suddenly a guy came out from somewhere and asked us to install a app named rupli.. And he gave the wifi Password as well(ah!! Surprised) .. Finally when the bill came they didn't even had a working credit card machine (do I still live in year 2000 or they think that they are giving food at such cheap prices that people always carry few thousand bucks in cash?) So in all worst food.. With worst service... But some good ambience..... Definitely not going again and will help people getting aware about this place before going.. Name suits them well (warehouse cafe),Rated 1.0,137,2990,??
Diksha Garg,"Rated One of my preferences for parties. Awesome ambience, average food and nice music. The kebabs were a disappointment though but the pasta adds to your happiness.",Rated 3.5,20,33,??
Drishey Valecha,"Rated The DJ in the house is well equipped and the music captures your attention. Although there isn't much dancing space, one can't just sit around and not groove to the tunes of the DJ. Tidbits for nibbling are just fine to have with your drinks. Food is even better. They do serve drought beer. Nice place to have a good time as they offer both indoor and outdoor seating with sports screening facility.",Rated 4.0,19,5,??
Simran Bal,"Rated If the weather is nice and I'm in Central Delhi, I know exactly where I'm going to go for a decent meal and some great conversation. If you appreciate outdoor seating as much as I do, this place will win you over!",Rated 4.0,11,3,??
Rupish Saldi,Rated The place is nice during night hours. The only concern I had was that food was not that delicious (except dahi Ke kabab) but the music and ambience is really nice of this place.,Rated 3.0,17,74,??
Ankita Adhikari Verma,"Rated Situated at the heart of the capital, spread over two floors and a view of the connaught place and the Indian flag is awesome, the food tastes good, amazing sandwiches and Italian.. the evenings are beautiful.. and the gentry is usually good. A winter afternoon is must take experience here when u can eventually see the sun setting down. If you are a foodie then you must explore the cute calendar menu.. and experience great food",Rated 4.0,4,41,??
Rishit Gupta,Rated amazin! simply amazing place went there maybe a couple of hundred tymes now!hfaieffifeioutiauwestigreiyhhreghgidaftqureiutiasjetigfjrtiuirejtijg,Rated 5.0,1,2,??
Aanchal Makhija,"Rated Though i dint order any food there, but i really liked the terrace ambience. It is really good. I just had virgin mojito and i am going to visit that place next again only for food.",Rated 3.5,23,92,??
Star Swati,"Rated Diverse menu, at times, surprisingly, ""wow"" me :) Though saying the same every time, will be little exaggerating. Found the terrace interesting, even in chilling Delhi air. Music here boosts me up every time. Surely will give another shot soon to try cocktails. Let's see how well they can mesh up ;)",Rated 4.0,2,1,??
Riddhi,"Rated I had gone here with a group of friends,around 4-5 people. We sat in the covered area, and there were hardly any lights. I know cafes are supposed to be not all bright and stuff but this was way too dark, with no music. The service was below average. The person serving us and a few of the other waiters were standing very near to our table and that was highly uncomfortable. We ordered an achari paneer tikka and French fries, and soft drinks. The French fries were okay. The paneer tikka was bad. Me and one of my friends got a minor food poisoning after eating it. I mean, I'm paying so much just to fall ill? I don't think I'm going to this place ever again.",Rated 2.5,15,23,??
Avika Sukhija,Rated The newly renovated warehouse terrace is just wonderful . It's just the perfect combination of amazing decorum and mouth watering food . The music also has a perfect volume not too loud but loud enough . It's just amazing !,Rated 5.0,4,3,??
Shake'stir Rider,Rated Been there a long back. And luckily it was a special concert night. Usually I am not sure about the cocktails but I would say it was worth trying them. Staff is courteous. Food is okeyish. All in all a nice place to hangout with friends.,Rated 4.0,3,4,??
Anshul Roshan,Rated Beautiful is the word outside seating is totally out of the world when you look towards CP overall nice place to have few drinks over some business or romantic talk.,Rated 4.0,60,40,??
Mukesh Moody Bansal,Rated Amazing place with great ambience and food ! Live performance is a big plus that adds to the mood! We held a get together of our school friends enjoyed it to the fullest. Service is good and prompt! 5 Star !!,Rated 5.0,5,7,??
Abhijeet Singh,"Rated Gf and I was hanging out in cp and unsure of what to eat when we saw this place. Always down for a good pizza, the pictures looked pretty good. I got the spicy lamb pizza and she got the Grilled Fish Burger. Both the items were fresh and tasted so good. A bit pricey but the food is worth the price.",Rated 4.0,7,47,??
Harshit Surana,Rated The restaurant is ideally situated in the heart of delhi and attracts a very decent crowd base. The ambience and music played all round is very good. Food is good but if you wish to visit warehouse cafe only out of hunger you have many better places in delhi.,Rated 3.5,7,30,??
Naina Malhotra,Rated One of the good cafes in CP. Definitely worth visiting. They make good cocktails and food too which is a rare combination. Food - 4 Service - 3.5 Ambience - 4 Reservation is recommended.,Rated 4.0,67,175,??
Nandita Sharma,Rated Kudos to this cafe for keeping up to the theme Nice ambience ...a good place to have a lil party with friends with a really nice service And the plus points go to the Speed of the serivicebecause when you are hungry you just need to get your fpod ASAP and this is a place whre you get TASTY food in a short span of time. Even the main course is nice which is a rarity in most of the cafes..,Rated 3.5,31,38,??
Jayantika Sarwal,"Rated After a lot many visits to this place, I finally am penning down my thoughts about it. Spaced over 2 floors and an amazingly viewed open terrace seating, this place is no different from the stock in the mushrooming pool of cafes these days.. What appeals to me about this place is their very comfortable terrace seating. It surely stands out. Mesmerized by the view of CP alongside enjoying the Delhi weather, sure takes a front seat in all cases.. So diving deep down into the nuances of the overall experience, have a read further. MENU I am totally in love with the menu. Arranged month wise with tons of options to scroll through, the menu is an absolute relishing affair. The first impression created is of an enticing dine in ahead. A bug thumbs up to it. AMBIANCE Pretty much similarly themed indoors. One striking thing is the lavishly spread bar area across the entire width of the entire place just near the entrance. As you step in, you'd notice a large LCD TV screen, very loud music, dark interiors, small tables.. Ample tables to not be standing in the queue in not so peak hours. FOOD For me, or any other food lover the food is something that makes or breaks the image of a place the person is visiting.. This place doesn't stand out for me in this parameter. It is decent enough, but sadly not great. Some of the items that were ordered by us in order to have a wow experience, but didn't get one were : Warehouse Pizza : Amalgamation of available veggies with jalapeos, it is yet another thing crust pizza but just with more than just a pinch of salt. The oil used while baking was very well felt in the fingers while having a bite. Sad, but true. Veg Tandoori Platter A lot of veg assortments of the non veg counterpart. From dahi ke kebab, to galouti kebab, marinated paneer, veg seekh kebab and a lot more accompanied with pickled onions and mint chutney. Worth having. Very nice. For the vegans, it's a nice choice. For a lot many other dishes, the tastes didn't stand out as expected, hence creating a wave of disappointment.! SERVICE : Nice. Fast enough to manage a Sunday noon.. An overall good experience, but not outstanding enough to bring me back here again and again..",Rated 3.5,58,546,??
Karan Singh,"Rated Have been here multiple times and always a good experience so far. Drinks and food are alright , hookah is nice , music is not too loud that you cant have a conversation , screen there as well if you into watching sports , outdoor seating facing the park in cp is quite nice if weather is good, lighting also dim and the overall look of a warehouse kinda fits here. Service is alright and they have those remote server calling devices as well.",Rated 4.5,10,1,??
Divit Mishras,"Rated Warehouse cafe situated in the heart of CP. This place has a beautiful bar area which is well stocked with drinks, rest of the bar has a common look like almost all the cafes in CP, the look from the terrace though is awesome. Coming to the food: it is good and the quantity is satisfactory. Service is my kinda OK . One thing I liked was the music being played.",Rated 3.5,25,137,??
Priyanka Sharma,"Rated If i have to define this place in one word! I will call it lively... It's huge and it's one of those dim lights cafe! We tried Italian and it's really good, I mean the cheese quantity was apt. . We ordered drinks which were not very over priced.. one thing which I want to mention is that it's one of the few places in Delhi where you can do sheesha.. nonetheless it's so expensive, you will be like what the hell at the time of bill payment. . And yes they play amazing music and they play it really loud so if you want to go to a place where you can have a chit chat then this is certainly not the one. . Overall it's a 4 from my end for everything food, ambience, service, sitting, staff, smell of the place, music and everything else which defines a very good cafe!",Rated 4.0,49,324,??
Abhishek Marwah ,"Rated Rustic interiors, Good ambience! Such great music and space to sit and enjoy an evening with friends. you'l find good crowd around. Overall it was a good experience!",Rated 4.0,24,23,??
Maurya Prem,Rated Cockroach seriously??? Means i know its hard to believe a place in cp with so many visits and reviews and ratings just pulled me towards this place but ok i was a bit disappointed by hygeiene seeing cockroach on my table made me worrisome Now food and staff only one word EXCELLENT Drinks and food are bit expensive but u can try it sometimes its really worth sometimes specially with large groups Food 7/10 Ambience 8/10 Hygeine 1/10 Staff 9/10 Value for money 5/10,Rated 2.0,11,790,??
Pratik Goel,"Rated Rustic interiors, very lively in evenings, food is fresh and nice, I liked their terrace more, and the cafe is one of the best restaurants in CP now.",Rated 4.0,126,167,??
Sarthak Gulati,"Rated This place has a good ambience and amazing chineese cuisine. However, the service was not that good and the drinks were quite expensive! The north Indian was also fine but not up to the standards.",Rated 3.5,52,88,??
Arindam Sarkar,"Rated First of all, the hilighted picture of the terrace does NOT match with the actual. In reality, the boundary is a 4-feet high wall with bar-style seating adjacent to it. So you practically have to yank your neck everytime to get even a descent outside view. Other seats do NOT have any view. Just open sky above. But the Terrace in general seems nice with standalone fire heaters adding character to the place. Most of the drinks (cocktails) were not available. Food was just average, although did not try anything vegetarian.",Rated 2.5,19,7,??
Devesh Patel,Rated It is basically good to be visited for trying out the Draught Beer. The ambience looked very rusty. The Bar had sufficient space to accommodate groups of 10-15 people like we were then. The Beer was chilled and gave us enough enjoyment that we desired. The Background music was good too. It was a good we spent over here. I would recommend this place definitely for its beers!,Rated 4.0,19,86,??
Prachi Agrawal,"Rated I love the open terrace seating. The view is amazing and so is the service at this place. Good food, hukka is above average. Bell pepper margarita was amazing. Ten points to the cocktails and food. Service can be improved a little but again this is one of my fav place.",Rated 4.5,19,12,??
Shikha Sharma,"Rated Outlet by Priyank Sukhija. Great food, Great ambience. Invited by Corporate Chef Ashish Sharma. Very talented chef. Hatss off. Service is excellent.Staff is humble and polite. Menu is having vast varieties both in veg and Non Veg. Full bar is available with great drinks. A new terrace has been opened Iam sure you will fall in love with that. Highly recommended. Located in heart of city cannaught Place. Being professional blogger rating this place 5 star in every terms.",Rated 5.0,0,0,Expert in Connaught Place
Dhiraj Sonaje,Rated I had very bad experience. Even streetside food vendor offers you better service.i went there around 7.15. After some time waiter told that table is reserved from 8.i asked him for another table. Despite availability he refused. I complained to manager but he also was not helpful.overall i think govt canteen gives better service. Arrogance is only word!,Rated 1.0,1,0,??
Ramit Lal,"Rated Been to Warehouse cafe a couple of times with my friends and have always enjoyed the time we spend here. We always prefer to take the rooftop seating so as to enjoy the atmosphere around us. The service can be a hit or miss as we haven't got the best service here. The food here is good especially the Tandoori Fish Tikka, Warehouse special pizza and Lamb Burger. Wish they work on the service and get it improved.",Rated 4.0,4,124,??
Gargi,"Rated A good place to visit with friends or when on a date. The best place to sit is the rooftop even on a winter night. The prices of alcoholic drinks are economical and so are the rates of the food. I tried the recommended dish-chilli chicken. It was pretty good, not overly spicy or any other anomaly. For main course we ordered Red thai chicken curry and veg hakka noodles. I am no sure whether it is standard or not but we got a complimentary rice bowl along with our order. This we could not finish of course. For drinks, we took 2 pitchers of beer which was surprisingly at a great price! The service was 6/10 and our server was also not very well informed about the dishes. But the beer, music and ambience made up for these shortcomings. Will visit again! PS. Thank you Mr. Suri :) ggthingsthatmatter.blogspot.com",Rated 4.0,0,0,Expert in Connaught Place
Pranay Suyash,"Rated Has a literal ring to its name - is quite spacious and feels like you are in a refurbished warehouse. Plays good music but is a little on the louder side, has good ambiance and serves great food. the crowd is good and you would enjoy the company.",Rated 4.5,9,32,??
@ Foodie Prerna,"Rated I visited this place few days back.. Heard so much about this place which compelled me to visit there.. This place goes well with the theme.. Rooftop is the best place to sit and grab drinks there, you can have a good view of Central Park. Place is quite amazing. Decent crowd there. Service was good and food was yummy. Specially the Oreo shake that I ordered is worth it..",Rated 4.0,35,733,??
Anwesha Guha,"Rated Amazing place to visit with friends on a cold Saturday evening. Try the roof top for a great view of the whole Cannaught place. We lucky got ourselves a table in the roof top and ordered Mozzarella fingers and Nachos starters. Both was yummy but the Mozzarella fingers had got a little cold by the time it came to our table. Otherwise, we had a nice time here.",Rated 4.0,47,82,??
Ayushi Khullar | Food Is Life |,Rated Amazing place with amazing rooftop. The place is lavish so is the menu. Taste of the foood is great. Staff is very courteous. Must pay a visit!!!!,Rated 4.0,0,0,Expert in Connaught Place
Rounak Mohanty,Rated Awesome place......the rooftop is the place to be. The ambiance inside is also great and it is a pretty big place. But tge roof top definitely has a different feel to it.....The view of the inner circle and the National flag is epic. The prices are reasonable and the food is really good. Do try the warehouse special pizza. I really liked it. This was a good experience,Rated 4.5,20,53,??
Isha Bharti,Rated Extremely overrated and a total rip-off. Any place that can't serve good hearty minestrone soup should remove Italian from their menu. Such a basic dish. It tasted like tamatar ka shorba.,Rated 2.0,29,36,??
Avni Arora,Rated Lavish restaurant n lavish menu...food was gud too specially pita bread wid hummus.had fun both at roof top sitting n inside d restaurant..njoyed d music nyt...d only prob i found was wid d service that was a biy slow,Rated 3.5,51,59,??
Nishatha Abraham,"Rated 4.5 for the rooftop, 4 for the prices and 3 for the food. Visited the place for lunch on the last day of 2015. The day was so bright and sunny, so the rooftop was perfect to soak up the sun. It was easy to down 3 pitchers of beer! We had some starters (Chicken skewered BBQ sauce) which was not at all impressive and so decided to skip the food and just stuck to our pitchers till the sun went down :)",Rated 3.5,4,4,??
Mansi Kashyap,Rated Goood Goodd music.....decent food...a place to be if you want to relax and have some good time. Presentation of the food is really good...and the space is huuugeee!!! Staff is courteous! Not to mention....their terrace is amazing! A must visit in CP I would say!,Rated 4.0,38,68,??
Yashasvi,"Rated The cafe has a good ambiance, and quick service. The food tasted great, but was frightfully less in quantity. Among sll the food we ordered, I loved the Spicy BBQ Chicken Wings, and also the Cheese poppers. The drinks were sub-par at best, but the cafe does deserve a good rating based on the taste of some of its entrees. The prices were okay for a few items, but on the higher side for some others.",Rated 3.5,8,32,??
Parigya Gupta,Rated The caf is good especially the rooftop arena. You'll find the ambience pretty soothing. The service is pretty slow as per my experiences but food is good so the wait would be worth it.,Rated 4.0,45,49,??
Chitra D Ram,"Rated I visited Warehouse Cafe when it had just opened. Loved the ambience, drinks and the food. We had ordered for beer pitchers, LIIT and lemonade. Food was also nice... Both for starters and main course. Watch out for the waiting queue in case you are going on weekends / peak hours and also for the patience wait for the bill . Overall a good experience and happy that they have opened up in Gurgaon also now",Rated 4.0,14,3,??
Gautam Chhabra,"Rated This is the place you would like to hangout with friends more than once. Ambience : At par with any of the cafes in CP or HKV. Food : This gives it an edge over other Cafes as almost all the items on the menu are to die for. Music : Yes, I mentioned it in the review. The place plays extremely good lounge music and you find yourself grooving to the beats. The place is little bit heavy on your pocket but its worth for.",Rated 4.5,6,28,??
Epicurean,Rated The terrace seating is worth all the wait. Food is real good. Service prompt and servers humble. Quite economical as well. This place goes to my favourites in Connaught place. So bad I couldn't click too many pictures.,Rated 4.0,0,0,Expert in Connaught Place
Kirti,"Rated I had gud tym , food is just awesome nd staff is quite friendly . Drinks hve no of options tht u cn find , chicken is too gud . Space is enuff . Will visit again surely :)",Rated 4.0,8,16,??
Hitanshu Saini,"Rated Nice place for enjoyment Visited there couple of times.... Feel relaxed,enjoyed, and happy Whenever I get chance I will be there again......",Rated 4.0,27,15,??
