Username,Review,Rating,Total_reviews,Followers,Expert_level
Abhinav Seth,Rated by far the best burgers I ever had. not only the burger but the fries are great too. The prices may be a bit high as compared to mcdonald's but the taste do matters and i found them better than them.,Rated 4.0,11,102,??
Dipon Deb,"Rated If you are hungry and want something tasty really quick, this is the place to be. Minimal ambience, delicious burgers and quick service what more do you want!!",Rated 3.5,12,2,??
Tarang Gupta,"Rated As the name suggests, it really is the king of all burger outlets.. The tandoori grill burger is as awesome as it gets.. My eyes literally lit up with its very first bite.. Worth a visit.. With a good ambience and a two storeyed restaurant area..",Rated 4.0,19,17,??
Anshuman Kumar,"Rated Difficult to find seating. If you are looking for a change from regular kfc/Mc. , this is the place to go. Chicken lovers must try tandoori chicken burger.",Rated 4.0,7,35,??
Nitish Bansal,"Rated If you are done with mc'd's and still want a burger, you can give this a shot. they have plenty of burgers and many other side options as well. i took a paneer burger and 3 pcs of fiery rings. both were excellent but burger was relatively small, for a burger priced>100 rs you'd expect more. My friend took a giant burger and fries combo. Fries were not that great, felt like those frozen mc cain product flash fried. No flavour! be sure to check out more side options!",Rated 4.0,23,19,??
Susheel Kumar,Rated Been here for the second time... Both the experience were good... Just the crowd is bit annoying... Always jam packed.... Other wise everything is.... Ordered 3 bk grill chicken burger.... Was very yummy n Tasty...,Rated 4.0,22,30,??
The Great Indian Foodie :P,"Rated Preferred take-away, don't think for stay long here, Pretty small outlet compare with McDonald in same region and other Burger Kings's Outlet. Divided into two halves, ground floor and upper ground floor area with low capacity of sitting area. Located in E-Block Middle circle, below to MY BAR. Being a busiest place surely it would affect the services. hence it was little bit slower. Food Quality and taste is standardized at all its outlet.",Rated 3.0,0,0,Expert in Connaught Place
Ankit Chauhan,"Rated Been there, good crowd but burger was not upto the mark, small in size, taste was below average, mcdonalds mcveg is much better. Will again go and try something else. Reat they have good service, parking may be issue and may get delay in order as its always crowded.",Rated 2.5,14,93,??
Akash Gupta,"Rated This place is located in inner circle of cp. We order there whoopers, panner king,and shakes. Whooper is their largest burger on their menu. It is good in taste but its tikki is very very oily. So if you are buying this pls consider it. In panner king panner is good and I can say its avg. In shakes I tried mango n chocolate. Mango is quite good and its chilled n fulfilled my expectations. Chocolate shake is not good and even not so chilled. It is a bit pricey compared to other buger chains. Ambiance of the place is very good, n place is quite clean. So my rating is 3 out of 5. Happy eating.",Rated 3.0,0,0,Expert in Connaught Place
Chandrika Lal,Rated Little disappointed with the taste. The burgers we had in Bangkok where much crispy and delicious French fries severed here were little cold,Rated 1.5,2,34,??
Ekam,Rated Burger king. When you don't want to hit mc'd for a casual bite on a chilly winter in Delhi you can go and visit Burger King. Burger king with all due respect to Mc'd brings a thing or two which for now tastes new. The example for that will be the Italian cheesy fries or the bolt drinks. They have decent burgers too. I like BK Veggie much better than Mc Veggie. There Non Veg are better too as Mc'd non veg burgers are just plain bland. If you are a big burger fan do give them a visit it'll be worth every crown you will wear and post those selfies on social networks. Food - 3.5/5 Ambience - 3/5 Value for money - 3.5/5,Rated 3.5,16,16,??
Kaustav Datta - Foodiepanda,"Rated Definitely my FAVORITE burger place in Delhi!! This place is a value for money fastfood joint and never disappoints. Have been here more than once and always loved the food Here's a quick yet detailed review of my visits here. AMBIANCE: Located in the inner circle on E Block, the place is easy to find. Despite having two floors dedicated to sit-and-dine, the place is almost ALWAYS crowded and inevitably, its hard to find a table to sit. The place has a seating capacity of approx 70 people. SERVICE: The staff here is very swift and agile. Unlike other fast food chains where service is slow and dragging at times, this place is wonderfully fast in taking your orders and handing them out accurately and in no time. FOOD: We generally take the Chicken Whopper Meal (when in an America based burger joint, how can you miss the WHOPPER! !) and replace the fries in the order with Cheesy Chicken Fries and Cheesy Italian Fries. Thus the total order consists of: - Chicken Whopper Meal (regular) - Cheesy Italian Fries - Cheesy Chicken Fries The Whopper is a MAGNIFICENT BEAST of a Burger in itself! Delicious, succulent Chicken Patty placed between fresh bread sliced with Mayonnaise on the inside, and stacked with thin sliced onions and leaves of cabbage, the burger is a sure delight here. The challenge, however, is to eat the burger along with the fries and make sure you finish the burger! Such is the size of this beauty!! The fries are so DREAMY !! You get the sensation of heaven in your mouth once you taste the gooey cheesy fries with Chicken gravy or tangy Italian sauce poured over them. The fries are certainly my most favorite ones I've ever had at a fast food joint. I wish more and more joints here were creative enough to have some amazing sides likes this one to accompany their meals! VALUE FOR MONEY (VFM): The place is definitely a high VFM place. I find their meals perfectly priced and sumptuous. Also, the quantity served is amazing so you sure feel full by the time you have a meal for two of the size I've mentioned. Pocketpinch for two: Rs. 550 /- approx ---------------------------------------------------------------- Ambiance: 3.5/5 Service : 4/5 Food : 4.5/5 VFM : 4.5/5 Overall : 4.5/5",Rated 4.5,88,1067,??
Karan Narula,"Rated One of the first burger king outlets in Delhi, this one is just as good as any other. The burgers are good for a try, with the whoppers stealing the show. I tried the double mutton whopper on my last visit which was really full and delicious! This time out I tried the chicken tandoor grill burger which is one of its Indian variants but is not upto my expectations. The variety of sides is great, with the different cheesy fries, the nuggets and strips going nicely with the burgers. It's a good burger place you can visit once in a while!!!",Rated 3.5,34,111,??
Archit Khanna,"Rated Went there with two of my friends to have a snack at around 4 in he evening since it is the most hyped food joint coming to India for the first time. To my surprise ,it wasn't that great than expected. Just another burger joint like MCD and KFC.No specialty noticed in whooper either. I would rate 3.5 for this.",Rated 3.5,20,62,??
Kamlesh Rawat,Rated Had a chicken whopper burger 3 days back at cp outlet. It was so fresh n petty was nicely minced. That is called preparation. Though it was delivered at office but like the taste n packing n delivery was timely. Writing review after 3 days coz one of the burger outlet in gurgaon spoiled my day tday. Keep up d same kudos team burger king.,Rated 4.5,10,27,??
Indranil Sarkar,"Rated The place is always full but you will get a place to sit soon enough. The burgers are good, a huge improvement from McDonald variety. The mutton patty is juicy. Professional QSR service. Food 4/5 Ambiance 3/5 Service 3.5/5",Rated 3.5,42,37,??
Aadya Dua,"Rated Today I decided to try Burger King's Crispy Veg. Combo which comprises of a Crispy Veg. burger, small fries and a small Pepsi @ Rs. 69 but amounts to Rs. 85 with taxes. I came here along with two of my friends - it was around 4.30 p.m and the place was packed but luckily as soon as we reached, a table vacated and we grabbed it. The place has got a really nice vibe to it with it's bright coloured walls and paper lanterns. It was my first time at Burger King and the prices seem quite reasonable. I opted for the Crispy Veg. Combo and one of my friend also opted for the same while the other one decided to go for a Crispy Chicken Combo - all this cost us Rs. 262 with taxes. Now coming to the food, the burger seemed a bit small especially when compared to McAloo Tikki. I'm sorry but comparisons with McDonald are inevitable! Also, the burger didn't pack much flavour - it was low on sauce, the patty wasn't crispy enough and it only had onions. The burger was just okay - nothing special! The quantity of the fries was dissapointing and they could've been more crispy but were decent enough. What can I say about the drink? :p It only had Pepsi and no unnecessary ice so, that's good. So, the Crispy Veg burger failed to impress me but I'll be back to try the other burgers soon! P.s. Burger King doesn't charge anything for extra ketchup sachets.",Rated 2.0,18,25,??
Sabari Nath,Rated Good for a ad-hoc just-fill-your-tummy type. Completely avoidable on weekends for place constraint. Pretty understandable though given its location. Went twice. Would go sure again!,Rated 3.5,8,31,??
Yusuf Khan,"Rated Too bad, I happen to visit it on a Sunday. There was not even a single tile of floor to step on, I had to wait with my order for sometime before finally getting placed at a shared table, which was not very comfortable.. The tatse was allright. Very fresh and crisp. Albeit if you are looking to visit it on a Sunday and that too at night, I'd recommend you to go for some other outlet.",Rated 3.0,5,0,??
Mukta Dhawan,"Rated We just landed up here for a quick meal after an important business meet and it got so much late that no other place here at CP was available. I asked the waiiter for a quick stomach filling burger and he suggested the whopper one. well, its size really amazed me. i couldn't eat it full, it was too much for me and the taste was also just about fine. I liked the chocolate shake a lot though. Altogether, for me, it was not an happening place really but just okayish types.",Rated 3.0,111,569,??
Anjali Rathore,Rated Only we knew about the Mc Ds Burger before this place had come into vogue. But now it has made a niche in the genre of burgers and especially its whooper is winning accolades. First of all it is so very giant that its an exercise eating it out. It had a lot of stuff to explore down especially the sauces. The rates were very reasonable and good. It is enough for a single meal!,Rated 4.0,20,160,??
Ishita Me,Rated Disappointment!!! Poor dried patties and drops of sauce. Please up the quantity of the chicken in the chicken burger and the don't compromise with the sauces. It hurts!!!,Rated 2.5,39,40,??
Tanushree Choudhary,Rated I luv this place .bcoz the taste of burger nd staff assistance awasome. I ordered whopper nd rocket fries nd i surprised to see the quality of fries its was very hot nd thick nd evenmore crispy the mc donalds fries .but little concern was it is overcrowed. Else everything was perfect.staff was very interactive specially the floor manger. They have concern abt customer feeling.i seriously recomnend if u really want to taste good burger. Value for money.,Rated 4.5,1,0,??
Paras,Rated Been to this burger king joint many times with friends and always felt very happy with the good and service . There are many counters 4-5 to be precise . Honestly the burger king joints are better than mc finales as the prices are similar or lower in most cases and the burgers and fries are both bigger than that of other main stream fast food burger joint. The extra long chicken sandwich and the mutton whopper meal is my all time classic combination . The whopper is massive and the meat is pretty juicy and nice . The extra long chicken comes with lots of good veggies and sauces inside it . The fries can be upgraded to kind fries and the coke can be switched for KE bolt which is just ice ganga flavour drinks . They are very nice and chilling . The classic chicken is an amazing deal as I personally don't like to have burgers in fast food joint with lettuce or cabbage as I don't feel that sage . The classics chicken comes with a thousand island sauce and onions and a chicken patty which is very nice honestly . All in all the experience is always great and quantity and quality to price ratio is better than most places. Space is a constraint for this outlet and its completely occupied most of the times. But food here makes the waiting worth. Also the staff is very polite and cooperative. I seriously recommend others to visit Burger King.,Rated 4.5,1,1,??
Prabhat Bhatia,Rated I visited this place and ordered 3 Whooper and it was fantastic & Fresh.. The main problem was only that i was not able to get the seat but the staff and manager are very cooperative. They help me to get the seat . I enjoyed my Meal. Appreciate to all the Burger king Team for very friendly behaviour & Thank you so much..,Rated 5.0,1,10,??
Foodie@Prannay,"Rated Just love the burgers of this place. It beats McDonald's burger in terms of variety and taste. Try its chicken tikka whopper and other variety of whooper burgers. It is very yummy and speciality of this place. When burger king opened up in CP McDonald's in CP was closed down just after 1 month. So, you can imagine how popular burger king franchise is.",Rated 4.5,34,41,??
Ak,Rated Burger king rocks always...the yum burgers.. <3 It's always a delight to be there..place is gud and ambience upstairs is nice.. With good food...,Rated 4.5,8,1,??
Sly_nipper,Rated OK then! I am official dumping these burger chains off my list. Average chicken whopper. Average tasting French fries. Nuggets were OK. Plus they need extra bucks for that tiny portion of chilly sauce. Welcome to golden arena of atrocious American eateries I guess!!!!,Rated 3.0,17,3,??
Saumya Kaushik,"Rated So, on the eighth day of the New Year I decided to dine out at Burger King. To my reaponse, the place was crowded enough for us to wait for five minutes to grab a seat for four. Later on, the waiter while cleaning the table spilled some left out coke on the table. French Fries were hard to chew, harder to swallow. The coke was half water with 4-5 tiny ice cubes in the glass. Our bill amounted around 650 bucks and it was sheer waste of money. Digusted at the management of the CP branch.",Rated 1.5,16,73,??
Reetika Ralhan,"Rated An American food chain opening in India was really in the talks and everyone being excited to visit this place. Well, the CP outlet is very small and conjested. And there is no such ambience or anything of that sorts. I visited this place with my friends and we ordered the veg and the chicken whopper and chicken chili cheese. The whoppers were tasteless. Chicken was bland. But I did like the chicken chili cheese. It was nice, better that whopper. I couldn't really understand why people were so eager to try this place. It's an ok ok place.",Rated 3.0,25,27,??
Asmita,"Rated Contrary to popular belief, I'm not going to rant about its comparison to it's International branches. Their menu and food quality do enough justice to the Indian taste palette.You've got to try the things they've put on especially keeping in mind the Indian taste buds! The burger buns are soft, the chicken is well done and the spice is right. Their Chicken Tandoori Grill is a must try! ( For all those chicken and mild spice lovers). We also had the Chicken Keema Crunch which also did justice, the combination of the tender chicken and crunchiness of the burger really went well ! The space is small and tight in this outlet, but it's like any other running food chain that needs to cater to a rather large population ! After the response, I'm sure the chain is looking for larger spaces, if not multiple outlets. If you're looking for burgers that'll fit your pocket and leave you happy, this is the place to be!",Rated 4.0,1,0,??
Vishal Kehri,"Rated Great food, just love it! Just short of space seating is difficult to find. But still the food doesn't let anyone go without eating. It's finger licking good!",Rated 4.0,17,45,??
Deepak Gupta,Rated I good place to have burger in connaught place. They are having nice dining area and self service is there. I liked the taste of burfer and the meals too. Size of some burger is large so order wisely.,Rated 3.5,32,411,??
Sneha Khanna,"Rated Was wanting to visit burger king at saket in the 1st week of its opening in Delhi. But the long ques din't make it happen then. After the CP outlet opened I finally made it here. I had ordered paneer king which made me feel this place was over hyped since the burger was ordinary.. nd so did my friend felt about the chicken whopper, but the chilli cheezos were really nice along with the sweet chilli dip. The chocolate shake too was pretty good. My 1st experience was overall great..so I further tried their other burgers when burger king became prevlant in nearly every food court in delhi..the bk veggie, chilli cheese...all of them were good and a change from the McDonald's burgers too. My review is particularly about my last visit at burger king where I ordered the big boss veg whopper. That was an outstanding burger. It was huge, messy, cheesy, spicy and crunchy. Knowing that it's a limited edition burger upsets me, so before it goes it's a must try. I also quite lyked the new cheesy fries. Though I find the seating at CP outlet clumsy and always a trouble at any time of the day. But the service is quick with a friendly staff. And now really glad to know that burger king has started home delivery. The expansion of the chain has been great.",Rated 4.0,24,82,??
SK Pathak,"Rated After months of walking by Burger King (and having received recommendations from friends to dine there!), I finally stopped in for a meal and was very satisfied with my meal. I ordered their tandoor chicken burger, cooked medium rare, and it was delicious. My friend ordered the mutton whopper and mentioned it was one of the best burgers he's had in a while. I found their fries to be OK - maybe next time I'll ask them to make them extra crispy. And the service was spot on - we were checked on by several people throughout our meal, which was a nice touch. Next time I'm in the mood for a burger, we'll definitely be heading back to Burger King.",Rated 4.5,3,43,??
Mohit Behl,"Rated Burger King as popular chain as we all knw just came here in afternoon at cp side so I gone there n order mutton whopper combo along with fries n Pepsi n also veg combo buger, everything is nice n yummy as always nice mutton burger my all time fav from burger king",Rated 4.5,103,358,??
Saad Nomani,"Rated Nice outlet! Great for burger fans! I like the regular burgers much more than the Whopper! Though the place is small and overcrowded, it was a nice experience!",Rated 3.5,6,3,??
Akanksha Gupta,Rated The most sought after outlet of BK. Just cuz Central it is! Tried it after a long wait cuz of the awaited queue that follows! Still managed to try it this time. Yeah! Coming to the food now. Undoubtedly liked their BK veggie. The extra cheese slice put up was like the cherry on the cake. Amazingly better. For sure they just broke the monotony of other branded burger brands in India. But yeah its very obvious that you will have to look for the vacant tables all the time following the heavy footfall. And yes a perfect place for the burger craving! You will like it. Cheers! :),Rated 4.0,10,0,??
Ravikant Kaushik,Rated Burger are really really tasty. Big boss nd d whopper ones are the best ones. Drinks like mango tango are delicious. Place z overcrowded nd to get a seat is a big deal.,Rated 3.5,96,67,??
Avi,Rated Average space average flavor average taste nothing more than average. Disappointed on the hype for this chain but taste does not supported. Tough competition ahead on burger segment..,Rated 2.5,37,9,??
Agrima Sharma,Rated Yuk yuk yuk! I don't have words to say! Burger king made a mess. Which such tasteless burgers around the table! The space there is also tiny!,Rated 1.0,15,45,??
Kapil Sharma,Rated Hmm probably best burger chain in town with many flaws and I hv already been there thrice for meat whopper which gets 5**** for the taste and i believe after many years it will remind you of wimpis cp.location is no 1 ambience is cool fast food types (late back) but my only concern is management need to note that we Indians are now getting lazy and lazy who always look for some service on table if not cafe style then atleast comfortable. Queuing up days are gone rest food quality and taste is excellent some side drinks are good nuggets were like frozen food we get from super mart -average must try place.,Rated 3.5,46,60,??
Rajdeep Mukherjee,"Rated Today burgers are ruling the world and this place definitely deserves the crown. Had their extra long chicken burger along with fries and pepsi. The burgers had gave a crunchy and juicy feeling at the same time, and the result is beyond description. Burger king is surely set to rule over all...",Rated 4.5,57,66,??
Saksham Khurana,"Rated Looking for a new burger spot this time and choosed Burger King . Tasted Crispy Veg , Crispy Chicken and Chicken Keema Crunch . Out of 3 really loved Crispy Chicken and Chicken Keema got a very great taste of mutton kemma which made my palette jingle . Altogether it is really good of burgers with fair prices . Looking forward to try other burger combinations .",Rated 5.0,16,19,??
Lokesh Lawania,"Rated They serves the best burger in CP, tried almost everything in veg and i found it very tasty,thought the only negative point is in rush hour they takes time to deliver.",Rated 4.0,30,16,??
Nimisha Bhati,"Rated For veggies, a good alternative. A Fast-food joint with both size and price pleasing you. Ambiance is usual but the decor is nice. Pretty crowded on weekends. Burger lovers could give it a shot!",Rated 3.5,10,49,??
Prateek Bhandari,Rated good alternative to mcdonalds. good for a quick bite while you are wandering in the inner circle. burgers are decent and some change from usual joints makes it good.,Rated 3.5,27,65,??
Mudit Bhargava,"Rated Sometimes I feel Burger King underestimated the space they would require for this restaurant. With so many good burger places around (McDonalds 100+range, Dunkin, KFC and now Carl's Jr., that might be in CP soon), I wouldn't like to hold my meal tray and keep waiting for a space. And, the order counters are so cramped up too. But well, the good burgers make up for this lacklustre experience. The awesome Veg Whooper keeps bring me again to this place. So, a 3.5 rating!",Rated 3.5,30,26,??
Naman Sukhija,Rated It was my first time at Burger King and I had a chicken chilli cheese burger. The burger was really good and pretty different than what I usually used to have at other places. Even the fries were better. I liked the place and the food. Ambience is not a consideration for me in places of this genre.,Rated 4.0,63,182,??
Chhavi,"Rated First visit at Burger King after gathering all the courage to stand in the long queue of this CP branch. Maybe the space on the ground floor is too small coz they also have seating arrangement. Ideally, a better option would be to have seating only upstairs with order placement on the ground floor. The overall experience of not entering this place so many times before was due to the queue which appeared long due to space constraint. Coming to the point now - Burgers!! I heard a lot about Whooper chicken so I had to order it. It has grilled chicken with tomatoes, onions, olives and other veggies and lot of sauces. The bun was soft. It was good but nothing WoW! I would still prefer KFC zinger, if given a choice. Grilled chicken burger was the most economical out of the non veg list. A good option for a quick snack. Nuggets were just friend coating with no juicy chicken. Did not like them. Overall, a very pocket friendly place for students. My branded burger experience in India would be KFC > Burger King > Mc Donald's.",Rated 3.0,87,269,??
Sunmeet Singh Sethi,"Rated This again was checked out by me after a hectic exam day and obviously taste buds and tummy combinedly need energy after a long exam. Planning was to hop in to Domino's for the 1+1 meal but ended up here just because this place came on my way to Domino's and my ""Try Something New"" rule sparked. Tried out Veg Whopper with Combo and Big Boss Whopper for the evening. Though am a chicken lover but I do try veg food often, so this evening was surrendered for veg burger. Veg Whopper was really a nice whopper. With a Potato Tikki, which had stuffing of peas and defined spices, Cabbage Leaves, Uncle Chips, Different Ketchups, Tomato and Onion Slices - this was surely something unique to have. If you aren't a foodie and don't have much capacity tummy, you wouldn't need French Fries or the combo part. Have it with Tomato Ketchup, it would taste even better. But for me Big Boss Whopper was in no comparison with Veg Whopper. Bigger, larger, snackier, cruchier, spicier, crispier and what not. This was surely something which turned the tables for me. This burger is only for promotional period, so hurry and try this out !! Nice ambience with perfect lighting, soothing music in background and superb sitting arrangement - this is really the place to hangout with friends and family. Forget McDs, Burger King is here. With Carls Jr. also coming, it would be nice to see how Kings put their next foot down for this battle. Kudos !!",Rated 4.5,54,420,??
Amol Gupta,"Rated * Pocket friendly * delicious food * quick service * Variety * good ambience * awesome place for fast food with variety of burgers and tastes with no load on pocket ""Jab hunger sataye toh burger king usko mitaay """,Rated 3.0,9,14,??
Bharat Makhijani,Rated One of the busiest outlet in Connaught Place with lot of people and long queues for placing order. One need to wait for at least 10 minutes to grab a seat.,Rated 3.0,21,94,??
Urvika Jhamb,"Rated After years of waiting , Burger King brought the whopper to the capital ! I ordered the mutton whopper with fries and onion rings . The mutton whopper was perfectly smokey and meaty with a consistent bun to burger to veggies ratio and the onion rings somehow had the pizza mcpuff from McD flavour which I absolutely loved ! Fries were pretty standard. Since then I've had the mutton whopper without fail whenever I visit burger king !",Rated 4.5,17,375,??
Shourjomoy Chatterjee,"Rated Good service and decent quality. Have had better burger;s in some other places, but surely it serves better quality than other burger selling fast food joints",Rated 3.5,78,54,??
Ashish Diwakar,"Rated Rush makes it a bit tough for the food to be great. Typical burger king chain feel. Whoopers, footlongs are same as every other burger King.",Rated 3.0,62,64,??
Jagannath Panda,Rated Best Mutton burger I have tasted so far in delhi.. You don't get much mutton burger in the area and Burger King delivers good burgers. I am a frequent to this place,Rated 4.5,4,9,??
Rohan Chandna,Rated Whoop whoop whooper What a taste in Chicken whooper too good The 180 is too good Chicken crispy The fiery rings are good Whoopers taste good with chilled pepsi Good place to be spacious interiors quick serve,Rated 4.0,48,28,??
Riya Khanna,"Rated The Whooper out here is my all time favorite. It is loaded with so many things that it is a whole meal in itself. Their service was also very well managed up. The ambience, lightings everything was nice and everything. The prices were decent and overall, it was a nice time spent over here.",Rated 4.0,3,99,??
Shivam Malhotra,"Rated My favourite Burger King outlet in Delhi(just because of its location nothing else).It is centrally located,very near to the Metro stations entry gate :P Burgers are fine.Service isnt the same anymore,maybe even they have started following the 'Chalta Hai' attitude of Delhi. 3/5.",Rated 3.0,0,0,Expert in Connaught Place
Satbir Singh,"Rated If you are a BK's fan, the only burger you will need is their 'BIG BOSS WHOPPER'....the stuffing in it will make you enjoy the moment, surely you will demand for more...it's a extra stuffy version of chicken whooper...try their cheese fingers (this can be accommodated with meal too) even those are awesome...though the store area is small, you may have to wait in queue to get seats....but it's totally worth waiting..:)",Rated 4.0,54,72,??
Mukul Verma,"Rated I think burger king is much better than McDonald's. The burgers here are comparable to McD's. They, in fact, are better than McD. Try the whopper. Its a complete meal.",Rated 4.0,50,45,??
Bhatia N,"Rated Good place to visit. E block connaught place has it. Had Chicken Whopper, Crispy Chicken and Chilli Chicken Cheezos.Must try whooper awesome large burger withFrench fries are really good crispy too. recommend this place",Rated 4.5,35,461,??
Dheeraj Gangadharan,Rated my first burger king experience and it was good! i know they have to catch up a lot to mcdonald's but you cant complain about the taste here!will try other burgers very soon!,Rated 3.5,8,8,??
Elizabeth,"Rated We had a BK veg burger and a combo...the burger with combo was large and was filling. But i dont know somehow,i didnt find the burgers tasty neither the fries.the ice tea was horrible.But the place was really crowded.",Rated 2.0,2,1,??
Shashank Deshwal,"Rated I went to burger king taking high expectations for the burgers and other fast food. But was disappointed by the taste,as its an average taste burger and I also teied thw I've bolt ,which was good though it was only flavoured ice. All in ol the place is good but the food is average.",Rated 2.5,2,3,??
Aakriti Sinha,"Rated Been here 4 times and was very satisfied with everything I tried. Loved the chicken whopper and gril chiclen bk alot!! Extra one star for chicken italian fries, they were awesome!",Rated 4.0,29,21,??
Ananta Roy,"Rated I have been craving burgers off late and hence I couldn't afford to miss this ever popular chain. I visited this outlet during lunchtime and it was crowded. Its located in the E block of inner circle CP. I ordered the Veg whopper burger with a black coffee. The burger is unusually big in diameter and isn't as tall for its size. But thats the good part,giving you a firm grip to have all the good filling at a go without spilling. I was impressed by their sesame topped soft bun.They were really soft. The filling inside apart from the crispy vegetable patty had the green peas, lettuce,onions,tomatoes and its signature sauce with mayo.The patty was crisp and fresh but the flavour punch was missing and the sauces weren't anything special.The mayonnaise overpowered any other sauce they might have used. Its a good burger but I would't rate it as something special. And the patty is a bit spicy too which is also a good part. I would definitely rate this burger higher than the McD's Spicy paneer which tasted dull to me. Black coffee was piping hot and as usual I always love them. If you are a burger lover, you must definitely drop in here. Recommended.",Rated 3.5,66,358,??
Kritika Verma,"Rated As the name depicts, if you have a love for burgers, this is a perfect spot for you. A good range of veg and non-veg burgers are available here with with a wide variety of drinks. The team and staff works zestily.",Rated 3.5,15,11,??
SAYANTAN KUNDU,"Rated Being a mutton lover, I had only one item to order and that was the massive Mutton Whopper.It tasted delicious.The Mutton patty really felt like I was having something yummy.Besides this I had BK Sundae and Ice Bolt. It's totally value for money and must visit",Rated 4.0,10,3,??
Sidharth Sharma,Rated Finally we have a burger king in CP!! A good outlet as expected from burger king and their food is far better than other outlets like Mcdonald's.,Rated 4.0,25,113,??
